,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
20,Jalen Green,Rockets,fg3m,2.5,-125,under,0.6766764161830634,1.0900877456475706,0.5555555555555556,1,0.01920728046027081,0.007523427510713801,Jalen Green_fg3m_under
25,Kevin Huerter,Kings,assists,2.5,-170,under,0.6586382836205436,0.23036284051608158,0.6296296296296295,1,0.01920728046027081,0.007523427510713801,Kevin Huerter_assists_under
26,Draymond Green,Warriors,assists,5.5,105,over,0.6547147229997268,1.710825910747199,0.48780487804878053,1,0.01920728046027081,0.007523427510713801,Draymond Green_assists_over
41,Mike Conley,Timberwolves,rebounds,2.5,-140,over,0.6060094552607953,0.19436675937824588,0.5833333333333333,1,0.01920728046027081,0.007523427510713801,Mike Conley_rebounds_over
47,Norman Powell,Clippers,rebounds,2.5,110,under,0.5998306607330928,1.2982219376974742,0.47619047619047616,1,0.01920728046027081,0.007523427510713801,Norman Powell_rebounds_under
51,Stephen Curry,Warriors,fg3m,4.5,-120,under,0.5898270213105776,0.4067476953469624,0.5454545454545454,1,0.01920728046027081,0.007523427510713801,Stephen Curry_fg3m_under
56,Derrick Jones Jr.,Clippers,rebounds,3.5,-125,under,0.5729859919108071,0.1568739271972639,0.5555555555555556,1,0.01920728046027081,0.007523427510713801,Derrick Jones Jr._rebounds_under
67,Naz Reid,Timberwolves,rebounds,4.5,-110,over,0.5358077962724492,0.11452896441883365,0.5238095238095238,1,0.01920728046027081,0.007523427510713801,Naz Reid_rebounds_over
0,Brandin Podziemski,Warriors,points,10.5,-125,under,0.9106727743199579,3.1960549688796207,0.5555555555555556,2,0.04309816817564672,0.010891680752383866,Brandin Podziemski_points_under
11,De'Aaron Fox,Kings,assists,5.5,-145,over,0.7159953777346029,1.0489264670681966,0.5918367346938775,2,0.04309816817564672,0.010891680752383866,De'Aaron Fox_assists_over
14,Lauri Markkanen,Jazz,assists,1.5,-180,over,0.7057934329039397,0.48950447814175324,0.6428571428571428,2,0.04309816817564672,0.010891680752383866,Lauri Markkanen_assists_over
19,Mike Conley,Timberwolves,fg3m,2.5,-190,under,0.6766764161830634,0.1641094919233781,0.6551724137931035,2,0.04309816817564672,0.010891680752383866,Mike Conley_fg3m_under
24,Jonathan Kuminga,Warriors,points,17.5,-120,under,0.6593436292424941,1.043983268056197,0.5454545454545454,2,0.04309816817564672,0.010891680752383866,Jonathan Kuminga_points_under
32,Dillon Brooks,Rockets,assists,1.5,115,over,0.6288822690900817,1.7604843927183786,0.46511627906976744,2,0.04309816817564672,0.010891680752383866,Dillon Brooks_assists_over
49,Rudy Gobert,Timberwolves,assists,1.5,-145,over,0.593994150290162,0.018226442106541008,0.5918367346938775,2,0.04309816817564672,0.010891680752383866,Rudy Gobert_assists_over
60,Norman Powell,Clippers,points,21.5,-110,over,0.5619067558037891,0.36365539630889643,0.5238095238095238,2,0.04309816817564672,0.010891680752383866,Norman Powell_points_over
2,Nickeil Alexander-Walker,Timberwolves,points,7.5,-120,over,0.7915504754725196,2.2558793584980967,0.5454545454545454,3,0.03405722091883756,0.010252256129203743,Nickeil Alexander-Walker_points_over
5,Brandin Podziemski,Warriors,fg3m,1.5,-180,under,0.76026539367929,0.9131752841722558,0.6428571428571428,3,0.03405722091883756,0.010252256129203743,Brandin Podziemski_fg3m_under
10,Alperen Sengun,Rockets,fg3m,0.5,-200,under,0.7165313105737892,0.3739848293034187,0.6666666666666666,3,0.03405722091883756,0.010252256129203743,Alperen Sengun_fg3m_under
16,Kevin Huerter,Kings,points,7.5,-135,over,0.6990004673486127,1.0838929565527393,0.574468085106383,3,0.03405722091883756,0.010252256129203743,Kevin Huerter_points_over
42,Stephen Curry,Warriors,rebounds,4.5,-105,over,0.6049892138616018,0.9058470876965885,0.5121951219512195,3,0.03405722091883756,0.010252256129203743,Stephen Curry_rebounds_over
43,Nickeil Alexander-Walker,Timberwolves,assists,2.5,-125,under,0.6048969327419378,0.4440723946774401,0.5555555555555556,3,0.03405722091883756,0.010252256129203743,Nickeil Alexander-Walker_assists_under
52,Stephen Curry,Warriors,points,24.5,-110,under,0.5864254898671916,0.5976978578231922,0.5238095238095238,3,0.03405722091883756,0.010252256129203743,Stephen Curry_points_under
69,Dillon Brooks,Rockets,rebounds,3.5,-105,over,0.5265151567403034,0.1397908157981993,0.5121951219512195,3,0.03405722091883756,0.010252256129203743,Dillon Brooks_rebounds_over
3,Keegan Murray,Kings,fg3m,2.5,-195,under,0.783358489819263,0.9254039614533998,0.6610169491525424,4,0.01901319614248376,0.0081966421994472,Keegan Murray_fg3m_under
13,Mike Conley,Timberwolves,points,10.5,-125,under,0.7059883203405118,1.3538948830646067,0.5555555555555556,4,0.01901319614248376,0.0081966421994472,Mike Conley_points_under
36,Jabari Smith Jr.,Rockets,rebounds,7.5,-125,under,0.6185723857406449,0.5671514716658039,0.5555555555555556,4,0.01901319614248376,0.0081966421994472,Jabari Smith Jr._rebounds_under
51,Stephen Curry,Warriors,fg3m,4.5,-120,under,0.5898270213105776,0.4067476953469624,0.5454545454545454,4,0.01901319614248376,0.0081966421994472,Stephen Curry_fg3m_under
59,Ivica Zubac,Clippers,points,13.5,-130,under,0.5657156569344789,0.004407734420389886,0.5652173913043479,4,0.01901319614248376,0.0081966421994472,Ivica Zubac_points_under
61,Jaden McDaniels,Timberwolves,assists,1.5,115,over,0.5567036416254695,0.984564147473797,0.46511627906976744,4,0.01901319614248376,0.0081966421994472,Jaden McDaniels_assists_over
62,Alperen Sengun,Rockets,points,20.5,-115,under,0.5472496239592474,0.11559431092339922,0.5348837209302326,4,0.01901319614248376,0.0081966421994472,Alperen Sengun_points_under
63,Julius Randle,Timberwolves,fg3m,1.5,-110,under,0.546731544610014,0.21880110764104366,0.5238095238095238,4,0.01901319614248376,0.0081966421994472,Julius Randle_fg3m_under
2,Nickeil Alexander-Walker,Timberwolves,points,7.5,-120,over,0.7915504754725196,2.2558793584980967,0.5454545454545454,5,0.031186182726883144,0.009603125004616892,Nickeil Alexander-Walker_points_over
7,Donte DiVincenzo,Timberwolves,fg3m,2.5,-165,under,0.7306210859394124,0.8671087204225543,0.6226415094339623,5,0.031186182726883144,0.009603125004616892,Donte DiVincenzo_fg3m_under
20,Jalen Green,Rockets,fg3m,2.5,-125,under,0.6766764161830634,1.0900877456475706,0.5555555555555556,5,0.031186182726883144,0.009603125004616892,Jalen Green_fg3m_under
33,Fred VanVleet,Rockets,rebounds,3.5,-125,over,0.6288091044897315,0.6592819404075834,0.5555555555555556,5,0.031186182726883144,0.009603125004616892,Fred VanVleet_rebounds_over
35,De'Aaron Fox,Kings,fg3m,2.5,-130,under,0.6227137499963162,0.5086216345827972,0.5652173913043479,5,0.031186182726883144,0.009603125004616892,De'Aaron Fox_fg3m_under
37,Brandin Podziemski,Warriors,assists,3.5,-125,under,0.6173884875941702,0.5564963883475318,0.5555555555555556,5,0.031186182726883144,0.009603125004616892,Brandin Podziemski_assists_under
39,Malik Monk,Kings,points,17.5,-120,under,0.6088586539407719,0.5812043277904095,0.5454545454545454,5,0.031186182726883144,0.009603125004616892,Malik Monk_points_under
66,Alperen Sengun,Rockets,rebounds,10.5,-115,under,0.5414122474838713,0.06102753082749235,0.5348837209302326,5,0.031186182726883144,0.009603125004616892,Alperen Sengun_rebounds_under
6,Jabari Smith Jr.,Rockets,assists,1.5,-250,under,0.76026539367929,0.32185775575502973,0.7142857142857143,6,0.02381574433676093,0.013368802241165685,Jabari Smith Jr._assists_under
14,Lauri Markkanen,Jazz,assists,1.5,-180,over,0.7057934329039397,0.48950447814175324,0.6428571428571428,6,0.02381574433676093,0.013368802241165685,Lauri Markkanen_assists_over
33,Fred VanVleet,Rockets,rebounds,3.5,-125,over,0.6288091044897315,0.6592819404075834,0.5555555555555556,6,0.02381574433676093,0.013368802241165685,Fred VanVleet_rebounds_over
35,De'Aaron Fox,Kings,fg3m,2.5,-130,under,0.6227137499963162,0.5086216345827972,0.5652173913043479,6,0.02381574433676093,0.013368802241165685,De'Aaron Fox_fg3m_under
41,Mike Conley,Timberwolves,rebounds,2.5,-140,over,0.6060094552607953,0.19436675937824588,0.5833333333333333,6,0.02381574433676093,0.013368802241165685,Mike Conley_rebounds_over
48,Alperen Sengun,Rockets,assists,5.5,-115,over,0.5961486724820103,0.5726941123318356,0.5348837209302326,6,0.02381574433676093,0.013368802241165685,Alperen Sengun_assists_over
55,DeMar DeRozan,Kings,points,22.5,-125,under,0.5733167021905274,0.15985031971474672,0.5555555555555556,6,0.02381574433676093,0.013368802241165685,DeMar DeRozan_points_under
62,Alperen Sengun,Rockets,points,20.5,-115,under,0.5472496239592474,0.11559431092339922,0.5348837209302326,6,0.02381574433676093,0.013368802241165685,Alperen Sengun_points_under
16,Kevin Huerter,Kings,points,7.5,-135,over,0.6990004673486127,1.0838929565527393,0.574468085106383,7,0.019604384665182543,0.006390903756613366,Kevin Huerter_points_over
28,James Harden,Clippers,rebounds,6.5,-135,under,0.6490492380311155,0.6491322569374862,0.574468085106383,7,0.019604384665182543,0.006390903756613366,James Harden_rebounds_under
32,Dillon Brooks,Rockets,assists,1.5,115,over,0.6288822690900817,1.7604843927183786,0.46511627906976744,7,0.019604384665182543,0.006390903756613366,Dillon Brooks_assists_over
37,Brandin Podziemski,Warriors,assists,3.5,-125,under,0.6173884875941702,0.5564963883475318,0.5555555555555556,7,0.019604384665182543,0.006390903756613366,Brandin Podziemski_assists_under
45,Julius Randle,Timberwolves,points,18.5,-135,over,0.6015345869040406,0.23557881194257524,0.574468085106383,7,0.019604384665182543,0.006390903756613366,Julius Randle_points_over
