,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
20,Jalen Green_fg3m_under,2.5,1,0.01920728046027081,0.007523427510713801,0.6766764161830634,0.5555555555555556,1.0900877456475706
25,Kevin Huerter_assists_under,2.5,1,0.01920728046027081,0.007523427510713801,0.6586382836205436,0.6296296296296295,0.23036284051608158
26,Draymond Green_assists_over,5.5,1,0.01920728046027081,0.007523427510713801,0.6547147229997268,0.48780487804878053,1.710825910747199
41,Mike Conley_rebounds_over,2.5,1,0.01920728046027081,0.007523427510713801,0.6060094552607953,0.5833333333333333,0.19436675937824588
47,Norman Powell_rebounds_under,2.5,1,0.01920728046027081,0.007523427510713801,0.5998306607330928,0.47619047619047616,1.2982219376974742
51,Stephen Curry_fg3m_under,4.5,1,0.01920728046027081,0.007523427510713801,0.5898270213105776,0.5454545454545454,0.4067476953469624
56,Derrick Jones Jr._rebounds_under,3.5,1,0.01920728046027081,0.007523427510713801,0.5729859919108071,0.5555555555555556,0.1568739271972639
67,Naz Reid_rebounds_over,4.5,1,0.01920728046027081,0.007523427510713801,0.5358077962724492,0.5238095238095238,0.11452896441883365
0,Brandin Podziemski_points_under,10.5,2,0.04309816817564672,0.010891680752383866,0.9106727743199579,0.5555555555555556,3.1960549688796207
11,De'Aaron Fox_assists_over,5.5,2,0.04309816817564672,0.010891680752383866,0.7159953777346029,0.5918367346938775,1.0489264670681966
14,Lauri Markkanen_assists_over,1.5,2,0.04309816817564672,0.010891680752383866,0.7057934329039397,0.6428571428571428,0.48950447814175324
19,Mike Conley_fg3m_under,2.5,2,0.04309816817564672,0.010891680752383866,0.6766764161830634,0.6551724137931035,0.1641094919233781
24,Jonathan Kuminga_points_under,17.5,2,0.04309816817564672,0.010891680752383866,0.6593436292424941,0.5454545454545454,1.043983268056197
32,Dillon Brooks_assists_over,1.5,2,0.04309816817564672,0.010891680752383866,0.6288822690900817,0.46511627906976744,1.7604843927183786
49,Rudy Gobert_assists_over,1.5,2,0.04309816817564672,0.010891680752383866,0.593994150290162,0.5918367346938775,0.018226442106541008
60,Norman Powell_points_over,21.5,2,0.04309816817564672,0.010891680752383866,0.5619067558037891,0.5238095238095238,0.36365539630889643
2,Nickeil Alexander-Walker_points_over,7.5,3,0.03405722091883756,0.010252256129203743,0.7915504754725196,0.5454545454545454,2.2558793584980967
5,Brandin Podziemski_fg3m_under,1.5,3,0.03405722091883756,0.010252256129203743,0.76026539367929,0.6428571428571428,0.9131752841722558
10,Alperen Sengun_fg3m_under,0.5,3,0.03405722091883756,0.010252256129203743,0.7165313105737892,0.6666666666666666,0.3739848293034187
16,Kevin Huerter_points_over,7.5,3,0.03405722091883756,0.010252256129203743,0.6990004673486127,0.574468085106383,1.0838929565527393
42,Stephen Curry_rebounds_over,4.5,3,0.03405722091883756,0.010252256129203743,0.6049892138616018,0.5121951219512195,0.9058470876965885
43,Nickeil Alexander-Walker_assists_under,2.5,3,0.03405722091883756,0.010252256129203743,0.6048969327419378,0.5555555555555556,0.4440723946774401
52,Stephen Curry_points_under,24.5,3,0.03405722091883756,0.010252256129203743,0.5864254898671916,0.5238095238095238,0.5976978578231922
69,Dillon Brooks_rebounds_over,3.5,3,0.03405722091883756,0.010252256129203743,0.5265151567403034,0.5121951219512195,0.1397908157981993
3,Keegan Murray_fg3m_under,2.5,4,0.01901319614248376,0.0081966421994472,0.783358489819263,0.6610169491525424,0.9254039614533998
13,Mike Conley_points_under,10.5,4,0.01901319614248376,0.0081966421994472,0.7059883203405118,0.5555555555555556,1.3538948830646067
36,Jabari Smith Jr._rebounds_under,7.5,4,0.01901319614248376,0.0081966421994472,0.6185723857406449,0.5555555555555556,0.5671514716658039
51,Stephen Curry_fg3m_under,4.5,4,0.01901319614248376,0.0081966421994472,0.5898270213105776,0.5454545454545454,0.4067476953469624
59,Ivica Zubac_points_under,13.5,4,0.01901319614248376,0.0081966421994472,0.5657156569344789,0.5652173913043479,0.004407734420389886
61,Jaden McDaniels_assists_over,1.5,4,0.01901319614248376,0.0081966421994472,0.5567036416254695,0.46511627906976744,0.984564147473797
62,Alperen Sengun_points_under,20.5,4,0.01901319614248376,0.0081966421994472,0.5472496239592474,0.5348837209302326,0.11559431092339922
63,Julius Randle_fg3m_under,1.5,4,0.01901319614248376,0.0081966421994472,0.546731544610014,0.5238095238095238,0.21880110764104366
2,Nickeil Alexander-Walker_points_over,7.5,5,0.031186182726883144,0.009603125004616892,0.7915504754725196,0.5454545454545454,2.2558793584980967
7,Donte DiVincenzo_fg3m_under,2.5,5,0.031186182726883144,0.009603125004616892,0.7306210859394124,0.6226415094339623,0.8671087204225543
20,Jalen Green_fg3m_under,2.5,5,0.031186182726883144,0.009603125004616892,0.6766764161830634,0.5555555555555556,1.0900877456475706
33,Fred VanVleet_rebounds_over,3.5,5,0.031186182726883144,0.009603125004616892,0.6288091044897315,0.5555555555555556,0.6592819404075834
35,De'Aaron Fox_fg3m_under,2.5,5,0.031186182726883144,0.009603125004616892,0.6227137499963162,0.5652173913043479,0.5086216345827972
37,Brandin Podziemski_assists_under,3.5,5,0.031186182726883144,0.009603125004616892,0.6173884875941702,0.5555555555555556,0.5564963883475318
39,Malik Monk_points_under,17.5,5,0.031186182726883144,0.009603125004616892,0.6088586539407719,0.5454545454545454,0.5812043277904095
66,Alperen Sengun_rebounds_under,10.5,5,0.031186182726883144,0.009603125004616892,0.5414122474838713,0.5348837209302326,0.06102753082749235
6,Jabari Smith Jr._assists_under,1.5,6,0.02381574433676093,0.013368802241165685,0.76026539367929,0.7142857142857143,0.32185775575502973
