,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
9,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.7417018087869298,1.180848406557748,0.6000000000000001,1,0.06966289442737847,0.028749396021091996,Jaime Jaquez Jr._rebounds_over
21,Taurean Prince,Bucks,points,6.5,-125,over,0.6947002349153134,1.2523021142378208,0.5555555555555556,1,0.06966289442737847,0.028749396021091996,Taurean Prince_points_over
27,Giannis Antetokounmpo,Bucks,points,31.5,-115,over,0.6614473869648525,1.1830951390192732,0.5348837209302326,1,0.06966289442737847,0.028749396021091996,Giannis Antetokounmpo_points_over
31,Caris LeVert,Cavaliers,rebounds,2.5,-170,over,0.6472238435660596,0.13971875773047326,0.6296296296296295,1,0.06966289442737847,0.028749396021091996,Caris LeVert_rebounds_over
51,Caris LeVert,Cavaliers,points,11.5,-105,over,0.5833065349208371,0.6941828408938853,0.5121951219512195,1,0.06966289442737847,0.028749396021091996,Caris LeVert_points_over
63,Terry Rozier,Heat,points,10.5,100,under,0.5414122474838713,0.4141224748387131,0.5,1,0.06966289442737847,0.028749396021091996,Terry Rozier_points_under
31,Caris LeVert,Cavaliers,rebounds,2.5,-170,over,0.6472238435660596,0.13971875773047326,0.6296296296296295,2,0.041233124206293464,0.031027259331286562,Caris LeVert_rebounds_over
41,Kelly Oubre Jr.,76ers,fg3m,1.5,-155,under,0.6150599889366959,0.05936442512443363,0.607843137254902,2,0.041233124206293464,0.031027259331286562,Kelly Oubre Jr._fg3m_under
46,Donovan Mitchell,Cavaliers,fg3m,3.5,-115,over,0.6045966303976438,0.6516641537171046,0.5348837209302326,2,0.041233124206293464,0.031027259331286562,Donovan Mitchell_fg3m_over
47,Caris LeVert,Cavaliers,assists,4.5,-145,under,0.602806994331629,0.09267977969824481,0.5918367346938775,2,0.041233124206293464,0.031027259331286562,Caris LeVert_assists_under
63,Terry Rozier,Heat,points,10.5,100,under,0.5414122474838713,0.4141224748387131,0.5,2,0.041233124206293464,0.031027259331286562,Terry Rozier_points_under
66,Kelly Oubre Jr.,76ers,assists,1.5,-105,under,0.5249309467861041,0.12432590910244468,0.5121951219512195,2,0.041233124206293464,0.031027259331286562,Kelly Oubre Jr._assists_under
5,Isaiah Joe,Thunder,points,6.5,100,over,0.7678392333329072,2.6783923333290716,0.5,3,0.056867038803908844,0.02607875302699812,Isaiah Joe_points_over
31,Caris LeVert,Cavaliers,rebounds,2.5,-170,over,0.6472238435660596,0.13971875773047326,0.6296296296296295,3,0.056867038803908844,0.02607875302699812,Caris LeVert_rebounds_over
39,Tyler Herro,Heat,fg3m,3.5,-155,over,0.6168226459813939,0.0738637008146914,0.607843137254902,3,0.056867038803908844,0.02607875302699812,Tyler Herro_fg3m_over
51,Caris LeVert,Cavaliers,points,11.5,-105,over,0.5833065349208371,0.6941828408938853,0.5121951219512195,3,0.056867038803908844,0.02607875302699812,Caris LeVert_points_over
53,Jarrett Allen,Cavaliers,rebounds,10.5,-120,under,0.574699696880141,0.26808055473462655,0.5454545454545454,3,0.056867038803908844,0.02607875302699812,Jarrett Allen_rebounds_under
60,Isaiah Hartenstein,Thunder,assists,3.5,105,over,0.5533981296015784,0.6723308284161784,0.48780487804878053,3,0.056867038803908844,0.02607875302699812,Isaiah Hartenstein_assists_over
4,Cason Wallace,Thunder,assists,1.5,-145,over,0.7689217620241717,1.4960631619283478,0.5918367346938775,4,0.08117164826576141,0.03620713713912206,Cason Wallace_assists_over
6,Cason Wallace,Thunder,rebounds,2.5,-170,over,0.7618966944464556,1.0503561029571475,0.6296296296296295,4,0.08117164826576141,0.03620713713912206,Cason Wallace_rebounds_over
11,Shai Gilgeous-Alexander,Thunder,fg3m,1.5,-200,over,0.7326151184283981,0.49461338821298595,0.6666666666666666,4,0.08117164826576141,0.03620713713912206,Shai Gilgeous-Alexander_fg3m_over
33,Kelly Oubre Jr.,76ers,rebounds,5.5,-140,over,0.6453269565417072,0.5313739132146338,0.5833333333333333,4,0.08117164826576141,0.03620713713912206,Kelly Oubre Jr._rebounds_over
61,Evan Mobley,Cavaliers,assists,2.5,-105,under,0.5523916891181802,0.392395060439378,0.5121951219512195,4,0.08117164826576141,0.03620713713912206,Evan Mobley_assists_under
64,Darius Garland,Cavaliers,rebounds,2.5,105,over,0.5305463165333175,0.43809974446650424,0.48780487804878053,4,0.08117164826576141,0.03620713713912206,Darius Garland_rebounds_over
14,Shai Gilgeous-Alexander,Thunder,points,29.5,-115,over,0.7265074818782744,1.7912655914708258,0.5348837209302326,5,0.031966591195625164,0.022949647852351197,Shai Gilgeous-Alexander_points_over
16,Bam Adebayo,Heat,fg3m,0.5,-185,over,0.7182307109050419,0.5323176380523496,0.6491228070175439,5,0.031966591195625164,0.022949647852351197,Bam Adebayo_fg3m_over
45,Paul George,76ers,fg3m,2.5,105,under,0.6048969327419378,1.200193560604862,0.48780487804878053,5,0.031966591195625164,0.022949647852351197,Paul George_fg3m_under
63,Terry Rozier,Heat,points,10.5,100,under,0.5414122474838713,0.4141224748387131,0.5,5,0.031966591195625164,0.022949647852351197,Terry Rozier_points_under
65,Isaiah Joe,Thunder,rebounds,2.5,105,over,0.5305463165333175,0.43809974446650424,0.48780487804878053,5,0.031966591195625164,0.022949647852351197,Isaiah Joe_rebounds_over
68,Tyrese Maxey,76ers,points,25.5,-125,over,0.352581485164437,-1.8267666335200672,0.5555555555555556,5,0.031966591195625164,0.022949647852351197,Tyrese Maxey_points_over
12,Tyler Herro,Heat,points,21.5,-110,over,0.7315531524827034,1.9830073646076234,0.5238095238095238,6,0.0853066307465625,0.02604197643875699,Tyler Herro_points_over
18,Jimmy Butler,Heat,points,17.5,-115,over,0.7129969757869279,1.6649717301821518,0.5348837209302326,6,0.0853066307465625,0.02604197643875699,Jimmy Butler_points_over
23,Evan Mobley,Cavaliers,points,16.5,-110,over,0.6815519245786266,1.505722916432345,0.5238095238095238,6,0.0853066307465625,0.02604197643875699,Evan Mobley_points_over
31,Caris LeVert,Cavaliers,rebounds,2.5,-170,over,0.6472238435660596,0.13971875773047326,0.6296296296296295,6,0.0853066307465625,0.02604197643875699,Caris LeVert_rebounds_over
40,Terry Rozier,Heat,fg3m,1.5,110,under,0.6150599889366959,1.458129883835307,0.47619047619047616,6,0.0853066307465625,0.02604197643875699,Terry Rozier_fg3m_under
47,Caris LeVert,Cavaliers,assists,4.5,-145,under,0.602806994331629,0.09267977969824481,0.5918367346938775,6,0.0853066307465625,0.02604197643875699,Caris LeVert_assists_under
22,Taurean Prince,Bucks,rebounds,2.5,-165,over,0.6852740878194186,0.5029585840044213,0.6226415094339623,7,0.048978062764985675,0.035635008720469326,Taurean Prince_rebounds_over
37,Evan Mobley,Cavaliers,rebounds,8.5,-140,over,0.6284273148605932,0.38651984166222797,0.5833333333333333,7,0.048978062764985675,0.035635008720469326,Evan Mobley_rebounds_over
39,Tyler Herro,Heat,fg3m,3.5,-155,over,0.6168226459813939,0.0738637008146914,0.607843137254902,7,0.048978062764985675,0.035635008720469326,Tyler Herro_fg3m_over
47,Caris LeVert,Cavaliers,assists,4.5,-145,under,0.602806994331629,0.09267977969824481,0.5918367346938775,7,0.048978062764985675,0.035635008720469326,Caris LeVert_assists_under
48,Bobby Portis,Bucks,points,12.5,-120,over,0.6010956360994237,0.510043330911385,0.5454545454545454,7,0.048978062764985675,0.035635008720469326,Bobby Portis_points_over
67,Josh Green,Hornets,points,9.5,100,under,0.5088620601463589,0.08862060146358886,0.5,7,0.048978062764985675,0.035635008720469326,Josh Green_points_under
0,Miles Bridges,Hornets,points,22.5,-120,under,0.9496143496596147,3.7047982052131356,0.5454545454545454,8,0.12640054000547168,0.03328437430865477,Miles Bridges_points_under
2,Isaiah Joe,Thunder,assists,0.5,-210,over,0.8233055542434032,1.076779090844167,0.6774193548387096,8,0.12640054000547168,0.03328437430865477,Isaiah Joe_assists_over
4,Cason Wallace,Thunder,assists,1.5,-145,over,0.7689217620241717,1.4960631619283478,0.5918367346938775,8,0.12640054000547168,0.03328437430865477,Cason Wallace_assists_over
37,Evan Mobley,Cavaliers,rebounds,8.5,-140,over,0.6284273148605932,0.38651984166222797,0.5833333333333333,8,0.12640054000547168,0.03328437430865477,Evan Mobley_rebounds_over
46,Donovan Mitchell,Cavaliers,fg3m,3.5,-115,over,0.6045966303976438,0.6516641537171046,0.5348837209302326,8,0.12640054000547168,0.03328437430865477,Donovan Mitchell_fg3m_over
60,Isaiah Hartenstein,Thunder,assists,3.5,105,over,0.5533981296015784,0.6723308284161784,0.48780487804878053,8,0.12640054000547168,0.03328437430865477,Isaiah Hartenstein_assists_over
1,Jaime Jaquez Jr.,Heat,fg3m,0.5,-155,under,0.8668778997501817,2.1307698205256873,0.607843137254902,9,0.07545176497726702,0.030038478008770866,Jaime Jaquez Jr._fg3m_under
12,Tyler Herro,Heat,points,21.5,-110,over,0.7315531524827034,1.9830073646076234,0.5238095238095238,9,0.07545176497726702,0.030038478008770866,Tyler Herro_points_over
41,Kelly Oubre Jr.,76ers,fg3m,1.5,-155,under,0.6150599889366959,0.05936442512443363,0.607843137254902,9,0.07545176497726702,0.030038478008770866,Kelly Oubre Jr._fg3m_under
48,Bobby Portis,Bucks,points,12.5,-120,over,0.6010956360994237,0.510043330911385,0.5454545454545454,9,0.07545176497726702,0.030038478008770866,Bobby Portis_points_over
52,Brook Lopez,Bucks,rebounds,4.5,-125,over,0.5825824518656101,0.24324206679049087,0.5555555555555556,9,0.07545176497726702,0.030038478008770866,Brook Lopez_rebounds_over
61,Evan Mobley,Cavaliers,assists,2.5,-105,under,0.5523916891181802,0.392395060439378,0.5121951219512195,9,0.07545176497726702,0.030038478008770866,Evan Mobley_assists_under
33,Kelly Oubre Jr.,76ers,rebounds,5.5,-140,over,0.6453269565417072,0.5313739132146338,0.5833333333333333,10,0.050304159942592054,0.027577127867825537,Kelly Oubre Jr._rebounds_over
37,Evan Mobley,Cavaliers,rebounds,8.5,-140,over,0.6284273148605932,0.38651984166222797,0.5833333333333333,10,0.050304159942592054,0.027577127867825537,Evan Mobley_rebounds_over
44,Shai Gilgeous-Alexander,Thunder,assists,5.5,-125,over,0.6062730492553191,0.4564574432978721,0.5555555555555556,10,0.050304159942592054,0.027577127867825537,Shai Gilgeous-Alexander_assists_over
46,Donovan Mitchell,Cavaliers,fg3m,3.5,-115,over,0.6045966303976438,0.6516641537171046,0.5348837209302326,10,0.050304159942592054,0.027577127867825537,Donovan Mitchell_fg3m_over
49,Jarrett Allen,Cavaliers,assists,1.5,-120,over,0.593994150290162,0.44494637765981926,0.5454545454545454,10,0.050304159942592054,0.027577127867825537,Jarrett Allen_assists_over
56,Darius Garland,Cavaliers,fg3m,2.5,100,under,0.5697087466575106,0.6970874665751055,0.5,10,0.050304159942592054,0.027577127867825537,Darius Garland_fg3m_under
1,Jaime Jaquez Jr.,Heat,fg3m,0.5,-155,under,0.8668778997501817,2.1307698205256873,0.607843137254902,11,0.2066204759561114,0.04252400548696845,Jaime Jaquez Jr._fg3m_under
5,Isaiah Joe,Thunder,points,6.5,100,over,0.7678392333329072,2.6783923333290716,0.5,11,0.2066204759561114,0.04252400548696845,Isaiah Joe_points_over
7,Duncan Robinson,Heat,assists,1.5,-170,over,0.7573249185380044,1.0140508236841534,0.6296296296296295,11,0.2066204759561114,0.04252400548696845,Duncan Robinson_assists_over
8,Jaime Jaquez Jr.,Heat,points,6.5,-125,over,0.7543235488325764,1.7889119394931872,0.5555555555555556,11,0.2066204759561114,0.04252400548696845,Jaime Jaquez Jr._points_over
9,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.7417018087869298,1.180848406557748,0.6000000000000001,11,0.2066204759561114,0.04252400548696845,Jaime Jaquez Jr._rebounds_over
11,Shai Gilgeous-Alexander,Thunder,fg3m,1.5,-200,over,0.7326151184283981,0.49461338821298595,0.6666666666666666,11,0.2066204759561114,0.04252400548696845,Shai Gilgeous-Alexander_fg3m_over
19,Miles Bridges,Hornets,fg3m,2.5,-115,under,0.712710579278121,1.6622945454259135,0.5348837209302326,12,0.03817442110621863,0.02103636650924557,Miles Bridges_fg3m_under
26,Bobby Portis,Bucks,rebounds,7.5,-125,under,0.6727577801305673,1.0548200211751058,0.5555555555555556,12,0.03817442110621863,0.02103636650924557,Bobby Portis_rebounds_under
30,Luguentz Dort,Thunder,rebounds,4.5,115,over,0.6578499826232136,2.071887313199546,0.46511627906976744,12,0.03817442110621863,0.02103636650924557,Luguentz Dort_rebounds_over
38,Brook Lopez,Bucks,points,11.5,-105,over,0.6192319069845265,1.0448829015156156,0.5121951219512195,12,0.03817442110621863,0.02103636650924557,Brook Lopez_points_over
59,Jalen Williams,Thunder,rebounds,5.5,-115,over,0.5543203586353891,0.18169030898298466,0.5348837209302326,12,0.03817442110621863,0.02103636650924557,Jalen Williams_rebounds_over
68,Tyrese Maxey,76ers,points,25.5,-125,over,0.352581485164437,-1.8267666335200672,0.5555555555555556,12,0.03817442110621863,0.02103636650924557,Tyrese Maxey_points_over
7,Duncan Robinson,Heat,assists,1.5,-170,over,0.7573249185380044,1.0140508236841534,0.6296296296296295,13,0.06527808321612362,0.025820496917994606,Duncan Robinson_assists_over
24,Bam Adebayo,Heat,assists,4.5,-135,over,0.677666340939687,0.8982070415120904,0.574468085106383,13,0.06527808321612362,0.025820496917994606,Bam Adebayo_assists_over
25,Haywood Highsmith,Heat,points,5.5,-120,over,0.6730228699281167,1.1693763076744035,0.5454545454545454,13,0.06527808321612362,0.025820496917994606,Haywood Highsmith_points_over
50,Kelly Oubre Jr.,76ers,points,12.5,-110,under,0.5912105185641927,0.6433731317491125,0.5238095238095238,13,0.06527808321612362,0.025820496917994606,Kelly Oubre Jr._points_under
