,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
9,Jaime Jaquez Jr._rebounds_over,2.5,1,0.06966289442737847,0.028749396021091996,0.7417018087869298,0.6000000000000001,1.180848406557748
21,Taurean Prince_points_over,6.5,1,0.06966289442737847,0.028749396021091996,0.6947002349153134,0.5555555555555556,1.2523021142378208
27,Giannis Antetokounmpo_points_over,31.5,1,0.06966289442737847,0.028749396021091996,0.6614473869648525,0.5348837209302326,1.1830951390192732
31,Caris LeVert_rebounds_over,2.5,1,0.06966289442737847,0.028749396021091996,0.6472238435660596,0.6296296296296295,0.13971875773047326
51,Caris LeVert_points_over,11.5,1,0.06966289442737847,0.028749396021091996,0.5833065349208371,0.5121951219512195,0.6941828408938853
63,Terry Rozier_points_under,10.5,1,0.06966289442737847,0.028749396021091996,0.5414122474838713,0.5,0.4141224748387131
31,Caris LeVert_rebounds_over,2.5,2,0.041233124206293464,0.031027259331286562,0.6472238435660596,0.6296296296296295,0.13971875773047326
41,Kelly Oubre Jr._fg3m_under,1.5,2,0.041233124206293464,0.031027259331286562,0.6150599889366959,0.607843137254902,0.05936442512443363
46,Donovan Mitchell_fg3m_over,3.5,2,0.041233124206293464,0.031027259331286562,0.6045966303976438,0.5348837209302326,0.6516641537171046
47,Caris LeVert_assists_under,4.5,2,0.041233124206293464,0.031027259331286562,0.602806994331629,0.5918367346938775,0.09267977969824481
63,Terry Rozier_points_under,10.5,2,0.041233124206293464,0.031027259331286562,0.5414122474838713,0.5,0.4141224748387131
66,Kelly Oubre Jr._assists_under,1.5,2,0.041233124206293464,0.031027259331286562,0.5249309467861041,0.5121951219512195,0.12432590910244468
5,Isaiah Joe_points_over,6.5,3,0.056867038803908844,0.02607875302699812,0.7678392333329072,0.5,2.6783923333290716
31,Caris LeVert_rebounds_over,2.5,3,0.056867038803908844,0.02607875302699812,0.6472238435660596,0.6296296296296295,0.13971875773047326
39,Tyler Herro_fg3m_over,3.5,3,0.056867038803908844,0.02607875302699812,0.6168226459813939,0.607843137254902,0.0738637008146914
51,Caris LeVert_points_over,11.5,3,0.056867038803908844,0.02607875302699812,0.5833065349208371,0.5121951219512195,0.6941828408938853
53,Jarrett Allen_rebounds_under,10.5,3,0.056867038803908844,0.02607875302699812,0.574699696880141,0.5454545454545454,0.26808055473462655
60,Isaiah Hartenstein_assists_over,3.5,3,0.056867038803908844,0.02607875302699812,0.5533981296015784,0.48780487804878053,0.6723308284161784
4,Cason Wallace_assists_over,1.5,4,0.08117164826576141,0.03620713713912206,0.7689217620241717,0.5918367346938775,1.4960631619283478
6,Cason Wallace_rebounds_over,2.5,4,0.08117164826576141,0.03620713713912206,0.7618966944464556,0.6296296296296295,1.0503561029571475
11,Shai Gilgeous-Alexander_fg3m_over,1.5,4,0.08117164826576141,0.03620713713912206,0.7326151184283981,0.6666666666666666,0.49461338821298595
33,Kelly Oubre Jr._rebounds_over,5.5,4,0.08117164826576141,0.03620713713912206,0.6453269565417072,0.5833333333333333,0.5313739132146338
61,Evan Mobley_assists_under,2.5,4,0.08117164826576141,0.03620713713912206,0.5523916891181802,0.5121951219512195,0.392395060439378
64,Darius Garland_rebounds_over,2.5,4,0.08117164826576141,0.03620713713912206,0.5305463165333175,0.48780487804878053,0.43809974446650424
14,Shai Gilgeous-Alexander_points_over,29.5,5,0.031966591195625164,0.022949647852351197,0.7265074818782744,0.5348837209302326,1.7912655914708258
16,Bam Adebayo_fg3m_over,0.5,5,0.031966591195625164,0.022949647852351197,0.7182307109050419,0.6491228070175439,0.5323176380523496
45,Paul George_fg3m_under,2.5,5,0.031966591195625164,0.022949647852351197,0.6048969327419378,0.48780487804878053,1.200193560604862
63,Terry Rozier_points_under,10.5,5,0.031966591195625164,0.022949647852351197,0.5414122474838713,0.5,0.4141224748387131
65,Isaiah Joe_rebounds_over,2.5,5,0.031966591195625164,0.022949647852351197,0.5305463165333175,0.48780487804878053,0.43809974446650424
