,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
63,Alperen Sengun,Rockets,rebounds,10.5,-115,under,0.5580342497630784,0.21640711735051488,0.5348837209302326,4,0.22561758088348943,0.1806252216648934,Alperen Sengun_rebounds_under
10,Alperen Sengun,Rockets,fg3m,0.5,-200,under,0.7165313105737892,0.3739848293034187,0.6666666666666666,5,0.28701560093150164,0.1763668430335097,Alperen Sengun_fg3m_under
31,Brandin Podziemski,Warriors,assists,3.5,-125,under,0.6472318887822313,0.8250869990400813,0.5555555555555556,5,0.28701560093150164,0.1763668430335097,Brandin Podziemski_assists_under
38,Norman Powell,Clippers,rebounds,2.5,110,under,0.6188856664760662,1.4982994979986957,0.47619047619047616,5,0.28701560093150164,0.1763668430335097,Norman Powell_rebounds_under
3,Keegan Murray,Kings,fg3m,2.5,-195,under,0.8004341648720293,1.0545661189038116,0.6610169491525424,6,0.32947859845543087,0.20197740112994347,Keegan Murray_fg3m_under
27,Norman Powell,Clippers,points,21.5,-110,over,0.6518605332987389,1.222305090578872,0.5238095238095238,6,0.32947859845543087,0.20197740112994347,Norman Powell_points_over
32,Domantas Sabonis,Kings,rebounds,13.5,-140,under,0.6314615408140936,0.4125274926922311,0.5833333333333333,6,0.32947859845543087,0.20197740112994347,Domantas Sabonis_rebounds_under
27,Norman Powell,Clippers,points,21.5,-110,over,0.6518605332987389,1.222305090578872,0.5238095238095238,7,0.2321142810343158,0.1671732522796353,Norman Powell_points_over
49,Kevin Huerter,Kings,points,7.5,-135,over,0.6013482358732403,0.23395686778560965,0.574468085106383,7,0.2321142810343158,0.1671732522796353,Kevin Huerter_points_over
51,Anthony Edwards,Timberwolves,fg3m,3.5,-125,over,0.5921355461748423,0.32921991557358066,0.5555555555555556,7,0.2321142810343158,0.1671732522796353,Anthony Edwards_fg3m_over
6,Nickeil Alexander-Walker,Timberwolves,points,7.5,-120,over,0.7482429323398823,1.8588935464489216,0.5454545454545454,8,0.23670230471331447,0.14094432699083861,Nickeil Alexander-Walker_points_over
57,Norman Powell,Clippers,fg3m,3.5,115,over,0.566529879633291,1.090196206057879,0.46511627906976744,8,0.23670230471331447,0.14094432699083861,Norman Powell_fg3m_over
61,Dillon Brooks,Rockets,points,13.5,-125,under,0.5583892427432011,0.025503184688810077,0.5555555555555556,8,0.23670230471331447,0.14094432699083861,Dillon Brooks_points_under
26,Draymond Green,Warriors,points,8.5,-125,over,0.6519688039054381,0.8677192351489429,0.5555555555555556,9,0.22919111785549764,0.1507321274763135,Draymond Green_points_over
32,Domantas Sabonis,Kings,rebounds,13.5,-140,under,0.6314615408140936,0.4125274926922311,0.5833333333333333,9,0.22919111785549764,0.1507321274763135,Domantas Sabonis_rebounds_under
64,Dillon Brooks,Rockets,assists,1.5,115,over,0.5567036416254695,0.984564147473797,0.46511627906976744,9,0.22919111785549764,0.1507321274763135,Dillon Brooks_assists_over
14,Malik Monk,Kings,assists,5.5,-140,under,0.6857595011480397,0.8779385812689127,0.5833333333333333,10,0.27912651308039016,0.1917989417989418,Malik Monk_assists_under
31,Brandin Podziemski,Warriors,assists,3.5,-125,under,0.6472318887822313,0.8250869990400813,0.5555555555555556,10,0.27912651308039016,0.1917989417989418,Brandin Podziemski_assists_under
33,Rudy Gobert,Timberwolves,assists,1.5,-145,over,0.6288822690900817,0.3129708940368974,0.5918367346938775,10,0.27912651308039016,0.1917989417989418,Rudy Gobert_assists_over
13,Julius Randle,Timberwolves,rebounds,5.5,-155,over,0.6906963279267728,0.681534310365389,0.607843137254902,11,0.30471582077003434,0.21708683473389356,Julius Randle_rebounds_over
17,Ivica Zubac,Clippers,assists,2.5,-180,under,0.6766764161830634,0.26303879253493756,0.6428571428571428,11,0.30471582077003434,0.21708683473389356,Ivica Zubac_assists_under
26,Draymond Green,Warriors,points,8.5,-125,over,0.6519688039054381,0.8677192351489429,0.5555555555555556,11,0.30471582077003434,0.21708683473389356,Draymond Green_points_over
32,Domantas Sabonis,Kings,rebounds,13.5,-140,under,0.6314615408140936,0.4125274926922311,0.5833333333333333,12,0.2124769913347834,0.17019027484143762,Domantas Sabonis_rebounds_under
37,Malik Monk,Kings,points,17.5,-120,under,0.6215867874725398,0.6978788851649491,0.5454545454545454,12,0.2124769913347834,0.17019027484143762,Malik Monk_points_under
69,Alperen Sengun,Rockets,points,20.5,-115,under,0.5413314119153919,0.06027189399170707,0.5348837209302326,12,0.2124769913347834,0.17019027484143762,Alperen Sengun_points_under
23,Donte DiVincenzo,Timberwolves,fg3m,2.5,-165,under,0.6586382836205436,0.2890650048316372,0.6226415094339623,13,0.24539146064998735,0.2047233987934797,Donte DiVincenzo_fg3m_under
42,De'Aaron Fox,Kings,rebounds,4.5,-145,over,0.615929624153269,0.20354337646727272,0.5918367346938775,13,0.24539146064998735,0.2047233987934797,De'Aaron Fox_rebounds_over
48,Nickeil Alexander-Walker,Timberwolves,assists,2.5,-125,under,0.6048969327419378,0.4440723946774401,0.5555555555555556,13,0.24539146064998735,0.2047233987934797,Nickeil Alexander-Walker_assists_under
22,De'Aaron Fox,Kings,assists,5.5,-145,over,0.6639473374315268,0.6092102645077266,0.5918367346938775,14,0.20416515950019148,0.16840882694541232,De'Aaron Fox_assists_over
62,Derrick Jones Jr.,Clippers,rebounds,3.5,-125,under,0.5583570552828954,0.025213497546058505,0.5555555555555556,14,0.20416515950019148,0.16840882694541232,Derrick Jones Jr._rebounds_under
67,James Harden,Clippers,points,22.5,-105,under,0.5507265203587255,0.376139841597082,0.5121951219512195,14,0.20416515950019148,0.16840882694541232,James Harden_points_under
