,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
1959,Anthony Edwards-blocks-under,0.5,400,4.302073075146411,0.13396667905026255,0.02526684886299181,0.697676326071031,0.6000000000000001,0.813969383925258,38.57755102040816
1961,Nickeil Alexander-Walker-fgm-over,2.5,400,4.302073075146411,0.13396667905026255,0.02526684886299181,0.6365411418481235,0.4347826086956522,2.32022313125342,38.57755102040816
1957,Naz Reid-fgm-over,3.5,400,4.302073075146411,0.13396667905026255,0.02526684886299181,0.7514164433525283,0.5121951219512195,2.335255756536586,38.57755102040816
1960,Luka Doncic-rebounds-over,8.5,400,4.302073075146411,0.13396667905026255,0.02526684886299181,0.6488794710104522,0.5348837209302326,1.0656124464020527,38.57755102040816
1956,Daniel Gafford-assists-over,0.5,400,4.302073075146411,0.13396667905026255,0.02526684886299181,0.8279551361769494,0.6363636363636364,1.5053617842474591,38.57755102040816
1958,Kyrie Irving-points-over,20.5,400,4.302073075146411,0.13396667905026255,0.02526684886299181,0.7472480540529878,0.5555555555555556,1.72523248647689,38.57755102040816
1830,Kyrie Irving-points-over,20.5,375,3.397801489519845,0.09629495258117816,0.021896157161857648,0.7472480540529878,0.5555555555555556,1.72523248647689,44.67011428571429
1835,Daniel Gafford-fgm-over,3.5,375,3.397801489519845,0.09629495258117816,0.021896157161857648,0.6192392331698962,0.45454545454545453,1.8116315648688581,44.67011428571429
1831,Anthony Edwards-points-under,28.5,375,3.397801489519845,0.09629495258117816,0.021896157161857648,0.729550600095553,0.5555555555555556,1.5659554008599765,44.67011428571429
1832,Derrick Jones Jr.-blocks-over,0.5,375,3.397801489519845,0.09629495258117816,0.021896157161857648,0.6737202053769606,0.6153846153846154,0.4739766686878051,44.67011428571429
1833,Karl-Anthony Towns-assists-under,3.5,375,3.397801489519845,0.09629495258117816,0.021896157161857648,0.6651487763965143,0.5833333333333333,0.7012752262558368,44.67011428571429
1834,Nickeil Alexander-Walker-fgm-over,2.5,375,3.397801489519845,0.09629495258117816,0.021896157161857648,0.6365411418481235,0.4347826086956522,2.32022313125342,44.67011428571429
2120,Anthony Edwards-blocks-under,0.5,428,3.2209956924599177,0.1152947569301577,0.027314587678000237,0.697676326071031,0.6000000000000001,0.813969383925258,35.610473926553986
2123,Daniel Gafford-fgm-over,3.5,428,3.2209956924599177,0.1152947569301577,0.027314587678000237,0.6192392331698962,0.45454545454545453,1.8116315648688581,35.610473926553986
2122,Luka Doncic-rebounds-over,8.5,428,3.2209956924599177,0.1152947569301577,0.027314587678000237,0.6488794710104522,0.5348837209302326,1.0656124464020527,35.610473926553986
2121,Mike Conley-fgm-over,3.5,428,3.2209956924599177,0.1152947569301577,0.027314587678000237,0.6610671458715092,0.574468085106383,0.7537325659186904,35.610473926553986
2119,Naz Reid-fgm-over,3.5,428,3.2209956924599177,0.1152947569301577,0.027314587678000237,0.7514164433525283,0.5121951219512195,2.335255756536586,35.610473926553986
2118,Daniel Gafford-assists-over,0.5,428,3.2209956924599177,0.1152947569301577,0.027314587678000237,0.8279551361769494,0.6363636363636364,1.5053617842474591,35.610473926553986
1489,Anthony Edwards-blocks-under,0.5,308,3.1249679138941584,0.09106080879633477,0.022075519300311163,0.697676326071031,0.6000000000000001,0.813969383925258,44.29904761904762
1490,Dereck Lively II-steals-under,0.5,308,3.1249679138941584,0.09106080879633477,0.022075519300311163,0.6703200460356393,0.5833333333333333,0.7456003945911946,44.29904761904762
1488,Kyrie Irving-points-over,20.5,308,3.1249679138941584,0.09106080879633477,0.022075519300311163,0.7472480540529878,0.5555555555555556,1.72523248647689,44.29904761904762
1491,Mike Conley-fgm-over,3.5,308,3.1249679138941584,0.09106080879633477,0.022075519300311163,0.6610671458715092,0.574468085106383,0.7537325659186904,44.29904761904762
1492,Nickeil Alexander-Walker-fgm-over,2.5,308,3.1249679138941584,0.09106080879633477,0.022075519300311163,0.6365411418481235,0.4347826086956522,2.32022313125342,44.29904761904762
1493,Daniel Gafford-fgm-over,3.5,308,3.1249679138941584,0.09106080879633477,0.022075519300311163,0.6192392331698962,0.45454545454545453,1.8116315648688581,44.29904761904762
1920,Jaden McDaniels-steals-under,1.5,394,3.0731714793403193,0.09789201833295054,0.024033365359026067,0.7504700565112195,0.6875,0.4579640473543234,40.608821114369505
1922,Mike Conley-points-over,11.5,394,3.0731714793403193,0.09789201833295054,0.024033365359026067,0.6707321400195996,0.5238095238095238,1.4024431547325418,40.608821114369505
1923,Dereck Lively II-fgm-over,2.5,394,3.0731714793403193,0.09789201833295054,0.024033365359026067,0.6602601118038804,0.607843137254902,0.431171887419016,40.608821114369505
1924,Nickeil Alexander-Walker-fgm-over,2.5,394,3.0731714793403193,0.09789201833295054,0.024033365359026067,0.6365411418481235,0.4347826086956522,2.32022313125342,40.608821114369505
1925,Daniel Gafford-fgm-over,3.5,394,3.0731714793403193,0.09789201833295054,0.024033365359026067,0.6192392331698962,0.45454545454545453,1.8116315648688581,40.608821114369505
1921,Kyrie Irving-points-over,20.5,394,3.0731714793403193,0.09789201833295054,0.024033365359026067,0.7472480540529878,0.5555555555555556,1.72523248647689,40.608821114369505
720,Daniel Gafford-assists-over,0.5,151,3.0143841712433304,0.11989692373419104,0.029866828539495946,0.8279551361769494,0.6363636363636364,1.5053617842474591,32.48196138996139
723,Nickeil Alexander-Walker-assists-over,1.5,151,3.0143841712433304,0.11989692373419104,0.029866828539495946,0.664507801973037,0.6491228070175439,0.11850604222474481,32.48196138996139
724,Nickeil Alexander-Walker-fgm-over,2.5,151,3.0143841712433304,0.11989692373419104,0.029866828539495946,0.6365411418481235,0.4347826086956522,2.32022313125342,32.48196138996139
