,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
245,Dereck Lively II,Mavericks,steals,0.5,-140,under,0.6703200460356393,0.7456003945911946,0.5833333333333333,48,0.19166920642043078,0.026248307310244422,6.302154922028988,37.09769476486246
244,Daniel Gafford,Mavericks,points,8.5,105,over,0.67166621931889,1.8845787480186222,0.48780487804878053,48,0.19166920642043078,0.026248307310244422,6.302154922028988,37.09769476486246
243,Anthony Edwards,Timberwolves,points,28.5,-125,under,0.729550600095553,1.5659554008599765,0.5555555555555556,48,0.19166920642043078,0.026248307310244422,6.302154922028988,37.09769476486246
242,Nickeil Alexander-Walker,Timberwolves,points,6.5,105,over,0.8039323944890402,3.2403070435126615,0.48780487804878053,48,0.19166920642043078,0.026248307310244422,6.302154922028988,37.09769476486246
241,Daniel Gafford,Mavericks,assists,0.5,-175,over,0.8279551361769494,1.5053617842474591,0.6363636363636364,48,0.19166920642043078,0.026248307310244422,6.302154922028988,37.09769476486246
240,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,48,0.19166920642043078,0.026248307310244422,6.302154922028988,37.09769476486246
1560,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,321,0.14228166302607212,0.021352789676984545,5.663375848235546,45.832288198757766
1561,Nickeil Alexander-Walker,Timberwolves,points,6.5,105,over,0.8039323944890402,3.2403070435126615,0.48780487804878053,321,0.14228166302607212,0.021352789676984545,5.663375848235546,45.832288198757766
1562,Anthony Edwards,Timberwolves,points,28.5,-125,under,0.729550600095553,1.5659554008599765,0.5555555555555556,321,0.14228166302607212,0.021352789676984545,5.663375848235546,45.832288198757766
1563,Dereck Lively II,Mavericks,steals,0.5,-140,under,0.6703200460356393,0.7456003945911946,0.5833333333333333,321,0.14228166302607212,0.021352789676984545,5.663375848235546,45.832288198757766
1564,Kyrie Irving,Mavericks,fgm,7.5,-125,over,0.6666508465359062,0.999857618823156,0.5555555555555556,321,0.14228166302607212,0.021352789676984545,5.663375848235546,45.832288198757766
1565,Daniel Gafford,Mavericks,fgm,3.5,120,over,0.6192392331698962,1.8116315648688581,0.45454545454545453,321,0.14228166302607212,0.021352789676984545,5.663375848235546,45.832288198757766
756,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,158,0.1325696663631841,0.02269288875004331,4.841903506574547,43.06666824196596
