,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
6,Taurean Prince,Bucks,rebounds,2.5,-165,over,0.746874897370216,0.9976317516093096,0.6226415094339623,1,0.10058735344773134,0.050169554258594685,Taurean Prince_rebounds_over
11,Duncan Robinson,Heat,assists,1.5,-170,over,0.702287126577172,0.5769860051716602,0.6296296296296295,1,0.10058735344773134,0.050169554258594685,Duncan Robinson_assists_over
20,Paul George,76ers,points,19.5,-105,under,0.6641586151471751,1.4834531478652808,0.5121951219512195,1,0.10058735344773134,0.050169554258594685,Paul George_points_under
45,Isaiah Hartenstein,Thunder,assists,3.5,105,over,0.5567010067233688,0.7061853189145295,0.48780487804878053,1,0.10058735344773134,0.050169554258594685,Isaiah Hartenstein_assists_over
56,Miles Bridges,Hornets,rebounds,6.5,-105,under,0.5186650615460577,0.06315893414008711,0.5121951219512195,1,0.10058735344773134,0.050169554258594685,Miles Bridges_rebounds_under
1,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.8574607811109731,2.1455065092581087,0.6000000000000001,2,0.11961824620312624,0.04932267221431474,Jaime Jaquez Jr._rebounds_over
20,Paul George,76ers,points,19.5,-105,under,0.6641586151471751,1.4834531478652808,0.5121951219512195,2,0.11961824620312624,0.04932267221431474,Paul George_points_under
23,Bam Adebayo,Heat,assists,4.5,-135,over,0.6424819975720745,0.5919729418310182,0.574468085106383,2,0.11961824620312624,0.04932267221431474,Bam Adebayo_assists_over
39,Jarrett Allen,Cavaliers,rebounds,10.5,-120,under,0.5830397501929852,0.34453104343569807,0.5454545454545454,2,0.11961824620312624,0.04932267221431474,Jarrett Allen_rebounds_under
44,Jimmy Butler,Heat,rebounds,5.5,-105,under,0.5607279789738795,0.4737731280783475,0.5121951219512195,2,0.11961824620312624,0.04932267221431474,Jimmy Butler_rebounds_under
1,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.8574607811109731,2.1455065092581087,0.6000000000000001,3,0.09004584983792704,0.04355019626630933,Jaime Jaquez Jr._rebounds_over
24,Jimmy Butler,Heat,points,17.5,-115,over,0.6387185323103162,0.9706297585529553,0.5348837209302326,3,0.09004584983792704,0.04355019626630933,Jimmy Butler_points_over
39,Jarrett Allen,Cavaliers,rebounds,10.5,-120,under,0.5830397501929852,0.34453104343569807,0.5454545454545454,3,0.09004584983792704,0.04355019626630933,Jarrett Allen_rebounds_under
49,Jalen Williams,Thunder,rebounds,5.5,-115,over,0.5462561148966317,0.10630716099025328,0.5348837209302326,3,0.09004584983792704,0.04355019626630933,Jalen Williams_rebounds_over
57,Terry Rozier,Heat,rebounds,3.5,115,over,0.5162326184463124,0.5495006482978582,0.46511627906976744,3,0.09004584983792704,0.04355019626630933,Terry Rozier_rebounds_over
5,Duncan Robinson,Heat,points,9.5,-120,over,0.7576078383294875,1.9447385180203034,0.5454545454545454,4,0.0951280498123005,0.04788679900010925,Duncan Robinson_points_over
26,Jarrett Allen,Cavaliers,assists,1.5,-120,over,0.6330749030134848,0.8031866109569445,0.5454545454545454,4,0.0951280498123005,0.04788679900010925,Jarrett Allen_assists_over
33,Jimmy Butler,Heat,fg3m,0.5,-135,under,0.6065306597126334,0.2790631493506981,0.574468085106383,4,0.0951280498123005,0.04788679900010925,Jimmy Butler_fg3m_under
36,Kelly Oubre Jr.,76ers,points,12.5,-110,under,0.5874004452293355,0.6070042499163852,0.5238095238095238,4,0.0951280498123005,0.04788679900010925,Kelly Oubre Jr._points_under
46,Donovan Mitchell,Cavaliers,fg3m,3.5,-115,over,0.5567010067233688,0.20394419328366453,0.5348837209302326,4,0.0951280498123005,0.04788679900010925,Donovan Mitchell_fg3m_over
8,Cason Wallace,Thunder,rebounds,2.5,-170,over,0.739083831594948,0.8691951332539989,0.6296296296296295,5,0.10271318472025608,0.048264292166731185,Cason Wallace_rebounds_over
26,Jarrett Allen,Cavaliers,assists,1.5,-120,over,0.6330749030134848,0.8031866109569445,0.5454545454545454,5,0.10271318472025608,0.048264292166731185,Jarrett Allen_assists_over
28,Donovan Mitchell,Cavaliers,rebounds,4.5,-110,over,0.6186366219153964,0.9051677546469659,0.5238095238095238,5,0.10271318472025608,0.048264292166731185,Donovan Mitchell_rebounds_over
31,Josh Green,Hornets,fg3m,1.5,-110,under,0.6092146125178453,0.8152303922157957,0.5238095238095238,5,0.10271318472025608,0.048264292166731185,Josh Green_fg3m_under
40,Jalen Williams,Thunder,points,21.5,-105,over,0.5824671794318428,0.6859891325489418,0.5121951219512195,5,0.10271318472025608,0.048264292166731185,Jalen Williams_points_over
11,Duncan Robinson,Heat,assists,1.5,-170,over,0.702287126577172,0.5769860051716602,0.6296296296296295,6,0.09051162376191396,0.05307882500864956,Duncan Robinson_assists_over
15,Bam Adebayo,Heat,fg3m,0.5,-185,over,0.6833632306209467,0.26374380343161663,0.6491228070175439,6,0.09051162376191396,0.05307882500864956,Bam Adebayo_fg3m_over
