,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
6,Taurean Prince_rebounds_over,2.5,1,0.10058735344773134,0.050169554258594685,0.746874897370216,0.6226415094339623,0.9976317516093096
11,Duncan Robinson_assists_over,1.5,1,0.10058735344773134,0.050169554258594685,0.702287126577172,0.6296296296296295,0.5769860051716602
20,Paul George_points_under,19.5,1,0.10058735344773134,0.050169554258594685,0.6641586151471751,0.5121951219512195,1.4834531478652808
45,Isaiah Hartenstein_assists_over,3.5,1,0.10058735344773134,0.050169554258594685,0.5567010067233688,0.48780487804878053,0.7061853189145295
56,Miles Bridges_rebounds_under,6.5,1,0.10058735344773134,0.050169554258594685,0.5186650615460577,0.5121951219512195,0.06315893414008711
1,Jaime Jaquez Jr._rebounds_over,2.5,2,0.11961824620312624,0.04932267221431474,0.8574607811109731,0.6000000000000001,2.1455065092581087
20,Paul George_points_under,19.5,2,0.11961824620312624,0.04932267221431474,0.6641586151471751,0.5121951219512195,1.4834531478652808
23,Bam Adebayo_assists_over,4.5,2,0.11961824620312624,0.04932267221431474,0.6424819975720745,0.574468085106383,0.5919729418310182
39,Jarrett Allen_rebounds_under,10.5,2,0.11961824620312624,0.04932267221431474,0.5830397501929852,0.5454545454545454,0.34453104343569807
44,Jimmy Butler_rebounds_under,5.5,2,0.11961824620312624,0.04932267221431474,0.5607279789738795,0.5121951219512195,0.4737731280783475
1,Jaime Jaquez Jr._rebounds_over,2.5,3,0.09004584983792704,0.04355019626630933,0.8574607811109731,0.6000000000000001,2.1455065092581087
24,Jimmy Butler_points_over,17.5,3,0.09004584983792704,0.04355019626630933,0.6387185323103162,0.5348837209302326,0.9706297585529553
39,Jarrett Allen_rebounds_under,10.5,3,0.09004584983792704,0.04355019626630933,0.5830397501929852,0.5454545454545454,0.34453104343569807
49,Jalen Williams_rebounds_over,5.5,3,0.09004584983792704,0.04355019626630933,0.5462561148966317,0.5348837209302326,0.10630716099025328
57,Terry Rozier_rebounds_over,3.5,3,0.09004584983792704,0.04355019626630933,0.5162326184463124,0.46511627906976744,0.5495006482978582
5,Duncan Robinson_points_over,9.5,4,0.0951280498123005,0.04788679900010925,0.7576078383294875,0.5454545454545454,1.9447385180203034
26,Jarrett Allen_assists_over,1.5,4,0.0951280498123005,0.04788679900010925,0.6330749030134848,0.5454545454545454,0.8031866109569445
33,Jimmy Butler_fg3m_under,0.5,4,0.0951280498123005,0.04788679900010925,0.6065306597126334,0.574468085106383,0.2790631493506981
36,Kelly Oubre Jr._points_under,12.5,4,0.0951280498123005,0.04788679900010925,0.5874004452293355,0.5238095238095238,0.6070042499163852
46,Donovan Mitchell_fg3m_over,3.5,4,0.0951280498123005,0.04788679900010925,0.5567010067233688,0.5348837209302326,0.20394419328366453
8,Cason Wallace_rebounds_over,2.5,5,0.10271318472025608,0.048264292166731185,0.739083831594948,0.6296296296296295,0.8691951332539989
26,Jarrett Allen_assists_over,1.5,5,0.10271318472025608,0.048264292166731185,0.6330749030134848,0.5454545454545454,0.8031866109569445
28,Donovan Mitchell_rebounds_over,4.5,5,0.10271318472025608,0.048264292166731185,0.6186366219153964,0.5238095238095238,0.9051677546469659
31,Josh Green_fg3m_under,1.5,5,0.10271318472025608,0.048264292166731185,0.6092146125178453,0.5238095238095238,0.8152303922157957
40,Jalen Williams_points_over,21.5,5,0.10271318472025608,0.048264292166731185,0.5824671794318428,0.5121951219512195,0.6859891325489418
11,Duncan Robinson_assists_over,1.5,6,0.09051162376191396,0.05307882500864956,0.702287126577172,0.6296296296296295,0.5769860051716602
15,Bam Adebayo_fg3m_over,0.5,6,0.09051162376191396,0.05307882500864956,0.6833632306209467,0.6491228070175439,0.26374380343161663
26,Jarrett Allen_assists_over,1.5,6,0.09051162376191396,0.05307882500864956,0.6330749030134848,0.5454545454545454,0.8031866109569445
41,Taurean Prince_fg3m_over,1.5,6,0.09051162376191396,0.05307882500864956,0.580291488819785,0.47619047619047616,1.093060632607742
58,Paul George_rebounds_over,5.5,6,0.09051162376191396,0.05307882500864956,0.5133773967717443,0.5,0.13377396771744365
3,Isaiah Joe_points_over,6.5,7,0.15303035239227153,0.03996527157365581,0.815052426121531,0.5,3.1505242612153097
5,Duncan Robinson_points_over,9.5,7,0.15303035239227153,0.03996527157365581,0.7576078383294875,0.5454545454545454,1.9447385180203034
14,Isaiah Hartenstein_points_under,11.5,7,0.15303035239227153,0.03996527157365581,0.6910753466856367,0.5348837209302326,1.4600521538005173
30,Giannis Antetokounmpo_points_over,31.5,7,0.15303035239227153,0.03996527157365581,0.6156738605035761,0.5348837209302326,0.7552121742725588
40,Jalen Williams_points_over,21.5,7,0.15303035239227153,0.03996527157365581,0.5824671794318428,0.5121951219512195,0.6859891325489418
9,Tyler Herro_points_over,21.5,8,0.09658775190231157,0.059467778146564405,0.7205745210409751,0.5238095238095238,1.8782113372093077
22,Luguentz Dort_fg3m_over,1.5,8,0.09658775190231157,0.059467778146564405,0.6454298932405317,0.607843137254902,0.3091813798817924
27,Kelly Oubre Jr._fg3m_under,1.5,8,0.09658775190231157,0.059467778146564405,0.6268231239782291,0.607843137254902,0.1561256972402718
33,Jimmy Butler_fg3m_under,0.5,8,0.09658775190231157,0.059467778146564405,0.6065306597126334,0.574468085106383,0.2790631493506981
