,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1652,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,536,0.14296084823228036,0.04147051263400116,2.447289149617807,24.113519136489103
1649,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,536,0.14296084823228036,0.04147051263400116,2.447289149617807,24.113519136489103
1651,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,536,0.14296084823228036,0.04147051263400116,2.447289149617807,24.113519136489103
280,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,89,0.2176540013440964,0.0416359928072314,4.227544407354542,24.017681159420288
282,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,89,0.2176540013440964,0.0416359928072314,4.227544407354542,24.017681159420288
281,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,89,0.2176540013440964,0.0416359928072314,4.227544407354542,24.017681159420288
278,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,89,0.2176540013440964,0.0416359928072314,4.227544407354542,24.017681159420288
279,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,89,0.2176540013440964,0.0416359928072314,4.227544407354542,24.017681159420288
1442,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,472,0.11496985520303499,0.04263738005817322,1.6964568424742188,23.453598664731008
1443,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,472,0.11496985520303499,0.04263738005817322,1.6964568424742188,23.453598664731008
1444,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,472,0.11496985520303499,0.04263738005817322,1.6964568424742188,23.453598664731008
1445,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,472,0.11496985520303499,0.04263738005817322,1.6964568424742188,23.453598664731008
1446,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,472,0.11496985520303499,0.04263738005817322,1.6964568424742188,23.453598664731008
1447,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,472,0.11496985520303499,0.04263738005817322,1.6964568424742188,23.453598664731008
1811,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,589,0.19388608914031794,0.04726908381393431,3.1017526361101764,21.15547667342799
1810,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,589,0.19388608914031794,0.04726908381393431,3.1017526361101764,21.15547667342799
1812,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,589,0.19388608914031794,0.04726908381393431,3.1017526361101764,21.15547667342799
1813,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,589,0.19388608914031794,0.04726908381393431,3.1017526361101764,21.15547667342799
1814,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,589,0.19388608914031794,0.04726908381393431,3.1017526361101764,21.15547667342799
1263,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,414,0.13937111971132898,0.05227768463937413,1.6659772840505358,19.128620689655175
1262,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,414,0.13937111971132898,0.05227768463937413,1.6659772840505358,19.128620689655175
1261,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,414,0.13937111971132898,0.05227768463937413,1.6659772840505358,19.128620689655175
1260,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,414,0.13937111971132898,0.05227768463937413,1.6659772840505358,19.128620689655175
1259,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,414,0.13937111971132898,0.05227768463937413,1.6659772840505358,19.128620689655175
1315,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,432,0.12284268381024602,0.05756516297545847,1.133976131755539,17.371617629682145
1318,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,432,0.12284268381024602,0.05756516297545847,1.133976131755539,17.371617629682145
1316,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,432,0.12284268381024602,0.05756516297545847,1.133976131755539,17.371617629682145
1317,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,432,0.12284268381024602,0.05756516297545847,1.133976131755539,17.371617629682145
1314,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,432,0.12284268381024602,0.05756516297545847,1.133976131755539,17.371617629682145
206,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,67,0.15619402830111326,0.06156531584658208,1.5370458374702665,16.242911877394636
205,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,67,0.15619402830111326,0.06156531584658208,1.5370458374702665,16.242911877394636
209,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,67,0.15619402830111326,0.06156531584658208,1.5370458374702665,16.242911877394636
208,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,67,0.15619402830111326,0.06156531584658208,1.5370458374702665,16.242911877394636
207,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,67,0.15619402830111326,0.06156531584658208,1.5370458374702665,16.242911877394636
632,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,204,0.19274170581682207,0.06171036156821677,2.123328091405828,16.204734093067422
631,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,204,0.19274170581682207,0.06171036156821677,2.123328091405828,16.204734093067422
629,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,204,0.19274170581682207,0.06171036156821677,2.123328091405828,16.204734093067422
630,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,204,0.19274170581682207,0.06171036156821677,2.123328091405828,16.204734093067422
628,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,204,0.19274170581682207,0.06171036156821677,2.123328091405828,16.204734093067422
624,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,202,0.17501519689391024,0.06177873328885266,1.8329359890823458,16.186799999999998
623,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,202,0.17501519689391024,0.06177873328885266,1.8329359890823458,16.186799999999998
622,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,202,0.17501519689391024,0.06177873328885266,1.8329359890823458,16.186799999999998
621,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,202,0.17501519689391024,0.06177873328885266,1.8329359890823458,16.186799999999998
620,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,202,0.17501519689391024,0.06177873328885266,1.8329359890823458,16.186799999999998
1467,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,478,0.2720788716247046,0.06468177480497928,3.2064224805989667,15.460305519059737
1463,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,478,0.2720788716247046,0.06468177480497928,3.2064224805989667,15.460305519059737
1464,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,478,0.2720788716247046,0.06468177480497928,3.2064224805989667,15.460305519059737
1465,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,478,0.2720788716247046,0.06468177480497928,3.2064224805989667,15.460305519059737
1466,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,478,0.2720788716247046,0.06468177480497928,3.2064224805989667,15.460305519059737
1290,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,425,0.12013259822255852,0.06507799789453537,0.8459787041581088,15.366176470588236
1291,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,425,0.12013259822255852,0.06507799789453537,0.8459787041581088,15.366176470588236
1292,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,425,0.12013259822255852,0.06507799789453537,0.8459787041581088,15.366176470588236
1293,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,425,0.12013259822255852,0.06507799789453537,0.8459787041581088,15.366176470588236
1294,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,425,0.12013259822255852,0.06507799789453537,0.8459787041581088,15.366176470588236
1578,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,514,0.2678883044313747,0.06583305844191542,3.0692064256399814,15.189936844302943
1577,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,514,0.2678883044313747,0.06583305844191542,3.0692064256399814,15.189936844302943
1581,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,514,0.2678883044313747,0.06583305844191542,3.0692064256399814,15.189936844302943
1580,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,514,0.2678883044313747,0.06583305844191542,3.0692064256399814,15.189936844302943
1579,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,514,0.2678883044313747,0.06583305844191542,3.0692064256399814,15.189936844302943
1797,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,585,0.15134409271809218,0.06849962207105065,1.2094150032114315,14.598620689655174
1800,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,585,0.15134409271809218,0.06849962207105065,1.2094150032114315,14.598620689655174
1796,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,585,0.15134409271809218,0.06849962207105065,1.2094150032114315,14.598620689655174
1799,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,585,0.15134409271809218,0.06849962207105065,1.2094150032114315,14.598620689655174
1798,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,585,0.15134409271809218,0.06849962207105065,1.2094150032114315,14.598620689655174
1006,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,329,0.20421205461644473,0.06973450391114383,1.9284219885847773,14.34010344827586
1007,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,329,0.20421205461644473,0.06973450391114383,1.9284219885847773,14.34010344827586
1008,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,329,0.20421205461644473,0.06973450391114383,1.9284219885847773,14.34010344827586
1009,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,329,0.20421205461644473,0.06973450391114383,1.9284219885847773,14.34010344827586
367,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,118,0.1960985479730023,0.07085078426541841,1.7677682047722394,14.114169805853379
368,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,118,0.1960985479730023,0.07085078426541841,1.7677682047722394,14.114169805853379
370,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,118,0.1960985479730023,0.07085078426541841,1.7677682047722394,14.114169805853379
366,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,118,0.1960985479730023,0.07085078426541841,1.7677682047722394,14.114169805853379
369,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,118,0.1960985479730023,0.07085078426541841,1.7677682047722394,14.114169805853379
1641,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,533,0.20373416207800535,0.07125970080803548,1.8590375733802071,14.033177078498717
1640,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,533,0.20373416207800535,0.07125970080803548,1.8590375733802071,14.033177078498717
1638,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,533,0.20373416207800535,0.07125970080803548,1.8590375733802071,14.033177078498717
1639,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,533,0.20373416207800535,0.07125970080803548,1.8590375733802071,14.033177078498717
1637,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,533,0.20373416207800535,0.07125970080803548,1.8590375733802071,14.033177078498717
935,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,307,0.21725489038000165,0.0777271508978826,1.7950965379578836,12.865517241379312
936,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,307,0.21725489038000165,0.0777271508978826,1.7950965379578836,12.865517241379312
939,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,307,0.21725489038000165,0.0777271508978826,1.7950965379578836,12.865517241379312
937,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,307,0.21725489038000165,0.0777271508978826,1.7950965379578836,12.865517241379312
938,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,307,0.21725489038000165,0.0777271508978826,1.7950965379578836,12.865517241379312
1322,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,433,0.25573236618264084,0.0779758543733699,2.27963532093055,12.82448275862069
1320,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,433,0.25573236618264084,0.0779758543733699,2.27963532093055,12.82448275862069
1319,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,433,0.25573236618264084,0.0779758543733699,2.27963532093055,12.82448275862069
1321,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,433,0.25573236618264084,0.0779758543733699,2.27963532093055,12.82448275862069
525,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,169,0.31937564483334524,0.07802743497713753,3.0931198741432944,12.816005040957782
526,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,169,0.31937564483334524,0.07802743497713753,3.0931198741432944,12.816005040957782
527,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,169,0.31937564483334524,0.07802743497713753,3.0931198741432944,12.816005040957782
528,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,169,0.31937564483334524,0.07802743497713753,3.0931198741432944,12.816005040957782
395,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,126,0.21113223488183816,0.08264462809917354,1.554700042070242,12.100000000000001
392,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,126,0.21113223488183816,0.08264462809917354,1.554700042070242,12.100000000000001
393,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,126,0.21113223488183816,0.08264462809917354,1.554700042070242,12.100000000000001
394,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,126,0.21113223488183816,0.08264462809917354,1.554700042070242,12.100000000000001
1310,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,430,0.23818446665993181,0.08366137152535434,1.8470064776280632,11.952947719688542
1307,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,430,0.23818446665993181,0.08366137152535434,1.8470064776280632,11.952947719688542
1308,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,430,0.23818446665993181,0.08366137152535434,1.8470064776280632,11.952947719688542
1309,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,430,0.23818446665993181,0.08366137152535434,1.8470064776280632,11.952947719688542
947,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,311,0.2609784827028092,0.08466035073573876,2.0826529825919913,11.81190476190476
948,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,311,0.2609784827028092,0.08466035073573876,2.0826529825919913,11.81190476190476
949,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,311,0.2609784827028092,0.08466035073573876,2.0826529825919913,11.81190476190476
950,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,311,0.2609784827028092,0.08466035073573876,2.0826529825919913,11.81190476190476
705,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,231,0.2526042470564422,0.08491767702976838,1.9746956804752247,11.77611111111111
704,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,231,0.2526042470564422,0.08491767702976838,1.9746956804752247,11.77611111111111
702,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,231,0.2526042470564422,0.08491767702976838,1.9746956804752247,11.77611111111111
703,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,231,0.2526042470564422,0.08491767702976838,1.9746956804752247,11.77611111111111
666,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,215,0.2996378976169423,0.08669714997459727,2.456144725688652,11.534404536862004
665,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,215,0.2996378976169423,0.08669714997459727,2.456144725688652,11.534404536862004
664,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,215,0.2996378976169423,0.08669714997459727,2.456144725688652,11.534404536862004
667,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,215,0.2996378976169423,0.08669714997459727,2.456144725688652,11.534404536862004
743,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,243,0.20736525002291034,0.086894661246141,1.386398048500586,11.508186874304782
742,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,243,0.20736525002291034,0.086894661246141,1.386398048500586,11.508186874304782
740,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,243,0.20736525002291034,0.086894661246141,1.386398048500586,11.508186874304782
741,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,243,0.20736525002291034,0.086894661246141,1.386398048500586,11.508186874304782
1215,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,398,0.2867086194516158,0.0871706285773217,2.2890507287933657,11.471753918958887
1214,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,398,0.2867086194516158,0.0871706285773217,2.2890507287933657,11.471753918958887
1217,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,398,0.2867086194516158,0.0871706285773217,2.2890507287933657,11.471753918958887
1216,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,398,0.2867086194516158,0.0871706285773217,2.2890507287933657,11.471753918958887
1608,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,522,0.2684294384014747,0.08728165117436654,2.075439508645649,11.457161803713527
1606,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,522,0.2684294384014747,0.08728165117436654,2.075439508645649,11.457161803713527
1607,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,522,0.2684294384014747,0.08728165117436654,2.075439508645649,11.457161803713527
1605,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,522,0.2684294384014747,0.08728165117436654,2.075439508645649,11.457161803713527
290,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,94,0.17953780253476898,0.08865248226950355,1.025186412592194,11.28
292,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,94,0.17953780253476898,0.08865248226950355,1.025186412592194,11.28
291,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,94,0.17953780253476898,0.08865248226950355,1.025186412592194,11.28
293,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,94,0.17953780253476898,0.08865248226950355,1.025186412592194,11.28
1628,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,530,0.3099822960974726,0.08883677694680356,2.4893464930981617,11.256599286563617
1629,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,530,0.3099822960974726,0.08883677694680356,2.4893464930981617,11.256599286563617
1627,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,530,0.3099822960974726,0.08883677694680356,2.4893464930981617,11.256599286563617
1630,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,530,0.3099822960974726,0.08883677694680356,2.4893464930981617,11.256599286563617
839,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,276,0.24029733754027208,0.08942580664855461,1.6871140059674934,11.182454343744665
840,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,276,0.24029733754027208,0.08942580664855461,1.6871140059674934,11.182454343744665
841,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,276,0.24029733754027208,0.08942580664855461,1.6871140059674934,11.182454343744665
842,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,276,0.24029733754027208,0.08942580664855461,1.6871140059674934,11.182454343744665
424,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,135,0.17476455519957082,0.09016189571745127,0.9383416221332215,11.091159874608152
421,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,135,0.17476455519957082,0.09016189571745127,0.9383416221332215,11.091159874608152
422,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,135,0.17476455519957082,0.09016189571745127,0.9383416221332215,11.091159874608152
423,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,135,0.17476455519957082,0.09016189571745127,0.9383416221332215,11.091159874608152
420,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,135,0.17476455519957082,0.09016189571745127,0.9383416221332215,11.091159874608152
1688,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,547,0.2506839406662896,0.09122415077046458,1.7479997188140768,10.962009419152277
1689,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,547,0.2506839406662896,0.09122415077046458,1.7479997188140768,10.962009419152277
