,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
8,Jaime Jaquez Jr._points_over,6.5,1,0.07960967905207718,0.029837735100774854,0.7543235488325764,0.5555555555555556,1.7889119394931872
22,Taurean Prince_points_over,6.5,1,0.07960967905207718,0.029837735100774854,0.6947002349153134,0.5555555555555556,1.2523021142378208
23,Taurean Prince_rebounds_over,2.5,1,0.07960967905207718,0.029837735100774854,0.6852740878194186,0.6226415094339623,0.5029585840044213
40,Bobby Portis_assists_over,1.5,1,0.07960967905207718,0.029837735100774854,0.6288822690900817,0.5918367346938775,0.3129708940368974
43,Brook Lopez_points_over,11.5,1,0.07960967905207718,0.029837735100774854,0.6192319069845265,0.5121951219512195,1.0448829015156156
63,Tyrese Maxey_assists_under,5.5,1,0.07960967905207718,0.029837735100774854,0.5692771797774265,0.5121951219512195,0.5572296121129732
16,Bam Adebayo_fg3m_over,0.5,2,0.07264925281179412,0.029823495350056857,0.7182307109050419,0.6491228070175439,0.5323176380523496
22,Taurean Prince_points_over,6.5,2,0.07264925281179412,0.029823495350056857,0.6947002349153134,0.5555555555555556,1.2523021142378208
30,Luguentz Dort_fg3m_over,1.5,2,0.07264925281179412,0.029823495350056857,0.6613867132023423,0.607843137254902,0.44043909247087987
46,Terry Rozier_fg3m_under,1.5,2,0.07264925281179412,0.029823495350056857,0.6150599889366959,0.47619047619047616,1.458129883835307
53,Bobby Portis_points_over,12.5,2,0.07264925281179412,0.029823495350056857,0.6010956360994237,0.5454545454545454,0.510043330911385
54,Joel Embiid_points_over,26.5,2,0.07264925281179412,0.029823495350056857,0.5954608566907662,0.5238095238095238,0.6839445411391325
10,Haywood Highsmith_assists_over,0.5,3,0.10525946827039356,0.04536550209017786,0.7364028618842733,0.6428571428571428,0.7275778146554588
15,Paul George_points_under,19.5,3,0.10525946827039356,0.04536550209017786,0.7198633146034341,0.5121951219512195,2.0272371187478093
16,Bam Adebayo_fg3m_over,0.5,3,0.10525946827039356,0.04536550209017786,0.7182307109050419,0.6491228070175439,0.5323176380523496
25,Bam Adebayo_assists_over,4.5,3,0.10525946827039356,0.04536550209017786,0.677666340939687,0.574468085106383,0.8982070415120904
30,Luguentz Dort_fg3m_over,1.5,3,0.10525946827039356,0.04536550209017786,0.6613867132023423,0.607843137254902,0.44043909247087987
44,Tyler Herro_fg3m_over,3.5,3,0.10525946827039356,0.04536550209017786,0.6168226459813939,0.607843137254902,0.0738637008146914
2,Isaiah Joe_assists_over,0.5,4,0.1035931076792064,0.030195048762190545,0.8233055542434032,0.6774193548387096,1.076779090844167
3,Duncan Robinson_points_over,9.5,4,0.1035931076792064,0.030195048762190545,0.8061135414503179,0.5454545454545454,2.389374129961248
19,Jimmy Butler_points_over,17.5,4,0.1035931076792064,0.030195048762190545,0.7129969757869279,0.5348837209302326,1.6649717301821518
36,Kelly Oubre Jr._rebounds_over,5.5,4,0.1035931076792064,0.030195048762190545,0.6453269565417072,0.5833333333333333,0.5313739132146338
54,Joel Embiid_points_over,26.5,4,0.1035931076792064,0.030195048762190545,0.5954608566907662,0.5238095238095238,0.6839445411391325
62,Darius Garland_fg3m_under,2.5,4,0.1035931076792064,0.030195048762190545,0.5697087466575106,0.5,0.6970874665751055
17,Joel Embiid_assists_over,3.5,5,0.03490226269301872,0.03168983302736253,0.7157564840147501,0.6774193548387096,0.28296452487077506
35,Jalen Williams_points_over,21.5,5,0.03490226269301872,0.03168983302736253,0.6468247450013527,0.5121951219512195,1.3142415583465379
37,Joel Embiid_rebounds_over,8.5,5,0.03490226269301872,0.03168983302736253,0.6442165490135374,0.5918367346938775,0.4425191209764372
58,Brook Lopez_rebounds_over,4.5,5,0.03490226269301872,0.03168983302736253,0.5825824518656101,0.5555555555555556,0.24324206679049087
62,Darius Garland_fg3m_under,2.5,5,0.03490226269301872,0.03168983302736253,0.5697087466575106,0.5,0.6970874665751055
68,Tyrese Maxey_points_over,25.5,5,0.03490226269301872,0.03168983302736253,0.352581485164437,0.5555555555555556,-1.8267666335200672
20,Miles Bridges_fg3m_under,2.5,6,0.07447074514270598,0.023268315571919405,0.712710579278121,0.5348837209302326,1.6622945454259135
24,Evan Mobley_points_over,16.5,6,0.07447074514270598,0.023268315571919405,0.6815519245786266,0.5238095238095238,1.505722916432345
29,Giannis Antetokounmpo_points_over,31.5,6,0.07447074514270598,0.023268315571919405,0.6614473869648525,0.5348837209302326,1.1830951390192732
