,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1165,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,373,0.13751717629730814,0.0386985152139312,2.553551745773515,25.84078470380194
1166,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,373,0.13751717629730814,0.0386985152139312,2.553551745773515,25.84078470380194
1167,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,373,0.13751717629730814,0.0386985152139312,2.553551745773515,25.84078470380194
1168,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,373,0.13751717629730814,0.0386985152139312,2.553551745773515,25.84078470380194
1169,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,373,0.13751717629730814,0.0386985152139312,2.553551745773515,25.84078470380194
1834,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,587,0.12338700813974604,0.052863023424070135,1.3340891259648266,18.916814348243832
1833,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,587,0.12338700813974604,0.052863023424070135,1.3340891259648266,18.916814348243832
1832,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,587,0.12338700813974604,0.052863023424070135,1.3340891259648266,18.916814348243832
1831,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,587,0.12338700813974604,0.052863023424070135,1.3340891259648266,18.916814348243832
1835,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,587,0.12338700813974604,0.052863023424070135,1.3340891259648266,18.916814348243832
1830,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,587,0.12338700813974604,0.052863023424070135,1.3340891259648266,18.916814348243832
1763,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,564,0.12585221949759806,0.05882274656978213,1.1395162048119944,17.000226244343892
1764,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,564,0.12585221949759806,0.05882274656978213,1.1395162048119944,17.000226244343892
1762,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,564,0.12585221949759806,0.05882274656978213,1.1395162048119944,17.000226244343892
1761,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,564,0.12585221949759806,0.05882274656978213,1.1395162048119944,17.000226244343892
1760,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,564,0.12585221949759806,0.05882274656978213,1.1395162048119944,17.000226244343892
273,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,85,0.14441228647590493,0.059993667548490726,1.407125491355929,16.66842586664228
270,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,85,0.14441228647590493,0.059993667548490726,1.407125491355929,16.66842586664228
271,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,85,0.14441228647590493,0.059993667548490726,1.407125491355929,16.66842586664228
272,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,85,0.14441228647590493,0.059993667548490726,1.407125491355929,16.66842586664228
274,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,85,0.14441228647590493,0.059993667548490726,1.407125491355929,16.66842586664228
190,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,59,0.14785463911110183,0.06286434188139409,1.3519635247285127,15.907269050659856
189,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,59,0.14785463911110183,0.06286434188139409,1.3519635247285127,15.907269050659856
188,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,59,0.14785463911110183,0.06286434188139409,1.3519635247285127,15.907269050659856
