,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PARLAY_ID,TO_WIN,PROP_TAG
0,Sam Hauser,Celtics,points,4.5,-125,over,0.9282494990592801,3.354245491533521,0.5555555555555556,13.116114402291057,0.5667689440422702,0.07558578987150416,0,12.230000000000002,Sam Hauser_points_over
1,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,13.116114402291057,0.5667689440422702,0.07558578987150416,0,12.230000000000002,Payton Pritchard_points_over
2,Jrue Holiday,Celtics,points,14.5,-110,under,0.8169006866475595,2.797688372544887,0.5238095238095238,13.116114402291057,0.5667689440422702,0.07558578987150416,0,12.230000000000002,Jrue Holiday_points_under
3,Payton Pritchard,Celtics,assists,2.5,110,over,0.8148577142617279,3.5560059997481437,0.47619047619047616,13.116114402291057,0.5667689440422702,0.07558578987150416,0,12.230000000000002,Payton Pritchard_assists_over
4,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,12.260866516773802,0.49949724533931655,0.07421150278293134,3,12.475000000000003,Payton Pritchard_points_over
5,Sam Hauser,Celtics,fgm,1.5,-120,over,0.8180724661108654,2.498997606016267,0.5454545454545454,12.260866516773802,0.49949724533931655,0.07421150278293134,3,12.475000000000003,Sam Hauser_fgm_over
6,Jrue Holiday,Celtics,points,14.5,-110,under,0.8169006866475595,2.797688372544887,0.5238095238095238,12.260866516773802,0.49949724533931655,0.07421150278293134,3,12.475000000000003,Jrue Holiday_points_under
7,Payton Pritchard,Celtics,assists,2.5,110,over,0.8148577142617279,3.5560059997481437,0.47619047619047616,12.260866516773802,0.49949724533931655,0.07421150278293134,3,12.475000000000003,Payton Pritchard_assists_over
8,Sam Hauser,Celtics,points,4.5,-125,over,0.9282494990592801,3.354245491533521,0.5555555555555556,12.213680320023409,0.4900636664508681,0.07390983000739097,4,12.530000000000001,Sam Hauser_points_over
9,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,12.213680320023409,0.4900636664508681,0.07390983000739097,4,12.530000000000001,Payton Pritchard_points_over
10,Payton Pritchard,Celtics,assists,2.5,110,over,0.8148577142617279,3.5560059997481437,0.47619047619047616,12.213680320023409,0.4900636664508681,0.07390983000739097,4,12.530000000000001,Payton Pritchard_assists_over
11,Jrue Holiday,Celtics,fgm,5.5,-105,under,0.7063431224186438,1.8952542902772376,0.5121951219512195,12.213680320023409,0.4900636664508681,0.07390983000739097,4,12.530000000000001,Jrue Holiday_fgm_under
12,Sam Hauser,Celtics,points,4.5,-125,over,0.9282494990592801,3.354245491533521,0.5555555555555556,12.151782536633634,0.5267788789964907,0.0801667468334135,6,11.474000000000002,Sam Hauser_points_over
13,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,12.151782536633634,0.5267788789964907,0.0801667468334135,6,11.474000000000002,Payton Pritchard_points_over
14,Payton Pritchard,Celtics,assists,2.5,110,over,0.8148577142617279,3.5560059997481437,0.47619047619047616,12.151782536633634,0.5267788789964907,0.0801667468334135,6,11.474000000000002,Payton Pritchard_assists_over
15,Jayson Tatum,Celtics,points,29.5,-125,under,0.7592618340986071,1.8333565068874642,0.5555555555555556,12.151782536633634,0.5267788789964907,0.0801667468334135,6,11.474000000000002,Jayson Tatum_points_under
16,Sam Hauser,Celtics,points,4.5,-125,over,0.9282494990592801,3.354245491533521,0.5555555555555556,11.98223134041787,0.47361398515314745,0.07390983000739097,8,12.530000000000001,Sam Hauser_points_over
17,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,11.98223134041787,0.47361398515314745,0.07390983000739097,8,12.530000000000001,Payton Pritchard_points_over
18,Payton Pritchard,Celtics,assists,2.5,110,over,0.8148577142617279,3.5560059997481437,0.47619047619047616,11.98223134041787,0.47361398515314745,0.07390983000739097,8,12.530000000000001,Payton Pritchard_assists_over
19,Tyrese Haliburton,Pacers,points,16.5,-105,over,0.6826337147517352,1.6638053106717003,0.5121951219512195,11.98223134041787,0.47361398515314745,0.07390983000739097,8,12.530000000000001,Tyrese Haliburton_points_over
20,Sam Hauser,Celtics,points,4.5,-125,over,0.9282494990592801,3.354245491533521,0.5555555555555556,11.917995655993048,0.5341942251034402,0.08417508417508415,9,10.880000000000003,Sam Hauser_points_over
21,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,11.917995655993048,0.5341942251034402,0.08417508417508415,9,10.880000000000003,Payton Pritchard_points_over
22,Payton Pritchard,Celtics,assists,2.5,110,over,0.8148577142617279,3.5560059997481437,0.47619047619047616,11.917995655993048,0.5341942251034402,0.08417508417508415,9,10.880000000000003,Payton Pritchard_assists_over
23,Jayson Tatum,Celtics,rebounds,10.5,-140,under,0.7699497897288023,1.5995696262468777,0.5833333333333333,11.917995655993048,0.5341942251034402,0.08417508417508415,9,10.880000000000003,Jayson Tatum_rebounds_under
24,Sam Hauser,Celtics,points,4.5,-125,over,0.9282494990592801,3.354245491533521,0.5555555555555556,11.877574875618212,0.4661757778444153,0.07390983000739097,10,12.530000000000001,Sam Hauser_points_over
25,Payton Pritchard,Celtics,points,7.5,-120,over,0.9172554041961278,3.4081745384645066,0.5454545454545454,11.877574875618212,0.4661757778444153,0.07390983000739097,10,12.530000000000001,Payton Pritchard_points_over
