,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
55,Scottie Barnes_assists_over,7.5,4,0.1596540811568432,0.08841463414634146,0.5187909829079023,0.5,0.18790982907902265
0,Bilal Coulibaly_points_under,11.5,5,0.19158115485644356,0.09619450317124736,0.9019700777295894,0.5652173913043479,2.9789660722232902
19,Alexandre Sarr_rebounds_over,5.5,5,0.19158115485644356,0.09619450317124736,0.6730228699281167,0.5833333333333333,0.7687674565267146
39,Aaron Gordon_assists_under,3.5,5,0.19158115485644356,0.09619450317124736,0.580338197474811,0.5454545454545454,0.3197668101857678
49,Jordan Poole_rebounds_under,2.5,5,0.19158115485644356,0.09619450317124736,0.5438131158833297,0.5348837209302326,0.08347043108329943
13,Jakob Poeltl_rebounds_over,10.5,6,0.14234329341641325,0.08130081300813007,0.7123936134421189,0.5555555555555556,1.4115425209790704
33,Scottie Barnes_rebounds_over,8.5,6,0.14234329341641325,0.08130081300813007,0.5957645925283942,0.5121951219512195,0.8157972127771815
34,Jalen Williams_points_over,21.5,6,0.14234329341641325,0.08130081300813007,0.5946282767952675,0.5454545454545454,0.45075920395662017
41,Dejounte Murray_points_under,17.5,6,0.14234329341641325,0.08130081300813007,0.5640229116722585,0.5238095238095238,0.38385506596246755
4,Jordan Poole_points_under,22.5,7,0.10622962043221505,0.056022408963585436,0.7863218213510307,0.5238095238095238,2.505799203805293
30,Daniel Gafford_rebounds_over,6.5,7,0.10622962043221505,0.056022408963585436,0.608038330562136,0.5454545454545454,0.5736846968195803
47,Dereck Lively II_points_over,8.5,7,0.10622962043221505,0.056022408963585436,0.5443473956775811,0.5,0.4434739567758106
63,Alexandre Sarr_fg3m_over,1.5,7,0.10622962043221505,0.056022408963585436,0.40816728654014434,0.3921568627450981,0.20413290338683998
25,RJ Barrett_rebounds_over,6.5,8,0.1068323523680011,0.08406850025947069,0.635378940502932,0.5454545454545454,0.8243069546102106
35,Scottie Barnes_fg3m_over,1.5,8,0.1068323523680011,0.08406850025947069,0.593994150290162,0.574468085106383,0.1699490858588173
52,Gradey Dick_points_over,14.5,8,0.1068323523680011,0.08406850025947069,0.5343462910559899,0.5238095238095238,0.10057823280717582
53,Michael Porter Jr._points_over,19.5,8,0.1068323523680011,0.08406850025947069,0.5297427331607596,0.5121951219512195,0.17129810942646229
13,Jakob Poeltl_rebounds_over,10.5,9,0.13544999375038222,0.09406935660509023,0.7123936134421189,0.5555555555555556,1.4115425209790704
23,Shai Gilgeous-Alexander_assists_over,5.5,9,0.13544999375038222,0.09406935660509023,0.6453269565417072,0.5918367346938775,0.45190015009373385
49,Jordan Poole_rebounds_under,2.5,9,0.13544999375038222,0.09406935660509023,0.5438131158833297,0.5348837209302326,0.08347043108329943
50,Jalen Williams_assists_over,4.5,9,0.13544999375038222,0.09406935660509023,0.541788131772205,0.5348837209302326,0.06454123178365512
12,Daniel Gafford_points_over,11.5,10,0.14270841940571385,0.07993054314731161,0.7138438756350164,0.5121951219512195,1.968475928818017
30,Daniel Gafford_rebounds_over,6.5,10,0.14270841940571385,0.07993054314731161,0.608038330562136,0.5454545454545454,0.5736846968195803
32,Herbert Jones_rebounds_over,3.5,10,0.14270841940571385,0.07993054314731161,0.6045966303976438,0.5348837209302326,0.6516641537171046
48,Jordan Poole_fg3m_under,2.5,10,0.14270841940571385,0.07993054314731161,0.5438131158833297,0.5348837209302326,0.08347043108329943
8,Kyrie Irving_rebounds_over,3.5,11,0.16537454284327074,0.09740425687269542,0.7487317354221212,0.6153846153846154,1.0834453503047352
10,RJ Barrett_assists_over,4.5,11,0.16537454284327074,0.09740425687269542,0.7281057346810453,0.5918367346938775,1.151238103339866
44,Luguentz Dort_fg3m_under,1.5,11,0.16537454284327074,0.09740425687269542,0.5578254003710748,0.5,0.5782540037107475
48,Jordan Poole_fg3m_under,2.5,11,0.16537454284327074,0.09740425687269542,0.5438131158833297,0.5348837209302326,0.08347043108329943
7,Trey Murphy III_points_over,14.5,12,0.17371027238639491,0.0943749170297245,0.757359562650262,0.5348837209302326,2.0796654769481018
15,Dereck Lively II_assists_over,1.5,12,0.17371027238639491,0.0943749170297245,0.6915589588159976,0.6296296296296295,0.49179173177409896
35,Scottie Barnes_fg3m_over,1.5,12,0.17371027238639491,0.0943749170297245,0.593994150290162,0.574468085106383,0.1699490858588173
43,CJ McCollum_assists_under,3.5,12,0.17371027238639491,0.0943749170297245,0.5583570552828954,0.48780487804878053,0.7231598166496771
1,Davion Mitchell_points_under,7.5,13,0.11920043637005857,0.05717741492110618,0.8449215899645284,0.5652173913043479,2.4743063727631354
45,Klay Thompson_points_under,11.5,13,0.11920043637005857,0.05717741492110618,0.5554054830831634,0.5348837209302326,0.19183386360348376
46,Christian Braun_fg3m_under,0.5,13,0.11920043637005857,0.05717741492110618,0.5488116360940265,0.425531914893617,1.4485367241048115
62,Alexandre Sarr_assists_under,1.5,13,0.11920043637005857,0.05717741492110618,0.46283688702044234,0.4444444444444444,0.20691497897997646
11,CJ McCollum_points_over,18.5,14,0.12569807793628504,0.07350275998505874,0.7273379608621714,0.5121951219512195,2.1002039036545304
41,Dejounte Murray_points_under,17.5,14,0.12569807793628504,0.07350275998505874,0.5640229116722585,0.5238095238095238,0.38385506596246755
42,Kyrie Irving_points_under,23.5,14,0.12569807793628504,0.07350275998505874,0.5634377721746998,0.5121951219512195,0.5002258712292122
49,Jordan Poole_rebounds_under,2.5,14,0.12569807793628504,0.07350275998505874,0.5438131158833297,0.5348837209302326,0.08347043108329943
3,Jakob Poeltl_points_over,14.5,15,0.20920993929408108,0.08047642609740582,0.822855673591466,0.5348837209302326,2.691911731398487
4,Jordan Poole_points_under,22.5,15,0.20920993929408108,0.08047642609740582,0.7863218213510307,0.5238095238095238,2.505799203805293
36,RJ Barrett_fg3m_over,1.5,15,0.20920993929408108,0.08047642609740582,0.593994150290162,0.574468085106383,0.1699490858588173
47,Dereck Lively II_points_over,8.5,15,0.20920993929408108,0.08047642609740582,0.5443473956775811,0.5,0.4434739567758106
