,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
59,Brandon Ingram,Pelicans,rebounds,5.5,-120,under,0.5461321043581993,0.006210956616827357,0.5454545454545454,4,0.13267324980845274,0.0646711012564671,Brandon Ingram_rebounds_under
13,RJ Barrett,Raptors,points,22.5,-105,over,0.7358488706030892,2.1832865939825377,0.5121951219512195,5,0.18900293038187962,0.0763357844337175,RJ Barrett_points_over
18,Javonte Green,Pelicans,rebounds,2.5,-165,over,0.7145668868999318,0.7381886372267243,0.6226415094339623,5,0.18900293038187962,0.0763357844337175,Javonte Green_rebounds_over
32,Dejounte Murray,Pelicans,points,18.5,-135,under,0.6549583934819012,0.700563795120251,0.574468085106383,5,0.18900293038187962,0.0763357844337175,Dejounte Murray_points_under
58,Christian Braun,Nuggets,fg3m,0.5,140,under,0.5488116360940265,1.585739633128318,0.4166666666666667,5,0.18900293038187962,0.0763357844337175,Christian Braun_fg3m_under
8,Cason Wallace,Thunder,assists,1.5,-190,over,0.7854094417800117,0.9939141609527202,0.6551724137931035,6,0.1836367729660101,0.103020052557479,Cason Wallace_assists_over
26,Jakob Poeltl,Raptors,assists,2.5,-160,under,0.6766764161830634,0.49799588148738994,0.6153846153846154,6,0.1836367729660101,0.103020052557479,Jakob Poeltl_assists_under
37,RJ Barrett,Raptors,rebounds,6.5,105,over,0.635378940502932,1.512634140155052,0.48780487804878053,6,0.1836367729660101,0.103020052557479,RJ Barrett_rebounds_over
62,Klay Thompson,Mavericks,fg3m,2.5,-110,under,0.5438131158833297,0.19094337888632928,0.5238095238095238,6,0.1836367729660101,0.103020052557479,Klay Thompson_fg3m_under
4,Jordan Poole,Wizards,points,23.5,-130,under,0.8433708709697922,2.460588473963546,0.5652173913043479,7,0.17633422448608968,0.08472019405993174,Jordan Poole_points_under
32,Dejounte Murray,Pelicans,points,18.5,-135,under,0.6549583934819012,0.700563795120251,0.574468085106383,7,0.17633422448608968,0.08472019405993174,Dejounte Murray_points_under
39,Javonte Green,Pelicans,assists,0.5,-115,over,0.6321205588285576,0.9089530499191247,0.5348837209302326,7,0.17633422448608968,0.08472019405993174,Javonte Green_assists_over
68,Kyrie Irving,Mavericks,assists,5.5,105,over,0.5050151278750382,0.1764050607191412,0.48780487804878053,7,0.17633422448608968,0.08472019405993174,Kyrie Irving_assists_over
20,Jakob Poeltl,Raptors,rebounds,10.5,-115,over,0.7123936134421189,1.6593316039154593,0.5348837209302326,8,0.13528278768111499,0.07906632977534851,Jakob Poeltl_rebounds_over
34,Kyrie Irving,Mavericks,points,24.5,-120,under,0.6425060483276669,0.8896387763369473,0.5454545454545454,8,0.13528278768111499,0.07906632977534851,Kyrie Irving_points_under
52,Isaiah Joe,Thunder,rebounds,2.5,-125,under,0.5697087466575106,0.12737871991759508,0.5555555555555556,8,0.13528278768111499,0.07906632977534851,Isaiah Joe_rebounds_under
65,Scottie Barnes,Raptors,assists,7.5,105,over,0.5187909829079023,0.31760757480599766,0.48780487804878053,8,0.13528278768111499,0.07906632977534851,Scottie Barnes_assists_over
16,CJ McCollum,Pelicans,points,18.5,-110,over,0.7273379608621714,1.9427714445934545,0.5238095238095238,9,0.18610657932269922,0.07558578987150415,CJ McCollum_points_over
22,Julian Strawther,Nuggets,assists,1.5,110,under,0.6990292757659671,2.339807395542654,0.47619047619047616,9,0.18610657932269922,0.07558578987150415,Julian Strawther_assists_under
34,Kyrie Irving,Mavericks,points,24.5,-120,under,0.6425060483276669,0.8896387763369473,0.5454545454545454,9,0.18610657932269922,0.07558578987150415,Kyrie Irving_points_under
52,Isaiah Joe,Thunder,rebounds,2.5,-125,under,0.5697087466575106,0.12737871991759508,0.5555555555555556,9,0.18610657932269922,0.07558578987150415,Isaiah Joe_rebounds_under
11,Trey Murphy III,Pelicans,points,14.5,-110,over,0.757359562650262,2.229341279843411,0.5238095238095238,10,0.1838234117921461,0.08571165106736137,Trey Murphy III_points_over
17,Scottie Barnes,Raptors,rebounds,7.5,-130,over,0.7208291283249197,1.3765653659512127,0.5652173913043479,10,0.1838234117921461,0.08571165106736137,Scottie Barnes_rebounds_over
50,Davion Mitchell,Raptors,rebounds,1.5,-105,under,0.5918327134598557,0.7774145837747817,0.5121951219512195,10,0.1838234117921461,0.08571165106736137,Davion Mitchell_rebounds_under
53,Cason Wallace,Thunder,points,7.5,-130,under,0.5689412388821522,0.032941728572884355,0.5652173913043479,10,0.1838234117921461,0.08571165106736137,Cason Wallace_points_under
8,Cason Wallace,Thunder,assists,1.5,-190,over,0.7854094417800117,0.9939141609527202,0.6551724137931035,11,0.2055899351486009,0.12443920489897504,Cason Wallace_assists_over
15,RJ Barrett,Raptors,assists,4.5,-160,over,0.7281057346810453,0.9158590942834934,0.6153846153846154,11,0.2055899351486009,0.12443920489897504,RJ Barrett_assists_over
45,Herbert Jones,Pelicans,rebounds,3.5,-125,over,0.6045966303976438,0.441369673578794,0.5555555555555556,11,0.2055899351486009,0.12443920489897504,Herbert Jones_rebounds_over
46,Jalen Williams,Thunder,points,21.5,-125,over,0.5946282767952675,0.351654491157408,0.5555555555555556,11,0.2055899351486009,0.12443920489897504,Jalen Williams_points_over
0,Bilal Coulibaly,Wizards,points,11.5,-120,under,0.9019700777295894,3.2680590458545704,0.5454545454545454,12,0.20526069498352792,0.08411436840736679,Bilal Coulibaly_points_under
34,Kyrie Irving,Mavericks,points,24.5,-120,under,0.6425060483276669,0.8896387763369473,0.5454545454545454,12,0.20526069498352792,0.08411436840736679,Kyrie Irving_points_under
38,Dereck Lively II,Mavericks,rebounds,8.5,-155,under,0.6343434154496824,0.21798615934416166,0.607843137254902,12,0.20526069498352792,0.08411436840736679,Dereck Lively II_rebounds_under
55,CJ McCollum,Pelicans,assists,3.5,115,under,0.5583570552828954,1.0023383442911253,0.46511627906976744,12,0.20526069498352792,0.08411436840736679,CJ McCollum_assists_under
42,Gradey Dick,Raptors,rebounds,2.5,-125,over,0.6200962589216268,0.5808663302946411,0.5555555555555556,13,0.10031196772014697,0.050844786121407186,Gradey Dick_rebounds_over
54,Isaiah Joe,Thunder,assists,1.5,160,over,0.5662510042543581,2.361263055306656,0.3846153846153846,13,0.10031196772014697,0.050844786121407186,Isaiah Joe_assists_over
57,Javonte Green,Pelicans,fg3m,0.5,105,over,0.5506710358827783,0.6443781177984773,0.48780487804878053,13,0.10031196772014697,0.050844786121407186,Javonte Green_fg3m_over
65,Scottie Barnes,Raptors,assists,7.5,105,over,0.5187909829079023,0.31760757480599766,0.48780487804878053,13,0.10031196772014697,0.050844786121407186,Scottie Barnes_assists_over
6,Russell Westbrook,Nuggets,assists,8.5,-145,under,0.8147666492899562,1.8833734164151474,0.5918367346938775,14,0.25962001912836485,0.08877551020408164,Russell Westbrook_assists_under
7,Julian Strawther,Nuggets,points,9.5,100,under,0.7877349552636358,2.8773495526363577,0.5,14,0.25962001912836485,0.08877551020408164,Julian Strawther_points_under
33,Shai Gilgeous-Alexander,Thunder,assists,5.5,-150,over,0.6453269565417072,0.37772463784756005,0.6000000000000001,14,0.25962001912836485,0.08877551020408164,Shai Gilgeous-Alexander_assists_over
40,Julian Strawther,Nuggets,fg3m,1.5,100,under,0.6268231239782291,1.2682312397822917,0.5,14,0.25962001912836485,0.08877551020408164,Julian Strawther_fg3m_under
5,Luguentz Dort,Thunder,rebounds,3.5,-130,over,0.83964705410753,2.4276470171050732,0.5652173913043479,15,0.17712797212829218,0.07124439292926803,Luguentz Dort_rebounds_over
37,RJ Barrett,Raptors,rebounds,6.5,105,over,0.635378940502932,1.512634140155052,0.48780487804878053,15,0.17712797212829218,0.07124439292926803,RJ Barrett_rebounds_over
46,Jalen Williams,Thunder,points,21.5,-125,over,0.5946282767952675,0.351654491157408,0.5555555555555556,15,0.17712797212829218,0.07124439292926803,Jalen Williams_points_over
55,CJ McCollum,Pelicans,assists,3.5,115,under,0.5583570552828954,1.0023383442911253,0.46511627906976744,15,0.17712797212829218,0.07124439292926803,CJ McCollum_assists_under
