,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
11,Herbert Jones_points_over,8.5,1,0.05410529513685228,0.013743349556663054,0.759014319653512,0.5348837209302326,2.095133857630655
13,Kyrie Irving_rebounds_over,3.5,1,0.05410529513685228,0.013743349556663054,0.7487317354221212,0.6153846153846154,1.0834453503047352
23,Jalen Williams_fg3m_under,2.5,1,0.05410529513685228,0.013743349556663054,0.6766764161830634,0.6491228070175439,0.2122372597884612
33,Ochai Agbaji_points_over,8.5,1,0.05410529513685228,0.013743349556663054,0.6558085960836444,0.5238095238095238,1.2599911444347878
41,Dejounte Murray_rebounds_under,6.5,1,0.05410529513685228,0.013743349556663054,0.6223605983423859,0.607843137254902,0.11941782507446419
53,Ochai Agbaji_fg3m_over,1.5,1,0.05410529513685228,0.013743349556663054,0.593994150290162,0.37037037037037035,3.0189210289171866
56,Aaron Gordon_assists_under,3.5,1,0.05410529513685228,0.013743349556663054,0.580338197474811,0.5454545454545454,0.3197668101857678
3,Davion Mitchell_points_under,7.5,2,0.06880676265532319,0.011148264547085946,0.8449215899645284,0.5652173913043479,2.4743063727631354
9,Jordan Poole_points_under,22.5,2,0.06880676265532319,0.011148264547085946,0.7863218213510307,0.5238095238095238,2.505799203805293
16,CJ McCollum_points_over,18.5,2,0.06880676265532319,0.011148264547085946,0.7273379608621714,0.5121951219512195,2.1002039036545304
25,Luguentz Dort_points_under,8.5,2,0.06880676265532319,0.011148264547085946,0.6756510437420216,0.5121951219512195,1.5956411412911626
28,Isaiah Hartenstein_points_under,10.5,2,0.06880676265532319,0.011148264547085946,0.669881086782901,0.574468085106383,0.8304464960733977
60,Kyrie Irving_points_under,23.5,2,0.06880676265532319,0.011148264547085946,0.5634377721746998,0.5121951219512195,0.5002258712292122
61,CJ McCollum_assists_under,3.5,2,0.06880676265532319,0.011148264547085946,0.5583570552828954,0.48780487804878053,0.7231598166496771
1,Quentin Grimes_points_over,9.5,3,0.06969842815844003,0.013885067911863218,0.8906006303572609,0.5238095238095238,3.501187835228399
8,Brandon Ingram_points_over,18.5,3,0.06969842815844003,0.013885067911863218,0.7978070452611021,0.5454545454545454,2.3132312482267703
25,Luguentz Dort_points_under,8.5,3,0.06969842815844003,0.013885067911863218,0.6756510437420216,0.5121951219512195,1.5956411412911626
29,Quentin Grimes_fg3m_over,1.5,3,0.06969842815844003,0.013885067911863218,0.6691458157147478,0.6000000000000001,0.5762151309562318
37,Isaiah Hartenstein_assists_over,3.5,3,0.06969842815844003,0.013885067911863218,0.640552227211231,0.5918367346938775,0.41156191954315813
51,RJ Barrett_fg3m_over,1.5,3,0.06969842815844003,0.013885067911863218,0.593994150290162,0.574468085106383,0.1699490858588173
58,Brandon Ingram_assists_over,5.5,3,0.06969842815844003,0.013885067911863218,0.5702459197218775,0.46511627906976744,1.1301436370101836
5,Carlton Carrington_points_under,11.5,4,0.06363877894938606,0.017665542716909163,0.831108153408227,0.5238095238095238,2.933305100714894
15,RJ Barrett_assists_over,4.5,4,0.06363877894938606,0.017665542716909163,0.7281057346810453,0.5918367346938775,1.151238103339866
22,Jakob Poeltl_assists_under,2.5,4,0.06363877894938606,0.017665542716909163,0.6766764161830634,0.574468085106383,0.8895910297414773
28,Isaiah Hartenstein_points_under,10.5,4,0.06363877894938606,0.017665542716909163,0.669881086782901,0.574468085106383,0.8304464960733977
35,Shai Gilgeous-Alexander_assists_over,5.5,4,0.06363877894938606,0.017665542716909163,0.6453269565417072,0.5918367346938775,0.45190015009373385
47,Herbert Jones_rebounds_over,3.5,4,0.06363877894938606,0.017665542716909163,0.6045966303976438,0.5348837209302326,0.6516641537171046
49,Jalen Williams_points_over,21.5,4,0.06363877894938606,0.017665542716909163,0.5946282767952675,0.5454545454545454,0.45075920395662017
5,Carlton Carrington_points_under,11.5,5,0.06298798817721557,0.011691967747612072,0.831108153408227,0.5238095238095238,2.933305100714894
6,Jakob Poeltl_points_over,14.5,5,0.06298798817721557,0.011691967747612072,0.822855673591466,0.5348837209302326,2.691911731398487
26,Dejounte Murray_assists_over,5.5,5,0.06298798817721557,0.011691967747612072,0.6730228699281167,0.5833333333333333,0.7687674565267146
30,Luguentz Dort_assists_over,1.5,5,0.06298798817721557,0.011691967747612072,0.6691458157147478,0.5348837209302326,1.255058712116121
50,Klay Thompson_assists_over,1.5,5,0.06298798817721557,0.011691967747612072,0.593994150290162,0.45454545454545453,1.5339356531917825
52,Scottie Barnes_fg3m_over,1.5,5,0.06298798817721557,0.011691967747612072,0.593994150290162,0.574468085106383,0.1699490858588173
57,Jamal Murray_assists_over,6.5,5,0.06298798817721557,0.011691967747612072,0.5796443428305458,0.5121951219512195,0.6584328704886611
0,Bilal Coulibaly_points_under,11.5,6,0.05091951989560129,0.015312605558548822,0.9019700777295894,0.5652173913043479,2.9789660722232902
11,Herbert Jones_points_over,8.5,6,0.05091951989560129,0.015312605558548822,0.759014319653512,0.5348837209302326,2.095133857630655
23,Jalen Williams_fg3m_under,2.5,6,0.05091951989560129,0.015312605558548822,0.6766764161830634,0.6491228070175439,0.2122372597884612
40,Bilal Coulibaly_rebounds_over,4.5,6,0.05091951989560129,0.015312605558548822,0.6266892287178578,0.5348837209302326,0.8581819206234536
56,Aaron Gordon_assists_under,3.5,6,0.05091951989560129,0.015312605558548822,0.580338197474811,0.5454545454545454,0.3197668101857678
63,Luguentz Dort_fg3m_under,1.5,6,0.05091951989560129,0.015312605558548822,0.5578254003710748,0.5,0.5782540037107475
69,Jalen Williams_assists_over,4.5,6,0.05091951989560129,0.015312605558548822,0.541788131772205,0.5348837209302326,0.06454123178365512
10,Daniel Gafford_assists_over,0.5,7,0.04698005795658857,0.015597255884910666,0.7768698398515702,0.6428571428571428,1.0423209766233237
16,CJ McCollum_points_over,18.5,7,0.04698005795658857,0.015597255884910666,0.7273379608621714,0.5121951219512195,2.1002039036545304
38,RJ Barrett_rebounds_over,6.5,7,0.04698005795658857,0.015597255884910666,0.635378940502932,0.5454545454545454,0.8243069546102106
42,Gradey Dick_rebounds_over,2.5,7,0.04698005795658857,0.015597255884910666,0.6200962589216268,0.5918367346938775,0.23874425640684716
43,Bilal Coulibaly_assists_over,2.5,7,0.04698005795658857,0.015597255884910666,0.6200962589216268,0.5918367346938775,0.23874425640684716
44,Alexandre Sarr_points_over,10.5,7,0.04698005795658857,0.015597255884910666,0.6094891593900151,0.5454545454545454,0.5869839610751393
62,Carlton Carrington_rebounds_under,3.5,7,0.04698005795658857,0.015597255884910666,0.5583570552828954,0.45454545454545453,1.1419276081118497
