,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
0,Kevin Huerter_assists_under,2.5,1,0.25062468221431555,0.09539842873176206,0.8916367010894684,0.6296296296296295,2.0806443910046024
11,Kevin Huerter_rebounds_under,3.5,1,0.25062468221431555,0.09539842873176206,0.7727301218261435,0.6000000000000001,1.439417681884529
50,Donte DiVincenzo_assists_over,3.5,1,0.25062468221431555,0.09539842873176206,0.6202719712686415,0.45454545454545453,1.8229916839550573
62,Rudy Gobert_rebounds_over,11.5,1,0.25062468221431555,0.09539842873176206,0.5864431317080309,0.5555555555555556,0.27798818537227765
12,Anthony Edwards_rebounds_over,4.5,2,0.26203561136534764,0.09567418315692593,0.7682308154983326,0.6000000000000001,1.4019234624861043
15,Donte DiVincenzo_fg3m_under,2.5,2,0.26203561136534764,0.09567418315692593,0.7534474283740865,0.6226415094339623,1.0504111672464518
24,Malik Monk_assists_over,5.5,2,0.26203561136534764,0.09567418315692593,0.7171635469534781,0.5,2.171635469534781
46,Stephen Curry_rebounds_over,4.5,2,0.26203561136534764,0.09567418315692593,0.6312442454524438,0.5121951219512195,1.1621462056071898
25,Stephen Curry_points_under,24.5,3,0.19208488927709685,0.08685765082808951,0.7117194755770674,0.5238095238095238,1.7936859032356436
30,Naz Reid_fg3m_under,1.5,3,0.19208488927709685,0.08685765082808951,0.6833711942656508,0.5238095238095238,1.5230886725357582
42,Alperen Sengun_rebounds_under,10.5,3,0.19208488927709685,0.08685765082808951,0.6364910616143029,0.5348837209302326,0.9498077498728312
49,De'Aaron Fox_assists_over,5.5,3,0.19208488927709685,0.08685765082808951,0.6204908392692384,0.5918367346938775,0.24207778003322122
4,Keegan Murray_fg3m_under,2.5,4,0.2677275383874569,0.1145819647002146,0.8265515338502064,0.6610169491525424,1.2521205765592534
5,Keegan Murray_points_under,13.5,4,0.2677275383874569,0.1145819647002146,0.8193426324598162,0.5555555555555556,2.374083692138346
43,Domantas Sabonis_fg3m_over,0.5,4,0.2677275383874569,0.1145819647002146,0.6321205588285576,0.5833333333333333,0.418176218530494
48,Jalen Green_points_under,19.5,4,0.2677275383874569,0.1145819647002146,0.6253996595645147,0.5348837209302326,0.8461272524508985
18,Jaden McDaniels_points_under,9.5,5,0.22086905132193121,0.10362318840579712,0.7513821102045641,0.5652173913043479,1.6468417441172978
30,Naz Reid_fg3m_under,1.5,5,0.22086905132193121,0.10362318840579712,0.6833711942656508,0.5238095238095238,1.5230886725357582
33,Domantas Sabonis_rebounds_under,13.5,5,0.22086905132193121,0.10362318840579712,0.6663686643946131,0.5833333333333333,0.7117314090966835
38,Malik Monk_rebounds_over,3.5,5,0.22086905132193121,0.10362318840579712,0.6455097114060866,0.6000000000000001,0.37924759505072103
21,Keegan Murray_assists_under,1.5,6,0.1799948171081773,0.1150870406189555,0.7357588823428847,0.6296296296296295,0.8427911244876141
36,James Harden_points_over,22.5,6,0.1799948171081773,0.1150870406189555,0.6516124585643257,0.5454545454545454,0.9731142035063196
43,Domantas Sabonis_fg3m_over,0.5,6,0.1799948171081773,0.1150870406189555,0.6321205588285576,0.5833333333333333,0.418176218530494
59,DeMar DeRozan_assists_over,3.5,6,0.1799948171081773,0.1150870406189555,0.5939299029746059,0.574468085106383,0.16938989626045853
11,Kevin Huerter_rebounds_under,3.5,7,0.21953767540712693,0.07792207792207793,0.7727301218261435,0.6000000000000001,1.439417681884529
