,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
1,Zach LaVine_assists_over,2.5,1,0.0344268619665409,0.005002741271565789,0.8373612976518287,0.5454545454545454,2.6758118951417633
10,Zach LaVine_points_under,25.5,1,0.0344268619665409,0.005002741271565789,0.75709407926559,0.5238095238095238,2.2268071202624506
19,Evan Mobley_points_over,17.5,1,0.0344268619665409,0.005002741271565789,0.7252388421393263,0.5555555555555556,1.527149579253937
22,Cameron Johnson_fg3m_over,2.5,1,0.0344268619665409,0.005002741271565789,0.7145668868999318,0.6491228070175439,0.5040962909859608
26,Zach LaVine_rebounds_over,2.5,1,0.0344268619665409,0.005002741271565789,0.6972531552839984,0.6296296296296295,0.5370103507846942
35,Josh Green_points_under,9.5,1,0.0344268619665409,0.005002741271565789,0.6529736580605251,0.5121951219512195,1.3742666620194117
48,Josh Green_rebounds_under,3.5,1,0.0344268619665409,0.005002741271565789,0.6248399453990455,0.48780487804878053,1.404609440340216
52,Damian Lillard_points_over,23.5,1,0.0344268619665409,0.005002741271565789,0.6212677055404145,0.5555555555555556,0.591409349863731
68,Pascal Siakam_points_over,18.5,1,0.0344268619665409,0.005002741271565789,0.5928939882777587,0.5555555555555556,0.3360458944998288
16,Brandon Miller_fg3m_over,3.5,2,0.01933208643243087,0.002974243917847994,0.7349740847026385,0.5652173913043479,1.5016938262156478
25,Caleb Martin_points_over,6.5,2,0.01933208643243087,0.002974243917847994,0.6986862744824214,0.5454545454545454,1.4046241827555301
31,Damian Lillard_assists_over,6.5,2,0.01933208643243087,0.002974243917847994,0.6742599044193969,0.5652173913043479,0.964606846786972
39,Tyrese Haliburton_rebounds_under,3.5,2,0.01933208643243087,0.002974243917847994,0.6472318887822313,0.46511627906976744,1.957742804408986
46,Bennedict Mathurin_fg3m_under,1.5,2,0.01933208643243087,0.002974243917847994,0.6268231239782291,0.5238095238095238,0.9833116379740059
54,Cameron Johnson_assists_over,2.5,2,0.01933208643243087,0.002974243917847994,0.6200962589216268,0.574468085106383,0.39713410542897365
55,Guerschon Yabusele_rebounds_over,5.5,2,0.01933208643243087,0.002974243917847994,0.6162563382041968,0.47619047619047616,1.4706915511440661
60,Isaac Okoro_points_under,6.5,2,0.01933208643243087,0.002974243917847994,0.6063027824125913,0.5121951219512195,0.9186700187895813
67,Jalen Wilson_fg3m_over,1.5,2,0.01933208643243087,0.002974243917847994,0.593994150290162,0.5,0.93994150290162
0,Paul George_points_under,20.5,3,0.02860991223380312,0.005509476770941472,0.8384838124470168,0.5238095238095238,3.003709118812433
15,Jalen Wilson_assists_under,1.5,3,0.02860991223380312,0.005509476770941472,0.7357588823428847,0.5454545454545454,1.7444564214764435
27,Caleb Martin_rebounds_over,2.5,3,0.02860991223380312,0.005509476770941472,0.6972531552839984,0.6363636363636364,0.4784176486599876
28,Taurean Prince_rebounds_under,3.5,3,0.02860991223380312,0.005509476770941472,0.69193743259148,0.6226415094339623,0.5564672617194601
37,Coby White_rebounds_under,4.5,3,0.02860991223380312,0.005509476770941472,0.6483653762099504,0.5121951219512195,1.3292810534780872
38,Ayo Dosunmu_rebounds_under,3.5,3,0.02860991223380312,0.005509476770941472,0.6472318887822313,0.5652173913043479,0.7255128623043532
45,Jalen Wilson_rebounds_under,4.5,3,0.02860991223380312,0.005509476770941472,0.6288369351798733,0.6000000000000001,0.24030779316561013
58,Jalen Wilson_points_under,10.5,3,0.02860991223380312,0.005509476770941472,0.6080449173873879,0.5348837209302326,0.6838981407951472
63,Cameron Johnson_points_over,19.5,3,0.02860991223380312,0.005509476770941472,0.5990672647204525,0.5238095238095238,0.7183693450588646
2,Giannis Antetokounmpo_fg3m_under,0.5,4,0.0450621966957484,0.008658790859090748,0.8187307530779818,0.7894736842105263,0.18529476949388457
3,Tyrese Maxey_rebounds_under,4.5,4,0.0450621966957484,0.008658790859090748,0.8152632445237722,0.607843137254902,1.7061976565665127
4,Guerschon Yabusele_fg3m_over,0.5,4,0.0450621966957484,0.008658790859090748,0.7981034820053445,0.6428571428571428,1.207471526708235
13,Giannis Antetokounmpo_assists_over,5.5,4,0.0450621966957484,0.008658790859090748,0.7359567952188912,0.5238095238095238,2.0250421361803257
21,Pascal Siakam_rebounds_under,7.5,4,0.0450621966957484,0.008658790859090748,0.7160162577921948,0.5918367346938775,1.0491028675547494
29,Taurean Prince_points_over,7.5,4,0.0450621966957484,0.008658790859090748,0.6876838280582143,0.5121951219512195,1.7131040358063774
44,Darius Garland_points_over,18.5,4,0.0450621966957484,0.008658790859090748,0.6352841312321045,0.5454545454545454,0.823437869627625
53,Coby White_fg3m_over,2.5,4,0.0450621966957484,0.008658790859090748,0.6200962589216268,0.5555555555555556,0.5808663302946411
69,Myles Turner_rebounds_under,8.5,4,0.0450621966957484,0.008658790859090748,0.5925473414375915,0.5833333333333333,0.07897721232221322
14,Jalen Smith_fg3m_under,1.5,5,0.023022086024617347,0.0021529282027256,0.7357588823428847,0.4081632653061224,4.013046308700337
18,Jalen Smith_points_under,9.5,5,0.023022086024617347,0.0021529282027256,0.7289518260517295,0.5454545454545454,1.682058405474188
