,PROP_TAG,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PROB,HOUSE_PROB,EV,TO_WIN
0,Tim Hardaway Jr._points_over,3.5,0,12.47226953104773,0.3994674652462189,0.05847583125545839,0.9416276642871979,0.5121951219512195,4.192079579946456,16.101082251082254
1,Naz Reid_points_over,10.5,0,12.47226953104773,0.3994674652462189,0.05847583125545839,0.7992157384052012,0.5238095238095238,2.6288775029587392,16.101082251082254
2,Josh Green_points_over,3.5,0,12.47226953104773,0.3994674652462189,0.05847583125545839,0.7405441826798396,0.5121951219512195,2.2291217833031958,16.101082251082254
3,Tim Hardaway Jr._rebounds_over,1.5,0,12.47226953104773,0.3994674652462189,0.05847583125545839,0.7167821842416459,0.425531914893617,3.4221906648393388,16.101082251082254
4,Tim Hardaway Jr._points_over,3.5,1,12.376214351368176,0.4116196456178068,0.06106612278393937,0.9416276642871979,0.5121951219512195,4.192079579946456,15.375691699604744
5,Naz Reid_points_over,10.5,1,12.376214351368176,0.4116196456178068,0.06106612278393937,0.7992157384052012,0.5238095238095238,2.6288775029587392,15.375691699604744
6,Tim Hardaway Jr._assists_over,0.5,1,12.376214351368176,0.4116196456178068,0.06106612278393937,0.7630722413178782,0.5348837209302326,2.133066603623644,15.375691699604744
7,Tim Hardaway Jr._rebounds_over,1.5,1,12.376214351368176,0.4116196456178068,0.06106612278393937,0.7167821842416459,0.425531914893617,3.4221906648393388,15.375691699604744
8,Tim Hardaway Jr._points_over,3.5,2,11.994135860101366,0.4184019349155225,0.06558535481235302,0.9416276642871979,0.5121951219512195,4.192079579946456,14.2473063973064
9,Naz Reid_points_over,10.5,2,11.994135860101366,0.4184019349155225,0.06558535481235302,0.7992157384052012,0.5238095238095238,2.6288775029587392,14.2473063973064
10,Josh Green_rebounds_over,1.5,2,11.994135860101366,0.4184019349155225,0.06558535481235302,0.7756454426963169,0.574468085106383,1.7509881123568314,14.2473063973064
11,Tim Hardaway Jr._rebounds_over,1.5,2,11.994135860101366,0.4184019349155225,0.06558535481235302,0.7167821842416459,0.425531914893617,3.4221906648393388,14.2473063973064
12,Tim Hardaway Jr._points_over,3.5,3,11.976458631712635,0.38140206628971474,0.059712106757687955,0.9416276642871979,0.5121951219512195,4.192079579946456,15.7470225771468
13,Tim Hardaway Jr._assists_over,0.5,3,11.976458631712635,0.38140206628971474,0.059712106757687955,0.7630722413178782,0.5348837209302326,2.133066603623644,15.7470225771468
14,Josh Green_points_over,3.5,3,11.976458631712635,0.38140206628971474,0.059712106757687955,0.7405441826798396,0.5121951219512195,2.2291217833031958,15.7470225771468
15,Tim Hardaway Jr._rebounds_over,1.5,3,11.976458631712635,0.38140206628971474,0.059712106757687955,0.7167821842416459,0.425531914893617,3.4221906648393388,15.7470225771468
16,Tim Hardaway Jr._points_over,3.5,4,11.959980728653768,0.43478668386640135,0.06850025947067982,0.9416276642871979,0.5121951219512195,4.192079579946456,13.598484848484848
17,Daniel Gafford_assists_over,0.5,4,11.959980728653768,0.43478668386640135,0.06850025947067982,0.8060199577091081,0.6000000000000001,1.716832980909233,13.598484848484848
18,Naz Reid_points_over,10.5,4,11.959980728653768,0.43478668386640135,0.06850025947067982,0.7992157384052012,0.5238095238095238,2.6288775029587392,13.598484848484848
19,Tim Hardaway Jr._rebounds_over,1.5,4,11.959980728653768,0.43478668386640135,0.06850025947067982,0.7167821842416459,0.425531914893617,3.4221906648393388,13.598484848484848
20,Tim Hardaway Jr._points_over,3.5,5,11.884702440696437,0.4116196456178068,0.06558535481235302,0.9416276642871979,0.5121951219512195,4.192079579946456,14.2473063973064
21,Naz Reid_points_over,10.5,5,11.884702440696437,0.4116196456178068,0.06558535481235302,0.7992157384052012,0.5238095238095238,2.6288775029587392,14.2473063973064
22,Tim Hardaway Jr._fg3m_over,0.5,5,11.884702440696437,0.4116196456178068,0.06558535481235302,0.7630722413178782,0.574468085106383,1.6415546929519027,14.2473063973064
23,Tim Hardaway Jr._rebounds_over,1.5,5,11.884702440696437,0.4116196456178068,0.06558535481235302,0.7167821842416459,0.425531914893617,3.4221906648393388,14.2473063973064
24,Tim Hardaway Jr._points_over,3.5,6,11.824155052193948,0.35499547064996867,0.05708354955889985,0.9416276642871979,0.5121951219512195,4.192079579946456,16.51818181818182
25,Naz Reid_points_over,10.5,6,11.824155052193948,0.35499547064996867,0.05708354955889985,0.7992157384052012,0.5238095238095238,2.6288775029587392,16.51818181818182
26,Tim Hardaway Jr._rebounds_over,1.5,6,11.824155052193948,0.35499547064996867,0.05708354955889985,0.7167821842416459,0.425531914893617,3.4221906648393388,16.51818181818182
27,Daniel Gafford_points_over,8.5,6,11.824155052193948,0.35499547064996867,0.05708354955889985,0.6581007304449416,0.5,1.5810073044494155,16.51818181818182
28,Tim Hardaway Jr._points_over,3.5,7,11.669059590777461,0.3781409955055555,0.062272963155163466,0.9416276642871979,0.5121951219512195,4.192079579946456,15.058333333333337
29,Naz Reid_points_over,10.5,7,11.669059590777461,0.3781409955055555,0.062272963155163466,0.7992157384052012,0.5238095238095238,2.6288775029587392,15.058333333333337
30,Tim Hardaway Jr._rebounds_over,1.5,7,11.669059590777461,0.3781409955055555,0.062272963155163466,0.7167821842416459,0.425531914893617,3.4221906648393388,15.058333333333337
31,Mike Conley_points_over,10.5,7,11.669059590777461,0.3781409955055555,0.062272963155163466,0.7010085646945012,0.5454545454545454,1.425911843032929,15.058333333333337
32,Tim Hardaway Jr._points_over,3.5,8,11.594380140445821,0.3876864581545415,0.06413113408480639,0.9416276642871979,0.5121951219512195,4.192079579946456,14.59305030654237
33,Josh Green_rebounds_over,1.5,8,11.594380140445821,0.3876864581545415,0.06413113408480639,0.7756454426963169,0.574468085106383,1.7509881123568314,14.59305030654237
34,Josh Green_points_over,3.5,8,11.594380140445821,0.3876864581545415,0.06413113408480639,0.7405441826798396,0.5121951219512195,2.2291217833031958,14.59305030654237
35,Tim Hardaway Jr._rebounds_over,1.5,8,11.594380140445821,0.3876864581545415,0.06413113408480639,0.7167821842416459,0.425531914893617,3.4221906648393388,14.59305030654237
36,Tim Hardaway Jr._points_over,3.5,9,11.560225008998223,0.40286837955220445,0.06698140671079779,0.9416276642871979,0.5121951219512195,4.192079579946456,13.92951625094482
37,Daniel Gafford_assists_over,0.5,9,11.560225008998223,0.40286837955220445,0.06698140671079779,0.8060199577091081,0.6000000000000001,1.716832980909233,13.92951625094482
38,Josh Green_points_over,3.5,9,11.560225008998223,0.40286837955220445,0.06698140671079779,0.7405441826798396,0.5121951219512195,2.2291217833031958,13.92951625094482
39,Tim Hardaway Jr._rebounds_over,1.5,9,11.560225008998223,0.40286837955220445,0.06698140671079779,0.7167821842416459,0.425531914893617,3.4221906648393388,13.92951625094482
40,Tim Hardaway Jr._points_over,3.5,10,11.50918296068638,0.3615868653840354,0.06106612278393938,0.9416276642871979,0.5121951219512195,4.192079579946456,15.375691699604744
41,Naz Reid_points_over,10.5,10,11.50918296068638,0.3615868653840354,0.06106612278393938,0.7992157384052012,0.5238095238095238,2.6288775029587392,15.375691699604744
42,Tim Hardaway Jr._rebounds_over,1.5,10,11.50918296068638,0.3615868653840354,0.06106612278393938,0.7167821842416459,0.425531914893617,3.4221906648393388,15.375691699604744
43,Dereck Lively II_steals_under,0.5,10,11.50918296068638,0.3615868653840354,0.06106612278393938,0.6703200460356393,0.5348837209302326,1.2660352129418457,15.375691699604744
44,Tim Hardaway Jr._points_over,3.5,11,11.498324960766269,0.3994802490811998,0.0669719373665254,0.9416276642871979,0.5121951219512195,4.192079579946456,13.931627175830073
45,Josh Green_rebounds_over,1.5,11,11.498324960766269,0.3994802490811998,0.0669719373665254,0.7756454426963169,0.574468085106383,1.7509881123568314,13.931627175830073
46,Tim Hardaway Jr._assists_over,0.5,11,11.498324960766269,0.3994802490811998,0.0669719373665254,0.7630722413178782,0.5348837209302326,2.133066603623644,13.931627175830073
47,Tim Hardaway Jr._rebounds_over,1.5,11,11.498324960766269,0.3994802490811998,0.0669719373665254,0.7167821842416459,0.425531914893617,3.4221906648393388,13.931627175830073
48,Tim Hardaway Jr._points_over,3.5,12,11.493685685354233,0.374632391926627,0.06342616617655539,0.9416276642871979,0.5121951219512195,4.192079579946456,14.766363636363637
49,Naz Reid_points_over,10.5,12,11.493685685354233,0.374632391926627,0.06342616617655539,0.7992157384052012,0.5238095238095238,2.6288775029587392,14.766363636363637
50,Tim Hardaway Jr._rebounds_over,1.5,12,11.493685685354233,0.374632391926627,0.06342616617655539,0.7167821842416459,0.425531914893617,3.4221906648393388,14.766363636363637
51,Anthony Edwards_points_under,27.5,12,11.493685685354233,0.374632391926627,0.06342616617655539,0.6945042152899666,0.5555555555555556,1.2505379376096997,14.766363636363637
52,Tim Hardaway Jr._points_over,3.5,13,11.484946721040892,0.38140206628971474,0.06413113408480639,0.9416276642871979,0.5121951219512195,4.192079579946456,14.59305030654237
53,Tim Hardaway Jr._fg3m_over,0.5,13,11.484946721040892,0.38140206628971474,0.06413113408480639,0.7630722413178782,0.574468085106383,1.6415546929519027,14.59305030654237
54,Josh Green_points_over,3.5,13,11.484946721040892,0.38140206628971474,0.06413113408480639,0.7405441826798396,0.5121951219512195,2.2291217833031958,14.59305030654237
55,Tim Hardaway Jr._rebounds_over,1.5,13,11.484946721040892,0.38140206628971474,0.06413113408480639,0.7167821842416459,0.425531914893617,3.4221906648393388,14.59305030654237
56,Tim Hardaway Jr._points_over,3.5,14,11.46416982931867,0.41512401897282697,0.06994846791614875,0.9416276642871979,0.5121951219512195,4.192079579946456,13.296238785369217
57,Daniel Gafford_assists_over,0.5,14,11.46416982931867,0.41512401897282697,0.06994846791614875,0.8060199577091081,0.6000000000000001,1.716832980909233,13.296238785369217
58,Tim Hardaway Jr._assists_over,0.5,14,11.46416982931867,0.41512401897282697,0.06994846791614875,0.7630722413178782,0.5348837209302326,2.133066603623644,13.296238785369217
59,Tim Hardaway Jr._rebounds_over,1.5,14,11.46416982931867,0.41512401897282697,0.06994846791614875,0.7167821842416459,0.425531914893617,3.4221906648393388,13.296238785369217
60,Tim Hardaway Jr._points_over,3.5,15,11.424399332538407,0.32893475195084465,0.05581783892566482,0.9416276642871979,0.5121951219512195,4.192079579946456,16.915419501133787
61,Josh Green_points_over,3.5,15,11.424399332538407,0.32893475195084465,0.05581783892566482,0.7405441826798396,0.5121951219512195,2.2291217833031958,16.915419501133787
62,Tim Hardaway Jr._rebounds_over,1.5,15,11.424399332538407,0.32893475195084465,0.05581783892566482,0.7167821842416459,0.425531914893617,3.4221906648393388,16.915419501133787
63,Daniel Gafford_points_over,8.5,15,11.424399332538407,0.32893475195084465,0.05581783892566482,0.6581007304449416,0.5,1.5810073044494155,16.915419501133787
64,Tim Hardaway Jr._points_over,3.5,16,11.388891541361343,0.3930046800364742,0.06697193736652539,0.9416276642871979,0.5121951219512195,4.192079579946456,13.931627175830073
65,Tim Hardaway Jr._assists_over,0.5,16,11.388891541361343,0.3930046800364742,0.06697193736652539,0.7630722413178782,0.5348837209302326,2.133066603623644,13.931627175830073
66,Tim Hardaway Jr._fg3m_over,0.5,16,11.388891541361343,0.3930046800364742,0.06697193736652539,0.7630722413178782,0.574468085106383,1.6415546929519027,13.931627175830073
67,Tim Hardaway Jr._rebounds_over,1.5,16,11.388891541361343,0.3930046800364742,0.06697193736652539,0.7167821842416459,0.425531914893617,3.4221906648393388,13.931627175830073
68,Tim Hardaway Jr._points_over,3.5,17,11.328344152858854,0.3389412600746698,0.05829038993012395,0.9416276642871979,0.5121951219512195,4.192079579946456,16.15548654244306
69,Tim Hardaway Jr._assists_over,0.5,17,11.328344152858854,0.3389412600746698,0.05829038993012395,0.7630722413178782,0.5348837209302326,2.133066603623644,16.15548654244306
70,Tim Hardaway Jr._rebounds_over,1.5,17,11.328344152858854,0.3389412600746698,0.05829038993012395,0.7167821842416459,0.425531914893617,3.4221906648393388,16.15548654244306
71,Daniel Gafford_points_over,8.5,17,11.328344152858854,0.3389412600746698,0.05829038993012395,0.6581007304449416,0.5,1.5810073044494155,16.15548654244306
72,Tim Hardaway Jr._points_over,3.5,18,11.26930387112192,0.3503811311488809,0.06089218791890707,0.9416276642871979,0.5121951219512195,4.192079579946456,15.422467876039306
73,Josh Green_points_over,3.5,18,11.26930387112192,0.3503811311488809,0.06089218791890707,0.7405441826798396,0.5121951219512195,2.2291217833031958,15.422467876039306
74,Tim Hardaway Jr._rebounds_over,1.5,18,11.26930387112192,0.3503811311488809,0.06089218791890707,0.7167821842416459,0.425531914893617,3.4221906648393388,15.422467876039306
75,Mike Conley_points_over,10.5,18,11.26930387112192,0.3503811311488809,0.06089218791890707,0.7010085646945012,0.5454545454545454,1.425911843032929,15.422467876039306
76,Tim Hardaway Jr._points_over,3.5,19,11.22266297112167,0.3583883680181473,0.06342616617655539,0.9416276642871979,0.5121951219512195,4.192079579946456,14.766363636363637
77,Naz Reid_points_over,10.5,19,11.22266297112167,0.3583883680181473,0.06342616617655539,0.7992157384052012,0.5238095238095238,2.6288775029587392,14.766363636363637
78,Tim Hardaway Jr._rebounds_over,1.5,19,11.22266297112167,0.3583883680181473,0.06342616617655539,0.7167821842416459,0.425531914893617,3.4221906648393388,14.766363636363637
79,Karl-Anthony Towns_points_under,20.5,19,11.22266297112167,0.3583883680181473,0.06342616617655539,0.6643905803752375,0.5555555555555556,0.9795152233771371,14.766363636363637
80,Tim Hardaway Jr._points_over,3.5,20,11.207073283255488,0.3574539841118348,0.06342616617655539,0.9416276642871979,0.5121951219512195,4.192079579946456,14.766363636363637
81,Naz Reid_points_over,10.5,20,11.207073283255488,0.3574539841118348,0.06342616617655539,0.7992157384052012,0.5238095238095238,2.6288775029587392,14.766363636363637
82,Tim Hardaway Jr._rebounds_over,1.5,20,11.207073283255488,0.3574539841118348,0.06342616617655539,0.7167821842416459,0.425531914893617,3.4221906648393388,14.766363636363637
83,Luka Doncic_rebounds_over,8.5,20,11.207073283255488,0.3574539841118348,0.06342616617655539,0.6626583928345504,0.5555555555555556,0.9639255355109537,14.766363636363637
84,Tim Hardaway Jr._points_over,3.5,21,11.183145469832034,0.4252652210678277,0.07350275998505873,0.9416276642871979,0.5121951219512195,4.192079579946456,12.604931300583475
85,Naz Reid_points_over,10.5,21,11.183145469832034,0.4252652210678277,0.07350275998505873,0.7992157384052012,0.5238095238095238,2.6288775029587392,12.604931300583475
86,Tim Hardaway Jr._assists_over,0.5,21,11.183145469832034,0.4252652210678277,0.07350275998505873,0.7630722413178782,0.5348837209302326,2.133066603623644,12.604931300583475
87,Josh Green_points_over,3.5,21,11.183145469832034,0.4252652210678277,0.07350275998505873,0.7405441826798396,0.5121951219512195,2.2291217833031958,12.604931300583475
88,Tim Hardaway Jr._points_over,3.5,22,11.173248691442367,0.3610400585333619,0.06358951628740794,0.9416276642871979,0.5121951219512195,4.192079579946456,14.72586266390614
89,Tim Hardaway Jr._assists_over,0.5,22,11.173248691442367,0.3610400585333619,0.06358951628740794,0.7630722413178782,0.5348837209302326,2.133066603623644,14.72586266390614
90,Tim Hardaway Jr._rebounds_over,1.5,22,11.173248691442367,0.3610400585333619,0.06358951628740794,0.7167821842416459,0.425531914893617,3.4221906648393388,14.72586266390614
91,Mike Conley_points_over,10.5,22,11.173248691442367,0.3610400585333619,0.06358951628740794,0.7010085646945012,0.5454545454545454,1.425911843032929,14.72586266390614
92,Tim Hardaway Jr._points_over,3.5,23,11.129470192256811,0.38102698445710353,0.06850025947067982,0.9416276642871979,0.5121951219512195,4.192079579946456,13.598484848484848
93,Naz Reid_points_over,10.5,23,11.129470192256811,0.38102698445710353,0.06850025947067982,0.7992157384052012,0.5238095238095238,2.6288775029587392,13.598484848484848
94,Tim Hardaway Jr._rebounds_over,1.5,23,11.129470192256811,0.38102698445710353,0.06850025947067982,0.7167821842416459,0.425531914893617,3.4221906648393388,13.598484848484848
95,Dereck Lively II_blocks_under,1.5,23,11.129470192256811,0.38102698445710353,0.06850025947067982,0.7063586933414734,0.6000000000000001,0.8863224445122775,13.598484848484848
96,Naz Reid_points_over,10.5,71,10.413256554724917,0.3237187538131129,0.06106612278393937,0.7992157384052012,0.5238095238095238,2.6288775029587392,15.375691699604744
97,Tim Hardaway Jr._assists_over,0.5,71,10.413256554724917,0.3237187538131129,0.06106612278393937,0.7630722413178782,0.5348837209302326,2.133066603623644,15.375691699604744
