,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
4,Jonathan Kuminga,Warriors,points,17.5,-120,under,0.7974989949784532,2.3104074539691553,0.5454545454545454,4,0.05925969557028783,0.026959340513642717,Jonathan Kuminga_points_under
7,Jonathan Kuminga,Warriors,fg3m,0.5,-250,over,0.7274682069659874,0.09227744876191135,0.7142857142857143,4,0.05925969557028783,0.026959340513642717,Jonathan Kuminga_fg3m_over
18,Fred VanVleet,Rockets,rebounds,3.5,-170,over,0.640552227211231,0.0867382749127168,0.6296296296296295,4,0.05925969557028783,0.026959340513642717,Fred VanVleet_rebounds_over
21,Dillon Brooks,Rockets,points,13.5,-115,under,0.5950211660654501,0.5621543784379028,0.5348837209302326,4,0.05925969557028783,0.026959340513642717,Dillon Brooks_points_under
22,Dillon Brooks,Rockets,assists,1.5,-110,over,0.593994150290162,0.6699441618606374,0.5238095238095238,4,0.05925969557028783,0.026959340513642717,Dillon Brooks_assists_over
25,Jabari Smith Jr.,Rockets,points,13.5,-115,under,0.551067783317111,0.15128580057299423,0.5348837209302326,4,0.05925969557028783,0.026959340513642717,Jabari Smith Jr._points_under
2,Jalen Green,Rockets,assists,3.5,-165,under,0.8193524217033382,1.5796482348904428,0.6226415094339623,5,0.08489336424194749,0.022145766033518043,Jalen Green_assists_under
6,Alperen Sengun,Rockets,fg3m,0.5,-225,under,0.740818220681718,0.35035381603463,0.6923076923076923,5,0.08489336424194749,0.022145766033518043,Alperen Sengun_fg3m_under
9,Jalen Green,Rockets,fg3m,2.5,105,under,0.7037203534424978,2.2131336227856018,0.48780487804878053,5,0.08489336424194749,0.022145766033518043,Jalen Green_fg3m_under
11,Amen Thompson,Rockets,assists,2.5,-110,under,0.6766764161830634,1.4591839726565146,0.5238095238095238,5,0.08489336424194749,0.022145766033518043,Amen Thompson_assists_under
12,Amen Thompson,Rockets,rebounds,8.5,-140,under,0.6756510437420216,0.7912946606458997,0.5833333333333333,5,0.08489336424194749,0.022145766033518043,Amen Thompson_rebounds_under
13,Jabari Smith Jr.,Rockets,fg3m,1.5,-150,over,0.6691458157147478,0.5762151309562318,0.6000000000000001,5,0.08489336424194749,0.022145766033518043,Jabari Smith Jr._fg3m_over
15,Jonathan Kuminga,Warriors,assists,2.5,-135,under,0.6496313518820689,0.6541988034180066,0.574468085106383,5,0.08489336424194749,0.022145766033518043,Jonathan Kuminga_assists_under
0,Brandin Podziemski,Warriors,points,11.5,-105,under,0.931918837816429,4.09730294058895,0.5121951219512195,6,0.04212251875604861,0.009979129197403831,Brandin Podziemski_points_under
4,Jonathan Kuminga,Warriors,points,17.5,-120,under,0.7974989949784532,2.3104074539691553,0.5454545454545454,6,0.04212251875604861,0.009979129197403831,Jonathan Kuminga_points_under
14,Jalen Green,Rockets,rebounds,5.5,-140,under,0.6510064372694919,0.5800551765956454,0.5833333333333333,6,0.04212251875604861,0.009979129197403831,Jalen Green_rebounds_under
18,Fred VanVleet,Rockets,rebounds,3.5,-170,over,0.640552227211231,0.0867382749127168,0.6296296296296295,6,0.04212251875604861,0.009979129197403831,Fred VanVleet_rebounds_over
20,Jabari Smith Jr.,Rockets,rebounds,7.5,100,under,0.5987138355230368,0.9871383552303676,0.5,6,0.04212251875604861,0.009979129197403831,Jabari Smith Jr._rebounds_under
24,Dillon Brooks,Rockets,rebounds,3.5,-115,under,0.5583570552828954,0.21942464720967436,0.5348837209302326,6,0.04212251875604861,0.009979129197403831,Dillon Brooks_rebounds_under
27,Jabari Smith Jr.,Rockets,assists,0.5,175,under,0.4065696597405992,0.5903328214332393,0.36363636363636365,6,0.04212251875604861,0.009979129197403831,Jabari Smith Jr._assists_under
2,Jalen Green,Rockets,assists,3.5,-165,under,0.8193524217033382,1.5796482348904428,0.6226415094339623,7,0.050017741909278976,0.016272976573768905,Jalen Green_assists_under
3,Amen Thompson,Rockets,fg3m,0.5,-275,under,0.8187307530779818,0.5822551346226038,0.7333333333333333,7,0.050017741909278976,0.016272976573768905,Amen Thompson_fg3m_under
5,Jonathan Kuminga,Warriors,rebounds,5.5,-165,under,0.753142888745484,1.0479656217440376,0.6226415094339623,7,0.050017741909278976,0.016272976573768905,Jonathan Kuminga_rebounds_under
13,Jabari Smith Jr.,Rockets,fg3m,1.5,-150,over,0.6691458157147478,0.5762151309562318,0.6000000000000001,7,0.050017741909278976,0.016272976573768905,Jabari Smith Jr._fg3m_over
19,Fred VanVleet,Rockets,points,17.5,-105,over,0.6302256465963079,1.1522027405830055,0.5121951219512195,7,0.050017741909278976,0.016272976573768905,Fred VanVleet_points_over
23,Andrew Wiggins,Warriors,points,17.5,-105,over,0.5774083377803214,0.6366052021412325,0.5121951219512195,7,0.050017741909278976,0.016272976573768905,Andrew Wiggins_points_over
27,Jabari Smith Jr.,Rockets,assists,0.5,175,under,0.4065696597405992,0.5903328214332393,0.36363636363636365,7,0.050017741909278976,0.016272976573768905,Jabari Smith Jr._assists_under
