,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
1,Jalen Green_points_under,21.5,1,0.0743821768506624,0.015042493557888628,0.8318512506496469,0.5555555555555556,2.4866612558468226
2,Jalen Green_assists_under,3.5,1,0.0743821768506624,0.015042493557888628,0.8193524217033382,0.6226415094339623,1.5796482348904428
9,Jalen Green_fg3m_under,2.5,1,0.0743821768506624,0.015042493557888628,0.7037203534424978,0.48780487804878053,2.2131336227856018
10,Amen Thompson_points_under,13.5,1,0.0743821768506624,0.015042493557888628,0.6920472198084384,0.5454545454545454,1.343766181577353
12,Amen Thompson_rebounds_under,8.5,1,0.0743821768506624,0.015042493557888628,0.6756510437420216,0.5833333333333333,0.7912946606458997
22,Dillon Brooks_assists_over,1.5,1,0.0743821768506624,0.015042493557888628,0.593994150290162,0.5238095238095238,0.6699441618606374
24,Dillon Brooks_rebounds_under,3.5,1,0.0743821768506624,0.015042493557888628,0.5583570552828954,0.5348837209302326,0.21942464720967436
5,Jonathan Kuminga_rebounds_under,5.5,2,0.05668888929998011,0.018412012114855686,0.753142888745484,0.6226415094339623,1.0479656217440376
10,Amen Thompson_points_under,13.5,2,0.05668888929998011,0.018412012114855686,0.6920472198084384,0.5454545454545454,1.343766181577353
11,Amen Thompson_assists_under,2.5,2,0.05668888929998011,0.018412012114855686,0.6766764161830634,0.5238095238095238,1.4591839726565146
13,Jabari Smith Jr._fg3m_over,1.5,2,0.05668888929998011,0.018412012114855686,0.6691458157147478,0.6000000000000001,0.5762151309562318
18,Fred VanVleet_rebounds_over,3.5,2,0.05668888929998011,0.018412012114855686,0.640552227211231,0.6296296296296295,0.0867382749127168
19,Fred VanVleet_points_over,17.5,2,0.05668888929998011,0.018412012114855686,0.6302256465963079,0.5121951219512195,1.1522027405830055
21,Dillon Brooks_points_under,13.5,2,0.05668888929998011,0.018412012114855686,0.5950211660654501,0.5348837209302326,0.5621543784379028
1,Jalen Green_points_under,21.5,3,0.0483272049064475,0.015119735009198117,0.8318512506496469,0.5555555555555556,2.4866612558468226
8,Alperen Sengun_rebounds_under,11.5,3,0.0483272049064475,0.015119735009198117,0.719280873462433,0.5833333333333333,1.1652646296779974
14,Jalen Green_rebounds_under,5.5,3,0.0483272049064475,0.015119735009198117,0.6510064372694919,0.5833333333333333,0.5800551765956454
16,Alperen Sengun_points_under,22.5,3,0.0483272049064475,0.015119735009198117,0.6487127633992118,0.5555555555555556,0.8384148705929062
17,Andrew Wiggins_rebounds_under,4.5,3,0.0483272049064475,0.015119735009198117,0.6483653762099504,0.5652173913043479,0.7355398664726378
25,Jabari Smith Jr._points_under,13.5,3,0.0483272049064475,0.015119735009198117,0.551067783317111,0.5348837209302326,0.15128580057299423
26,Alperen Sengun_assists_over,6.5,3,0.0483272049064475,0.015119735009198117,0.5352848222265388,0.47619047619047616,0.6204906333786577
3,Amen Thompson_fg3m_under,0.5,4,0.05925969557028783,0.026959340513642717,0.8187307530779818,0.7333333333333333,0.5822551346226038
4,Jonathan Kuminga_points_under,17.5,4,0.05925969557028783,0.026959340513642717,0.7974989949784532,0.5454545454545454,2.3104074539691553
7,Jonathan Kuminga_fg3m_over,0.5,4,0.05925969557028783,0.026959340513642717,0.7274682069659874,0.7142857142857143,0.09227744876191135
18,Fred VanVleet_rebounds_over,3.5,4,0.05925969557028783,0.026959340513642717,0.640552227211231,0.6296296296296295,0.0867382749127168
21,Dillon Brooks_points_under,13.5,4,0.05925969557028783,0.026959340513642717,0.5950211660654501,0.5348837209302326,0.5621543784379028
22,Dillon Brooks_assists_over,1.5,4,0.05925969557028783,0.026959340513642717,0.593994150290162,0.5238095238095238,0.6699441618606374
25,Jabari Smith Jr._points_under,13.5,4,0.05925969557028783,0.026959340513642717,0.551067783317111,0.5348837209302326,0.15128580057299423
2,Jalen Green_assists_under,3.5,5,0.08489336424194749,0.022145766033518043,0.8193524217033382,0.6226415094339623,1.5796482348904428
6,Alperen Sengun_fg3m_under,0.5,5,0.08489336424194749,0.022145766033518043,0.740818220681718,0.6923076923076923,0.35035381603463
9,Jalen Green_fg3m_under,2.5,5,0.08489336424194749,0.022145766033518043,0.7037203534424978,0.48780487804878053,2.2131336227856018
11,Amen Thompson_assists_under,2.5,5,0.08489336424194749,0.022145766033518043,0.6766764161830634,0.5238095238095238,1.4591839726565146
12,Amen Thompson_rebounds_under,8.5,5,0.08489336424194749,0.022145766033518043,0.6756510437420216,0.5833333333333333,0.7912946606458997
13,Jabari Smith Jr._fg3m_over,1.5,5,0.08489336424194749,0.022145766033518043,0.6691458157147478,0.6000000000000001,0.5762151309562318
15,Jonathan Kuminga_assists_under,2.5,5,0.08489336424194749,0.022145766033518043,0.6496313518820689,0.574468085106383,0.6541988034180066
0,Brandin Podziemski_points_under,11.5,6,0.04212251875604861,0.009979129197403831,0.931918837816429,0.5121951219512195,4.09730294058895
4,Jonathan Kuminga_points_under,17.5,6,0.04212251875604861,0.009979129197403831,0.7974989949784532,0.5454545454545454,2.3104074539691553
14,Jalen Green_rebounds_under,5.5,6,0.04212251875604861,0.009979129197403831,0.6510064372694919,0.5833333333333333,0.5800551765956454
18,Fred VanVleet_rebounds_over,3.5,6,0.04212251875604861,0.009979129197403831,0.640552227211231,0.6296296296296295,0.0867382749127168
20,Jabari Smith Jr._rebounds_under,7.5,6,0.04212251875604861,0.009979129197403831,0.5987138355230368,0.5,0.9871383552303676
24,Dillon Brooks_rebounds_under,3.5,6,0.04212251875604861,0.009979129197403831,0.5583570552828954,0.5348837209302326,0.21942464720967436
27,Jabari Smith Jr._assists_under,0.5,6,0.04212251875604861,0.009979129197403831,0.4065696597405992,0.36363636363636365,0.5903328214332393
2,Jalen Green_assists_under,3.5,7,0.050017741909278976,0.016272976573768905,0.8193524217033382,0.6226415094339623,1.5796482348904428
3,Amen Thompson_fg3m_under,0.5,7,0.050017741909278976,0.016272976573768905,0.8187307530779818,0.7333333333333333,0.5822551346226038
5,Jonathan Kuminga_rebounds_under,5.5,7,0.050017741909278976,0.016272976573768905,0.753142888745484,0.6226415094339623,1.0479656217440376
13,Jabari Smith Jr._fg3m_over,1.5,7,0.050017741909278976,0.016272976573768905,0.6691458157147478,0.6000000000000001,0.5762151309562318
19,Fred VanVleet_points_over,17.5,7,0.050017741909278976,0.016272976573768905,0.6302256465963079,0.5121951219512195,1.1522027405830055
23,Andrew Wiggins_points_over,17.5,7,0.050017741909278976,0.016272976573768905,0.5774083377803214,0.5121951219512195,0.6366052021412325
27,Jabari Smith Jr._assists_under,0.5,7,0.050017741909278976,0.016272976573768905,0.4065696597405992,0.36363636363636365,0.5903328214332393
