,PROP_TAG,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PROB,HOUSE_PROB,EV,TO_WIN
0,Dereck Lively II_steals_under,0.5,0,19.162409995518754,0.945036358504895,0.06599247778050477,1.0,0.5652173913043479,3.846153846153846,14.153242212333124
1,Derrick Jones Jr._steals_under,0.5,0,19.162409995518754,0.945036358504895,0.06599247778050477,1.0,0.425531914893617,6.75,14.153242212333124
2,Jaden Hardy_fg3m_under,0.5,0,19.162409995518754,0.945036358504895,0.06599247778050477,1.0,0.5238095238095238,4.545454545454546,14.153242212333124
3,Nickeil Alexander-Walker_points_over,4.5,0,19.162409995518754,0.945036358504895,0.06599247778050477,0.945036358504895,0.5238095238095238,4.020801603910361,14.153242212333124
4,Derrick Jones Jr._steals_under,0.5,1,19.145362737479523,0.6953188949069512,0.0486483009279362,1.0,0.425531914893617,6.75,19.555702479338844
5,Jaden Hardy_fg3m_under,0.5,1,19.145362737479523,0.6953188949069512,0.0486483009279362,1.0,0.5238095238095238,4.545454545454546,19.555702479338844
6,Nickeil Alexander-Walker_points_over,4.5,1,19.145362737479523,0.6953188949069512,0.0486483009279362,0.945036358504895,0.5238095238095238,4.020801603910361,19.555702479338844
7,Karl-Anthony Towns_fg3m_under,1.5,1,19.145362737479523,0.6953188949069512,0.0486483009279362,0.7357588823428847,0.4166666666666667,3.829106588114616,19.555702479338844
8,Dereck Lively II_steals_under,0.5,2,18.97071497972301,0.7357588823428847,0.05249401641631061,1.0,0.5652173913043479,3.846153846153846,18.04979020979021
9,Derrick Jones Jr._steals_under,0.5,2,18.97071497972301,0.7357588823428847,0.05249401641631061,1.0,0.425531914893617,6.75,18.04979020979021
10,Jaden Hardy_fg3m_under,0.5,2,18.97071497972301,0.7357588823428847,0.05249401641631061,1.0,0.5238095238095238,4.545454545454546,18.04979020979021
11,Karl-Anthony Towns_fg3m_under,1.5,2,18.97071497972301,0.7357588823428847,0.05249401641631061,0.7357588823428847,0.4166666666666667,3.829106588114616,18.04979020979021
12,Daniel Gafford_steals_under,0.5,3,18.64958948269824,0.945036358504895,0.07005355333622812,1.0,0.6000000000000001,3.3333333333333326,13.274793388429753
13,Derrick Jones Jr._steals_under,0.5,3,18.64958948269824,0.945036358504895,0.07005355333622812,1.0,0.425531914893617,6.75,13.274793388429753
14,Jaden Hardy_fg3m_under,0.5,3,18.64958948269824,0.945036358504895,0.07005355333622812,1.0,0.5238095238095238,4.545454545454546,13.274793388429753
15,Nickeil Alexander-Walker_points_over,4.5,3,18.64958948269824,0.945036358504895,0.07005355333622812,0.945036358504895,0.5238095238095238,4.020801603910361,13.274793388429753
16,Dereck Lively II_steals_under,0.5,4,18.474941724941726,1.0,0.07559138363948727,1.0,0.5652173913043479,3.846153846153846,12.229020979020978
17,Daniel Gafford_steals_under,0.5,4,18.474941724941726,1.0,0.07559138363948727,1.0,0.6000000000000001,3.3333333333333326,12.229020979020978
18,Derrick Jones Jr._steals_under,0.5,4,18.474941724941726,1.0,0.07559138363948727,1.0,0.425531914893617,6.75,12.229020979020978
19,Jaden Hardy_fg3m_under,0.5,4,18.474941724941726,1.0,0.07559138363948727,1.0,0.5238095238095238,4.545454545454546,12.229020979020978
20,Daniel Gafford_steals_under,0.5,5,18.457894466902495,0.7357588823428847,0.055724417426545096,1.0,0.6000000000000001,3.3333333333333326,16.945454545454545
21,Derrick Jones Jr._steals_under,0.5,5,18.457894466902495,0.7357588823428847,0.055724417426545096,1.0,0.425531914893617,6.75,16.945454545454545
