,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PARLAY_ID,TO_WIN,PROP_TAG
12,Daniel Gafford,Mavericks,steals,0.5,-150,under,1.0,3.3333333333333326,0.6000000000000001,18.64958948269824,0.945036358504895,0.07005355333622812,3,13.274793388429753,Daniel Gafford_steals_under
13,Derrick Jones Jr.,Mavericks,steals,0.5,135,under,1.0,6.75,0.425531914893617,18.64958948269824,0.945036358504895,0.07005355333622812,3,13.274793388429753,Derrick Jones Jr._steals_under
14,Jaden Hardy,Mavericks,fg3m,0.5,-110,under,1.0,4.545454545454546,0.5238095238095238,18.64958948269824,0.945036358504895,0.07005355333622812,3,13.274793388429753,Jaden Hardy_fg3m_under
15,Nickeil Alexander-Walker,Timberwolves,points,4.5,-110,over,0.945036358504895,4.020801603910361,0.5238095238095238,18.64958948269824,0.945036358504895,0.07005355333622812,3,13.274793388429753,Nickeil Alexander-Walker_points_over
16,Dereck Lively II,Mavericks,steals,0.5,-130,under,1.0,3.846153846153846,0.5652173913043479,18.474941724941726,1.0,0.07559138363948727,4,12.229020979020978,Dereck Lively II_steals_under
17,Daniel Gafford,Mavericks,steals,0.5,-150,under,1.0,3.3333333333333326,0.6000000000000001,18.474941724941726,1.0,0.07559138363948727,4,12.229020979020978,Daniel Gafford_steals_under
18,Derrick Jones Jr.,Mavericks,steals,0.5,135,under,1.0,6.75,0.425531914893617,18.474941724941726,1.0,0.07559138363948727,4,12.229020979020978,Derrick Jones Jr._steals_under
19,Jaden Hardy,Mavericks,fg3m,0.5,-110,under,1.0,4.545454545454546,0.5238095238095238,18.474941724941726,1.0,0.07559138363948727,4,12.229020979020978,Jaden Hardy_fg3m_under
20,Daniel Gafford,Mavericks,steals,0.5,-150,under,1.0,3.3333333333333326,0.6000000000000001,18.457894466902495,0.7357588823428847,0.055724417426545096,5,16.945454545454545,Daniel Gafford_steals_under
21,Derrick Jones Jr.,Mavericks,steals,0.5,135,under,1.0,6.75,0.425531914893617,18.457894466902495,0.7357588823428847,0.055724417426545096,5,16.945454545454545,Derrick Jones Jr._steals_under
22,Jaden Hardy,Mavericks,fg3m,0.5,-110,under,1.0,4.545454545454546,0.5238095238095238,18.457894466902495,0.7357588823428847,0.055724417426545096,5,16.945454545454545,Jaden Hardy_fg3m_under
23,Karl-Anthony Towns,Timberwolves,fg3m,1.5,140,under,0.7357588823428847,3.829106588114616,0.4166666666666667,18.457894466902495,0.7357588823428847,0.055724417426545096,5,16.945454545454545,Karl-Anthony Towns_fg3m_under
24,Dereck Lively II,Mavericks,steals,0.5,-130,under,1.0,3.846153846153846,0.5652173913043479,15.029395371512155,0.6953188949069512,0.07401656314699796,347,12.51048951048951,Dereck Lively II_steals_under
25,Daniel Gafford,Mavericks,steals,0.5,-150,under,1.0,3.3333333333333326,0.6000000000000001,15.029395371512155,0.6953188949069512,0.07401656314699796,347,12.51048951048951,Daniel Gafford_steals_under
26,Nickeil Alexander-Walker,Timberwolves,points,4.5,-110,over,0.945036358504895,4.020801603910361,0.5238095238095238,15.029395371512155,0.6953188949069512,0.07401656314699796,347,12.51048951048951,Nickeil Alexander-Walker_points_over
27,Karl-Anthony Towns,Timberwolves,fg3m,1.5,140,under,0.7357588823428847,3.829106588114616,0.4166666666666667,15.029395371512155,0.6953188949069512,0.07401656314699796,347,12.51048951048951,Karl-Anthony Towns_fg3m_under
28,Dereck Lively II,Mavericks,steals,0.5,-130,under,1.0,3.846153846153846,0.5652173913043479,14.637238508767059,0.6953188949069512,0.07767170206783733,466,11.874701768819419,Dereck Lively II_steals_under
29,Luka Doncic,Mavericks,blocks,0.5,-170,under,1.0,2.941176470588236,0.6296296296296295,14.637238508767059,0.6953188949069512,0.07767170206783733,466,11.874701768819419,Luka Doncic_blocks_under
30,Nickeil Alexander-Walker,Timberwolves,points,4.5,-110,over,0.945036358504895,4.020801603910361,0.5238095238095238,14.637238508767059,0.6953188949069512,0.07767170206783733,466,11.874701768819419,Nickeil Alexander-Walker_points_over
31,Karl-Anthony Towns,Timberwolves,fg3m,1.5,140,under,0.7357588823428847,3.829106588114616,0.4166666666666667,14.637238508767059,0.6953188949069512,0.07767170206783733,466,11.874701768819419,Karl-Anthony Towns_fg3m_under
32,Dereck Lively II,Mavericks,steals,0.5,-130,under,1.0,3.846153846153846,0.5652173913043479,14.196062038178823,0.6953188949069512,0.0822406257188866,620,11.15944055944056,Dereck Lively II_steals_under
33,Anthony Edwards,Timberwolves,blocks,0.5,-200,under,1.0,2.5,0.6666666666666666,14.196062038178823,0.6953188949069512,0.0822406257188866,620,11.15944055944056,Anthony Edwards_blocks_under
34,Nickeil Alexander-Walker,Timberwolves,points,4.5,-110,over,0.945036358504895,4.020801603910361,0.5238095238095238,14.196062038178823,0.6953188949069512,0.0822406257188866,620,11.15944055944056,Nickeil Alexander-Walker_points_over
35,Karl-Anthony Towns,Timberwolves,fg3m,1.5,140,under,0.7357588823428847,3.829106588114616,0.4166666666666667,14.196062038178823,0.6953188949069512,0.0822406257188866,620,11.15944055944056,Karl-Anthony Towns_fg3m_under
36,Daniel Gafford,Mavericks,steals,0.5,-150,under,1.0,3.3333333333333326,0.6000000000000001,10.996732026143789,1.0,0.17435897435897435,2928,4.735294117647059,Daniel Gafford_steals_under
37,Anthony Edwards,Timberwolves,blocks,0.5,-200,under,1.0,2.5,0.6666666666666666,10.996732026143789,1.0,0.17435897435897435,2928,4.735294117647059,Anthony Edwards_blocks_under
38,Luka Doncic,Mavericks,blocks,0.5,-170,under,1.0,2.941176470588236,0.6296296296296295,10.996732026143789,1.0,0.17435897435897435,2928,4.735294117647059,Luka Doncic_blocks_under
39,Kyrie Irving,Mavericks,blocks,0.5,-225,under,1.0,2.2222222222222223,0.6923076923076923,10.996732026143789,1.0,0.17435897435897435,2928,4.735294117647059,Kyrie Irving_blocks_under
40,Daniel Gafford,Mavericks,steals,0.5,-150,under,1.0,3.3333333333333326,0.6000000000000001,10.797662771740013,0.7357588823428847,0.13192239858906524,3166,6.580213903743316,Daniel Gafford_steals_under
41,Anthony Edwards,Timberwolves,blocks,0.5,-200,under,1.0,2.5,0.6666666666666666,10.797662771740013,0.7357588823428847,0.13192239858906524,3166,6.580213903743316,Anthony Edwards_blocks_under
42,Luka Doncic,Mavericks,blocks,0.5,-170,under,1.0,2.941176470588236,0.6296296296296295,10.797662771740013,0.7357588823428847,0.13192239858906524,3166,6.580213903743316,Luka Doncic_blocks_under
43,Kyle Anderson,Timberwolves,fgm,1.5,-110,under,0.7357588823428847,2.023152967818445,0.5238095238095238,10.797662771740013,0.7357588823428847,0.13192239858906524,3166,6.580213903743316,Kyle Anderson_fgm_under
44,Anthony Edwards,Timberwolves,blocks,0.5,-200,under,1.0,2.5,0.6666666666666666,9.686551660628902,0.7357588823428847,0.1522181522181522,4655,5.569518716577542,Anthony Edwards_blocks_under
45,Luka Doncic,Mavericks,blocks,0.5,-170,under,1.0,2.941176470588236,0.6296296296296295,9.686551660628902,0.7357588823428847,0.1522181522181522,4655,5.569518716577542,Luka Doncic_blocks_under
46,Kyrie Irving,Mavericks,blocks,0.5,-225,under,1.0,2.2222222222222223,0.6923076923076923,9.686551660628902,0.7357588823428847,0.1522181522181522,4655,5.569518716577542,Kyrie Irving_blocks_under
47,Kyle Anderson,Timberwolves,fgm,1.5,-110,under,0.7357588823428847,2.023152967818445,0.5238095238095238,9.686551660628902,0.7357588823428847,0.1522181522181522,4655,5.569518716577542,Kyle Anderson_fgm_under
48,Kyle Anderson,Timberwolves,blocks,0.5,-325,under,1.0,1.5384615384615385,0.7647058823529411,9.201860231271997,1.0,0.22222222222222215,5389,3.500000000000001,Kyle Anderson_blocks_under
49,Anthony Edwards,Timberwolves,blocks,0.5,-200,under,1.0,2.5,0.6666666666666666,9.201860231271997,1.0,0.22222222222222215,5389,3.500000000000001,Anthony Edwards_blocks_under
50,Luka Doncic,Mavericks,blocks,0.5,-170,under,1.0,2.941176470588236,0.6296296296296295,9.201860231271997,1.0,0.22222222222222215,5389,3.500000000000001,Luka Doncic_blocks_under
51,Kyrie Irving,Mavericks,blocks,0.5,-225,under,1.0,2.2222222222222223,0.6923076923076923,9.201860231271997,1.0,0.22222222222222215,5389,3.500000000000001,Kyrie Irving_blocks_under
52,Anthony Edwards,Timberwolves,blocks,0.5,-200,under,1.0,2.5,0.6666666666666666,9.06722600209112,0.7357588823428847,0.1669394435351882,5596,4.9901960784313735,Anthony Edwards_blocks_under
53,Luka Doncic,Mavericks,blocks,0.5,-170,under,1.0,2.941176470588236,0.6296296296296295,9.06722600209112,0.7357588823428847,0.1669394435351882,5596,4.9901960784313735,Luka Doncic_blocks_under
54,Kyrie Irving,Mavericks,blocks,0.5,-225,under,1.0,2.2222222222222223,0.6923076923076923,9.06722600209112,0.7357588823428847,0.1669394435351882,5596,4.9901960784313735,Kyrie Irving_blocks_under
55,Luka Doncic,Mavericks,steals,1.5,-135,under,0.7357588823428847,1.4038273092806626,0.574468085106383,9.06722600209112,0.7357588823428847,0.1669394435351882,5596,4.9901960784313735,Luka Doncic_steals_under
56,Kyle Anderson,Timberwolves,blocks,0.5,-325,under,1.0,1.5384615384615385,0.7647058823529411,6.894947839613318,0.7357588823428847,0.226890756302521,8792,3.4074074074074074,Kyle Anderson_blocks_under
57,Mike Conley,Timberwolves,blocks,0.5,-450,under,1.0,1.1111111111111116,0.8181818181818181,6.894947839613318,0.7357588823428847,0.226890756302521,8792,3.4074074074074074,Mike Conley_blocks_under
58,Kyrie Irving,Mavericks,blocks,0.5,-225,under,1.0,2.2222222222222223,0.6923076923076923,6.894947839613318,0.7357588823428847,0.226890756302521,8792,3.4074074074074074,Kyrie Irving_blocks_under
59,Kyle Anderson,Timberwolves,fgm,1.5,-110,under,0.7357588823428847,2.023152967818445,0.5238095238095238,6.894947839613318,0.7357588823428847,0.226890756302521,8792,3.4074074074074074,Kyle Anderson_fgm_under
60,Josh Green,Mavericks,blocks,0.5,-700,under,1.0,0.714285714285714,0.875,6.4981224427879205,0.7357588823428847,0.2426470588235294,9236,3.121212121212121,Josh Green_blocks_under
61,Kyle Anderson,Timberwolves,blocks,0.5,-325,under,1.0,1.5384615384615385,0.7647058823529411,6.4981224427879205,0.7357588823428847,0.2426470588235294,9236,3.121212121212121,Kyle Anderson_blocks_under
62,Kyrie Irving,Mavericks,blocks,0.5,-225,under,1.0,2.2222222222222223,0.6923076923076923,6.4981224427879205,0.7357588823428847,0.2426470588235294,9236,3.121212121212121,Kyrie Irving_blocks_under
63,Kyle Anderson,Timberwolves,fgm,1.5,-110,under,0.7357588823428847,2.023152967818445,0.5238095238095238,6.4981224427879205,0.7357588823428847,0.2426470588235294,9236,3.121212121212121,Kyle Anderson_fgm_under
64,Josh Green,Mavericks,blocks,0.5,-700,under,1.0,0.714285714285714,0.875,5.38701133167681,0.7357588823428847,0.2867647058823529,10111,2.4871794871794877,Josh Green_blocks_under
65,Kyle Anderson,Timberwolves,blocks,0.5,-325,under,1.0,1.5384615384615385,0.7647058823529411,5.38701133167681,0.7357588823428847,0.2867647058823529,10111,2.4871794871794877,Kyle Anderson_blocks_under
66,Mike Conley,Timberwolves,blocks,0.5,-450,under,1.0,1.1111111111111116,0.8181818181818181,5.38701133167681,0.7357588823428847,0.2867647058823529,10111,2.4871794871794877,Mike Conley_blocks_under
67,Kyle Anderson,Timberwolves,fgm,1.5,-110,under,0.7357588823428847,2.023152967818445,0.5238095238095238,5.38701133167681,0.7357588823428847,0.2867647058823529,10111,2.4871794871794877,Kyle Anderson_fgm_under
