,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
269,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,88,0.1346589294874489,0.02825618574540608,3.765644262844,35.39048083170889
268,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,88,0.1346589294874489,0.02825618574540608,3.765644262844,35.39048083170889
266,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,88,0.1346589294874489,0.02825618574540608,3.765644262844,35.39048083170889
267,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,88,0.1346589294874489,0.02825618574540608,3.765644262844,35.39048083170889
270,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,88,0.1346589294874489,0.02825618574540608,3.765644262844,35.39048083170889
271,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,88,0.1346589294874489,0.02825618574540608,3.765644262844,35.39048083170889
1281,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,415,0.1848035813560865,0.054674339464788425,2.380078902921259,18.290115798180317
1280,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,415,0.1848035813560865,0.054674339464788425,2.380078902921259,18.290115798180317
1279,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,415,0.1848035813560865,0.054674339464788425,2.380078902921259,18.290115798180317
1278,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,415,0.1848035813560865,0.054674339464788425,2.380078902921259,18.290115798180317
1277,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,415,0.1848035813560865,0.054674339464788425,2.380078902921259,18.290115798180317
134,Jaylen Brown,Celtics,rebounds,6.5,-130,under,0.5998781413635349,0.3066143274466553,0.5652173913043479,42,0.1318477357194336,0.06279835960959104,1.099541079402603,15.923982827208635
133,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,42,0.1318477357194336,0.06279835960959104,1.099541079402603,15.923982827208635
131,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,42,0.1318477357194336,0.06279835960959104,1.099541079402603,15.923982827208635
130,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,42,0.1318477357194336,0.06279835960959104,1.099541079402603,15.923982827208635
132,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,42,0.1318477357194336,0.06279835960959104,1.099541079402603,15.923982827208635
436,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,141,0.2058202209647865,0.0642694173977313,2.202459728101595,15.559499999999998
435,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,141,0.2058202209647865,0.0642694173977313,2.202459728101595,15.559499999999998
434,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,141,0.2058202209647865,0.0642694173977313,2.202459728101595,15.559499999999998
433,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,141,0.2058202209647865,0.0642694173977313,2.202459728101595,15.559499999999998
846,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,274,0.21071858332320434,0.06459948320413439,2.2619236698432026,15.479999999999997
