,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PROB,TO_WIN
279,Aaron Nesmith-points-over,9.5,83,1.486824804950349,0.13867780196113635,0.5454545454545454,17.932392710170493
275,Payton Pritchard-fgm-over,3.5,83,1.486824804950349,0.13867780196113635,0.5454545454545454,17.932392710170493
128,Al Horford-assists-under,2.5,37,1.7428283798154758,0.17210310248940644,0.48780487804878053,15.937123387908168
127,Al Horford-rebounds-under,7.5,37,1.7428283798154758,0.17210310248940644,0.5918367346938775,15.937123387908168
126,Jrue Holiday-steals-under,1.5,37,1.7428283798154758,0.17210310248940644,0.6610169491525424,15.937123387908168
129,Payton Pritchard-fg3m-over,1.5,37,1.7428283798154758,0.17210310248940644,0.5555555555555556,15.937123387908168
125,Payton Pritchard-assists-over,2.5,37,1.7428283798154758,0.17210310248940644,0.5918367346938775,15.937123387908168
1277,Jayson Tatum-rebounds-under,10.5,399,1.9767916791940587,0.18689356979696278,0.5918367346938775,15.927737280784898
1278,Luke Kornet-assists-over,0.5,399,1.9767916791940587,0.18689356979696278,0.5348837209302326,15.927737280784898
1279,Al Horford-rebounds-under,7.5,399,1.9767916791940587,0.18689356979696278,0.5918367346938775,15.927737280784898
1281,Jrue Holiday-rebounds-under,5.5,399,1.9767916791940587,0.18689356979696278,0.5833333333333333,15.927737280784898
1280,T.J. McConnell-assists-over,4.5,399,1.9767916791940587,0.18689356979696278,0.574468085106383,15.927737280784898
28,Jayson Tatum-points-under,29.5,8,2.0397367637447035,0.19536241705854232,0.5454545454545454,15.559475612107192
31,Luke Kornet-fgm-over,1.5,8,2.0397367637447035,0.19536241705854232,0.5652173913043479,15.559475612107192
30,Pascal Siakam-blocks-under,0.5,8,2.0397367637447035,0.19536241705854232,0.6551724137931035,15.559475612107192
29,Payton Pritchard-fgm-over,3.5,8,2.0397367637447035,0.19536241705854232,0.5454545454545454,15.559475612107192
27,T.J. McConnell-points-over,9.5,8,2.0397367637447035,0.19536241705854232,0.5833333333333333,15.559475612107192
1603,Luke Kornet-points-over,3.5,504,2.28419458567465,0.22162693627419797,0.6363636363636364,14.818571428571426
1606,Obi Toppin-fgm-over,3.5,504,2.28419458567465,0.22162693627419797,0.4347826086956522,14.818571428571426
1604,T.J. McConnell-fgm-over,4.5,504,2.28419458567465,0.22162693627419797,0.5,14.818571428571426
1605,Al Horford-assists-under,2.5,504,2.28419458567465,0.22162693627419797,0.48780487804878053,14.818571428571426
1811,Luke Kornet-assists-over,0.5,574,2.0454999225405524,0.21469774998867847,0.5348837209302326,14.185057471264367
1812,Al Horford-rebounds-under,7.5,574,2.0454999225405524,0.21469774998867847,0.5918367346938775,14.185057471264367
1813,Jayson Tatum-fgm-under,9.5,574,2.0454999225405524,0.21469774998867847,0.5121951219512195,14.185057471264367
1814,Obi Toppin-fgm-over,3.5,574,2.0454999225405524,0.21469774998867847,0.4347826086956522,14.185057471264367
322,Myles Turner-fg3m-over,1.5,98,1.0898009937094244,0.14838199475453195,0.5918367346938775,14.083925729442969
321,Myles Turner-steals-under,0.5,98,1.0898009937094244,0.14838199475453195,0.5555555555555556,14.083925729442969
323,Andrew Nembhard-points-over,10.5,98,1.0898009937094244,0.14838199475453195,0.5652173913043479,14.083925729442969
320,Luke Kornet-assists-over,0.5,98,1.0898009937094244,0.14838199475453195,0.5348837209302326,14.083925729442969
319,Jayson Tatum-steals-under,1.5,98,1.0898009937094244,0.14838199475453195,0.7142857142857143,14.083925729442969
880,Andrew Nembhard-blocks-under,0.5,279,1.9846999490791957,0.21989901168546833,0.8461538461538461,13.573048492588722
881,T.J. McConnell-fgm-over,4.5,279,1.9846999490791957,0.21989901168546833,0.5,13.573048492588722
879,Obi Toppin-points-over,7.5,279,1.9846999490791957,0.21989901168546833,0.574468085106383,13.573048492588722
883,Jayson Tatum-fgm-under,9.5,279,1.9846999490791957,0.21989901168546833,0.5121951219512195,13.573048492588722
882,Myles Turner-fg3m-over,1.5,279,1.9846999490791957,0.21989901168546833,0.5918367346938775,13.573048492588722
1315,Jayson Tatum-rebounds-under,10.5,410,2.680534020353734,0.2734216974031667,0.5918367346938775,13.46101664684899
1316,Al Horford-assists-under,2.5,410,2.680534020353734,0.2734216974031667,0.48780487804878053,13.46101664684899
1317,Obi Toppin-fgm-over,3.5,410,2.680534020353734,0.2734216974031667,0.4347826086956522,13.46101664684899
1314,Payton Pritchard-assists-over,2.5,410,2.680534020353734,0.2734216974031667,0.5918367346938775,13.46101664684899
1363,Jayson Tatum-steals-under,1.5,427,0.9490155014209452,0.15500245632294546,0.7142857142857143,12.57409429280397
1362,T.J. McConnell-points-over,9.5,427,0.9490155014209452,0.15500245632294546,0.5833333333333333,12.57409429280397
1364,Myles Turner-steals-under,0.5,427,0.9490155014209452,0.15500245632294546,0.5555555555555556,12.57409429280397
1366,Payton Pritchard-steals-under,0.5,427,0.9490155014209452,0.15500245632294546,0.607843137254902,12.57409429280397
1365,Luke Kornet-fgm-over,1.5,427,0.9490155014209452,0.15500245632294546,0.5652173913043479,12.57409429280397
1557,Al Horford-rebounds-under,7.5,489,1.598805064877745,0.21402057163093294,0.5918367346938775,12.142781626428164
1555,Jayson Tatum-rebounds-under,10.5,489,1.598805064877745,0.21402057163093294,0.5918367346938775,12.142781626428164
1558,Pascal Siakam-assists-over,2.5,489,1.598805064877745,0.21402057163093294,0.6153846153846154,12.142781626428164
1556,Jayson Tatum-steals-under,1.5,489,1.598805064877745,0.21402057163093294,0.7142857142857143,12.142781626428164
1554,Payton Pritchard-points-over,9.5,489,1.598805064877745,0.21402057163093294,0.5348837209302326,12.142781626428164
1073,Myles Turner-steals-under,0.5,336,2.281094828068256,0.27322328132258805,0.5555555555555556,12.008840579710144
1072,Luke Kornet-assists-over,0.5,336,2.281094828068256,0.27322328132258805,0.5348837209302326,12.008840579710144
1071,Obi Toppin-points-over,7.5,336,2.281094828068256,0.27322328132258805,0.574468085106383,12.008840579710144
1074,Al Horford-assists-under,2.5,336,2.281094828068256,0.27322328132258805,0.48780487804878053,12.008840579710144
1059,Andrew Nembhard-points-over,10.5,332,1.4586704059903637,0.2054225089358574,0.5652173913043479,11.968846153846153
1056,Payton Pritchard-fgm-over,3.5,332,1.4586704059903637,0.2054225089358574,0.5454545454545454,11.968846153846153
1058,Al Horford-assists-under,2.5,332,1.4586704059903637,0.2054225089358574,0.48780487804878053,11.968846153846153
1057,Myles Turner-steals-under,0.5,332,1.4586704059903637,0.2054225089358574,0.5555555555555556,11.968846153846153
1541,Payton Pritchard-fg3m-over,1.5,484,1.1902946881839482,0.18540318575913314,0.5555555555555556,11.813684210526313
1540,Obi Toppin-fgm-over,3.5,484,1.1902946881839482,0.18540318575913314,0.4347826086956522,11.813684210526313
1539,Pascal Siakam-blocks-under,0.5,484,1.1902946881839482,0.18540318575913314,0.6551724137931035,11.813684210526313
1538,Luke Kornet-assists-over,0.5,484,1.1902946881839482,0.18540318575913314,0.5348837209302326,11.813684210526313
1579,Jrue Holiday-rebounds-under,5.5,497,1.0854796858482638,0.17693443189413888,0.5833333333333333,11.786737400530503
1582,Luke Kornet-fgm-over,1.5,497,1.0854796858482638,0.17693443189413888,0.5652173913043479,11.786737400530503
1581,Obi Toppin-fgm-over,3.5,497,1.0854796858482638,0.17693443189413888,0.4347826086956522,11.786737400530503
1580,Myles Turner-fg3m-over,1.5,497,1.0854796858482638,0.17693443189413888,0.5918367346938775,11.786737400530503
314,Al Horford-assists-under,2.5,96,1.2480112517835238,0.19145735194835106,0.48780487804878053,11.741577060931897
315,Payton Pritchard-steals-under,0.5,96,1.2480112517835238,0.19145735194835106,0.607843137254902,11.741577060931897
313,T.J. McConnell-assists-over,4.5,96,1.2480112517835238,0.19145735194835106,0.574468085106383,11.741577060931897
312,T.J. McConnell-fgm-over,4.5,96,1.2480112517835238,0.19145735194835106,0.5,11.741577060931897
773,Andrew Nembhard-blocks-under,0.5,247,1.3140161096908098,0.205030149652666,0.8461538461538461,11.286223580341227
774,Derrick White-rebounds-over,3.5,247,1.3140161096908098,0.205030149652666,0.6296296296296295,11.286223580341227
775,Jayson Tatum-fgm-under,9.5,247,1.3140161096908098,0.205030149652666,0.5121951219512195,11.286223580341227
776,Luke Kornet-fgm-over,1.5,247,1.3140161096908098,0.205030149652666,0.5652173913043479,11.286223580341227
772,Obi Toppin-points-over,7.5,247,1.3140161096908098,0.205030149652666,0.574468085106383,11.286223580341227
422,Luke Kornet-assists-over,0.5,130,1.5620022063554488,0.2271741789741867,0.5348837209302326,11.277699859747544
421,Jrue Holiday-points-under,12.5,130,1.5620022063554488,0.2271741789741867,0.5454545454545454,11.277699859747544
424,Payton Pritchard-steals-under,0.5,130,1.5620022063554488,0.2271741789741867,0.607843137254902,11.277699859747544
423,T.J. McConnell-fgm-over,4.5,130,1.5620022063554488,0.2271741789741867,0.5,11.277699859747544
256,Payton Pritchard-fgm-over,3.5,77,1.6534913694111042,0.23534713612666594,0.5454545454545454,11.274797786292039
258,Jaylen Brown-rebounds-under,6.5,77,1.6534913694111042,0.23534713612666594,0.5652173913043479,11.274797786292039
257,Al Horford-rebounds-under,7.5,77,1.6534913694111042,0.23534713612666594,0.5918367346938775,11.274797786292039
255,Andrew Nembhard-blocks-under,0.5,77,1.6534913694111042,0.23534713612666594,0.8461538461538461,11.274797786292039
254,Obi Toppin-points-over,7.5,77,1.6534913694111042,0.23534713612666594,0.574468085106383,11.274797786292039
67,T.J. McConnell-fgm-over,4.5,20,0.8815165018683278,0.16760062158742264,0.5,11.226190476190474
68,Jayson Tatum-fgm-under,9.5,20,0.8815165018683278,0.16760062158742264,0.5121951219512195,11.226190476190474
69,Pascal Siakam-assists-over,2.5,20,0.8815165018683278,0.16760062158742264,0.6153846153846154,11.226190476190474
70,Jaylen Brown-rebounds-under,6.5,20,0.8815165018683278,0.16760062158742264,0.5652173913043479,11.226190476190474
1526,Pascal Siakam-blocks-under,0.5,480,0.7654738112857151,0.1574144748303288,0.6551724137931035,11.215447710184552
1528,Jayson Tatum-fgm-under,9.5,480,0.7654738112857151,0.1574144748303288,0.5121951219512195,11.215447710184552
1527,Myles Turner-steals-under,0.5,480,0.7654738112857151,0.1574144748303288,0.5555555555555556,11.215447710184552
1525,Andrew Nembhard-blocks-under,0.5,480,0.7654738112857151,0.1574144748303288,0.8461538461538461,11.215447710184552
1529,Andrew Nembhard-points-over,10.5,480,0.7654738112857151,0.1574144748303288,0.5652173913043479,11.215447710184552
1172,Jayson Tatum-rebounds-under,10.5,367,1.3718778408331813,0.2150222419388379,0.5918367346938775,11.030848806366047
1173,Myles Turner-steals-under,0.5,367,1.3718778408331813,0.2150222419388379,0.5555555555555556,11.030848806366047
1174,Al Horford-assists-under,2.5,367,1.3718778408331813,0.2150222419388379,0.48780487804878053,11.030848806366047
1175,Luke Kornet-fgm-over,1.5,367,1.3718778408331813,0.2150222419388379,0.5652173913043479,11.030848806366047
1250,Payton Pritchard-fg3m-over,1.5,390,1.0144039437213448,0.1832421575958924,0.5555555555555556,10.993125000000001
1249,Pascal Siakam-assists-over,2.5,390,1.0144039437213448,0.1832421575958924,0.6153846153846154,10.993125000000001
1248,Al Horford-assists-under,2.5,390,1.0144039437213448,0.1832421575958924,0.48780487804878053,10.993125000000001
1247,Payton Pritchard-fgm-over,3.5,390,1.0144039437213448,0.1832421575958924,0.5454545454545454,10.993125000000001
897,Al Horford-assists-under,2.5,283,0.9861696536929065,0.18080099111375536,0.48780487804878053,10.985391404426867
896,Myles Turner-fg3m-over,1.5,283,0.9861696536929065,0.18080099111375536,0.5918367346938775,10.985391404426867
893,Andrew Nembhard-blocks-under,0.5,283,0.9861696536929065,0.18080099111375536,0.8461538461538461,10.985391404426867
895,Derrick White-rebounds-over,3.5,283,0.9861696536929065,0.18080099111375536,0.6296296296296295,10.985391404426867
894,Al Horford-rebounds-under,7.5,283,0.9861696536929065,0.18080099111375536,0.5918367346938775,10.985391404426867
148,Payton Pritchard-steals-under,0.5,42,1.3183630269102018,0.21152603836238698,0.607843137254902,10.960177975528365
147,Obi Toppin-fgm-over,3.5,42,1.3183630269102018,0.21152603836238698,0.4347826086956522,10.960177975528365
146,Myles Turner-fg3m-over,1.5,42,1.3183630269102018,0.21152603836238698,0.5918367346938775,10.960177975528365
145,T.J. McConnell-points-over,9.5,42,1.3183630269102018,0.21152603836238698,0.5833333333333333,10.960177975528365
1180,T.J. McConnell-fgm-over,4.5,369,1.4289276712931658,0.22317780472666346,0.5,10.8833746898263
1182,Payton Pritchard-steals-under,0.5,369,1.4289276712931658,0.22317780472666346,0.607843137254902,10.8833746898263
1179,Payton Pritchard-points-over,9.5,369,1.4289276712931658,0.22317780472666346,0.5348837209302326,10.8833746898263
1181,Andrew Nembhard-points-over,10.5,369,1.4289276712931658,0.22317780472666346,0.5652173913043479,10.8833746898263
781,Jayson Tatum-rebounds-under,10.5,249,1.9009311908427522,0.26728764559833884,0.5918367346938775,10.853218390804596
782,Al Horford-assists-under,2.5,249,1.9009311908427522,0.26728764559833884,0.48780487804878053,10.853218390804596
783,Payton Pritchard-fg3m-over,1.5,249,1.9009311908427522,0.26728764559833884,0.5555555555555556,10.853218390804596
780,Obi Toppin-points-over,7.5,249,1.9009311908427522,0.26728764559833884,0.574468085106383,10.853218390804596
117,Andrew Nembhard-blocks-under,0.5,35,0.6058165511281641,0.14908021751704442,0.8461538461538461,10.771493212669684
121,Luke Kornet-fgm-over,1.5,35,0.6058165511281641,0.14908021751704442,0.5652173913043479,10.771493212669684
120,Andrew Nembhard-points-over,10.5,35,0.6058165511281641,0.14908021751704442,0.5652173913043479,10.771493212669684
119,Aaron Nesmith-points-over,9.5,35,0.6058165511281641,0.14908021751704442,0.5454545454545454,10.771493212669684
118,Derrick White-rebounds-over,3.5,35,0.6058165511281641,0.14908021751704442,0.6296296296296295,10.771493212669684
1574,Myles Turner-points-over,15.5,495,1.2466643037759093,0.20910072631020477,0.5555555555555556,10.744411764705884
1571,Payton Pritchard-fgm-over,3.5,495,1.2466643037759093,0.20910072631020477,0.5454545454545454,10.744411764705884
1572,Derrick White-rebounds-over,3.5,495,1.2466643037759093,0.20910072631020477,0.6296296296296295,10.744411764705884
1573,Al Horford-assists-under,2.5,495,1.2466643037759093,0.20910072631020477,0.48780487804878053,10.744411764705884
459,Obi Toppin-fgm-over,3.5,143,1.5986321340572478,0.2439853946464266,0.4347826086956522,10.650769230769228
460,Luke Kornet-fgm-over,1.5,143,1.5986321340572478,0.2439853946464266,0.5652173913043479,10.650769230769228
457,Payton Pritchard-points-over,9.5,143,1.5986321340572478,0.2439853946464266,0.5348837209302326,10.650769230769228
458,Jayson Tatum-steals-under,1.5,143,1.5986321340572478,0.2439853946464266,0.7142857142857143,10.650769230769228
705,T.J. McConnell-points-over,9.5,222,2.2613339685466536,0.30764250929187614,0.5833333333333333,10.60105112279025
706,Luke Kornet-assists-over,0.5,222,2.2613339685466536,0.30764250929187614,0.5348837209302326,10.60105112279025
707,Andrew Nembhard-points-over,10.5,222,2.2613339685466536,0.30764250929187614,0.5652173913043479,10.60105112279025
704,Payton Pritchard-points-over,9.5,222,2.2613339685466536,0.30764250929187614,0.5348837209302326,10.60105112279025
287,T.J. McConnell-points-over,9.5,87,1.8834645780628967,0.2726320161311524,0.5833333333333333,10.576397515527951
288,Jrue Holiday-points-under,12.5,87,1.8834645780628967,0.2726320161311524,0.5454545454545454,10.576397515527951
289,Luke Kornet-assists-over,0.5,87,1.8834645780628967,0.2726320161311524,0.5348837209302326,10.576397515527951
290,Myles Turner-points-over,15.5,87,1.8834645780628967,0.2726320161311524,0.5555555555555556,10.576397515527951
1826,Derrick White-rebounds-over,3.5,579,0.5470872389786299,0.14628770325083626,0.6296296296296295,10.575647881530234
1827,Myles Turner-steals-under,0.5,579,0.5470872389786299,0.14628770325083626,0.5555555555555556,10.575647881530234
1828,Andrew Nembhard-points-over,10.5,579,0.5470872389786299,0.14628770325083626,0.5652173913043479,10.575647881530234
1829,Jaylen Brown-rebounds-under,6.5,579,0.5470872389786299,0.14628770325083626,0.5652173913043479,10.575647881530234
1825,Andrew Nembhard-blocks-under,0.5,579,0.5470872389786299,0.14628770325083626,0.8461538461538461,10.575647881530234
1482,Al Horford-assists-under,2.5,464,1.2374557702777613,0.21249224080587598,0.48780487804878053,10.529588100686496
1480,Pascal Siakam-blocks-under,0.5,464,1.2374557702777613,0.21249224080587598,0.6551724137931035,10.529588100686496
1479,Luke Kornet-assists-over,0.5,464,1.2374557702777613,0.21249224080587598,0.5348837209302326,10.529588100686496
1481,Myles Turner-steals-under,0.5,464,1.2374557702777613,0.21249224080587598,0.5555555555555556,10.529588100686496
687,Obi Toppin-fgm-over,3.5,214,1.9964326884205068,0.2862205137160563,0.4347826086956522,10.468965517241381
686,Al Horford-rebounds-under,7.5,214,1.9964326884205068,0.2862205137160563,0.5918367346938775,10.468965517241381
685,Luke Kornet-points-over,3.5,214,1.9964326884205068,0.2862205137160563,0.6363636363636364,10.468965517241381
684,T.J. McConnell-points-over,9.5,214,1.9964326884205068,0.2862205137160563,0.5833333333333333,10.468965517241381
32,Obi Toppin-points-over,7.5,9,1.4575443228920721,0.23613192303723315,0.574468085106383,10.407505648884959
34,Myles Turner-fg3m-over,1.5,9,1.4575443228920721,0.23613192303723315,0.5918367346938775,10.407505648884959
35,Jaylen Brown-rebounds-under,6.5,9,1.4575443228920721,0.23613192303723315,0.5652173913043479,10.407505648884959
33,T.J. McConnell-fgm-over,4.5,9,1.4575443228920721,0.23613192303723315,0.5,10.407505648884959
1443,Jayson Tatum-points-under,29.5,453,1.618229883827488,0.2561263843177505,0.5454545454545454,10.22241379310345
1446,Myles Turner-points-over,15.5,453,1.618229883827488,0.2561263843177505,0.5555555555555556,10.22241379310345
1444,Jrue Holiday-points-under,12.5,453,1.618229883827488,0.2561263843177505,0.5454545454545454,10.22241379310345
1445,Al Horford-rebounds-under,7.5,453,1.618229883827488,0.2561263843177505,0.5918367346938775,10.22241379310345
1576,Jrue Holiday-rebounds-under,5.5,496,1.2769302462810797,0.22430257971384177,0.5833333333333333,10.1511549674815
1578,Andrew Nembhard-points-over,10.5,496,1.2769302462810797,0.22430257971384177,0.5652173913043479,10.1511549674815
1577,Jayson Tatum-fgm-under,9.5,496,1.2769302462810797,0.22430257971384177,0.5121951219512195,10.1511549674815
1575,T.J. McConnell-points-over,9.5,496,1.2769302462810797,0.22430257971384177,0.5833333333333333,10.1511549674815
589,T.J. McConnell-fgm-over,4.5,184,1.335115966447741,0.23126449226647638,0.5,10.097165991902832
588,Payton Pritchard-points-over,9.5,184,1.335115966447741,0.23126449226647638,0.5348837209302326,10.097165991902832
590,Pascal Siakam-blocks-under,0.5,184,1.335115966447741,0.23126449226647638,0.6551724137931035,10.097165991902832
591,Jaylen Brown-rebounds-under,6.5,184,1.335115966447741,0.23126449226647638,0.5652173913043479,10.097165991902832
109,Jayson Tatum-rebounds-under,10.5,33,2.012285333486956,0.2988008833267386,0.5918367346938775,10.081246413830122
110,Jayson Tatum-points-under,29.5,33,2.012285333486956,0.2988008833267386,0.5454545454545454,10.081246413830122
111,Luke Kornet-assists-over,0.5,33,2.012285333486956,0.2988008833267386,0.5348837209302326,10.081246413830122
112,T.J. McConnell-assists-over,4.5,33,2.012285333486956,0.2988008833267386,0.574468085106383,10.081246413830122
1715,Al Horford-rebounds-under,7.5,540,2.350904017501822,0.3323898533920201,0.5918367346938775,10.08124641383012
1714,Luke Kornet-assists-over,0.5,540,2.350904017501822,0.3323898533920201,0.5348837209302326,10.08124641383012
1713,Payton Pritchard-fgm-over,3.5,540,2.350904017501822,0.3323898533920201,0.5454545454545454,10.08124641383012
1712,Obi Toppin-points-over,7.5,540,2.350904017501822,0.3323898533920201,0.574468085106383,10.08124641383012
669,T.J. McConnell-fgm-over,4.5,209,1.0764678018745846,0.2061279427148229,0.5,10.073684210526316
668,Jrue Holiday-points-under,12.5,209,1.0764678018745846,0.2061279427148229,0.5454545454545454,10.073684210526316
671,Payton Pritchard-fg3m-over,1.5,209,1.0764678018745846,0.2061279427148229,0.5555555555555556,10.073684210526316
670,Pascal Siakam-blocks-under,0.5,209,1.0764678018745846,0.2061279427148229,0.6551724137931035,10.073684210526316
857,Derrick White-rebounds-over,3.5,273,0.8441785061777332,0.18335705832815663,0.6296296296296295,10.057853910795087
859,Aaron Nesmith-points-over,9.5,273,0.8441785061777332,0.18335705832815663,0.5454545454545454,10.057853910795087
860,Andrew Nembhard-points-over,10.5,273,0.8441785061777332,0.18335705832815663,0.5652173913043479,10.057853910795087
858,Jayson Tatum-fgm-under,9.5,273,0.8441785061777332,0.18335705832815663,0.5121951219512195,10.057853910795087
917,Pascal Siakam-assists-over,2.5,289,1.5151079266981253,0.2508699834728981,0.6153846153846154,10.02554347826087
916,Myles Turner-points-over,15.5,289,1.5151079266981253,0.2508699834728981,0.5555555555555556,10.02554347826087
915,Jayson Tatum-points-under,29.5,289,1.5151079266981253,0.2508699834728981,0.5454545454545454,10.02554347826087
914,Payton Pritchard-points-over,9.5,289,1.5151079266981253,0.2508699834728981,0.5348837209302326,10.02554347826087
984,Payton Pritchard-points-over,9.5,311,1.491808104652676,0.24976959735730095,0.5348837209302326,9.976426799007443
985,Jayson Tatum-points-under,29.5,311,1.491808104652676,0.24976959735730095,0.5454545454545454,9.976426799007443
986,Andrew Nembhard-points-over,10.5,311,1.491808104652676,0.24976959735730095,0.5652173913043479,9.976426799007443
987,Payton Pritchard-steals-under,0.5,311,1.491808104652676,0.24976959735730095,0.607843137254902,9.976426799007443
1153,Payton Pritchard-assists-over,2.5,361,1.5132150510808562,0.25259054548305615,0.5918367346938775,9.949758991472004
1154,Jrue Holiday-points-under,12.5,361,1.5132150510808562,0.25259054548305615,0.5454545454545454,9.949758991472004
1155,Jayson Tatum-fgm-under,9.5,361,1.5132150510808562,0.25259054548305615,0.5121951219512195,9.949758991472004
1156,Payton Pritchard-steals-under,0.5,361,1.5132150510808562,0.25259054548305615,0.607843137254902,9.949758991472004
