,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1106,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1109,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1104,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1105,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1107,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1108,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1103,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,345,0.08202269324878554,0.024836332624754116,2.3025283759903568,40.26359346642467
1003,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,316,0.0913319402975348,0.04372171297422265,1.0889378316760392,22.87193094629156
1004,Derrick White,Celtics,rebounds,3.5,-170,over,0.6807710116020809,0.4061227391929956,0.6296296296296295,316,0.0913319402975348,0.04372171297422265,1.0889378316760392,22.87193094629156
1005,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,316,0.0913319402975348,0.04372171297422265,1.0889378316760392,22.87193094629156
1006,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,316,0.0913319402975348,0.04372171297422265,1.0889378316760392,22.87193094629156
1001,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,316,0.0913319402975348,0.04372171297422265,1.0889378316760392,22.87193094629156
1002,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,316,0.0913319402975348,0.04372171297422265,1.0889378316760392,22.87193094629156
1534,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,481,0.22074956866854104,0.04612202570228662,3.7862071387206395,21.681614906832298
1531,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,481,0.22074956866854104,0.04612202570228662,3.7862071387206395,21.681614906832298
1533,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,481,0.22074956866854104,0.04612202570228662,3.7862071387206395,21.681614906832298
1532,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,481,0.22074956866854104,0.04612202570228662,3.7862071387206395,21.681614906832298
1530,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,481,0.22074956866854104,0.04612202570228662,3.7862071387206395,21.681614906832298
411,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,127,0.21921443514781566,0.04621101494178094,3.743770190375466,21.639862298195627
410,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,127,0.21921443514781566,0.04621101494178094,3.743770190375466,21.639862298195627
414,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,127,0.21921443514781566,0.04621101494178094,3.743770190375466,21.639862298195627
413,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,127,0.21921443514781566,0.04621101494178094,3.743770190375466,21.639862298195627
412,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,127,0.21921443514781566,0.04621101494178094,3.743770190375466,21.639862298195627
1242,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,389,0.13140006031304718,0.047740220025603165,1.7523974594708016,20.946698600544753
1243,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,389,0.13140006031304718,0.047740220025603165,1.7523974594708016,20.946698600544753
1244,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,389,0.13140006031304718,0.047740220025603165,1.7523974594708016,20.946698600544753
1245,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,389,0.13140006031304718,0.047740220025603165,1.7523974594708016,20.946698600544753
1246,Jaylen Brown,Celtics,rebounds,6.5,-130,under,0.5998781413635349,0.3066143274466553,0.5652173913043479,389,0.13140006031304718,0.047740220025603165,1.7523974594708016,20.946698600544753
1087,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,340,0.1439949014362542,0.05128153189650515,1.8079290167630013,19.500197498354183
1085,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,340,0.1439949014362542,0.05128153189650515,1.8079290167630013,19.500197498354183
1089,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,340,0.1439949014362542,0.05128153189650515,1.8079290167630013,19.500197498354183
1084,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,340,0.1439949014362542,0.05128153189650515,1.8079290167630013,19.500197498354183
1086,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,340,0.1439949014362542,0.05128153189650515,1.8079290167630013,19.500197498354183
1088,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,340,0.1439949014362542,0.05128153189650515,1.8079290167630013,19.500197498354183
1377,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,431,0.13651449663818316,0.05171665943745623,1.6396619217696684,19.336129032258057
1379,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,431,0.13651449663818316,0.05171665943745623,1.6396619217696684,19.336129032258057
1380,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,431,0.13651449663818316,0.05171665943745623,1.6396619217696684,19.336129032258057
1376,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,431,0.13651449663818316,0.05171665943745623,1.6396619217696684,19.336129032258057
1378,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,431,0.13651449663818316,0.05171665943745623,1.6396619217696684,19.336129032258057
820,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,262,0.1514189328865264,0.0548967940272288,1.7582472814609642,18.215999999999998
823,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,262,0.1514189328865264,0.0548967940272288,1.7582472814609642,18.215999999999998
824,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,262,0.1514189328865264,0.0548967940272288,1.7582472814609642,18.215999999999998
821,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,262,0.1514189328865264,0.0548967940272288,1.7582472814609642,18.215999999999998
822,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,262,0.1514189328865264,0.0548967940272288,1.7582472814609642,18.215999999999998
274,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,83,0.13867780196113635,0.05576500672065042,1.486824804950349,17.932392710170493
276,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,83,0.13867780196113635,0.05576500672065042,1.486824804950349,17.932392710170493
277,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,83,0.13867780196113635,0.05576500672065042,1.486824804950349,17.932392710170493
278,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,83,0.13867780196113635,0.05576500672065042,1.486824804950349,17.932392710170493
279,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,83,0.13867780196113635,0.05576500672065042,1.486824804950349,17.932392710170493
275,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,83,0.13867780196113635,0.05576500672065042,1.486824804950349,17.932392710170493
128,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,37,0.17210310248940644,0.06274658077622222,1.7428283798154758,15.937123387908168
127,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,37,0.17210310248940644,0.06274658077622222,1.7428283798154758,15.937123387908168
126,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,37,0.17210310248940644,0.06274658077622222,1.7428283798154758,15.937123387908168
129,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,37,0.17210310248940644,0.06274658077622222,1.7428283798154758,15.937123387908168
125,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,37,0.17210310248940644,0.06274658077622222,1.7428283798154758,15.937123387908168
1277,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,399,0.18689356979696278,0.0627835569090151,1.9767916791940587,15.927737280784898
1278,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,399,0.18689356979696278,0.0627835569090151,1.9767916791940587,15.927737280784898
1279,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,399,0.18689356979696278,0.0627835569090151,1.9767916791940587,15.927737280784898
1281,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,399,0.18689356979696278,0.0627835569090151,1.9767916791940587,15.927737280784898
1280,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,399,0.18689356979696278,0.0627835569090151,1.9767916791940587,15.927737280784898
28,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,8,0.19536241705854232,0.06426951813349523,2.0397367637447035,15.559475612107192
31,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,8,0.19536241705854232,0.06426951813349523,2.0397367637447035,15.559475612107192
30,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,8,0.19536241705854232,0.06426951813349523,2.0397367637447035,15.559475612107192
29,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,8,0.19536241705854232,0.06426951813349523,2.0397367637447035,15.559475612107192
27,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,8,0.19536241705854232,0.06426951813349523,2.0397367637447035,15.559475612107192
1603,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,504,0.22162693627419797,0.06748288826761786,2.28419458567465,14.818571428571426
1606,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,504,0.22162693627419797,0.06748288826761786,2.28419458567465,14.818571428571426
1604,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,504,0.22162693627419797,0.06748288826761786,2.28419458567465,14.818571428571426
1605,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,504,0.22162693627419797,0.06748288826761786,2.28419458567465,14.818571428571426
1811,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,574,0.21469774998867847,0.07049671825621913,2.0454999225405524,14.185057471264367
1812,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,574,0.21469774998867847,0.07049671825621913,2.0454999225405524,14.185057471264367
1813,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,574,0.21469774998867847,0.07049671825621913,2.0454999225405524,14.185057471264367
1814,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,574,0.21469774998867847,0.07049671825621913,2.0454999225405524,14.185057471264367
322,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,98,0.14838199475453195,0.07100293051882992,1.0898009937094244,14.083925729442969
321,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,98,0.14838199475453195,0.07100293051882992,1.0898009937094244,14.083925729442969
323,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,98,0.14838199475453195,0.07100293051882992,1.0898009937094244,14.083925729442969
320,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,98,0.14838199475453195,0.07100293051882992,1.0898009937094244,14.083925729442969
319,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,98,0.14838199475453195,0.07100293051882992,1.0898009937094244,14.083925729442969
880,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,279,0.21989901168546833,0.07367541643618447,1.9846999490791957,13.573048492588722
881,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,279,0.21989901168546833,0.07367541643618447,1.9846999490791957,13.573048492588722
879,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,279,0.21989901168546833,0.07367541643618447,1.9846999490791957,13.573048492588722
883,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,279,0.21989901168546833,0.07367541643618447,1.9846999490791957,13.573048492588722
882,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,279,0.21989901168546833,0.07367541643618447,1.9846999490791957,13.573048492588722
1315,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,410,0.2734216974031667,0.07428859396248383,2.680534020353734,13.46101664684899
1316,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,410,0.2734216974031667,0.07428859396248383,2.680534020353734,13.46101664684899
1317,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,410,0.2734216974031667,0.07428859396248383,2.680534020353734,13.46101664684899
