,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
60,Jalen Brunson,Knicks,points,23.5,-120,over,0.6061244829117161,0.5561410933573978,0.5454545454545454,8,0.11210313830700709,0.032949148038662106,Jalen Brunson_points_over
3,Cameron Payne,Knicks,points,5.5,-105,over,0.8577723987167589,3.373492463663599,0.5121951219512195,9,0.10032238815339056,0.02537764537201738,Cameron Payne_points_over
15,Trey Murphy III,Pelicans,fg3m,3.5,-135,under,0.7360016443852393,1.405940238167823,0.574468085106383,9,0.10032238815339056,0.02537764537201738,Trey Murphy III_fg3m_under
30,Karl-Anthony Towns,Knicks,assists,2.5,-170,over,0.6852740878194186,0.44188246209538296,0.6296296296296295,9,0.10032238815339056,0.02537764537201738,Karl-Anthony Towns_assists_over
52,Derrick White,Celtics,assists,4.5,100,over,0.6266892287178578,1.2668922871785782,0.5,9,0.10032238815339056,0.02537764537201738,Derrick White_assists_over
53,Karl-Anthony Towns,Knicks,points,23.5,-115,over,0.6212677055404145,0.8075024648343097,0.5348837209302326,9,0.10032238815339056,0.02537764537201738,Karl-Anthony Towns_points_over
62,Alexandre Sarr,Wizards,rebounds,6.5,-105,under,0.5955958875696243,0.8141503310368088,0.5121951219512195,9,0.10032238815339056,0.02537764537201738,Alexandre Sarr_rebounds_under
13,Jalen Suggs,Magic,rebounds,4.5,-170,under,0.7564941881415291,1.007453847006261,0.6296296296296295,10,0.08229918019920973,0.030292601018792085,Jalen Suggs_rebounds_under
19,Jrue Holiday,Celtics,points,10.5,-115,over,0.7123936134421189,1.6593316039154593,0.5348837209302326,10,0.08229918019920973,0.030292601018792085,Jrue Holiday_points_over
35,Bennedict Mathurin,Pacers,points,17.5,-120,under,0.6593436292424941,1.043983268056197,0.5454545454545454,10,0.08229918019920973,0.030292601018792085,Bennedict Mathurin_points_under
53,Karl-Anthony Towns,Knicks,points,23.5,-115,over,0.6212677055404145,0.8075024648343097,0.5348837209302326,10,0.08229918019920973,0.030292601018792085,Karl-Anthony Towns_points_over
58,Bennedict Mathurin,Pacers,fg3m,1.5,-130,under,0.6150599889366959,0.4409152867476942,0.5652173913043479,10,0.08229918019920973,0.030292601018792085,Bennedict Mathurin_fg3m_under
60,Jalen Brunson,Knicks,points,23.5,-120,over,0.6061244829117161,0.5561410933573978,0.5454545454545454,10,0.08229918019920973,0.030292601018792085,Jalen Brunson_points_over
7,Wendell Carter Jr.,Magic,points,10.5,-150,under,0.8224476284592036,1.8537302371600295,0.6000000000000001,11,0.08893159595878701,0.036071497213146266,Wendell Carter Jr._points_under
30,Karl-Anthony Towns,Knicks,assists,2.5,-170,over,0.6852740878194186,0.44188246209538296,0.6296296296296295,11,0.08893159595878701,0.036071497213146266,Karl-Anthony Towns_assists_over
38,Miles McBride,Knicks,points,8.5,-115,over,0.6519688039054381,1.0944909930290951,0.5348837209302326,11,0.08893159595878701,0.036071497213146266,Miles McBride_points_over
46,CJ McCollum,Pelicans,points,22.5,-120,under,0.6349295367580071,0.8201874202817327,0.5454545454545454,11,0.08893159595878701,0.036071497213146266,CJ McCollum_points_under
48,Alexandre Sarr,Wizards,assists,1.5,-150,over,0.6288822690900817,0.2406855757506805,0.6000000000000001,11,0.08893159595878701,0.036071497213146266,Alexandre Sarr_assists_over
60,Jalen Brunson,Knicks,points,23.5,-120,over,0.6061244829117161,0.5561410933573978,0.5454545454545454,11,0.08893159595878701,0.036071497213146266,Jalen Brunson_points_over
37,Jrue Holiday,Celtics,assists,3.5,-165,over,0.6520489107326566,0.23615034376224187,0.6226415094339623,12,0.05905626115019478,0.022422289184064137,Jrue Holiday_assists_over
39,Herbert Jones,Pelicans,points,12.5,-115,under,0.6517291217152492,1.0922504855990687,0.5348837209302326,12,0.05905626115019478,0.022422289184064137,Herbert Jones_points_under
40,Obi Toppin,Pacers,points,10.5,-130,over,0.6457428227579097,0.7123403551661243,0.5652173913043479,12,0.05905626115019478,0.022422289184064137,Obi Toppin_points_over
57,OG Anunoby,Knicks,rebounds,4.5,-115,over,0.615929624153269,0.7576030083892538,0.5348837209302326,12,0.05905626115019478,0.022422289184064137,OG Anunoby_rebounds_over
62,Alexandre Sarr,Wizards,rebounds,6.5,-105,under,0.5955958875696243,0.8141503310368088,0.5121951219512195,12,0.05905626115019478,0.022422289184064137,Alexandre Sarr_rebounds_under
69,Anthony Black,Magic,fg3m,0.5,130,under,0.5866462195100317,1.7464315243653639,0.4347826086956522,12,0.05905626115019478,0.022422289184064137,Anthony Black_fg3m_under
19,Jrue Holiday,Celtics,points,10.5,-115,over,0.7123936134421189,1.6593316039154593,0.5348837209302326,13,0.10199337990055318,0.03909605772896529,Jrue Holiday_points_over
21,Tyrese Haliburton,Pacers,fg3m,2.5,-185,over,0.7088825384814434,0.46031144505976695,0.6491228070175439,13,0.10199337990055318,0.03909605772896529,Tyrese Haliburton_fg3m_over
22,Obi Toppin,Pacers,rebounds,5.5,-155,under,0.6972259084642527,0.7352453760769171,0.607843137254902,13,0.10199337990055318,0.03909605772896529,Obi Toppin_rebounds_under
26,Jordan Poole,Wizards,fg3m,3.5,-165,under,0.69193743259148,0.5564672617194601,0.6226415094339623,13,0.10199337990055318,0.03909605772896529,Jordan Poole_fg3m_under
35,Bennedict Mathurin,Pacers,points,17.5,-120,under,0.6593436292424941,1.043983268056197,0.5454545454545454,13,0.10199337990055318,0.03909605772896529,Bennedict Mathurin_points_under
46,CJ McCollum,Pelicans,points,22.5,-120,under,0.6349295367580071,0.8201874202817327,0.5454545454545454,13,0.10199337990055318,0.03909605772896529,CJ McCollum_points_under
18,Mikal Bridges,Knicks,points,15.5,-110,over,0.7287984818678359,1.9567127814657066,0.5238095238095238,14,0.07008268986285805,0.02111317512545608,Mikal Bridges_points_over
24,CJ McCollum,Pelicans,fg3m,3.5,-170,under,0.69193743259148,0.4947972588146945,0.6296296296296295,14,0.07008268986285805,0.02111317512545608,CJ McCollum_fg3m_under
42,Jalen Brunson,Knicks,assists,7.5,115,over,0.6439620721132797,1.922592275217757,0.46511627906976744,14,0.07008268986285805,0.02111317512545608,Jalen Brunson_assists_over
53,Karl-Anthony Towns,Knicks,points,23.5,-115,over,0.6212677055404145,0.8075024648343097,0.5348837209302326,14,0.07008268986285805,0.02111317512545608,Karl-Anthony Towns_points_over
65,T.J. McConnell,Pacers,assists,3.5,-145,over,0.5921355461748423,0.002524441821943668,0.5918367346938775,14,0.07008268986285805,0.02111317512545608,T.J. McConnell_assists_over
69,Anthony Black,Magic,fg3m,0.5,130,under,0.5866462195100317,1.7464315243653639,0.4347826086956522,14,0.07008268986285805,0.02111317512545608,Anthony Black_fg3m_under
