,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
27,Jabari Smith Jr._rebounds_under,7.5,1,0.1456408952163806,0.09185936015204307,0.6580820054012145,0.5555555555555556,0.9227380486109307
32,Rudy Gobert_assists_over,1.5,1,0.1456408952163806,0.09185936015204307,0.6454298932405317,0.5918367346938775,0.4527697877217336
50,De'Aaron Fox_points_under,24.5,1,0.1456408952163806,0.09185936015204307,0.5945058997579132,0.5121951219512195,0.8035099738272482
62,Anthony Edwards_points_under,25.5,1,0.1456408952163806,0.09185936015204307,0.5767639126558937,0.5454545454545454,0.287002532679026
2,Kevin Huerter_assists_under,2.5,2,0.26692305137412653,0.12028218694885363,0.8334977381226298,0.6296296296296295,1.6189526262679432
5,Draymond Green_rebounds_over,5.5,2,0.26692305137412653,0.12028218694885363,0.7797130770585938,0.607843137254902,1.4137688596755296
31,Kevin Huerter_rebounds_under,3.5,2,0.26692305137412653,0.12028218694885363,0.6472318887822313,0.6000000000000001,0.3935990731852599
36,Stephen Curry_points_under,24.5,2,0.26692305137412653,0.12028218694885363,0.6345808039919262,0.5238095238095238,1.0573622199229318
17,Stephen Curry_rebounds_over,4.5,3,0.17151612236565753,0.09714981890375458,0.7013352132383803,0.5121951219512195,1.8463675578032366
21,Mike Conley_fg3m_under,2.5,3,0.17151612236565753,0.09714981890375458,0.6766764161830634,0.6551724137931035,0.1641094919233781
43,Ivica Zubac_points_under,13.5,3,0.17151612236565753,0.09714981890375458,0.616929038201125,0.5652173913043479,0.45744918408687485
55,Jaden McDaniels_rebounds_over,3.5,3,0.17151612236565753,0.09714981890375458,0.5858184584717498,0.5121951219512195,0.7187039993670821
20,Domantas Sabonis_points_over,19.5,4,0.165959458470381,0.08062890546260833,0.6939729794378251,0.5454545454545454,1.361418978180064
23,Draymond Green_assists_over,5.5,4,0.165959458470381,0.08062890546260833,0.6730228699281167,0.48780487804878053,1.8984844167631953
46,Jonathan Kuminga_rebounds_under,4.5,4,0.165959458470381,0.08062890546260833,0.6093082907614014,0.5454545454545454,0.5853259986461798
58,Draymond Green_points_over,8.5,4,0.165959458470381,0.08062890546260833,0.5831664600586068,0.5555555555555556,0.24849814052746133
52,Jabari Smith Jr._points_under,11.5,5,0.11381241545725093,0.08704061895551257,0.5912027521684118,0.5454545454545454,0.4193585615437754
57,DeMar DeRozan_assists_over,3.5,5,0.11381241545725093,0.08704061895551257,0.5858184584717498,0.574468085106383,0.09879028669856327
59,Brandin Podziemski_assists_under,3.5,5,0.11381241545725093,0.08704061895551257,0.580338197474811,0.5555555555555556,0.22304377727329872
69,Jabari Smith Jr._fg3m_over,1.5,5,0.11381241545725093,0.08704061895551257,0.5662510042543581,0.5,0.6625100425435813
2,Kevin Huerter_assists_under,2.5,6,0.21453013876417462,0.12402834933699129,0.8334977381226298,0.6296296296296295,1.6189526262679432
