,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
1268,Myles Turner-steals-under,0.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.6703200460356393,0.5555555555555556,1.032880414320754,66.70947252747254
1262,Obi Toppin-points-over,7.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.8618999066487378,0.5652173913043479,2.6244991742003725,66.70947252747254
1267,T.J. McConnell-fgm-over,4.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.6872816501433185,0.48780487804878053,2.044636913969015,66.70947252747254
1266,T.J. McConnell-assists-over,4.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.6872816501433185,0.5555555555555556,1.185534851289867,66.70947252747254
1265,Jrue Holiday-points-under,12.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.7398962216034679,0.5454545454545454,1.7823820313651235,66.70947252747254
1263,Payton Pritchard-assists-over,2.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.8415674019597683,0.5833333333333333,2.213434873940872,66.70947252747254
1264,Payton Pritchard-points-over,9.5,251,8.628234242748517,0.14219922092646553,0.014768982280791789,0.8368140518122709,0.5454545454545454,2.6707954749458174,66.70947252747254
5005,Payton Pritchard-assists-over,2.5,939,6.777494372460313,0.14127136228114096,0.018164122725871108,0.8415674019597683,0.5833333333333333,2.213434873940872,54.05358090185679
5004,Obi Toppin-points-over,7.5,939,6.777494372460313,0.14127136228114096,0.018164122725871108,0.8618999066487378,0.5652173913043479,2.6244991742003725,54.05358090185679
5010,Isaiah Jackson-points-over,3.5,939,6.777494372460313,0.14127136228114096,0.018164122725871108,0.6264311686747459,0.5833333333333333,0.369410017212108,54.05358090185679
5009,Jayson Tatum-fgm-under,9.5,939,6.777494372460313,0.14127136228114096,0.018164122725871108,0.6555694814779521,0.5,1.555694814779521,54.05358090185679
5008,Payton Pritchard-fgm-over,3.5,939,6.777494372460313,0.14127136228114096,0.018164122725871108,0.746024827010655,0.5555555555555556,1.7142234430958947,54.05358090185679
5007,Jayson Tatum-rebounds-under,10.5,939,6.777494372460313,0.14127136228114096,0.018164122725871108,0.7829049644415078,0.5918367346938775,1.6141971133851523,54.05358090185679
