,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1268,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
1262,Obi Toppin,Pacers,points,7.5,-130,over,0.8618999066487378,2.6244991742003725,0.5652173913043479,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
1267,T.J. McConnell,Pacers,fgm,4.5,105,over,0.6872816501433185,2.044636913969015,0.48780487804878053,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
1266,T.J. McConnell,Pacers,assists,4.5,-125,over,0.6872816501433185,1.185534851289867,0.5555555555555556,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
1265,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.7823820313651235,0.5454545454545454,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
1263,Payton Pritchard,Celtics,assists,2.5,-140,over,0.8415674019597683,2.213434873940872,0.5833333333333333,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
1264,Payton Pritchard,Celtics,points,9.5,-120,over,0.8368140518122709,2.6707954749458174,0.5454545454545454,251,0.14219922092646553,0.014768982280791789,8.628234242748517,66.70947252747254
5005,Payton Pritchard,Celtics,assists,2.5,-140,over,0.8415674019597683,2.213434873940872,0.5833333333333333,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
5004,Obi Toppin,Pacers,points,7.5,-130,over,0.8618999066487378,2.6244991742003725,0.5652173913043479,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
5010,Isaiah Jackson,Pacers,points,3.5,-140,over,0.6264311686747459,0.369410017212108,0.5833333333333333,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
5009,Jayson Tatum,Celtics,fgm,9.5,100,under,0.6555694814779521,1.555694814779521,0.5,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
5008,Payton Pritchard,Celtics,fgm,3.5,-125,over,0.746024827010655,1.7142234430958947,0.5555555555555556,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
5007,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851523,0.5918367346938775,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
5006,T.J. McConnell,Pacers,points,9.5,-135,over,0.8119961703007408,2.0673740748397806,0.574468085106383,939,0.14127136228114096,0.018164122725871108,6.777494372460313,54.05358090185679
1271,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851523,0.5918367346938775,254,0.12299550483205278,0.015948985808081947,6.711807278035597,61.69991158267021
1270,Payton Pritchard,Celtics,assists,2.5,-140,over,0.8415674019597683,2.213434873940872,0.5833333333333333,254,0.12299550483205278,0.015948985808081947,6.711807278035597,61.69991158267021
