,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
3,Karl-Anthony Towns,Timberwolves,assists,3.5,-140,under,0.6651487763965143,0.7012752262558368,0.5833333333333333,0,0.11856990197290519,0.02246327664081633,4.278388539161769,43.51710300281729
4,Mike Conley,Timberwolves,assists,6.5,-135,under,0.6639131865002601,0.7785036602800415,0.574468085106383,0,0.11856990197290519,0.02246327664081633,4.278388539161769,43.51710300281729
5,Anthony Edwards,Timberwolves,points,27.5,-105,under,0.6626665195976226,1.468887453214887,0.5121951219512195,0,0.11856990197290519,0.02246327664081633,4.278388539161769,43.51710300281729
1,Naz Reid,Timberwolves,fgm,3.5,-105,over,0.7514164433525283,2.335255756536586,0.5121951219512195,0,0.11856990197290519,0.02246327664081633,4.278388539161769,43.51710300281729
144,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,29,0.12989166025975843,0.025616703428372432,4.07058453570937,38.03702921010612
148,Kyrie Irving,Mavericks,rebounds,3.5,-150,over,0.6474799815848631,0.3956665132071919,0.6000000000000001,29,0.12989166025975843,0.025616703428372432,4.07058453570937,38.03702921010612
149,Jaden McDaniels,Timberwolves,points,10.5,-130,over,0.6443280690012575,0.6998252257803546,0.5652173913043479,29,0.12989166025975843,0.025616703428372432,4.07058453570937,38.03702921010612
147,Anthony Edwards,Timberwolves,points,27.5,-105,under,0.6626665195976226,1.468887453214887,0.5121951219512195,29,0.12989166025975843,0.025616703428372432,4.07058453570937,38.03702921010612
146,Kyrie Irving,Mavericks,fgm,7.5,-130,over,0.6666508465359062,0.8972959501253241,0.5652173913043479,29,0.12989166025975843,0.025616703428372432,4.07058453570937,38.03702921010612
145,Nickeil Alexander-Walker,Timberwolves,points,6.5,105,over,0.8039323944890402,3.2403070435126615,0.48780487804878053,29,0.12989166025975843,0.025616703428372432,4.07058453570937,38.03702921010612
649,Nickeil Alexander-Walker,Timberwolves,points,6.5,105,over,0.8039323944890402,3.2403070435126615,0.48780487804878053,121,0.13296770983145195,0.027079230419633386,3.910320853691829,35.92867132867133
648,Daniel Gafford,Mavericks,assists,0.5,-180,over,0.8279551361769494,1.4396510591540506,0.6428571428571428,121,0.13296770983145195,0.027079230419633386,3.910320853691829,35.92867132867133
650,Daniel Gafford,Mavericks,points,8.5,100,over,0.67166621931889,1.7166621931889006,0.5,121,0.13296770983145195,0.027079230419633386,3.910320853691829,35.92867132867133
651,Mike Conley,Timberwolves,points,11.5,-110,over,0.6707321400195996,1.4024431547325418,0.5238095238095238,121,0.13296770983145195,0.027079230419633386,3.910320853691829,35.92867132867133
652,Kyrie Irving,Mavericks,fgm,7.5,-130,over,0.6666508465359062,0.8972959501253241,0.5652173913043479,121,0.13296770983145195,0.027079230419633386,3.910320853691829,35.92867132867133
653,Karl-Anthony Towns,Timberwolves,assists,3.5,-140,under,0.6651487763965143,0.7012752262558368,0.5833333333333333,121,0.13296770983145195,0.027079230419633386,3.910320853691829,35.92867132867133
982,Mike Conley,Timberwolves,points,11.5,-110,over,0.6707321400195996,1.4024431547325418,0.5238095238095238,180,0.14690132065188746,0.03009712109460915,3.8809093796748457,32.225769230769224
983,Luka Doncic,Mavericks,steals,1.5,-130,under,0.6197539005607728,0.4824383511145287,0.5652173913043479,180,0.14690132065188746,0.03009712109460915,3.8809093796748457,32.225769230769224
981,Kyrie Irving,Mavericks,points,21.5,-120,over,0.6745526571181601,1.183399356916469,0.5454545454545454,180,0.14690132065188746,0.03009712109460915,3.8809093796748457,32.225769230769224
980,Naz Reid,Timberwolves,assists,0.5,-250,over,0.7433392230464442,0.203374561325109,0.7142857142857143,180,0.14690132065188746,0.03009712109460915,3.8809093796748457,32.225769230769224
978,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,180,0.14690132065188746,0.03009712109460915,3.8809093796748457,32.225769230769224
979,Nickeil Alexander-Walker,Timberwolves,points,6.5,105,over,0.8039323944890402,3.2403070435126615,0.48780487804878053,180,0.14690132065188746,0.03009712109460915,3.8809093796748457,32.225769230769224
275,Luka Doncic,Mavericks,rebounds,8.5,-120,over,0.6488794710104522,0.9480618175958122,0.5454545454545454,53,0.17135325802733695,0.035425823081162634,3.836959119757262,27.227996219281657
271,Nickeil Alexander-Walker,Timberwolves,points,6.5,105,over,0.8039323944890402,3.2403070435126615,0.48780487804878053,53,0.17135325802733695,0.035425823081162634,3.836959119757262,27.227996219281657
272,Jaden McDaniels,Timberwolves,steals,1.5,-230,under,0.7504700565112195,0.38380692714570475,0.696969696969697,53,0.17135325802733695,0.035425823081162634,3.836959119757262,27.227996219281657
