,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
1035,Karl-Anthony Towns-fgm-under,7.5,189,4.865888892173289,0.13774690875551573,0.02348269994327851,0.6698308783593809,0.6000000000000001,0.581923986328174,41.58454106280192
1036,Anthony Edwards-points-under,27.5,189,4.865888892173289,0.13774690875551573,0.02348269994327851,0.6626665195976226,0.5121951219512195,1.468887453214887,41.58454106280192
1037,Nickeil Alexander-Walker-fgm-over,2.5,189,4.865888892173289,0.13774690875551573,0.02348269994327851,0.6365411418481235,0.4444444444444444,2.161087845791389,41.58454106280192
1033,Daniel Gafford-assists-over,0.5,189,4.865888892173289,0.13774690875551573,0.02348269994327851,0.8279551361769494,0.6428571428571428,1.4396510591540506,41.58454106280192
1032,Naz Reid-points-over,9.5,189,4.865888892173289,0.13774690875551573,0.02348269994327851,0.8766674430963676,0.5348837209302326,3.1949347941616963,41.58454106280192
1034,Daniel Gafford-points-over,8.5,189,4.865888892173289,0.13774690875551573,0.02348269994327851,0.67166621931889,0.5,1.7166621931889006,41.58454106280192
1686,Naz Reid-points-over,9.5,310,4.398622967497987,0.15436937305407458,0.028594212632266424,0.8766674430963676,0.5348837209302326,3.1949347941616963,33.97211176472735
1691,Anthony Edwards-points-under,27.5,310,4.398622967497987,0.15436937305407458,0.028594212632266424,0.6626665195976226,0.5121951219512195,1.468887453214887,33.97211176472735
1690,Kyrie Irving-points-over,21.5,310,4.398622967497987,0.15436937305407458,0.028594212632266424,0.6745526571181601,0.5454545454545454,1.183399356916469,33.97211176472735
1689,Anthony Edwards-blocks-under,0.5,310,4.398622967497987,0.15436937305407458,0.028594212632266424,0.697676326071031,0.6000000000000001,0.813969383925258,33.97211176472735
1688,Naz Reid-fgm-over,3.5,310,4.398622967497987,0.15436937305407458,0.028594212632266424,0.7514164433525283,0.5121951219512195,2.335255756536586,33.97211176472735
1687,Naz Reid-rebounds-over,3.5,310,4.398622967497987,0.15436937305407458,0.028594212632266424,0.7514164433525283,0.6226415094339623,1.0341017420733332,33.97211176472735
72,Naz Reid-fgm-over,3.5,13,3.5900336960171075,0.10780566946381646,0.023486901535682028,0.7514164433525283,0.5121951219512195,2.335255756536586,41.576923076923066
77,Nickeil Alexander-Walker-fgm-over,2.5,13,3.5900336960171075,0.10780566946381646,0.023486901535682028,0.6365411418481235,0.4444444444444444,2.161087845791389,41.576923076923066
76,Kyrie Irving-fgm-over,7.5,13,3.5900336960171075,0.10780566946381646,0.023486901535682028,0.6666508465359062,0.5652173913043479,0.8972959501253241,41.576923076923066
75,Mike Conley-points-over,11.5,13,3.5900336960171075,0.10780566946381646,0.023486901535682028,0.6707321400195996,0.5238095238095238,1.4024431547325418,41.576923076923066
73,Jaden McDaniels-steals-under,1.5,13,3.5900336960171075,0.10780566946381646,0.023486901535682028,0.7504700565112195,0.696969696969697,0.38380692714570475,41.576923076923066
74,Daniel Gafford-points-over,8.5,13,3.5900336960171075,0.10780566946381646,0.023486901535682028,0.67166621931889,0.5,1.7166621931889006,41.576923076923066
2016,Naz Reid-fgm-over,3.5,373,3.321384841328735,0.08872679329458157,0.020532027706956075,0.7514164433525283,0.5121951219512195,2.335255756536586,47.70439560439559
2017,Daniel Gafford-points-over,8.5,373,3.321384841328735,0.08872679329458157,0.020532027706956075,0.67166621931889,0.5,1.7166621931889006,47.70439560439559
2018,Karl-Anthony Towns-points-under,20.5,373,3.321384841328735,0.08872679329458157,0.020532027706956075,0.6712179198083947,0.5555555555555556,1.0409612782755526,47.70439560439559
2020,Nickeil Alexander-Walker-fgm-over,2.5,373,3.321384841328735,0.08872679329458157,0.020532027706956075,0.6365411418481235,0.4444444444444444,2.161087845791389,47.70439560439559
2021,Luka Doncic-steals-under,1.5,373,3.321384841328735,0.08872679329458157,0.020532027706956075,0.6197539005607728,0.5652173913043479,0.4824383511145287,47.70439560439559
2019,Mike Conley-assists-under,6.5,373,3.321384841328735,0.08872679329458157,0.020532027706956075,0.6639131865002601,0.574468085106383,0.7785036602800415,47.70439560439559
2366,Jaden McDaniels-steals-under,1.5,439,3.2534967100286485,0.1474958103958901,0.03467636639946918,0.7504700565112195,0.696969696969697,0.38380692714570475,27.838084950426293
2369,Anthony Edwards-points-under,27.5,439,3.2534967100286485,0.1474958103958901,0.03467636639946918,0.6626665195976226,0.5121951219512195,1.468887453214887,27.838084950426293
2364,Naz Reid-points-over,9.5,439,3.2534967100286485,0.1474958103958901,0.03467636639946918,0.8766674430963676,0.5348837209302326,3.1949347941616963,27.838084950426293
2365,Naz Reid-rebounds-over,3.5,439,3.2534967100286485,0.1474958103958901,0.03467636639946918,0.7514164433525283,0.6226415094339623,1.0341017420733332,27.838084950426293
2367,Daniel Gafford-points-over,8.5,439,3.2534967100286485,0.1474958103958901,0.03467636639946918,0.67166621931889,0.5,1.7166621931889006,27.838084950426293
2368,Dereck Lively II-steals-under,0.5,439,3.2534967100286485,0.1474958103958901,0.03467636639946918,0.6703200460356393,0.5833333333333333,0.7456003945911946,27.838084950426293
299,Nickeil Alexander-Walker-fgm-over,2.5,58,3.2183009959425535,0.1157216939886049,0.027433247200689063,0.6365411418481235,0.4444444444444444,2.161087845791389,35.45211930926217
295,Anthony Edwards-blocks-under,0.5,58,3.2183009959425535,0.1157216939886049,0.027433247200689063,0.697676326071031,0.6000000000000001,0.813969383925258,35.45211930926217
