,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
8935,Jayson Tatum-points-under,29.5,2891,3.662990676068726,0.45046712320857185,0.09660476601860842,0.7691717428514041,0.5454545454545454,2.0507409761378717,9.351456157011715
8934,T.J. McConnell-points-over,9.5,2891,3.662990676068726,0.45046712320857185,0.09660476601860842,0.8119961703007408,0.574468085106383,2.0673740748397806,9.351456157011715
8933,Payton Pritchard-points-over,9.5,2891,3.662990676068726,0.45046712320857185,0.09660476601860842,0.8368140518122709,0.5454545454545454,2.6707954749458174,9.351456157011715
8932,Obi Toppin-points-over,7.5,2891,3.662990676068726,0.45046712320857185,0.09660476601860842,0.8618999066487378,0.5652173913043479,2.6244991742003725,9.351456157011715
9558,Payton Pritchard-assists-over,2.5,3097,3.2336944376390075,0.40078549898010135,0.09466566491359876,0.8415674019597683,0.5833333333333333,2.213434873940872,9.563492063492065
9559,Payton Pritchard-points-over,9.5,3097,3.2336944376390075,0.40078549898010135,0.09466566491359876,0.8368140518122709,0.5454545454545454,2.6707954749458174,9.563492063492065
9560,Jayson Tatum-points-under,29.5,3097,3.2336944376390075,0.40078549898010135,0.09466566491359876,0.7691717428514041,0.5454545454545454,2.0507409761378717,9.563492063492065
9561,Jrue Holiday-points-under,12.5,3097,3.2336944376390075,0.40078549898010135,0.09466566491359876,0.7398962216034679,0.5454545454545454,1.7823820313651235,9.563492063492065
21595,Payton Pritchard-points-over,9.5,6984,3.230029186832213,0.3581157545796269,0.08466035073573874,0.8368140518122709,0.5454545454545454,2.6707954749458174,10.811904761904763
21594,Payton Pritchard-assists-over,2.5,6984,3.230029186832213,0.3581157545796269,0.08466035073573874,0.8415674019597683,0.5833333333333333,2.213434873940872,10.811904761904763
21597,T.J. McConnell-fgm-over,4.5,6984,3.230029186832213,0.3581157545796269,0.08466035073573874,0.6872816501433185,0.48780487804878053,2.044636913969015,10.811904761904763
21596,Jrue Holiday-points-under,12.5,6984,3.230029186832213,0.3581157545796269,0.08466035073573874,0.7398962216034679,0.5454545454545454,1.7823820313651235,10.811904761904763
8656,Obi Toppin-points-over,7.5,2806,3.1427613586779284,0.43460786980860344,0.10490777338603424,0.8618999066487378,0.5652173913043479,2.6244991742003725,8.532182103610676
8658,Payton Pritchard-points-over,9.5,2806,3.1427613586779284,0.43460786980860344,0.10490777338603424,0.8368140518122709,0.5454545454545454,2.6707954749458174,8.532182103610676
8659,Al Horford-rebounds-under,7.5,2806,3.1427613586779284,0.43460786980860344,0.10490777338603424,0.7160162577921948,0.5833333333333333,1.1372822096473847,8.532182103610676
