,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
27,Chris Boucher,Raptors,fg3m,0.5,-180,over,0.6780417284623241,0.27365788804029867,0.6428571428571428,4,0.15731540779353967,0.08102919278766509,Chris Boucher_fg3m_over
31,Jrue Holiday,Celtics,assists,4.5,-155,under,0.6678436005308537,0.4935521979150861,0.607843137254902,4,0.15731540779353967,0.08102919278766509,Jrue Holiday_assists_under
33,Tyler Herro,Heat,rebounds,5.5,-165,under,0.6626382358377914,0.32118583324286964,0.6226415094339623,4,0.15731540779353967,0.08102919278766509,Tyler Herro_rebounds_under
35,Isaac Okoro,Cavaliers,rebounds,2.5,-165,under,0.6586382836205436,0.2890650048316372,0.6226415094339623,4,0.15731540779353967,0.08102919278766509,Isaac Okoro_rebounds_under
2,Scottie Barnes,Raptors,fg3m,1.5,105,under,0.8556951983876534,3.7708757834734463,0.48780487804878053,5,0.24364906022343147,0.07955000838119841,Scottie Barnes_fg3m_under
3,Jaime Jaquez Jr.,Heat,assists,1.5,-175,over,0.8531576121745652,1.7033812385144405,0.6363636363636364,5,0.24364906022343147,0.07955000838119841,Jaime Jaquez Jr._assists_over
14,Duncan Robinson,Heat,assists,2.5,-195,under,0.7483991413601632,0.6609678641345673,0.6610169491525424,5,0.24364906022343147,0.07955000838119841,Duncan Robinson_assists_under
28,Haywood Highsmith,Heat,rebounds,3.5,-165,under,0.6770739802602777,0.4371092354234414,0.6226415094339623,5,0.24364906022343147,0.07955000838119841,Haywood Highsmith_rebounds_under
35,Isaac Okoro,Cavaliers,rebounds,2.5,-165,under,0.6586382836205436,0.2890650048316372,0.6226415094339623,5,0.24364906022343147,0.07955000838119841,Isaac Okoro_rebounds_under
1,Davion Mitchell,Raptors,assists,3.5,-115,over,0.865770751807885,3.093074419073707,0.5348837209302326,6,0.2062083960257482,0.06195306547642991,Davion Mitchell_assists_over
14,Duncan Robinson,Heat,assists,2.5,-195,under,0.7483991413601632,0.6609678641345673,0.6610169491525424,6,0.2062083960257482,0.06195306547642991,Duncan Robinson_assists_under
17,Haywood Highsmith,Heat,points,5.5,-110,over,0.739826483899167,2.0619800735829585,0.5238095238095238,6,0.2062083960257482,0.06195306547642991,Haywood Highsmith_points_over
34,Jakob Poeltl,Raptors,rebounds,10.5,-130,over,0.6597206920973842,0.8359907377845517,0.5652173913043479,6,0.2062083960257482,0.06195306547642991,Jakob Poeltl_rebounds_over
39,Ochai Agbaji,Raptors,rebounds,3.5,-145,over,0.6520489107326566,0.5086890734310643,0.5918367346938775,6,0.2062083960257482,0.06195306547642991,Ochai Agbaji_rebounds_over
0,Duncan Robinson,Heat,points,11.5,-110,under,0.8678713452885788,3.2842264777546157,0.5238095238095238,7,0.2503616831550404,0.0550216786087316,Duncan Robinson_points_under
12,Davion Mitchell,Raptors,rebounds,1.5,-145,over,0.7800321450617409,1.5899267427629835,0.5918367346938775,7,0.2503616831550404,0.0550216786087316,Davion Mitchell_rebounds_over
20,Darius Garland,Cavaliers,points,18.5,-130,over,0.73200244011072,1.475406200979446,0.5652173913043479,7,0.2503616831550404,0.0550216786087316,Darius Garland_points_over
22,Duncan Robinson,Heat,rebounds,2.5,-130,under,0.712710579278121,1.3047474320756853,0.5652173913043479,7,0.2503616831550404,0.0550216786087316,Duncan Robinson_rebounds_under
23,Terry Rozier,Heat,rebounds,2.5,-125,over,0.7088825384814434,1.379942846332991,0.5555555555555556,7,0.2503616831550404,0.0550216786087316,Terry Rozier_rebounds_over
1,Davion Mitchell,Raptors,assists,3.5,-115,over,0.865770751807885,3.093074419073707,0.5348837209302326,8,0.29854637944373885,0.0561542824730573,Davion Mitchell_assists_over
6,Ochai Agbaji,Raptors,points,9.5,-105,over,0.8385466923815772,3.185812949439206,0.5121951219512195,8,0.29854637944373885,0.0561542824730573,Ochai Agbaji_points_over
9,Ty Jerome,Cavaliers,fg3m,0.5,-225,over,0.8111243971624381,0.8581206461731642,0.6923076923076923,8,0.29854637944373885,0.0561542824730573,Ty Jerome_fg3m_over
17,Haywood Highsmith,Heat,points,5.5,-110,over,0.739826483899167,2.0619800735829585,0.5238095238095238,8,0.29854637944373885,0.0561542824730573,Haywood Highsmith_points_over
26,Terry Rozier,Heat,assists,2.5,-130,over,0.6852740878194186,1.0620400076333176,0.5652173913043479,8,0.29854637944373885,0.0561542824730573,Terry Rozier_assists_over
7,Davion Mitchell,Raptors,points,5.5,-115,over,0.8147947990945447,2.6165600784924825,0.5348837209302326,9,0.24816251668519554,0.06002110382856734,Davion Mitchell_points_over
9,Ty Jerome,Cavaliers,fg3m,0.5,-225,over,0.8111243971624381,0.8581206461731642,0.6923076923076923,9,0.24816251668519554,0.06002110382856734,Ty Jerome_fg3m_over
16,Terry Rozier,Heat,points,10.5,-115,over,0.7425492876926374,1.9412216023442188,0.5348837209302326,9,0.24816251668519554,0.06002110382856734,Terry Rozier_points_over
21,Derrick White,Celtics,points,15.5,-120,over,0.713347112506028,1.539015197971924,0.5454545454545454,9,0.24816251668519554,0.06002110382856734,Derrick White_points_over
23,Terry Rozier,Heat,rebounds,2.5,-125,over,0.7088825384814434,1.379942846332991,0.5555555555555556,9,0.24816251668519554,0.06002110382856734,Terry Rozier_rebounds_over
14,Duncan Robinson,Heat,assists,2.5,-195,under,0.7483991413601632,0.6609678641345673,0.6610169491525424,10,0.1593173449396688,0.10493708239801589,Duncan Robinson_assists_under
15,Jakob Poeltl,Raptors,assists,1.5,-195,over,0.7452273455163944,0.636976075059906,0.6610169491525424,10,0.1593173449396688,0.10493708239801589,Jakob Poeltl_assists_over
33,Tyler Herro,Heat,rebounds,5.5,-165,under,0.6626382358377914,0.32118583324286964,0.6226415094339623,10,0.1593173449396688,0.10493708239801589,Tyler Herro_rebounds_under
37,Jayson Tatum,Celtics,rebounds,9.5,-150,under,0.6572982706206694,0.47748558850557776,0.6000000000000001,10,0.1593173449396688,0.10493708239801589,Jayson Tatum_rebounds_under
38,Haywood Highsmith,Heat,fg3m,0.5,-180,over,0.6558462131345875,0.10102610215790242,0.6428571428571428,10,0.1593173449396688,0.10493708239801589,Haywood Highsmith_fg3m_over
