,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
112,Jrue Holiday-rebounds-under,5.5,32,1.0112915677248142,0.201563293096073,0.1002158495220475,0.6719128086015262,0.574468085106383,0.8481300007910615,8.978461538461538
114,Jaylen Brown-rebounds-under,6.5,32,1.0112915677248142,0.201563293096073,0.1002158495220475,0.5998781413635349,0.5652173913043479,0.30661432744665484,8.978461538461538
73,Jrue Holiday-fgm-under,4.5,19,1.0058480701438461,0.22724287181469177,0.11329017147265566,0.5976109055357126,0.5121951219512195,0.8338207445152896,7.826891044483638
72,Jrue Holiday-rebounds-under,5.5,19,1.0058480701438461,0.22724287181469177,0.11329017147265566,0.6719128086015262,0.574468085106383,0.8481300007910615,7.826891044483638
71,Jayson Tatum-steals-under,1.5,19,1.0058480701438461,0.22724287181469177,0.11329017147265566,0.7357588823428847,0.7058823529411764,0.21162541659543344,7.826891044483638
70,Jayson Tatum-points-under,29.5,19,1.0058480701438461,0.22724287181469177,0.11329017147265566,0.7691717428514041,0.5454545454545454,2.0507409761378717,7.826891044483638
119,Obi Toppin-fgm-over,2.5,34,0.9203907828303652,0.3731897954745793,0.19433013260173754,0.8100518232671807,0.6296296296296295,1.4327644788864355,4.145882352941178
120,T.J. McConnell-assists-over,4.5,34,0.9203907828303652,0.3731897954745793,0.19433013260173754,0.6872816501433185,0.5555555555555556,1.185534851289867,4.145882352941178
121,Myles Turner-steals-under,0.5,34,0.9203907828303652,0.3731897954745793,0.19433013260173754,0.6703200460356393,0.5555555555555556,1.032880414320754,4.145882352941178
105,Jayson Tatum-fgm-under,9.5,30,0.8777505119960228,0.2805176069750156,0.14939024390243902,0.6555694814779521,0.5,1.555694814779521,5.6938775510204085
106,Jrue Holiday-fgm-under,4.5,30,0.8777505119960228,0.2805176069750156,0.14939024390243902,0.5976109055357126,0.5121951219512195,0.8338207445152896,5.6938775510204085
104,Al Horford-rebounds-under,7.5,30,0.8777505119960228,0.2805176069750156,0.14939024390243902,0.7160162577921948,0.5833333333333333,1.1372822096473847,5.6938775510204085
77,Payton Pritchard-assists-over,2.5,21,0.8722000306492446,0.35460958027329587,0.18940795559666979,0.8415674019597683,0.5833333333333333,2.213434873940872,4.2796092796092795
79,Andrew Nembhard-points-over,10.5,21,0.8722000306492446,0.35460958027329587,0.18940795559666979,0.6271170949771379,0.5652173913043479,0.5475743017208345,4.2796092796092795
78,Jrue Holiday-rebounds-under,5.5,21,0.8722000306492446,0.35460958027329587,0.18940795559666979,0.6719128086015262,0.574468085106383,0.8481300007910615,4.2796092796092795
128,Payton Pritchard-fg3m-over,1.5,36,0.819703847180133,0.21856429187132684,0.1201098146877145,0.6047127189295851,0.5555555555555556,0.442414470366266,7.325714285714287
127,Jrue Holiday-rebounds-under,5.5,36,0.819703847180133,0.21856429187132684,0.1201098146877145,0.6719128086015262,0.574468085106383,0.8481300007910615,7.325714285714287
126,Jrue Holiday-steals-under,1.5,36,0.819703847180133,0.21856429187132684,0.1201098146877145,0.7210475511959114,0.6774193548387096,0.32201763977934594,7.325714285714287
125,Payton Pritchard-fgm-over,3.5,36,0.819703847180133,0.21856429187132684,0.1201098146877145,0.746024827010655,0.5555555555555556,1.7142234430958947,7.325714285714287
11,Isaiah Jackson-points-over,3.5,2,0.8082826088729834,0.19848980249725842,0.10976702508960572,0.6264311686747459,0.5833333333333333,0.369410017212108,8.110204081632656
10,Jayson Tatum-fgm-under,9.5,2,0.8082826088729834,0.19848980249725842,0.10976702508960572,0.6555694814779521,0.5,1.555694814779521,8.110204081632656
9,Myles Turner-steals-under,0.5,2,0.8082826088729834,0.19848980249725842,0.10976702508960572,0.6703200460356393,0.5555555555555556,1.032880414320754,8.110204081632656
8,Jrue Holiday-steals-under,1.5,2,0.8082826088729834,0.19848980249725842,0.10976702508960572,0.7210475511959114,0.6774193548387096,0.32201763977934594,8.110204081632656
37,Pascal Siakam-blocks-under,0.5,10,0.7544280606394607,0.20053098249277584,0.11429991744414163,0.6703200460356393,0.6491228070175439,0.1632760302745191,7.748912705809259
38,Myles Turner-points-over,15.5,10,0.7544280606394607,0.20053098249277584,0.11429991744414163,0.6285463439246328,0.5454545454545454,0.7616748193091349,7.748912705809259
36,Jayson Tatum-points-under,29.5,10,0.7544280606394607,0.20053098249277584,0.11429991744414163,0.7691717428514041,0.5454545454545454,2.0507409761378717,7.748912705809259
39,Payton Pritchard-steals-under,0.5,10,0.7544280606394607,0.20053098249277584,0.11429991744414163,0.618783391806141,0.5918367346938775,0.22765279284498385,7.748912705809259
94,Jrue Holiday-rebounds-under,5.5,27,0.7339935413456776,0.2311932335272263,0.13332992771576715,0.6719128086015262,0.574468085106383,0.8481300007910615,6.500191570881227
93,T.J. McConnell-assists-over,4.5,27,0.7339935413456776,0.2311932335272263,0.13332992771576715,0.6872816501433185,0.5555555555555556,1.185534851289867,6.500191570881227
95,Myles Turner-fg3m-over,1.5,27,0.7339935413456776,0.2311932335272263,0.13332992771576715,0.664507801973037,0.5918367346938775,0.6139452235653133,6.500191570881227
92,Obi Toppin-fg3m-over,0.5,27,0.7339935413456776,0.2311932335272263,0.13332992771576715,0.7534030360583935,0.7058823529411764,0.3366048387469547,6.500191570881227
74,T.J. McConnell-points-over,9.5,20,0.727459401830169,0.32628955266874665,0.1888840642640035,0.8119961703007408,0.574468085106383,2.0673740748397806,4.294252873563218
76,Payton Pritchard-fg3m-over,1.5,20,0.727459401830169,0.32628955266874665,0.1888840642640035,0.6047127189295851,0.5555555555555556,0.442414470366266,4.294252873563218
75,Myles Turner-fg3m-over,1.5,20,0.727459401830169,0.32628955266874665,0.1888840642640035,0.664507801973037,0.5918367346938775,0.6139452235653133,4.294252873563218
19,Jayson Tatum-steals-under,1.5,5,0.7188270489588775,0.39527989627374766,0.22997072132020224,0.7357588823428847,0.7058823529411764,0.21162541659543344,3.3483796296296306
18,Obi Toppin-fg3m-over,0.5,5,0.7188270489588775,0.39527989627374766,0.22997072132020224,0.7534030360583935,0.7058823529411764,0.3366048387469547,3.3483796296296306
17,Payton Pritchard-points-over,9.5,5,0.7188270489588775,0.39527989627374766,0.22997072132020224,0.8368140518122709,0.5454545454545454,2.6707954749458174,3.3483796296296306
16,Andrew Nembhard-blocks-under,0.5,5,0.7188270489588775,0.39527989627374766,0.22997072132020224,0.8521437889662113,0.8461538461538461,0.035395116618521905,3.3483796296296306
110,Al Horford-assists-under,2.5,31,0.7118328387545508,0.21366281541015195,0.12481523345796018,0.6550340885996073,0.5,1.5503408859960732,7.011842563566702
109,Myles Turner-fg3m-over,1.5,31,0.7118328387545508,0.21366281541015195,0.12481523345796018,0.664507801973037,0.5918367346938775,0.6139452235653133,7.011842563566702
107,Jrue Holiday-steals-under,1.5,31,0.7118328387545508,0.21366281541015195,0.12481523345796018,0.7210475511959114,0.6774193548387096,0.32201763977934594,7.011842563566702
108,Derrick White-rebounds-over,3.5,31,0.7118328387545508,0.21366281541015195,0.12481523345796018,0.6807710116020809,0.6226415094339623,0.4667975174106489,7.011842563566702
88,Andrew Nembhard-blocks-under,0.5,26,0.6990540744970931,0.2818943411684468,0.16591251885369532,0.8521437889662113,0.8461538461538461,0.035395116618521905,5.027272727272727
89,Obi Toppin-fg3m-over,0.5,26,0.6990540744970931,0.2818943411684468,0.16591251885369532,0.7534030360583935,0.7058823529411764,0.3366048387469547,5.027272727272727
90,Myles Turner-steals-under,0.5,26,0.6990540744970931,0.2818943411684468,0.16591251885369532,0.6703200460356393,0.5555555555555556,1.032880414320754,5.027272727272727
91,Al Horford-assists-under,2.5,26,0.6990540744970931,0.2818943411684468,0.16591251885369532,0.6550340885996073,0.5,1.5503408859960732,5.027272727272727
102,Isaiah Jackson-points-over,3.5,29,0.5810602160476418,0.17723858117235677,0.11210109480549732,0.6264311686747459,0.5833333333333333,0.369410017212108,7.920519480519481
103,Payton Pritchard-fg3m-over,1.5,29,0.5810602160476418,0.17723858117235677,0.11210109480549732,0.6047127189295851,0.5555555555555556,0.442414470366266,7.920519480519481
100,T.J. McConnell-assists-over,4.5,29,0.5810602160476418,0.17723858117235677,0.11210109480549732,0.6872816501433185,0.5555555555555556,1.185534851289867,7.920519480519481
101,Derrick White-rebounds-over,3.5,29,0.5810602160476418,0.17723858117235677,0.11210109480549732,0.6807710116020809,0.6226415094339623,0.4667975174106489,7.920519480519481
151,Obi Toppin-fgm-over,2.5,43,0.5281490793661254,0.2722969173678502,0.17818740399385555,0.8100518232671807,0.6296296296296295,1.4327644788864355,4.612068965517243
152,Obi Toppin-fg3m-over,0.5,43,0.5281490793661254,0.2722969173678502,0.17818740399385555,0.7534030360583935,0.7058823529411764,0.3366048387469547,4.612068965517243
153,Jrue Holiday-steals-under,1.5,43,0.5281490793661254,0.2722969173678502,0.17818740399385555,0.7210475511959114,0.6774193548387096,0.32201763977934594,4.612068965517243
154,Payton Pritchard-steals-under,0.5,43,0.5281490793661254,0.2722969173678502,0.17818740399385555,0.618783391806141,0.5918367346938775,0.22765279284498385,4.612068965517243
27,Isaiah Jackson-points-over,3.5,7,0.5212855679022073,0.2943744408458835,0.19350373595656614,0.6264311686747459,0.5833333333333333,0.369410017212108,4.167858879088826
26,Derrick White-rebounds-over,3.5,7,0.5212855679022073,0.2943744408458835,0.19350373595656614,0.6807710116020809,0.6226415094339623,0.4667975174106489,4.167858879088826
25,Obi Toppin-fgm-over,2.5,7,0.5212855679022073,0.2943744408458835,0.19350373595656614,0.8100518232671807,0.6296296296296295,1.4327644788864355,4.167858879088826
24,Andrew Nembhard-blocks-under,0.5,7,0.5212855679022073,0.2943744408458835,0.19350373595656614,0.8521437889662113,0.8461538461538461,0.035395116618521905,4.167858879088826
40,Obi Toppin-fg3m-over,0.5,11,0.4031981464518015,0.20519727851412944,0.146235425861274,0.7534030360583935,0.7058823529411764,0.3366048387469547,5.838288288288289
43,Payton Pritchard-fg3m-over,1.5,11,0.4031981464518015,0.20519727851412944,0.146235425861274,0.6047127189295851,0.5555555555555556,0.442414470366266,5.838288288288289
42,Pascal Siakam-blocks-under,0.5,11,0.4031981464518015,0.20519727851412944,0.146235425861274,0.6703200460356393,0.6491228070175439,0.1632760302745191,5.838288288288289
41,Jrue Holiday-rebounds-under,5.5,11,0.4031981464518015,0.20519727851412944,0.146235425861274,0.6719128086015262,0.574468085106383,0.8481300007910615,5.838288288288289
122,Jrue Holiday-steals-under,1.5,35,0.3410594439877561,0.3085334569856188,0.23006695069993913,0.7210475511959114,0.6774193548387096,0.32201763977934594,3.3465608465608474
124,Myles Turner-points-over,15.5,35,0.3410594439877561,0.3085334569856188,0.23006695069993913,0.6285463439246328,0.5454545454545454,0.7616748193091349,3.3465608465608474
123,Derrick White-rebounds-over,3.5,35,0.3410594439877561,0.3085334569856188,0.23006695069993913,0.6807710116020809,0.6226415094339623,0.4667975174106489,3.3465608465608474
148,Jrue Holiday-rebounds-under,5.5,42,0.33306430345032956,0.2524929843954255,0.18940795559666979,0.6719128086015262,0.574468085106383,0.8481300007910615,4.2796092796092795
149,Isaiah Jackson-points-over,3.5,42,0.33306430345032956,0.2524929843954255,0.18940795559666979,0.6264311686747459,0.5833333333333333,0.369410017212108,4.2796092796092795
150,Jaylen Brown-rebounds-under,6.5,42,0.33306430345032956,0.2524929843954255,0.18940795559666979,0.5998781413635349,0.5652173913043479,0.30661432744665484,4.2796092796092795
131,Payton Pritchard-steals-under,0.5,37,0.2530975283670307,0.2170709411766985,0.1732274912867905,0.618783391806141,0.5918367346938775,0.22765279284498385,4.772755770874893
129,Andrew Nembhard-blocks-under,0.5,37,0.2530975283670307,0.2170709411766985,0.1732274912867905,0.8521437889662113,0.8461538461538461,0.035395116618521905,4.772755770874893
130,Derrick White-rebounds-over,3.5,37,0.2530975283670307,0.2170709411766985,0.1732274912867905,0.6807710116020809,0.6226415094339623,0.4667975174106489,4.772755770874893
132,Payton Pritchard-fg3m-over,1.5,37,0.2530975283670307,0.2170709411766985,0.1732274912867905,0.6047127189295851,0.5555555555555556,0.442414470366266,4.772755770874893
59,Andrew Nembhard-points-over,10.5,16,0.23257275342846173,0.23525945800495884,0.19086861797859248,0.6271170949771379,0.5652173913043479,0.5475743017208345,4.239205955334987
60,Isaiah Jackson-rebounds-under,3.5,16,0.23257275342846173,0.23525945800495884,0.19086861797859248,0.6203679449590859,0.607843137254902,0.10302664401828654,4.239205955334987
61,Payton Pritchard-fg3m-over,1.5,16,0.23257275342846173,0.23525945800495884,0.19086861797859248,0.6047127189295851,0.5555555555555556,0.442414470366266,4.239205955334987
