,PROP_TAG,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PROB,HOUSE_PROB,EV,TO_WIN
0,Nickeil Alexander-Walker_fgm_over,1.5,0,7.861794315394057,0.34055337329516333,0.09096972122182209,0.8339450847802948,0.607843137254902,1.8598708586766182,9.992668621700878
1,Daniel Gafford_assists_over,0.5,0,7.861794315394057,0.34055337329516333,0.09096972122182209,0.8060199577091081,0.6000000000000001,1.716832980909233,9.992668621700878
2,Naz Reid_points_over,10.5,0,7.861794315394057,0.34055337329516333,0.09096972122182209,0.7992157384052012,0.5238095238095238,2.6288775029587392,9.992668621700878
3,Jaden McDaniels_fg3m_under,1.5,0,7.861794315394057,0.34055337329516333,0.09096972122182209,0.6339250450332826,0.47619047619047616,1.6562129728494672,9.992668621700878
4,Nickeil Alexander-Walker_fgm_over,1.5,1,7.786588646994006,0.35354088859080973,0.0955182072829132,0.8339450847802948,0.607843137254902,1.8598708586766182,9.469208211143693
5,Daniel Gafford_assists_over,0.5,1,7.786588646994006,0.35354088859080973,0.0955182072829132,0.8060199577091081,0.6000000000000001,1.716832980909233,9.469208211143693
6,Naz Reid_points_over,10.5,1,7.786588646994006,0.35354088859080973,0.0955182072829132,0.7992157384052012,0.5238095238095238,2.6288775029587392,9.469208211143693
7,Daniel Gafford_points_over,8.5,1,7.786588646994006,0.35354088859080973,0.0955182072829132,0.6581007304449416,0.5,1.5810073044494155,9.469208211143693
8,Nickeil Alexander-Walker_fgm_over,1.5,2,7.725968638934241,0.27805567539299064,0.07580810101818505,0.8339450847802948,0.607843137254902,1.8598708586766182,12.191202346041056
9,Naz Reid_points_over,10.5,2,7.725968638934241,0.27805567539299064,0.07580810101818505,0.7992157384052012,0.5238095238095238,2.6288775029587392,12.191202346041056
10,Daniel Gafford_points_over,8.5,2,7.725968638934241,0.27805567539299064,0.07580810101818505,0.6581007304449416,0.5,1.5810073044494155,12.191202346041056
11,Jaden McDaniels_fg3m_under,1.5,2,7.725968638934241,0.27805567539299064,0.07580810101818505,0.6339250450332826,0.47619047619047616,1.6562129728494672,12.191202346041056
12,Nickeil Alexander-Walker_fgm_over,1.5,3,7.69129891287429,0.3569198836755838,0.09784791965566718,0.8339450847802948,0.607843137254902,1.8598708586766182,9.219941348973604
13,Daniel Gafford_assists_over,0.5,3,7.69129891287429,0.3569198836755838,0.09784791965566718,0.8060199577091081,0.6000000000000001,1.716832980909233,9.219941348973604
14,Naz Reid_points_over,10.5,3,7.69129891287429,0.3569198836755838,0.09784791965566718,0.7992157384052012,0.5238095238095238,2.6288775029587392,9.219941348973604
15,Karl-Anthony Towns_points_under,20.5,3,7.69129891287429,0.3569198836755838,0.09784791965566718,0.6643905803752375,0.5121951219512195,1.485717570329699,9.219941348973604
16,Nickeil Alexander-Walker_fgm_over,1.5,4,7.631493185577519,0.37659157543299016,0.10420168067226894,0.8339450847802948,0.607843137254902,1.8598708586766182,8.596774193548386
17,Daniel Gafford_assists_over,0.5,4,7.631493185577519,0.37659157543299016,0.10420168067226894,0.8060199577091081,0.6000000000000001,1.716832980909233,8.596774193548386
18,Naz Reid_points_over,10.5,4,7.631493185577519,0.37659157543299016,0.10420168067226894,0.7992157384052012,0.5238095238095238,2.6288775029587392,8.596774193548386
19,Mike Conley_points_over,10.5,4,7.631493185577519,0.37659157543299016,0.10420168067226894,0.7010085646945012,0.5454545454545454,1.425911843032929,8.596774193548386
20,Nickeil Alexander-Walker_fgm_over,1.5,5,7.630678904814523,0.2807132145653094,0.07765707909179934,0.8339450847802948,0.607843137254902,1.8598708586766182,11.877126099706745
21,Naz Reid_points_over,10.5,5,7.630678904814523,0.2807132145653094,0.07765707909179934,0.7992157384052012,0.5238095238095238,2.6288775029587392,11.877126099706745
22,Karl-Anthony Towns_points_under,20.5,5,7.630678904814523,0.2807132145653094,0.07765707909179934,0.6643905803752375,0.5121951219512195,1.485717570329699,11.877126099706745
23,Jaden McDaniels_fg3m_under,1.5,5,7.630678904814523,0.2807132145653094,0.07765707909179934,0.6339250450332826,0.47619047619047616,1.6562129728494672,11.877126099706745
24,Daniel Gafford_assists_over,0.5,6,7.582930761166855,0.26874482242446507,0.07482993197278913,0.8060199577091081,0.6000000000000001,1.716832980909233,12.363636363636363
25,Naz Reid_points_over,10.5,6,7.582930761166855,0.26874482242446507,0.07482993197278913,0.7992157384052012,0.5238095238095238,2.6288775029587392,12.363636363636363
26,Daniel Gafford_points_over,8.5,6,7.582930761166855,0.26874482242446507,0.07482993197278913,0.6581007304449416,0.5,1.5810073044494155,12.363636363636363
27,Jaden McDaniels_fg3m_under,1.5,6,7.582930761166855,0.26874482242446507,0.07482993197278913,0.6339250450332826,0.47619047619047616,1.6562129728494672,12.363636363636363
28,Nickeil Alexander-Walker_fgm_over,1.5,7,7.570873177517754,0.29618476457337406,0.08269974656529278,0.8339450847802948,0.607843137254902,1.8598708586766182,11.09193548387097
29,Naz Reid_points_over,10.5,7,7.570873177517754,0.29618476457337406,0.08269974656529278,0.7992157384052012,0.5238095238095238,2.6288775029587392,11.09193548387097
30,Mike Conley_points_over,10.5,7,7.570873177517754,0.29618476457337406,0.08269974656529278,0.7010085646945012,0.5454545454545454,1.425911843032929,11.09193548387097
31,Jaden McDaniels_fg3m_under,1.5,7,7.570873177517754,0.29618476457337406,0.08269974656529278,0.6339250450332826,0.47619047619047616,1.6562129728494672,11.09193548387097
32,Nickeil Alexander-Walker_fgm_over,1.5,8,7.555473236414472,0.29141863537080875,0.0815399330463893,0.8339450847802948,0.607843137254902,1.8598708586766182,11.263929618768328
33,Naz Reid_points_over,10.5,8,7.555473236414472,0.29141863537080875,0.0815399330463893,0.7992157384052012,0.5238095238095238,2.6288775029587392,11.263929618768328
34,Karl-Anthony Towns_points_under,20.5,8,7.555473236414472,0.29141863537080875,0.0815399330463893,0.6643905803752375,0.5121951219512195,1.485717570329699,11.263929618768328
35,Daniel Gafford_points_over,8.5,8,7.555473236414472,0.29141863537080875,0.0815399330463893,0.6581007304449416,0.5,1.5810073044494155,11.263929618768328
36,Nickeil Alexander-Walker_fgm_over,1.5,162,6.813924116884733,0.28042293582488,0.08683473389355743,0.8339450847802948,0.607843137254902,1.8598708586766182,10.516129032258062
37,Daniel Gafford_assists_over,0.5,162,6.813924116884733,0.28042293582488,0.08683473389355743,0.8060199577091081,0.6000000000000001,1.716832980909233,10.516129032258062
38,Daniel Gafford_points_over,8.5,162,6.813924116884733,0.28042293582488,0.08683473389355743,0.6581007304449416,0.5,1.5810073044494155,10.516129032258062
39,Jaden McDaniels_fg3m_under,1.5,162,6.813924116884733,0.28042293582488,0.08683473389355743,0.6339250450332826,0.47619047619047616,1.6562129728494672,10.516129032258062
40,Daniel Gafford_assists_over,0.5,386,6.4397708285378155,0.22340842398789842,0.07317073170731708,0.8060199577091081,0.6000000000000001,1.716832980909233,12.666666666666666
41,Karl-Anthony Towns_points_under,20.5,386,6.4397708285378155,0.22340842398789842,0.07317073170731708,0.6643905803752375,0.5121951219512195,1.485717570329699,12.666666666666666
42,Daniel Gafford_points_over,8.5,386,6.4397708285378155,0.22340842398789842,0.07317073170731708,0.6581007304449416,0.5,1.5810073044494155,12.666666666666666
43,Jaden McDaniels_fg3m_under,1.5,386,6.4397708285378155,0.22340842398789842,0.07317073170731708,0.6339250450332826,0.47619047619047616,1.6562129728494672,12.666666666666666
44,Mike Conley_points_over,10.5,1132,5.91037215222504,0.18269360659507572,0.06489643610405062,0.7010085646945012,0.5454545454545454,1.425911843032929,14.409166666666668
45,Karl-Anthony Towns_points_under,20.5,1132,5.91037215222504,0.18269360659507572,0.06489643610405062,0.6643905803752375,0.5121951219512195,1.485717570329699,14.409166666666668
46,Jaden McDaniels_fg3m_under,1.5,1132,5.91037215222504,0.18269360659507572,0.06489643610405062,0.6339250450332826,0.47619047619047616,1.6562129728494672,14.409166666666668
