,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,team_fgm_mad,team_fgm_average,team_fga_mad,team_fga_average,team_fg3m_mad,team_fg3m_average,team_fg3a_mad,team_fg3a_average,team_points_mad,team_points_average,team_rebounds_mad,team_rebounds_average,team_assists_mad,team_assists_average,team_steals_mad,team_steals_average,team_blocks_mad,team_blocks_average,team_to_mad,oppteam_to_average
35,Derrick White,Celtics,fg3m,2.5,-155,over,0.6828361322890035,0.6168778623772868,0.607843137254902,5.930408874022408,42.8,7.41301109252801,87.16,2.965204437011204,15.16,5.930408874022408,40.52,16.30862440356162,115.12,7.41301109252801,44.12,5.930408874022408,26.2,2.965204437011204,6.92,2.965204437011204,5.72,1.482602218505602,11.0
37,Myles Turner,Pacers,points,16.5,-105,over,0.5740102294292737,0.6034331920476719,0.5121951219512195,5.930408874022408,46.24,5.930408874022408,90.08,2.965204437011204,12.96,5.930408874022408,34.32,13.343419966550417,118.72,7.41301109252801,41.28,7.41301109252801,30.48,2.965204437011204,6.16,2.965204437011204,5.4,4.447806655516806,10.32
40,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5792667629217121,0.5293645551617976,0.5238095238095238,5.930408874022408,46.24,5.930408874022408,90.08,2.965204437011204,12.96,5.930408874022408,34.32,13.343419966550417,118.72,7.41301109252801,41.28,7.41301109252801,30.48,2.965204437011204,6.16,2.965204437011204,5.4,4.447806655516806,10.32
41,Derrick White,Celtics,fgm,5.5,100,over,0.5478742088489957,0.47874208848995714,0.5,5.930408874022408,42.8,7.41301109252801,87.16,2.965204437011204,15.16,5.930408874022408,40.52,16.30862440356162,115.12,7.41301109252801,44.12,5.930408874022408,26.2,2.965204437011204,6.92,2.965204437011204,5.72,1.482602218505602,11.0
42,Aaron Nesmith,Pacers,blocks,0.5,155,over,0.428790936151185,0.46708443592760895,0.3921568627450981,5.930408874022408,46.24,5.930408874022408,90.08,2.965204437011204,12.96,5.930408874022408,34.32,13.343419966550417,118.72,7.41301109252801,41.28,7.41301109252801,30.48,2.965204437011204,6.16,2.965204437011204,5.4,4.447806655516806,10.32
49,Jaylen Brown,Celtics,fg3m,1.5,-145,over,0.6152149464283662,0.1975055818948177,0.5918367346938775,5.930408874022408,42.8,7.41301109252801,87.16,2.965204437011204,15.16,5.930408874022408,40.52,16.30862440356162,115.12,7.41301109252801,44.12,5.930408874022408,26.2,2.965204437011204,6.92,2.965204437011204,5.72,1.482602218505602,11.0
51,Jrue Holiday,Celtics,blocks,0.5,-115,over,0.5506710358827783,0.147577074556406,0.5348837209302326,5.930408874022408,42.8,7.41301109252801,87.16,2.965204437011204,15.16,5.930408874022408,40.52,16.30862440356162,115.12,7.41301109252801,44.12,5.930408874022408,26.2,2.965204437011204,6.92,2.965204437011204,5.72,1.482602218505602,11.0
53,Sam Hauser,Celtics,blocks,0.5,375,over,0.21337213893344664,0.06758829966935753,0.21052631578947367,5.930408874022408,42.8,7.41301109252801,87.16,2.965204437011204,15.16,5.930408874022408,40.52,16.30862440356162,115.12,7.41301109252801,44.12,5.930408874022408,26.2,2.965204437011204,6.92,2.965204437011204,5.72,1.482602218505602,11.0
