,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,team_fgm_mad,team_fgm_average,team_fga_mad,team_fga_average,team_fg3m_mad,team_fg3m_average,team_fg3a_mad,team_fg3a_average,team_points_mad,team_points_average,team_rebounds_mad,team_rebounds_average,team_assists_mad,team_assists_average,team_steals_mad,team_steals_average,team_blocks_mad,team_blocks_average,team_to_mad,oppteam_to_average
35,Rudy Gobert,Timberwolves,assists,1.5,100,over,0.5371631129795577,0.3716311297955768,0.5,2.965204437011204,40.48,5.930408874022408,83.44,2.965204437011204,12.68,7.41301109252801,33.44,7.41301109252801,110.72,5.930408874022408,42.16,2.965204437011204,26.6,2.965204437011204,8.52,2.965204437011204,5.56,2.965204437011204,11.92
38,Jamal Murray,Nuggets,assists,5.5,-135,over,0.6102834946096254,0.3117267123430363,0.574468085106383,5.930408874022408,42.04,5.930408874022408,87.2,4.447806655516806,11.8,5.930408874022408,31.76,7.41301109252801,110.24,7.41301109252801,44.6,2.965204437011204,28.28,2.965204437011204,7.12,1.482602218505602,4.96,4.447806655516806,12.28
43,Mike Conley,Timberwolves,steals,1.5,160,over,0.3942805663896083,0.12564736306490776,0.3846153846153846,2.965204437011204,40.48,5.930408874022408,83.44,2.965204437011204,12.68,7.41301109252801,33.44,7.41301109252801,110.72,5.930408874022408,42.16,2.965204437011204,26.6,2.965204437011204,8.52,2.965204437011204,5.56,2.965204437011204,11.92
44,Rudy Gobert,Timberwolves,rebounds,11.5,-140,over,0.5964104136130999,0.11208925954085736,0.5833333333333333,2.965204437011204,40.48,5.930408874022408,83.44,2.965204437011204,12.68,7.41301109252801,33.44,7.41301109252801,110.72,5.930408874022408,42.16,2.965204437011204,26.6,2.965204437011204,8.52,2.965204437011204,5.56,2.965204437011204,11.92
45,Kentavious Caldwell-Pope,Nuggets,blocks,0.5,115,over,0.47270757595695134,0.08160644153722707,0.46511627906976744,5.930408874022408,42.04,5.930408874022408,87.2,4.447806655516806,11.8,5.930408874022408,31.76,7.41301109252801,110.24,7.41301109252801,44.6,2.965204437011204,28.28,2.965204437011204,7.12,1.482602218505602,4.96,4.447806655516806,12.28
46,Rudy Gobert,Timberwolves,steals,0.5,-175,over,0.6465453180412198,0.07999892746672721,0.6363636363636364,2.965204437011204,40.48,5.930408874022408,83.44,2.965204437011204,12.68,7.41301109252801,33.44,7.41301109252801,110.72,5.930408874022408,42.16,2.965204437011204,26.6,2.965204437011204,8.52,2.965204437011204,5.56,2.965204437011204,11.92
