,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,team_fgm_mad,team_fgm_average,team_fga_mad,team_fga_average,team_fg3m_mad,team_fg3m_average,team_fg3a_mad,team_fg3a_average,team_points_mad,team_points_average,team_rebounds_mad,team_rebounds_average,team_assists_mad,team_assists_average,team_steals_mad,team_steals_average,team_blocks_mad,team_blocks_average,team_to_mad,oppteam_to_average
11,T.J. McConnell,Pacers,fgm,4.5,105,over,0.6929563933777223,2.1028030321216526,0.48780487804878053,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
12,Obi Toppin,Pacers,points,8.5,-130,over,0.7984197698786744,2.0629441181575032,0.5652173913043479,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
13,Sam Hauser,Celtics,blocks,0.5,650,over,0.18126924692201818,1.797596759575681,0.13333333333333333,5.930408874022408,42.52,8.895613311033612,87.04,2.965204437011204,15.28,5.930408874022408,40.64,16.30862440356162,114.96,7.41301109252801,44.0,5.930408874022408,26.08,1.482602218505602,6.8,2.965204437011204,5.84,1.482602218505602,10.8
14,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.8648703920886723,1.795410223553854,0.6363636363636364,5.930408874022408,42.52,8.895613311033612,87.04,2.965204437011204,15.28,5.930408874022408,40.64,16.30862440356162,114.96,7.41301109252801,44.0,5.930408874022408,26.08,1.482602218505602,6.8,2.965204437011204,5.84,1.482602218505602,10.8
15,T.J. McConnell,Pacers,assists,4.5,100,over,0.6757197473850769,1.757197473850769,0.5,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
16,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.9286387304436139,1.7068352754261005,0.6923076923076923,5.930408874022408,42.52,8.895613311033612,87.04,2.965204437011204,15.28,5.930408874022408,40.64,16.30862440356162,114.96,7.41301109252801,44.0,5.930408874022408,26.08,1.482602218505602,6.8,2.965204437011204,5.84,1.482602218505602,10.8
19,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
21,T.J. McConnell,Pacers,fg3m,0.5,225,over,0.38121660819385905,1.1947698831502098,0.3076923076923077,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
