,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,team_fgm_mad,team_fgm_average,team_fga_mad,team_fga_average,team_fg3m_mad,team_fg3m_average,team_fg3a_mad,team_fg3a_average,team_points_mad,team_points_average,team_rebounds_mad,team_rebounds_average,team_assists_mad,team_assists_average,team_steals_mad,team_steals_average,team_blocks_mad,team_blocks_average,team_to_mad,oppteam_to_average
24,Luke Kornet,Celtics,points,3.5,-155,over,0.7405441826798396,1.0915731155922281,0.607843137254902,5.930408874022408,42.52,8.895613311033612,87.04,2.965204437011204,15.28,5.930408874022408,40.64,16.30862440356162,114.96,7.41301109252801,44.0,5.930408874022408,26.08,1.482602218505602,6.8,2.965204437011204,5.84,1.482602218505602,10.8
27,Luke Kornet,Celtics,assists,0.5,-125,over,0.660404474355061,0.943640269195549,0.5555555555555556,5.930408874022408,42.52,8.895613311033612,87.04,2.965204437011204,15.28,5.930408874022408,40.64,16.30862440356162,114.96,7.41301109252801,44.0,5.930408874022408,26.08,1.482602218505602,6.8,2.965204437011204,5.84,1.482602218505602,10.8
28,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
29,Luke Kornet,Celtics,fgm,1.5,-105,over,0.6047127189295851,0.9031479705030929,0.5121951219512195,5.930408874022408,42.52,8.895613311033612,87.04,2.965204437011204,15.28,5.930408874022408,40.64,16.30862440356162,114.96,7.41301109252801,44.0,5.930408874022408,26.08,1.482602218505602,6.8,2.965204437011204,5.84,1.482602218505602,10.8
31,Pascal Siakam,Pacers,points,20.5,-105,over,0.59347419833087,0.793438602753731,0.5121951219512195,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
34,Ben Sheppard,Pacers,fgm,1.5,105,over,0.5605404954201741,0.7455400780567847,0.48780487804878053,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
35,Myles Turner,Pacers,points,16.5,-110,over,0.596178247804336,0.6907923654050263,0.5238095238095238,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
36,Obi Toppin,Pacers,blocks,0.5,180,over,0.4054794520298056,0.6767123284172789,0.35714285714285715,5.930408874022408,46.84,5.930408874022408,91.0,4.447806655516806,13.24,5.930408874022408,34.6,13.343419966550417,120.12,7.41301109252801,41.4,7.41301109252801,31.12,2.965204437011204,6.2,2.965204437011204,5.48,2.965204437011204,10.28
