,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
176,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,55,0.4373428409224359,0.17019027484143762,1.569728742314437,5.875776397515528
99,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,31,0.5226443578119065,0.17019027484143762,2.070941381925861,5.875776397515528
149,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,47,0.4532699683355426,0.17267118263796005,1.6250469905329514,5.791354322838581
151,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,47,0.4532699683355426,0.17267118263796005,1.6250469905329514,5.791354322838581
150,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,47,0.4532699683355426,0.17267118263796005,1.6250469905329514,5.791354322838581
61,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,19,0.42862537650260174,0.1738261738261738,1.4658275970063475,5.752873563218392
62,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,19,0.42862537650260174,0.1738261738261738,1.4658275970063475,5.752873563218392
63,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,19,0.42862537650260174,0.1738261738261738,1.4658275970063475,5.752873563218392
64,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,19,0.42862537650260174,0.1738261738261738,1.4658275970063475,5.752873563218392
155,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,48,0.3282108646368279,0.18056035973711515,0.8177348844158421,5.538314176245211
152,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,48,0.3282108646368279,0.18056035973711515,0.8177348844158421,5.538314176245211
153,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,48,0.3282108646368279,0.18056035973711515,0.8177348844158421,5.538314176245211
154,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,48,0.3282108646368279,0.18056035973711515,0.8177348844158421,5.538314176245211
45,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,14,0.5718364701258537,0.18466223698781836,2.0966616643097207,5.415292353823089
44,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,14,0.5718364701258537,0.18466223698781836,2.0966616643097207,5.415292353823089
43,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,14,0.5718364701258537,0.18466223698781836,2.0966616643097207,5.415292353823089
141,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,44,0.5034068968743141,0.1854498085501125,1.7145182883177945,5.392294593444019
142,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,44,0.5034068968743141,0.1854498085501125,1.7145182883177945,5.392294593444019
140,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,44,0.5034068968743141,0.1854498085501125,1.7145182883177945,5.392294593444019
107,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,33,0.47468230029404335,0.1854498085501125,1.5596268014791401,5.392294593444019
105,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,33,0.47468230029404335,0.1854498085501125,1.5596268014791401,5.392294593444019
156,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,49,0.5034068968743141,0.1854498085501125,1.7145182883177945,5.392294593444019
157,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,49,0.5034068968743141,0.1854498085501125,1.7145182883177945,5.392294593444019
158,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,49,0.5034068968743141,0.1854498085501125,1.7145182883177945,5.392294593444019
106,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,33,0.47468230029404335,0.1854498085501125,1.5596268014791401,5.392294593444019
15,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,5,0.3901395605997614,0.18571482945555193,1.1007453295114247,5.384599619382227
18,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,5,0.3901395605997614,0.18571482945555193,1.1007453295114247,5.384599619382227
16,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,5,0.3901395605997614,0.18571482945555193,1.1007453295114247,5.384599619382227
17,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,5,0.3901395605997614,0.18571482945555193,1.1007453295114247,5.384599619382227
13,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,4,0.4301774827932886,0.18831168831168826,1.2843907706953948,5.310344827586207
12,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,4,0.4301774827932886,0.18831168831168826,1.2843907706953948,5.310344827586207
14,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,4,0.4301774827932886,0.18831168831168826,1.2843907706953948,5.310344827586207
113,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,35,0.35438244796453244,0.19132979028565172,0.8522073715517391,5.226577620280768
111,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,35,0.35438244796453244,0.19132979028565172,0.8522073715517391,5.226577620280768
112,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,35,0.35438244796453244,0.19132979028565172,0.8522073715517391,5.226577620280768
114,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,35,0.35438244796453244,0.19132979028565172,0.8522073715517391,5.226577620280768
59,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,18,0.3883577238589566,0.19285483928763394,1.0137307691809556,5.185247120029729
60,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,18,0.3883577238589566,0.19285483928763394,1.0137307691809556,5.185247120029729
58,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,18,0.3883577238589566,0.19285483928763394,1.0137307691809556,5.185247120029729
177,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,56,0.49554193690232934,0.19940214524353791,1.4851384437068318,5.014991181657849
178,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,56,0.49554193690232934,0.19940214524353791,1.4851384437068318,5.014991181657849
179,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,56,0.49554193690232934,0.19940214524353791,1.4851384437068318,5.014991181657849
166,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,52,0.45282740304332897,0.20121935009348943,1.250416785626923,4.969700973268155
165,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,52,0.45282740304332897,0.20121935009348943,1.250416785626923,4.969700973268155
167,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,52,0.45282740304332897,0.20121935009348943,1.250416785626923,4.969700973268155
93,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,29,0.5090855639857846,0.20144971307762005,1.5271098985861067,4.964017991004498
95,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,29,0.5090855639857846,0.20144971307762005,1.5271098985861067,4.964017991004498
94,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,29,0.5090855639857846,0.20144971307762005,1.5271098985861067,4.964017991004498
88,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,27,0.41469387343901515,0.20311307541995494,1.0416896971383922,4.9233659523514595
87,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,27,0.41469387343901515,0.20311307541995494,1.0416896971383922,4.9233659523514595
161,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,50,0.44867874877784786,0.20311307541995494,1.2090096752765103,4.9233659523514595
160,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,50,0.44867874877784786,0.20311307541995494,1.2090096752765103,4.9233659523514595
