,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
13,Ziaire Williams,Nets,fg3m,1.5,-200,under,0.8087921354109989,1.0659410155824918,0.6666666666666666,7,0.2757316029043701,0.06742191315353242,Ziaire Williams_fg3m_under
17,Davion Mitchell,Raptors,rebounds,1.5,-145,over,0.7800321450617409,1.5899267427629835,0.5918367346938775,7,0.2757316029043701,0.06742191315353242,Davion Mitchell_rebounds_over
19,Jonathan Isaac,Magic,assists,0.5,-115,under,0.7659283383646487,2.1597649021043246,0.5348837209302326,7,0.2757316029043701,0.06742191315353242,Jonathan Isaac_assists_under
20,Jarrett Allen,Cavaliers,points,11.5,-130,over,0.7564693242117185,1.6918440218728943,0.5652173913043479,7,0.2757316029043701,0.06742191315353242,Jarrett Allen_points_over
22,Anthony Black,Magic,points,6.5,-130,over,0.7543235488325764,1.6728621627497138,0.5652173913043479,7,0.2757316029043701,0.06742191315353242,Anthony Black_points_over
5,Jakob Poeltl,Raptors,points,13.5,-135,over,0.8433125112967329,2.3399422279530455,0.574468085106383,8,0.2933281095908364,0.04666610928764266,Jakob Poeltl_points_over
10,Ty Jerome,Cavaliers,points,8.5,-110,over,0.8119587445543959,2.750515288928325,0.5238095238095238,8,0.2933281095908364,0.04666610928764266,Ty Jerome_points_over
18,Yves Missi,Pelicans,points,8.5,-110,under,0.7714023712910426,2.3633862714144978,0.5238095238095238,8,0.2933281095908364,0.04666610928764266,Yves Missi_points_under
21,Franz Wagner,Magic,points,26.5,-110,under,0.7547701099736158,2.2046237770208785,0.5238095238095238,8,0.2933281095908364,0.04666610928764266,Franz Wagner_points_under
30,Kentavious Caldwell-Pope,Magic,fg3m,1.5,-130,under,0.7357588823428847,1.508636266879364,0.5652173913043479,8,0.2933281095908364,0.04666610928764266,Kentavious Caldwell-Pope_fg3m_under
2,Scottie Barnes,Raptors,fg3m,1.5,105,under,0.8556951983876534,3.7708757834734463,0.48780487804878053,9,0.2933709217331785,0.04915107377754282,Scottie Barnes_fg3m_under
8,Brandon Boston Jr.,Pelicans,points,8.5,-125,over,0.8218962640287524,2.3970663762587714,0.5555555555555556,9,0.2933709217331785,0.04915107377754282,Brandon Boston Jr._points_over
18,Yves Missi,Pelicans,points,8.5,-110,under,0.7714023712910426,2.3633862714144978,0.5238095238095238,9,0.2933709217331785,0.04915107377754282,Yves Missi_points_under
25,Jakob Poeltl,Raptors,assists,1.5,-195,over,0.7452273455163944,0.636976075059906,0.6610169491525424,9,0.2933709217331785,0.04915107377754282,Jakob Poeltl_assists_over
35,Jeremiah Robinson-Earl,Pelicans,points,6.5,-110,over,0.7256232870006536,1.9264041031880574,0.5238095238095238,9,0.2933709217331785,0.04915107377754282,Jeremiah Robinson-Earl_points_over
3,Jaime Jaquez Jr.,Heat,assists,1.5,-175,over,0.8531576121745652,1.7033812385144405,0.6363636363636364,10,0.25448312853306043,0.07065133001278057,Jaime Jaquez Jr._assists_over
24,Duncan Robinson,Heat,assists,2.5,-195,under,0.7483991413601632,0.6609678641345673,0.6610169491525424,10,0.25448312853306043,0.07065133001278057,Duncan Robinson_assists_under
26,Dejounte Murray,Pelicans,points,19.5,-125,over,0.7451130841569391,1.706017757412452,0.5555555555555556,10,0.25448312853306043,0.07065133001278057,Dejounte Murray_points_over
27,Terry Rozier,Heat,points,10.5,-115,over,0.7425492876926374,1.9412216023442188,0.5348837209302326,10,0.25448312853306043,0.07065133001278057,Terry Rozier_points_over
36,Kentavious Caldwell-Pope,Magic,points,8.5,-130,under,0.7203589711272367,1.372406283048632,0.5652173913043479,10,0.25448312853306043,0.07065133001278057,Kentavious Caldwell-Pope_points_under
