,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,EV,TO_WIN
1285,Al Horford-assists-under,2.5,417,1.0087828145389337,0.1212634849864114,0.060366647956536026,0.6550340885996073,1.7140994081459748,16.565438596491227
1284,Myles Turner-fg3m-over,1.5,417,1.0087828145389337,0.1212634849864114,0.060366647956536026,0.664507801973037,0.6139452235653131,16.565438596491227
1286,Payton Pritchard-fg3m-over,1.5,417,1.0087828145389337,0.1212634849864114,0.060366647956536026,0.6047127189295851,0.44241447036626624,16.565438596491227
1282,T.J. McConnell-assists-over,4.5,417,1.0087828145389337,0.1212634849864114,0.060366647956536026,0.6872816501433185,0.981895843839995,16.565438596491227
1283,Pascal Siakam-blocks-under,0.5,417,1.0087828145389337,0.1212634849864114,0.060366647956536026,0.6703200460356393,0.11560035132461532,16.565438596491227
724,Luke Kornet-assists-over,0.5,237,1.8513639553049508,0.17605829848151364,0.06174529146093677,0.721962699546806,1.7487817566331865,16.195566922421143
723,Obi Toppin-points-over,7.5,237,1.8513639553049508,0.17605829848151364,0.06174529146093677,0.8618999066487378,2.5017214097204965,16.195566922421143
727,Payton Pritchard-fg3m-over,1.5,237,1.8513639553049508,0.17605829848151364,0.06174529146093677,0.6047127189295851,0.44241447036626624,16.195566922421143
726,Derrick White-rebounds-over,3.5,237,1.8513639553049508,0.17605829848151364,0.06174529146093677,0.6807710116020809,0.4061227391929956,16.195566922421143
725,T.J. McConnell-assists-over,4.5,237,1.8513639553049508,0.17605829848151364,0.06174529146093677,0.6872816501433185,0.981895843839995,16.195566922421143
1429,Payton Pritchard-assists-over,2.5,466,3.5450012829917217,0.2807563169647009,0.06177254955138201,0.8415674019597683,2.109793568280802,16.188420378670084
1430,Payton Pritchard-points-over,9.5,466,3.5450012829917217,0.2807563169647009,0.06177254955138201,0.8368140518122709,2.822392223462532,16.188420378670084
1431,T.J. McConnell-points-over,9.5,466,3.5450012829917217,0.2807563169647009,0.06177254955138201,0.8119961703007408,1.9599671740063505,16.188420378670084
1432,Jayson Tatum-rebounds-under,10.5,466,3.5450012829917217,0.2807563169647009,0.06177254955138201,0.7829049644415078,1.6141971133851527,16.188420378670084
1433,Andrew Nembhard-points-over,10.5,466,3.5450012829917217,0.2807563169647009,0.06177254955138201,0.6271170949771379,0.547574301720835,16.188420378670084
878,Luke Kornet-assists-over,0.5,289,1.1344390928854042,0.1361527823146017,0.06378855352135906,0.721962699546806,1.7487817566331865,15.676793794440853
882,Jaylen Brown-rebounds-under,6.5,289,1.1344390928854042,0.1361527823146017,0.06378855352135906,0.5998781413635349,0.3066143274466553,15.676793794440853
881,Jrue Holiday-rebounds-under,5.5,289,1.1344390928854042,0.1361527823146017,0.06378855352135906,0.6719128086015262,0.7592526451559403,15.676793794440853
880,Derrick White-rebounds-over,3.5,289,1.1344390928854042,0.1361527823146017,0.06378855352135906,0.6807710116020809,0.4061227391929956,15.676793794440853
879,T.J. McConnell-assists-over,4.5,289,1.1344390928854042,0.1361527823146017,0.06378855352135906,0.6872816501433185,0.981895843839995,15.676793794440853
1083,Al Horford-rebounds-under,7.5,353,3.181077016895861,0.26883595227816603,0.06429825406032745,0.7160162577921948,1.0491028675547494,15.552521831491042
1081,Luke Kornet-assists-over,0.5,353,3.181077016895861,0.26883595227816603,0.06429825406032745,0.721962699546806,1.7487817566331865,15.552521831491042
1082,Jrue Holiday-steals-under,1.5,353,3.181077016895861,0.26883595227816603,0.06429825406032745,0.7210475511959114,0.4540776308408674,15.552521831491042
1080,Payton Pritchard-points-over,9.5,353,3.181077016895861,0.26883595227816603,0.06429825406032745,0.8368140518122709,2.822392223462532,15.552521831491042
1079,Obi Toppin-points-over,7.5,353,3.181077016895861,0.26883595227816603,0.06429825406032745,0.8618999066487378,2.5017214097204965,15.552521831491042
965,Myles Turner-steals-under,0.5,319,0.9836130947949431,0.1295667296918861,0.06531854928356386,0.6703200460356393,1.0328804143207542,15.309586801426876
967,Aaron Nesmith-points-over,9.5,319,0.9836130947949431,0.1295667296918861,0.06531854928356386,0.6551326000263189,1.005382166907924,15.309586801426876
968,Pascal Siakam-assists-over,2.5,319,0.9836130947949431,0.1295667296918861,0.06531854928356386,0.6200962589216268,0.03828210373821772,15.309586801426876
964,Al Horford-rebounds-under,7.5,319,0.9836130947949431,0.1295667296918861,0.06531854928356386,0.7160162577921948,1.0491028675547494,15.309586801426876
966,Myles Turner-fg3m-over,1.5,319,0.9836130947949431,0.1295667296918861,0.06531854928356386,0.664507801973037,0.6139452235653131,15.309586801426876
1132,Payton Pritchard-assists-over,2.5,368,1.5664001279704785,0.16904965836799815,0.06587034364812142,0.8415674019597683,2.109793568280802,15.181338742393516
1135,Myles Turner-steals-under,0.5,368,1.5664001279704785,0.16904965836799815,0.06587034364812142,0.6703200460356393,1.0328804143207542,15.181338742393516
1136,Aaron Nesmith-points-over,9.5,368,1.5664001279704785,0.16904965836799815,0.06587034364812142,0.6551326000263189,1.005382166907924,15.181338742393516
1133,Derrick White-rebounds-over,3.5,368,1.5664001279704785,0.16904965836799815,0.06587034364812142,0.6807710116020809,0.4061227391929956,15.181338742393516
1134,Jrue Holiday-rebounds-under,5.5,368,1.5664001279704785,0.16904965836799815,0.06587034364812142,0.6719128086015262,0.7592526451559403,15.181338742393516
428,Andrew Nembhard-points-over,10.5,141,1.480304017321676,0.16992379412861264,0.06850926053496566,0.6271170949771379,0.547574301720835,14.596566831860951
426,Derrick White-rebounds-over,3.5,141,1.480304017321676,0.16992379412861264,0.06850926053496566,0.6807710116020809,0.4061227391929956,14.596566831860951
425,T.J. McConnell-assists-over,4.5,141,1.480304017321676,0.16992379412861264,0.06850926053496566,0.6872816501433185,0.981895843839995,14.596566831860951
424,Obi Toppin-points-over,7.5,141,1.480304017321676,0.16992379412861264,0.06850926053496566,0.8618999066487378,2.5017214097204965,14.596566831860951
427,Jrue Holiday-rebounds-under,5.5,141,1.480304017321676,0.16992379412861264,0.06850926053496566,0.6719128086015262,0.7592526451559403,14.596566831860951
1175,Obi Toppin-fgm-over,3.5,380,2.844200835312807,0.26455107789290794,0.06881822496440437,0.6335357424203472,2.285661037833992,14.53103448275862
1174,T.J. McConnell-fgm-over,4.5,380,2.844200835312807,0.26455107789290794,0.06881822496440437,0.6872816501433185,1.872816501433185,14.53103448275862
1173,Luke Kornet-assists-over,0.5,380,2.844200835312807,0.26455107789290794,0.06881822496440437,0.721962699546806,1.7487817566331865,14.53103448275862
1172,Payton Pritchard-assists-over,2.5,380,2.844200835312807,0.26455107789290794,0.06881822496440437,0.8415674019597683,2.109793568280802,14.53103448275862
1800,Al Horford-assists-under,2.5,589,1.688556893087473,0.185390908290707,0.0689555459166083,0.6550340885996073,1.7140994081459748,14.502096774193543
1799,Luke Kornet-assists-over,0.5,589,1.688556893087473,0.185390908290707,0.0689555459166083,0.721962699546806,1.7487817566331865,14.502096774193543
1802,Payton Pritchard-steals-under,0.5,589,1.688556893087473,0.185390908290707,0.0689555459166083,0.618783391806141,0.089992416469868,14.502096774193543
1801,Obi Toppin-fgm-over,3.5,589,1.688556893087473,0.185390908290707,0.0689555459166083,0.6335357424203472,2.285661037833992,14.502096774193543
312,Obi Toppin-fgm-over,3.5,102,2.123047299811041,0.2177841541433602,0.06973450391114383,0.6335357424203472,2.285661037833992,14.34010344827586
310,Myles Turner-steals-under,0.5,102,2.123047299811041,0.2177841541433602,0.06973450391114383,0.6703200460356393,1.0328804143207542,14.34010344827586
309,Jayson Tatum-rebounds-under,10.5,102,2.123047299811041,0.2177841541433602,0.06973450391114383,0.7829049644415078,1.6141971133851527,14.34010344827586
311,Al Horford-assists-under,2.5,102,2.123047299811041,0.2177841541433602,0.06973450391114383,0.6550340885996073,1.7140994081459748,14.34010344827586
577,Aaron Nesmith-points-over,9.5,189,1.1441012140887792,0.1500637109831985,0.069989098460995,0.6551326000263189,1.005382166907924,14.287939436129484
576,Derrick White-rebounds-over,3.5,189,1.1441012140887792,0.1500637109831985,0.069989098460995,0.6807710116020809,0.4061227391929956,14.287939436129484
575,Jrue Holiday-steals-under,1.5,189,1.1441012140887792,0.1500637109831985,0.069989098460995,0.7210475511959114,0.4540776308408674,14.287939436129484
578,Luke Kornet-fgm-over,1.5,189,1.1441012140887792,0.1500637109831985,0.069989098460995,0.6255013190442551,0.5332808992376412,14.287939436129484
574,Payton Pritchard-fgm-over,3.5,189,1.1441012140887792,0.1500637109831985,0.069989098460995,0.746024827010655,1.8385609142643382,14.287939436129484
1764,Obi Toppin-fgm-over,3.5,578,1.475621315291194,0.1790083287146381,0.07230844540275837,0.6335357424203472,2.285661037833992,13.829643196309862
1765,Andrew Nembhard-points-over,10.5,578,1.475621315291194,0.1790083287146381,0.07230844540275837,0.6271170949771379,0.547574301720835,13.829643196309862
1762,T.J. McConnell-assists-over,4.5,578,1.475621315291194,0.1790083287146381,0.07230844540275837,0.6872816501433185,0.981895843839995,13.829643196309862
1763,Jayson Tatum-fgm-under,9.5,578,1.475621315291194,0.1790083287146381,0.07230844540275837,0.6555694814779521,1.3996068429990558,13.829643196309862
1646,Pascal Siakam-blocks-under,0.5,538,1.6228508571961902,0.19134045636107802,0.07295132921344208,0.6703200460356393,0.11560035132461532,13.707769423558894
1645,T.J. McConnell-fgm-over,4.5,538,1.6228508571961902,0.19134045636107802,0.07295132921344208,0.6872816501433185,1.872816501433185,13.707769423558894
1647,Jayson Tatum-fgm-under,9.5,538,1.6228508571961902,0.19134045636107802,0.07295132921344208,0.6555694814779521,1.3996068429990558,13.707769423558894
1648,Obi Toppin-fgm-over,3.5,538,1.6228508571961902,0.19134045636107802,0.07295132921344208,0.6335357424203472,2.285661037833992,13.707769423558894
1131,Obi Toppin-fgm-over,3.5,367,1.8637372015105074,0.21280820176208234,0.07431135847585263,0.6335357424203472,2.285661037833992,13.456893004115226
1130,Aaron Nesmith-points-over,9.5,367,1.8637372015105074,0.21280820176208234,0.07431135847585263,0.6551326000263189,1.005382166907924,13.456893004115226
1129,T.J. McConnell-assists-over,4.5,367,1.8637372015105074,0.21280820176208234,0.07431135847585263,0.6872816501433185,0.981895843839995,13.456893004115226
1128,Payton Pritchard-fgm-over,3.5,367,1.8637372015105074,0.21280820176208234,0.07431135847585263,0.746024827010655,1.8385609142643382,13.456893004115226
3,T.J. McConnell-points-over,9.5,1,1.048277574058107,0.15261873351288602,0.07451076721526244,0.8119961703007408,1.9599671740063505,13.420879120879123
4,Jrue Holiday-steals-under,1.5,1,1.048277574058107,0.15261873351288602,0.07451076721526244,0.7210475511959114,0.4540776308408674,13.420879120879123
5,Myles Turner-steals-under,0.5,1,1.048277574058107,0.15261873351288602,0.07451076721526244,0.6703200460356393,1.0328804143207542,13.420879120879123
6,Andrew Nembhard-points-over,10.5,1,1.048277574058107,0.15261873351288602,0.07451076721526244,0.6271170949771379,0.547574301720835,13.420879120879123
7,Pascal Siakam-assists-over,2.5,1,1.048277574058107,0.15261873351288602,0.07451076721526244,0.6200962589216268,0.03828210373821772,13.420879120879123
259,Obi Toppin-fgm-over,3.5,84,2.889146143185763,0.2919754191285856,0.07507442723389568,0.6335357424203472,2.285661037833992,13.320114942528734
257,Jayson Tatum-points-under,29.5,84,2.889146143185763,0.2919754191285856,0.07507442723389568,0.7691717428514041,2.050740976137872,13.320114942528734
256,Payton Pritchard-points-over,9.5,84,2.889146143185763,0.2919754191285856,0.07507442723389568,0.8368140518122709,2.822392223462532,13.320114942528734
258,Al Horford-rebounds-under,7.5,84,2.889146143185763,0.2919754191285856,0.07507442723389568,0.7160162577921948,1.0491028675547494,13.320114942528734
709,Aaron Nesmith-points-over,9.5,232,1.084512198368929,0.1577196596077849,0.07566262252204425,0.6551326000263189,1.005382166907924,13.216565414563192
706,T.J. McConnell-points-over,9.5,232,1.084512198368929,0.1577196596077849,0.07566262252204425,0.8119961703007408,1.9599671740063505,13.216565414563192
707,Jrue Holiday-steals-under,1.5,232,1.084512198368929,0.1577196596077849,0.07566262252204425,0.7210475511959114,0.4540776308408674,13.216565414563192
708,Myles Turner-fg3m-over,1.5,232,1.084512198368929,0.1577196596077849,0.07566262252204425,0.664507801973037,0.6139452235653131,13.216565414563192
710,Payton Pritchard-steals-under,0.5,232,1.084512198368929,0.1577196596077849,0.07566262252204425,0.618783391806141,0.089992416469868,13.216565414563192
971,Obi Toppin-fgm-over,3.5,320,1.9200878002901804,0.2283278826485706,0.07819212923182677,0.6335357424203472,2.285661037833992,12.789010989010988
972,Jaylen Brown-rebounds-under,6.5,320,1.9200878002901804,0.2283278826485706,0.07819212923182677,0.5998781413635349,0.3066143274466553,12.789010989010988
969,T.J. McConnell-points-over,9.5,320,1.9200878002901804,0.2283278826485706,0.07819212923182677,0.8119961703007408,1.9599671740063505,12.789010989010988
970,Jrue Holiday-points-under,12.5,320,1.9200878002901804,0.2283278826485706,0.07819212923182677,0.7398962216034679,1.782382031365123,12.789010989010988
37,T.J. McConnell-fgm-over,4.5,11,1.318462714437485,0.18345323827383064,0.07912710311510913,0.6872816501433185,1.872816501433185,12.637894736842105
38,Pascal Siakam-blocks-under,0.5,11,1.318462714437485,0.18345323827383064,0.07912710311510913,0.6703200460356393,0.11560035132461532,12.637894736842105
39,Obi Toppin-fgm-over,3.5,11,1.318462714437485,0.18345323827383064,0.07912710311510913,0.6335357424203472,2.285661037833992,12.637894736842105
40,Myles Turner-points-over,15.5,11,1.318462714437485,0.18345323827383064,0.07912710311510913,0.6285463439246328,0.6569170953216954,12.637894736842105
497,Luke Kornet-fgm-over,1.5,163,1.1027027455025187,0.1725484262824165,0.08206030388816546,0.6255013190442551,0.5332808992376412,12.186160087377129
496,Derrick White-rebounds-over,3.5,163,1.1027027455025187,0.1725484262824165,0.08206030388816546,0.6807710116020809,0.4061227391929956,12.186160087377129
495,Al Horford-rebounds-under,7.5,163,1.1027027455025187,0.1725484262824165,0.08206030388816546,0.7160162577921948,1.0491028675547494,12.186160087377129
494,Jayson Tatum-steals-under,1.5,163,1.1027027455025187,0.1725484262824165,0.08206030388816546,0.7357588823428847,0.15031217640019268,12.186160087377129
493,Jayson Tatum-points-under,29.5,163,1.1027027455025187,0.1725484262824165,0.08206030388816546,0.7691717428514041,2.050740976137872,12.186160087377129
1626,Obi Toppin-fgm-over,3.5,532,1.0043610572299762,0.16551972065155257,0.0825797927247203,0.6335357424203472,2.285661037833992,12.1095
1625,Myles Turner-steals-under,0.5,532,1.0043610572299762,0.16551972065155257,0.0825797927247203,0.6703200460356393,1.0328804143207542,12.1095
1627,Myles Turner-points-over,15.5,532,1.0043610572299762,0.16551972065155257,0.0825797927247203,0.6285463439246328,0.6569170953216954,12.1095
1628,Pascal Siakam-assists-over,2.5,532,1.0043610572299762,0.16551972065155257,0.0825797927247203,0.6200962589216268,0.03828210373821772,12.1095
198,Aaron Nesmith-points-over,9.5,64,1.554700042070242,0.21113223488183816,0.08264462809917354,0.6551326000263189,1.005382166907924,12.100000000000001
1413,Payton Pritchard-fg3m-over,1.5,459,1.8619586384454516,0.23652550730954142,0.08264462809917354,0.6047127189295851,0.44241447036626624,12.100000000000001
199,Myles Turner-points-over,15.5,64,1.554700042070242,0.21113223488183816,0.08264462809917354,0.6285463439246328,0.6569170953216954,12.100000000000001
1412,T.J. McConnell-fgm-over,4.5,459,1.8619586384454516,0.23652550730954142,0.08264462809917354,0.6872816501433185,1.872816501433185,12.100000000000001
1411,Jrue Holiday-points-under,12.5,459,1.8619586384454516,0.23652550730954142,0.08264462809917354,0.7398962216034679,1.782382031365123,12.100000000000001
1410,Jayson Tatum-points-under,29.5,459,1.8619586384454516,0.23652550730954142,0.08264462809917354,0.7691717428514041,2.050740976137872,12.100000000000001
197,T.J. McConnell-fgm-over,4.5,64,1.554700042070242,0.21113223488183816,0.08264462809917354,0.6872816501433185,1.872816501433185,12.100000000000001
196,Payton Pritchard-fgm-over,3.5,64,1.554700042070242,0.21113223488183816,0.08264462809917354,0.746024827010655,1.8385609142643382,12.100000000000001
348,Payton Pritchard-fgm-over,3.5,116,2.309588899461843,0.2759327357882472,0.08337371926559076,0.746024827010655,1.8385609142643382,11.994187242798354
347,Obi Toppin-points-over,7.5,116,2.309588899461843,0.2759327357882472,0.08337371926559076,0.8618999066487378,2.5017214097204965,11.994187242798354
350,Al Horford-assists-under,2.5,116,2.309588899461843,0.2759327357882472,0.08337371926559076,0.6550340885996073,1.7140994081459748,11.994187242798354
349,Aaron Nesmith-points-over,9.5,116,2.309588899461843,0.2759327357882472,0.08337371926559076,0.6551326000263189,1.005382166907924,11.994187242798354
648,Jrue Holiday-rebounds-under,5.5,213,0.7526133671382316,0.14884056007208218,0.0849249257496636,0.6719128086015262,0.7592526451559403,11.775105967684187
649,Pascal Siakam-blocks-under,0.5,213,0.7526133671382316,0.14884056007208218,0.0849249257496636,0.6703200460356393,0.11560035132461532,11.775105967684187
650,Payton Pritchard-steals-under,0.5,213,0.7526133671382316,0.14884056007208218,0.0849249257496636,0.618783391806141,0.089992416469868,11.775105967684187
646,Luke Kornet-points-over,3.5,213,0.7526133671382316,0.14884056007208218,0.0849249257496636,0.7770568098504246,1.1054463631104783,11.775105967684187
647,T.J. McConnell-assists-over,4.5,213,0.7526133671382316,0.14884056007208218,0.0849249257496636,0.6872816501433185,0.981895843839995,11.775105967684187
1170,Andrew Nembhard-points-over,10.5,379,1.2824966279247758,0.19887021659354895,0.08712837257260699,0.6271170949771379,0.547574301720835,11.477317554240631
1168,Jayson Tatum-points-under,29.5,379,1.2824966279247758,0.19887021659354895,0.08712837257260699,0.7691717428514041,2.050740976137872,11.477317554240631
1169,T.J. McConnell-fgm-over,4.5,379,1.2824966279247758,0.19887021659354895,0.08712837257260699,0.6872816501433185,1.872816501433185,11.477317554240631
1171,Jaylen Brown-rebounds-under,6.5,379,1.2824966279247758,0.19887021659354895,0.08712837257260699,0.5998781413635349,0.3066143274466553,11.477317554240631
29,Andrew Nembhard-points-over,10.5,8,1.4199799518150034,0.21229940770766925,0.0877277547479032,0.6271170949771379,0.547574301720835,11.3989010989011
27,Jrue Holiday-rebounds-under,5.5,8,1.4199799518150034,0.21229940770766925,0.0877277547479032,0.6719128086015262,0.7592526451559403,11.3989010989011
28,Al Horford-assists-under,2.5,8,1.4199799518150034,0.21229940770766925,0.0877277547479032,0.6550340885996073,1.7140994081459748,11.3989010989011
26,Jayson Tatum-points-under,29.5,8,1.4199799518150034,0.21229940770766925,0.0877277547479032,0.7691717428514041,2.050740976137872,11.3989010989011
676,Jrue Holiday-rebounds-under,5.5,223,0.7682235338173966,0.1576596476136841,0.08916273570531809,0.6719128086015262,0.7592526451559403,11.215447710184552
678,Al Horford-assists-under,2.5,223,0.7682235338173966,0.1576596476136841,0.08916273570531809,0.6550340885996073,1.7140994081459748,11.215447710184552
679,Andrew Nembhard-points-over,10.5,223,0.7682235338173966,0.1576596476136841,0.08916273570531809,0.6271170949771379,0.547574301720835,11.215447710184552
675,Andrew Nembhard-blocks-under,0.5,223,0.7682235338173966,0.1576596476136841,0.08916273570531809,0.8521437889662113,0.03539511661852135,11.215447710184552
677,Pascal Siakam-blocks-under,0.5,223,0.7682235338173966,0.1576596476136841,0.08916273570531809,0.6703200460356393,0.11560035132461532,11.215447710184552
1532,Luke Kornet-points-over,3.5,501,1.4623260553821522,0.21970688905313288,0.08922737448718361,0.7770568098504246,1.1054463631104783,11.207322929171669
1533,Derrick White-rebounds-over,3.5,501,1.4623260553821522,0.21970688905313288,0.08922737448718361,0.6807710116020809,0.4061227391929956,11.207322929171669
1534,Jayson Tatum-fgm-under,9.5,501,1.4623260553821522,0.21970688905313288,0.08922737448718361,0.6555694814779521,1.3996068429990558,11.207322929171669
1535,Obi Toppin-fgm-over,3.5,501,1.4623260553821522,0.21970688905313288,0.08922737448718361,0.6335357424203472,2.285661037833992,11.207322929171669
514,Payton Pritchard-fg3m-over,1.5,168,1.2738332774559926,0.2121722122231403,0.09331036462819413,0.6047127189295851,0.44241447036626624,10.716923076923075
513,Luke Kornet-fgm-over,1.5,168,1.2738332774559926,0.2121722122231403,0.09331036462819413,0.6255013190442551,0.5332808992376412,10.716923076923075
512,Myles Turner-steals-under,0.5,168,1.2738332774559926,0.2121722122231403,0.09331036462819413,0.6703200460356393,1.0328804143207542,10.716923076923075
511,Payton Pritchard-points-over,9.5,168,1.2738332774559926,0.2121722122231403,0.09331036462819413,0.8368140518122709,2.822392223462532,10.716923076923075
1611,Andrew Nembhard-blocks-under,0.5,528,0.7969144460387398,0.16972940026502306,0.09445602746373816,0.8521437889662113,0.03539511661852135,10.586936872651158
1615,Andrew Nembhard-points-over,10.5,528,0.7969144460387398,0.16972940026502306,0.09445602746373816,0.6271170949771379,0.547574301720835,10.586936872651158
1614,Jayson Tatum-fgm-under,9.5,528,0.7969144460387398,0.16972940026502306,0.09445602746373816,0.6555694814779521,1.3996068429990558,10.586936872651158
1613,Jrue Holiday-rebounds-under,5.5,528,0.7969144460387398,0.16972940026502306,0.09445602746373816,0.6719128086015262,0.7592526451559403,10.586936872651158
1612,Jrue Holiday-steals-under,1.5,528,0.7969144460387398,0.16972940026502306,0.09445602746373816,0.7210475511959114,0.4540776308408674,10.586936872651158
545,Andrew Nembhard-points-over,10.5,179,1.271120176627964,0.2158680053524431,0.09504913371557125,0.6271170949771379,0.547574301720835,10.52087442472058
544,Payton Pritchard-fgm-over,3.5,179,1.271120176627964,0.2158680053524431,0.09504913371557125,0.746024827010655,1.8385609142643382,10.52087442472058
543,Jayson Tatum-points-under,29.5,179,1.271120176627964,0.2158680053524431,0.09504913371557125,0.7691717428514041,2.050740976137872,10.52087442472058
546,Jaylen Brown-rebounds-under,6.5,179,1.271120176627964,0.2158680053524431,0.09504913371557125,0.5998781413635349,0.3066143274466553,10.52087442472058
152,Payton Pritchard-points-over,9.5,51,2.0828319712693624,0.2959217390284305,0.0959902264496706,0.8368140518122709,2.822392223462532,10.417727272727271
151,Andrew Nembhard-blocks-under,0.5,51,2.0828319712693624,0.2959217390284305,0.0959902264496706,0.8521437889662113,0.03539511661852135,10.417727272727271
153,Al Horford-assists-under,2.5,51,2.0828319712693624,0.2959217390284305,0.0959902264496706,0.6550340885996073,1.7140994081459748,10.417727272727271
154,Obi Toppin-fgm-over,3.5,51,2.0828319712693624,0.2959217390284305,0.0959902264496706,0.6335357424203472,2.285661037833992,10.417727272727271
1666,Pascal Siakam-blocks-under,0.5,544,1.7652529068782234,0.26548785550787285,0.09600852596429961,0.6703200460356393,0.11560035132461532,10.415741622487218
1667,Jayson Tatum-fgm-under,9.5,544,1.7652529068782234,0.26548785550787285,0.09600852596429961,0.6555694814779521,1.3996068429990558,10.415741622487218
1665,Luke Kornet-assists-over,0.5,544,1.7652529068782234,0.26548785550787285,0.09600852596429961,0.721962699546806,1.7487817566331865,10.415741622487218
