,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1421,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,450,0.06408923722389319,0.03285156587670006,0.9508731323321316,30.43994930875576
1420,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,450,0.06408923722389319,0.03285156587670006,0.9508731323321316,30.43994930875576
1419,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,450,0.06408923722389319,0.03285156587670006,0.9508731323321316,30.43994930875576
1418,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,450,0.06408923722389319,0.03285156587670006,0.9508731323321316,30.43994930875576
1422,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,450,0.06408923722389319,0.03285156587670006,0.9508731323321316,30.43994930875576
1423,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,450,0.06408923722389319,0.03285156587670006,0.9508731323321316,30.43994930875576
1430,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,454,0.15945172058416857,0.044689664655631775,2.5679775584101314,22.37653846153846
1432,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,454,0.15945172058416857,0.044689664655631775,2.5679775584101314,22.37653846153846
1433,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,454,0.15945172058416857,0.044689664655631775,2.5679775584101314,22.37653846153846
1431,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,454,0.15945172058416857,0.044689664655631775,2.5679775584101314,22.37653846153846
1434,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,454,0.15945172058416857,0.044689664655631775,2.5679775584101314,22.37653846153846
1363,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,435,0.12069371106803933,0.05029739331763204,1.399601711083693,19.88174603174603
