,PARLAY_ID,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,TO_WIN,PROP_TAG
13,258,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.75047474,0.367671834,0.016856774,58.32333121,Payton Pritchard_points_over
14,258,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.75047474,0.367671834,0.016856774,58.32333121,Sam Hauser_rebounds_over
15,258,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.75047474,0.367671834,0.016856774,58.32333121,Payton Pritchard_assists_over
16,258,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,20.75047474,0.367671834,0.016856774,58.32333121,T.J. McConnell_points_over
17,258,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.75047474,0.367671834,0.016856774,58.32333121,Jayson Tatum_rebounds_under
18,270,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.6896275,0.366361845,0.016939582,58.03333333,Sam Hauser_points_over
19,270,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.6896275,0.366361845,0.016939582,58.03333333,Payton Pritchard_points_over
20,270,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.6896275,0.366361845,0.016939582,58.03333333,Sam Hauser_rebounds_over
21,270,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.6896275,0.366361845,0.016939582,58.03333333,Payton Pritchard_assists_over
22,270,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.6896275,0.366361845,0.016939582,58.03333333,Jayson Tatum_points_under
23,270,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,20.6896275,0.366361845,0.016939582,58.03333333,Ben Sheppard_points_over
24,271,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.68423672,0.351567256,0.016267377,60.47272727,Sam Hauser_points_over
25,271,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.68423672,0.351567256,0.016267377,60.47272727,Payton Pritchard_points_over
26,271,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.68423672,0.351567256,0.016267377,60.47272727,Sam Hauser_rebounds_over
27,271,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.68423672,0.351567256,0.016267377,60.47272727,Payton Pritchard_assists_over
28,271,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,20.68423672,0.351567256,0.016267377,60.47272727,Ben Sheppard_points_over
29,271,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.68423672,0.351567256,0.016267377,60.47272727,Jayson Tatum_rebounds_under
30,293,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.58492219,0.374090089,0.017553335,55.96923077,Sam Hauser_points_over
31,293,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.58492219,0.374090089,0.017553335,55.96923077,Payton Pritchard_points_over
32,293,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.58492219,0.374090089,0.017553335,55.96923077,Sam Hauser_rebounds_over
33,293,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.58492219,0.374090089,0.017553335,55.96923077,Payton Pritchard_assists_over
34,293,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.58492219,0.374090089,0.017553335,55.96923077,Jayson Tatum_points_under
35,293,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,20.58492219,0.374090089,0.017553335,55.96923077,Obi Toppin_points_over
36,294,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.57953142,0.358983415,0.016856774,58.32333121,Sam Hauser_points_over
37,294,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.57953142,0.358983415,0.016856774,58.32333121,Payton Pritchard_points_over
38,294,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.57953142,0.358983415,0.016856774,58.32333121,Sam Hauser_rebounds_over
39,294,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.57953142,0.358983415,0.016856774,58.32333121,Payton Pritchard_assists_over
40,294,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,20.57953142,0.358983415,0.016856774,58.32333121,Obi Toppin_points_over
41,294,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.57953142,0.358983415,0.016856774,58.32333121,Jayson Tatum_rebounds_under
42,302,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.52706484,0.37129201,0.017553335,55.96923077,Sam Hauser_points_over
43,302,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.52706484,0.37129201,0.017553335,55.96923077,Payton Pritchard_points_over
44,302,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.52706484,0.37129201,0.017553335,55.96923077,Sam Hauser_rebounds_over
45,302,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.52706484,0.37129201,0.017553335,55.96923077,Payton Pritchard_assists_over
46,302,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,20.52706484,0.37129201,0.017553335,55.96923077,T.J. McConnell_points_over
47,302,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,20.52706484,0.37129201,0.017553335,55.96923077,Ben Sheppard_points_over
48,325,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.42235954,0.379124254,0.018189326,53.97729962,Sam Hauser_points_over
49,325,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.42235954,0.379124254,0.018189326,53.97729962,Payton Pritchard_points_over
50,325,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.42235954,0.379124254,0.018189326,53.97729962,Sam Hauser_rebounds_over
51,325,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.42235954,0.379124254,0.018189326,53.97729962,Payton Pritchard_assists_over
52,325,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,20.42235954,0.379124254,0.018189326,53.97729962,T.J. McConnell_points_over
53,325,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,20.42235954,0.379124254,0.018189326,53.97729962,Obi Toppin_points_over
54,340,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.35612152,0.362518043,0.017553335,55.96923077,Sam Hauser_points_over
55,340,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.35612152,0.362518043,0.017553335,55.96923077,Payton Pritchard_points_over
56,340,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.35612152,0.362518043,0.017553335,55.96923077,Sam Hauser_rebounds_over
57,340,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.35612152,0.362518043,0.017553335,55.96923077,Payton Pritchard_assists_over
58,340,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,20.35612152,0.362518043,0.017553335,55.96923077,Obi Toppin_points_over
59,340,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,20.35612152,0.362518043,0.017553335,55.96923077,Ben Sheppard_points_over
60,347,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.32385318,0.361985821,0.017553335,55.96923077,Sam Hauser_points_over
61,347,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.32385318,0.361985821,0.017553335,55.96923077,Payton Pritchard_points_over
62,347,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.32385318,0.361985821,0.017553335,55.96923077,Sam Hauser_rebounds_over
63,347,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,20.32385318,0.361985821,0.017553335,55.96923077,T.J. McConnell_points_over
64,347,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.32385318,0.361985821,0.017553335,55.96923077,Jayson Tatum_points_under
65,347,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.32385318,0.361985821,0.017553335,55.96923077,Jayson Tatum_rebounds_under
66,362,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.25761516,0.346130298,0.016939582,58.03333333,Sam Hauser_points_over
67,362,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.25761516,0.346130298,0.016939582,58.03333333,Payton Pritchard_points_over
68,362,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.25761516,0.346130298,0.016939582,58.03333333,Sam Hauser_rebounds_over
69,362,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.25761516,0.346130298,0.016939582,58.03333333,Jayson Tatum_points_under
70,362,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,20.25761516,0.346130298,0.016939582,58.03333333,Ben Sheppard_points_over
71,362,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.25761516,0.346130298,0.016939582,58.03333333,Jayson Tatum_rebounds_under
72,370,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.22881335,0.435102635,0.021500239,45.51111111,Sam Hauser_points_over
73,370,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,20.22881335,0.435102635,0.021500239,45.51111111,Sam Hauser_fg3m_over
74,370,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.22881335,0.435102635,0.021500239,45.51111111,Payton Pritchard_points_over
75,370,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.22881335,0.435102635,0.021500239,45.51111111,Sam Hauser_rebounds_over
76,370,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.22881335,0.435102635,0.021500239,45.51111111,Payton Pritchard_assists_over
77,370,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.22881335,0.435102635,0.021500239,45.51111111,Jayson Tatum_points_under
78,373,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.22342257,0.417532124,0.020647055,47.43305785,Sam Hauser_points_over
79,373,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,20.22342257,0.417532124,0.020647055,47.43305785,Sam Hauser_fg3m_over
80,373,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.22342257,0.417532124,0.020647055,47.43305785,Payton Pritchard_points_over
81,373,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.22342257,0.417532124,0.020647055,47.43305785,Sam Hauser_rebounds_over
82,373,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,20.22342257,0.417532124,0.020647055,47.43305785,Payton Pritchard_assists_over
83,373,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.22342257,0.417532124,0.020647055,47.43305785,Jayson Tatum_rebounds_under
84,396,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.15290986,0.353431767,0.017553335,55.96923077,Sam Hauser_points_over
85,396,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.15290986,0.353431767,0.017553335,55.96923077,Payton Pritchard_points_over
86,396,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.15290986,0.353431767,0.017553335,55.96923077,Sam Hauser_rebounds_over
87,396,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.15290986,0.353431767,0.017553335,55.96923077,Jayson Tatum_points_under
88,396,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,20.15290986,0.353431767,0.017553335,55.96923077,Obi Toppin_points_over
89,396,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,20.15290986,0.353431767,0.017553335,55.96923077,Jayson Tatum_rebounds_under
90,410,Sam Hauser,Celtics,points,3.5,130,over,0.986951487,6.349942097,0.434782609,20.10044328,0.365550011,0.01827868,53.70854701,Sam Hauser_points_over
91,410,Payton Pritchard,Celtics,points,8.5,100,over,0.871742505,3.717425053,0.5,20.10044328,0.365550011,0.01827868,53.70854701,Payton Pritchard_points_over
92,410,Sam Hauser,Celtics,rebounds,1.5,100,over,0.823508917,3.235089171,0.5,20.10044328,0.365550011,0.01827868,53.70854701,Sam Hauser_rebounds_over
93,410,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,20.10044328,0.365550011,0.01827868,53.70854701,T.J. McConnell_points_over
94,410,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,20.10044328,0.365550011,0.01827868,53.70854701,Jayson Tatum_points_under
95,410,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,20.10044328,0.365550011,0.01827868,53.70854701,Ben Sheppard_points_over
96,1871,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,17.35591152,0.282217432,0.019225081,51.01538462,Sam Hauser_fgm_over
97,1871,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,17.35591152,0.282217432,0.019225081,51.01538462,Payton Pritchard_assists_over
98,1871,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,17.35591152,0.282217432,0.019225081,51.01538462,T.J. McConnell_points_over
99,1871,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,17.35591152,0.282217432,0.019225081,51.01538462,Jayson Tatum_points_under
100,1871,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,17.35591152,0.282217432,0.019225081,51.01538462,Ben Sheppard_points_over
101,1871,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,17.35591152,0.282217432,0.019225081,51.01538462,Jayson Tatum_rebounds_under
102,1957,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,17.25120622,0.288170686,0.019921642,49.19666487,Sam Hauser_fgm_over
103,1957,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,17.25120622,0.288170686,0.019921642,49.19666487,Payton Pritchard_assists_over
104,1957,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,17.25120622,0.288170686,0.019921642,49.19666487,T.J. McConnell_points_over
105,1957,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,17.25120622,0.288170686,0.019921642,49.19666487,Jayson Tatum_points_under
106,1957,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,17.25120622,0.288170686,0.019921642,49.19666487,Obi Toppin_points_over
107,1957,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,17.25120622,0.288170686,0.019921642,49.19666487,Jayson Tatum_rebounds_under
108,2013,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,17.1849682,0.275548378,0.019225081,51.01538462,Sam Hauser_fgm_over
109,2013,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,17.1849682,0.275548378,0.019225081,51.01538462,Payton Pritchard_assists_over
110,2013,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,17.1849682,0.275548378,0.019225081,51.01538462,Jayson Tatum_points_under
111,2013,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,17.1849682,0.275548378,0.019225081,51.01538462,Obi Toppin_points_over
112,2013,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,17.1849682,0.275548378,0.019225081,51.01538462,Ben Sheppard_points_over
113,2013,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,17.1849682,0.275548378,0.019225081,51.01538462,Jayson Tatum_rebounds_under
114,2157,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,17.02779632,0.291008077,0.020744851,47.20473373,Sam Hauser_fgm_over
115,2157,Payton Pritchard,Celtics,assists,2.5,-110,over,0.819559888,2.823071655,0.523809524,17.02779632,0.291008077,0.020744851,47.20473373,Payton Pritchard_assists_over
116,2157,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,17.02779632,0.291008077,0.020744851,47.20473373,T.J. McConnell_points_over
117,2157,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,17.02779632,0.291008077,0.020744851,47.20473373,Jayson Tatum_points_under
118,2157,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,17.02779632,0.291008077,0.020744851,47.20473373,Obi Toppin_points_over
119,2157,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,17.02779632,0.291008077,0.020744851,47.20473373,Ben Sheppard_points_over
120,2553,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,16.59578399,0.274937781,0.020744851,47.20473373,Sam Hauser_fgm_over
121,2553,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,16.59578399,0.274937781,0.020744851,47.20473373,T.J. McConnell_points_over
122,2553,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,16.59578399,0.274937781,0.020744851,47.20473373,Jayson Tatum_points_under
123,2553,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,16.59578399,0.274937781,0.020744851,47.20473373,Obi Toppin_points_over
124,2553,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,16.59578399,0.274937781,0.020744851,47.20473373,Ben Sheppard_points_over
125,2553,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,16.59578399,0.274937781,0.020744851,47.20473373,Jayson Tatum_rebounds_under
126,2845,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,16.32825009,0.297820214,0.023356091,41.81538462,Payton Pritchard_fgm_over
127,2845,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,16.32825009,0.297820214,0.023356091,41.81538462,Sam Hauser_fgm_over
128,2845,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,16.32825009,0.297820214,0.023356091,41.81538462,T.J. McConnell_points_over
129,2845,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,16.32825009,0.297820214,0.023356091,41.81538462,Jayson Tatum_points_under
130,2845,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,16.32825009,0.297820214,0.023356091,41.81538462,Ben Sheppard_points_over
131,2845,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,16.32825009,0.297820214,0.023356091,41.81538462,Jayson Tatum_rebounds_under
132,2947,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,16.23967514,0.319778995,0.025409373,38.35555556,Sam Hauser_fg3m_over
133,2947,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,16.23967514,0.319778995,0.025409373,38.35555556,Sam Hauser_fgm_over
134,2947,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,16.23967514,0.319778995,0.025409373,38.35555556,T.J. McConnell_points_over
135,2947,Jayson Tatum,Celtics,points,30.5,-120,under,0.806885465,2.396450095,0.545454545,16.23967514,0.319778995,0.025409373,38.35555556,Jayson Tatum_points_under
136,2947,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,16.23967514,0.319778995,0.025409373,38.35555556,Ben Sheppard_points_over
137,2947,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,16.23967514,0.319778995,0.025409373,38.35555556,Jayson Tatum_rebounds_under
138,3228,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,15.99474411,0.294695538,0.024202326,40.3183432,Payton Pritchard_fgm_over
139,3228,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,15.99474411,0.294695538,0.024202326,40.3183432,Sam Hauser_fgm_over
140,3228,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,15.99474411,0.294695538,0.024202326,40.3183432,T.J. McConnell_points_over
141,3228,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,15.99474411,0.294695538,0.024202326,40.3183432,Obi Toppin_points_over
142,3228,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,15.99474411,0.294695538,0.024202326,40.3183432,Ben Sheppard_points_over
143,3228,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,15.99474411,0.294695538,0.024202326,40.3183432,Jayson Tatum_rebounds_under
144,3334,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,15.90616917,0.316423932,0.026330003,36.97948718,Sam Hauser_fg3m_over
145,3334,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,15.90616917,0.316423932,0.026330003,36.97948718,Sam Hauser_fgm_over
146,3334,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,15.90616917,0.316423932,0.026330003,36.97948718,T.J. McConnell_points_over
147,3334,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,15.90616917,0.316423932,0.026330003,36.97948718,Obi Toppin_points_over
148,3334,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,15.90616917,0.316423932,0.026330003,36.97948718,Ben Sheppard_points_over
149,3334,Jayson Tatum,Celtics,rebounds,10.5,-110,under,0.774301453,2.391059323,0.523809524,15.90616917,0.316423932,0.026330003,36.97948718,Jayson Tatum_rebounds_under
150,4079,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,15.31052007,0.35343559,0.031987689,30.26202686,Sam Hauser_fg3m_over
151,4079,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,15.31052007,0.35343559,0.031987689,30.26202686,Payton Pritchard_fgm_over
152,4079,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,15.31052007,0.35343559,0.031987689,30.26202686,Sam Hauser_fgm_over
153,4079,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,15.31052007,0.35343559,0.031987689,30.26202686,T.J. McConnell_points_over
154,4079,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,15.31052007,0.35343559,0.031987689,30.26202686,Obi Toppin_points_over
155,4079,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,15.31052007,0.35343559,0.031987689,30.26202686,Ben Sheppard_points_over
156,4307,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,15.1278305,0.289690283,0.02695259,36.10218573,Payton Pritchard_fgm_over
157,4307,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,15.1278305,0.289690283,0.02695259,36.10218573,Sam Hauser_fgm_over
158,4307,T.J. McConnell,Pacers,points,9.5,-130,over,0.817743798,2.233887442,0.565217391,15.1278305,0.289690283,0.02695259,36.10218573,T.J. McConnell_points_over
159,4307,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,15.1278305,0.289690283,0.02695259,36.10218573,Obi Toppin_points_over
160,4307,Ben Sheppard,Pacers,points,3.5,-120,over,0.781925392,2.167649426,0.545454545,15.1278305,0.289690283,0.02695259,36.10218573,Ben Sheppard_points_over
161,4307,Jayson Tatum,Celtics,fgm,10.5,-140,under,0.761150332,1.524145707,0.583333333,15.1278305,0.289690283,0.02695259,36.10218573,Jayson Tatum_fgm_under
