,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
44,Keegan Murray,Kings,rebounds,6.5,-140,over,0.608038330562136,0.21175711910402306,0.5833333333333333,5,0.1416461762469009,0.10476718403547668,Keegan Murray_rebounds_over
47,Stephen Curry,Warriors,rebounds,4.5,-105,over,0.6049892138616018,0.9058470876965885,0.5121951219512195,5,0.1416461762469009,0.10476718403547668,Stephen Curry_rebounds_over
56,Kevin Huerter,Kings,fg3m,1.5,-120,under,0.5690431828955749,0.2162291765427704,0.5454545454545454,5,0.1416461762469009,0.10476718403547668,Kevin Huerter_fg3m_under
27,Norman Powell,Clippers,points,21.5,-110,over,0.6518605332987389,1.222305090578872,0.5238095238095238,6,0.1262797911251677,0.0771251867818131,Norman Powell_points_over
42,De'Aaron Fox,Kings,rebounds,4.5,-145,over,0.615929624153269,0.20354337646727272,0.5918367346938775,6,0.1262797911251677,0.0771251867818131,De'Aaron Fox_rebounds_over
58,Alperen Sengun,Rockets,assists,5.5,-115,over,0.5649682113073651,0.28122458396015126,0.5348837209302326,6,0.1262797911251677,0.0771251867818131,Alperen Sengun_assists_over
64,Dillon Brooks,Rockets,assists,1.5,115,over,0.5567036416254695,0.984564147473797,0.46511627906976744,6,0.1262797911251677,0.0771251867818131,Dillon Brooks_assists_over
9,Draymond Green,Warriors,rebounds,5.5,-155,over,0.724102547273447,0.9563274049912571,0.607843137254902,7,0.14948949925793373,0.09673152366847182,Draymond Green_rebounds_over
37,Malik Monk,Kings,points,17.5,-120,under,0.6215867874725398,0.6978788851649491,0.5454545454545454,7,0.14948949925793373,0.09673152366847182,Malik Monk_points_under
50,Jabari Smith Jr.,Rockets,points,11.5,-120,under,0.5951795250696563,0.4558123131385168,0.5454545454545454,7,0.14948949925793373,0.09673152366847182,Jabari Smith Jr._points_under
63,Alperen Sengun,Rockets,rebounds,10.5,-115,under,0.5580342497630784,0.21640711735051488,0.5348837209302326,7,0.14948949925793373,0.09673152366847182,Alperen Sengun_rebounds_under
12,Norman Powell,Clippers,assists,1.5,-150,over,0.7057934329039397,0.8816119408661636,0.6000000000000001,8,0.12750853390908914,0.0782032560553216,Norman Powell_assists_over
53,DeMar DeRozan,Kings,assists,3.5,-135,over,0.5921355461748423,0.1537723463365901,0.574468085106383,8,0.12750853390908914,0.0782032560553216,DeMar DeRozan_assists_over
64,Dillon Brooks,Rockets,assists,1.5,115,over,0.5567036416254695,0.984564147473797,0.46511627906976744,8,0.12750853390908914,0.0782032560553216,Dillon Brooks_assists_over
68,Rudy Gobert,Timberwolves,points,10.5,105,over,0.5480452830140439,0.6174641508939493,0.48780487804878053,8,0.12750853390908914,0.0782032560553216,Rudy Gobert_points_over
18,Mike Conley,Timberwolves,points,10.5,-125,under,0.6739403994759533,1.0654635952835796,0.5555555555555556,9,0.15701197831535793,0.09479518663499392,Mike Conley_points_under
25,Kevin Huerter,Kings,assists,2.5,-170,under,0.6586382836205436,0.23036284051608158,0.6296296296296295,9,0.15701197831535793,0.09479518663499392,Kevin Huerter_assists_under
34,Draymond Green,Warriors,assists,5.5,105,over,0.6260951097257446,1.417474874688881,0.48780487804878053,9,0.15701197831535793,0.09479518663499392,Draymond Green_assists_over
59,Domantas Sabonis,Kings,assists,5.5,-125,over,0.5649682113073651,0.08471390176628546,0.5555555555555556,9,0.15701197831535793,0.09479518663499392,Domantas Sabonis_assists_over
1,Brandin Podziemski,Warriors,fg3m,1.5,-180,under,0.8325291885556523,1.4752270220995178,0.6428571428571428,10,0.21753999459255888,0.1062573789846517,Brandin Podziemski_fg3m_under
11,Jalen Green,Rockets,fg3m,2.5,-125,under,0.712710579278121,1.4143952135030888,0.5555555555555556,10,0.21753999459255888,0.1062573789846517,Jalen Green_fg3m_under
37,Malik Monk,Kings,points,17.5,-120,under,0.6215867874725398,0.6978788851649491,0.5454545454545454,10,0.21753999459255888,0.1062573789846517,Malik Monk_points_under
54,Stephen Curry,Warriors,fg3m,4.5,-120,under,0.5898270213105776,0.4067476953469624,0.5454545454545454,10,0.21753999459255888,0.1062573789846517,Stephen Curry_fg3m_under
13,Julius Randle,Timberwolves,rebounds,5.5,-155,over,0.6906963279267728,0.681534310365389,0.607843137254902,11,0.1753640365202165,0.13094126539504694,Julius Randle_rebounds_over
24,Mike Conley,Timberwolves,fg3m,2.5,-190,under,0.6586382836205436,0.026450059209410792,0.6551724137931035,11,0.1753640365202165,0.13094126539504694,Mike Conley_fg3m_under
29,Jalen Green,Rockets,rebounds,5.5,-145,under,0.6510064372694919,0.49988197003536294,0.5918367346938775,11,0.1753640365202165,0.13094126539504694,Jalen Green_rebounds_under
52,DeMar DeRozan,Kings,rebounds,3.5,-125,over,0.5921355461748423,0.32921991557358066,0.5555555555555556,11,0.1753640365202165,0.13094126539504694,DeMar DeRozan_rebounds_over
4,Keegan Murray,Kings,points,13.5,-125,under,0.7687983490981454,1.9191851418833084,0.5555555555555556,12,0.1775422331747516,0.11163645915418965,Keegan Murray_points_under
25,Kevin Huerter,Kings,assists,2.5,-170,under,0.6586382836205436,0.23036284051608158,0.6296296296296295,12,0.1775422331747516,0.11163645915418965,Kevin Huerter_assists_under
51,Anthony Edwards,Timberwolves,fg3m,3.5,-125,over,0.5921355461748423,0.32921991557358066,0.5555555555555556,12,0.1775422331747516,0.11163645915418965,Anthony Edwards_fg3m_over
53,DeMar DeRozan,Kings,assists,3.5,-135,over,0.5921355461748423,0.1537723463365901,0.574468085106383,12,0.1775422331747516,0.11163645915418965,DeMar DeRozan_assists_over
20,Jabari Smith Jr.,Rockets,rebounds,7.5,-125,under,0.667877202999595,1.0108948269963547,0.5555555555555556,13,0.13865284800996924,0.08327198561446279,Jabari Smith Jr._rebounds_under
34,Draymond Green,Warriors,assists,5.5,105,over,0.6260951097257446,1.417474874688881,0.48780487804878053,13,0.13865284800996924,0.08327198561446279,Draymond Green_assists_over
49,Kevin Huerter,Kings,points,7.5,-135,over,0.6013482358732403,0.23395686778560965,0.574468085106383,13,0.13865284800996924,0.08327198561446279,Kevin Huerter_points_over
66,Fred VanVleet,Rockets,points,16.5,-115,over,0.5513988069073745,0.15438015152545725,0.5348837209302326,13,0.13865284800996924,0.08327198561446279,Fred VanVleet_points_over
20,Jabari Smith Jr.,Rockets,rebounds,7.5,-125,under,0.667877202999595,1.0108948269963547,0.5555555555555556,14,0.1442593052463372,0.10362745291003213,Jabari Smith Jr._rebounds_under
36,De'Aaron Fox,Kings,fg3m,2.5,-130,under,0.6227137499963162,0.5086216345827972,0.5652173913043479,14,0.1442593052463372,0.10362745291003213,De'Aaron Fox_fg3m_under
49,Kevin Huerter,Kings,points,7.5,-135,over,0.6013482358732403,0.23395686778560965,0.574468085106383,14,0.1442593052463372,0.10362745291003213,Kevin Huerter_points_over
55,Donte DiVincenzo,Timberwolves,rebounds,2.5,-135,over,0.5768099188731564,0.02038262722932327,0.574468085106383,14,0.1442593052463372,0.10362745291003213,Donte DiVincenzo_rebounds_over
