,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PARLAY_ID,TO_WIN,PROP_TAG
134,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,9.682741678387487,0.04394606849200669,0.008072103529527032,1568,122.8834457885841,Jaylen Brown_points_under
135,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,9.682741678387487,0.04394606849200669,0.008072103529527032,1568,122.8834457885841,Pascal Siakam_points_over
136,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Obi Toppin_points_over
137,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Jrue Holiday_points_under
138,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Myles Turner_fg3m_over
139,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Myles Turner_steals_under
140,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Jrue Holiday_rebounds_under
141,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Aaron Nesmith_assists_over
142,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Jaylen Brown_points_under
143,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,9.670856070930238,0.03828897985326422,0.00704707450990455,1632,140.90285608510547,Aaron Nesmith_points_under
144,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Obi Toppin_points_over
145,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Jrue Holiday_points_under
146,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Myles Turner_fg3m_over
147,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Myles Turner_steals_under
148,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Jrue Holiday_rebounds_under
149,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Aaron Nesmith_assists_over
150,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Myles Turner_points_over
151,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,9.670224068193882,0.03894722809061633,0.007175564717842007,1637,138.3618536410807,Derrick White_points_over
152,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Obi Toppin_points_over
153,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Jrue Holiday_points_under
154,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Jaylen Brown_assists_under
155,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Myles Turner_steals_under
156,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Jrue Holiday_rebounds_under
157,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Aaron Nesmith_assists_over
158,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Jaylen Brown_points_under
159,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,9.665195958596744,0.039100557245202415,0.007197078756678573,1660,137.9452629057372,Myles Turner_points_over
160,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Obi Toppin_points_over
161,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Jrue Holiday_points_under
162,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Jaylen Brown_assists_under
163,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Myles Turner_fg3m_over
164,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Myles Turner_steals_under
165,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Jrue Holiday_rebounds_under
166,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Aaron Nesmith_assists_over
167,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,9.660666063159637,0.04377990818899101,0.008072103529527032,1681,122.88344578858411,Aaron Nesmith_points_under
168,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Obi Toppin_points_over
169,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Jrue Holiday_points_under
170,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Myles Turner_fg3m_over
171,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Myles Turner_steals_under
172,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Jrue Holiday_rebounds_under
173,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Aaron Nesmith_fgm_under
174,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Aaron Nesmith_assists_over
175,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,9.649227334407403,0.04267709569944058,0.00789312118962621,1744,125.69259421916428,Myles Turner_points_over
176,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Obi Toppin_points_over
177,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Jrue Holiday_points_under
178,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Myles Turner_fg3m_over
179,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Myles Turner_steals_under
180,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Jrue Holiday_rebounds_under
181,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Aaron Nesmith_assists_over
182,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Jaylen Brown_points_under
183,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,9.64360550193237,0.0389073569997398,0.00719606128601247,1773,137.96490875415088,Pascal Siakam_points_over
184,Obi Toppin,Pacers,points,8.5,-135,over,0.7984197698786744,1.9492091082032765,0.574468085106383,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Obi Toppin_points_over
185,Jrue Holiday,Celtics,points,13.5,100,under,0.7469217995026641,2.469217995026641,0.5,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Jrue Holiday_points_under
186,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Jaylen Brown_assists_under
187,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Myles Turner_fg3m_over
188,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.032880414320754,0.5555555555555556,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Myles Turner_steals_under
189,Jrue Holiday,Celtics,rebounds,5.5,-110,under,0.664959723665485,1.347342816806902,0.5238095238095238,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Jrue Holiday_rebounds_under
190,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Aaron Nesmith_assists_over
191,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,9.633415494161767,0.04448696527963751,0.008242761109432466,1834,120.31857113457615,Pascal Siakam_points_over
192,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Jrue Holiday_fgm_under
193,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Jaylen Brown_assists_under
194,Myles Turner,Pacers,fg3m,1.5,-135,over,0.6827480500604242,0.9424367320073952,0.574468085106383,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Myles Turner_fg3m_over
195,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Obi Toppin_fgm_over
196,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Aaron Nesmith_assists_over
197,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Jaylen Brown_points_under
198,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Myles Turner_points_over
199,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.978318751809841,0.02736969896324429,0.00762359997827312,184265,130.17162532792258,Aaron Nesmith_points_under
200,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Jrue Holiday_fgm_under
201,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Jaylen Brown_assists_under
202,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Obi Toppin_fgm_over
203,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Aaron Nesmith_assists_over
204,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Jaylen Brown_points_under
205,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Myles Turner_points_over
206,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Pascal Siakam_points_over
207,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.583575612895361,0.02379092865857486,0.007098287318271528,264703,139.8790536593137,Aaron Nesmith_points_under
208,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Jrue Holiday_fgm_under
209,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Jaylen Brown_assists_under
210,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Obi Toppin_fgm_over
211,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Aaron Nesmith_assists_over
212,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Jaylen Brown_points_under
213,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Myles Turner_points_over
214,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Derrick White_points_over
215,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.492434416321792,0.023862527558901496,0.0072385696763401335,285629,137.14883944110997,Aaron Nesmith_points_under
216,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Jrue Holiday_fgm_under
217,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Jaylen Brown_assists_under
218,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Obi Toppin_fgm_over
219,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Aaron Nesmith_assists_over
220,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Jaylen Brown_points_under
221,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Myles Turner_points_over
222,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Derrick White_points_over
223,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.465183847323924,0.024247913687132607,0.007391604976051343,292031,134.28861502203935,Pascal Siakam_points_over
224,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Jrue Holiday_fgm_under
225,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Jaylen Brown_assists_under
226,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Obi Toppin_fgm_over
227,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Aaron Nesmith_fgm_under
228,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Aaron Nesmith_assists_over
229,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Jaylen Brown_points_under
230,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Myles Turner_points_over
231,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.444187113537442,0.026570068877041803,0.008130765473656478,296990,121.98965002003575,Pascal Siakam_points_over
232,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Jrue Holiday_fgm_under
233,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Jaylen Brown_assists_under
234,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Obi Toppin_fgm_over
235,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Andrew Nembhard_points_over
236,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Aaron Nesmith_assists_over
237,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Jaylen Brown_points_under
238,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Myles Turner_points_over
239,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.387979745018649,0.024253761291845345,0.007500836693598836,310628,132.3184604396725,Aaron Nesmith_points_under
240,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Jrue Holiday_fgm_under
241,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Jaylen Brown_assists_under
242,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Obi Toppin_fgm_over
243,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Jaylen Brown_points_under
244,Myles Turner,Pacers,points,16.5,-105,over,0.596178247804336,0.8198352761851853,0.5121951219512195,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Myles Turner_points_over
245,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Derrick White_points_over
246,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Pascal Siakam_points_over
247,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.387378680290324,0.023419045060331215,0.0072385696763401335,310773,137.14883944110994,Aaron Nesmith_points_under
248,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Jrue Holiday_fgm_under
249,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Jaylen Brown_assists_under
250,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Obi Toppin_fgm_over
251,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Aaron Nesmith_assists_over
252,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Jaylen Brown_points_under
253,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Derrick White_points_over
254,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Pascal Siakam_points_over
255,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.220292733229522,0.023754295741791668,0.007559215066211237,352744,131.28886746057506,Aaron Nesmith_points_under
256,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Jrue Holiday_fgm_under
257,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Jaylen Brown_assists_under
258,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Obi Toppin_fgm_over
259,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Andrew Nembhard_points_over
260,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Aaron Nesmith_assists_over
261,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Jaylen Brown_points_under
262,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Pascal Siakam_points_over
263,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.115838061926379,0.024143754979652102,0.007833099670059471,380135,126.66338258433113,Aaron Nesmith_points_under
264,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Obi Toppin_fg3m_over
265,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Jrue Holiday_fgm_under
266,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Jaylen Brown_assists_under
