,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
1,Quentin Grimes_points_over,9.5,1,0.05017587487961571,0.014418330346955693,0.8906006303572609,0.5238095238095238,3.501187835228399
12,Trey Murphy III_points_over,14.5,1,0.05017587487961571,0.014418330346955693,0.757359562650262,0.5348837209302326,2.0796654769481018
34,Klay Thompson_rebounds_over,2.5,1,0.05017587487961571,0.014418330346955693,0.6405735336749161,0.5,1.405735336749161
39,Dejounte Murray_rebounds_under,6.5,1,0.05017587487961571,0.014418330346955693,0.6223605983423859,0.607843137254902,0.11941782507446419
41,Gradey Dick_rebounds_over,2.5,1,0.05017587487961571,0.014418330346955693,0.6200962589216268,0.5918367346938775,0.23874425640684716
61,Klay Thompson_points_under,11.5,1,0.05017587487961571,0.014418330346955693,0.5554054830831634,0.5348837209302326,0.19183386360348376
66,Jalen Williams_assists_over,4.5,1,0.05017587487961571,0.014418330346955693,0.541788131772205,0.5348837209302326,0.06454123178365512
3,Davion Mitchell_points_under,7.5,2,0.07039705081960573,0.01597915335070554,0.8449215899645284,0.5652173913043479,2.4743063727631354
10,Daniel Gafford_assists_over,0.5,2,0.07039705081960573,0.01597915335070554,0.7768698398515702,0.6428571428571428,1.0423209766233237
14,RJ Barrett_points_over,22.5,2,0.07039705081960573,0.01597915335070554,0.7358488706030892,0.5555555555555556,1.622639835427803
28,Brandon Ingram_fg3m_over,1.5,2,0.07039705081960573,0.01597915335070554,0.6691458157147478,0.5833333333333333,0.7355355632692675
38,Bilal Coulibaly_rebounds_over,4.5,2,0.07039705081960573,0.01597915335070554,0.6266892287178578,0.5348837209302326,0.8581819206234536
42,Alexandre Sarr_points_over,10.5,2,0.07039705081960573,0.01597915335070554,0.6094891593900151,0.5454545454545454,0.5869839610751393
55,Brandon Ingram_assists_over,5.5,2,0.07039705081960573,0.01597915335070554,0.5702459197218775,0.46511627906976744,1.1301436370101836
12,Trey Murphy III_points_over,14.5,3,0.03472927480905504,0.008768722729398302,0.757359562650262,0.5348837209302326,2.0796654769481018
21,Michael Porter Jr._fg3m_under,2.5,3,0.03472927480905504,0.008768722729398302,0.6766764161830634,0.48780487804878053,1.9359332658763992
34,Klay Thompson_rebounds_over,2.5,3,0.03472927480905504,0.008768722729398302,0.6405735336749161,0.5,1.405735336749161
35,Isaiah Hartenstein_assists_over,3.5,3,0.03472927480905504,0.008768722729398302,0.640552227211231,0.5918367346938775,0.41156191954315813
58,Carlton Carrington_rebounds_under,3.5,3,0.03472927480905504,0.008768722729398302,0.5583570552828954,0.45454545454545453,1.1419276081118497
59,CJ McCollum_assists_under,3.5,3,0.03472927480905504,0.008768722729398302,0.5583570552828954,0.48780487804878053,0.7231598166496771
69,Michael Porter Jr._points_over,19.5,3,0.03472927480905504,0.008768722729398302,0.5297427331607596,0.5121951219512195,0.17129810942646229
1,Quentin Grimes_points_over,9.5,4,0.08891444826438785,0.017259448166232302,0.8906006303572609,0.5238095238095238,3.501187835228399
9,Jordan Poole_points_under,22.5,4,0.08891444826438785,0.017259448166232302,0.7863218213510307,0.5238095238095238,2.505799203805293
13,Kyrie Irving_rebounds_over,3.5,4,0.08891444826438785,0.017259448166232302,0.7487317354221212,0.6153846153846154,1.0834453503047352
21,Michael Porter Jr._fg3m_under,2.5,4,0.08891444826438785,0.017259448166232302,0.6766764161830634,0.48780487804878053,1.9359332658763992
31,Trey Murphy III_assists_over,1.5,4,0.08891444826438785,0.017259448166232302,0.6691458157147478,0.6491228070175439,0.1542312832081929
33,Shai Gilgeous-Alexander_assists_over,5.5,4,0.08891444826438785,0.017259448166232302,0.6453269565417072,0.5918367346938775,0.45190015009373385
53,Aaron Gordon_assists_under,3.5,4,0.08891444826438785,0.017259448166232302,0.580338197474811,0.5454545454545454,0.3197668101857678
38,Bilal Coulibaly_rebounds_over,4.5,5,0.023482628711161056,0.009773932160870453,0.6266892287178578,0.5348837209302326,0.8581819206234536
40,Bilal Coulibaly_assists_over,2.5,5,0.023482628711161056,0.009773932160870453,0.6200962589216268,0.5918367346938775,0.23874425640684716
47,Jalen Williams_points_over,21.5,5,0.023482628711161056,0.009773932160870453,0.5946282767952675,0.5454545454545454,0.45075920395662017
50,Klay Thompson_assists_over,1.5,5,0.023482628711161056,0.009773932160870453,0.593994150290162,0.45454545454545453,1.5339356531917825
57,Kyrie Irving_points_under,23.5,5,0.023482628711161056,0.009773932160870453,0.5634377721746998,0.5121951219512195,0.5002258712292122
58,Carlton Carrington_rebounds_under,3.5,5,0.023482628711161056,0.009773932160870453,0.5583570552828954,0.45454545454545453,1.1419276081118497
65,Jordan Poole_fg3m_under,2.5,5,0.023482628711161056,0.009773932160870453,0.5438131158833297,0.5348837209302326,0.08347043108329943
18,Jakob Poeltl_rebounds_over,10.5,6,0.039310955516222705,0.011879915711195038,0.7123936134421189,0.5555555555555556,1.4115425209790704
20,Dereck Lively II_assists_over,1.5,6,0.039310955516222705,0.011879915711195038,0.6915589588159976,0.6296296296296295,0.49179173177409896
30,Luguentz Dort_assists_over,1.5,6,0.039310955516222705,0.011879915711195038,0.6691458157147478,0.5348837209302326,1.255058712116121
43,Daniel Gafford_rebounds_over,6.5,6,0.039310955516222705,0.011879915711195038,0.608038330562136,0.5454545454545454,0.5736846968195803
44,Bilal Coulibaly_fg3m_under,0.5,6,0.039310955516222705,0.011879915711195038,0.6065306597126334,0.45454545454545453,1.671837256838968
54,Jamal Murray_assists_over,6.5,6,0.039310955516222705,0.011879915711195038,0.5796443428305458,0.5121951219512195,0.6584328704886611
60,Luguentz Dort_fg3m_under,1.5,6,0.039310955516222705,0.011879915711195038,0.5578254003710748,0.5,0.5782540037107475
18,Jakob Poeltl_rebounds_over,10.5,7,0.038291719140768544,0.012660590011418766,0.7123936134421189,0.5555555555555556,1.4115425209790704
25,Alexandre Sarr_rebounds_over,5.5,7,0.038291719140768544,0.012660590011418766,0.6730228699281167,0.5833333333333333,0.7687674565267146
26,Dejounte Murray_assists_over,5.5,7,0.038291719140768544,0.012660590011418766,0.6730228699281167,0.5833333333333333,0.7687674565267146
27,Isaiah Hartenstein_points_under,10.5,7,0.038291719140768544,0.012660590011418766,0.669881086782901,0.574468085106383,0.8304464960733977
46,Scottie Barnes_rebounds_over,8.5,7,0.038291719140768544,0.012660590011418766,0.5957645925283942,0.5121951219512195,0.8157972127771815
62,Christian Braun_fg3m_under,0.5,7,0.038291719140768544,0.012660590011418766,0.5488116360940265,0.425531914893617,1.4485367241048115
66,Jalen Williams_assists_over,4.5,7,0.038291719140768544,0.012660590011418766,0.541788131772205,0.5348837209302326,0.06454123178365512
