,PROP_TAG,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PROB,HOUSE_PROB,EV,TO_WIN
0,T.J. McConnell_points_over,9.5,0,13.543369874379259,0.2382379583572368,0.025500987094421557,0.8177437977355175,0.5652173913043479,2.233887441506501,38.21416831032216
1,Jayson Tatum_points_under,30.5,0,13.543369874379259,0.2382379583572368,0.025500987094421557,0.8068854648806717,0.5454545454545454,2.3964500947394916,38.21416831032216
2,Obi Toppin_points_over,8.5,0,13.543369874379259,0.2382379583572368,0.025500987094421557,0.7984197698786744,0.5652173913043479,2.0629441181575032,38.21416831032216
3,Ben Sheppard_points_over,3.5,0,13.543369874379259,0.2382379583572368,0.025500987094421557,0.7819253918846989,0.5454545454545454,2.167649425609741,38.21416831032216
4,Jayson Tatum_rebounds_under,10.5,0,13.543369874379259,0.2382379583572368,0.025500987094421557,0.7743014528889086,0.5238095238095238,2.3910593230304915,38.21416831032216
5,Jrue Holiday_points_under,13.5,0,13.543369874379259,0.2382379583572368,0.025500987094421557,0.7469217995026641,0.5121951219512195,2.2913794713355307,38.21416831032216
6,T.J. McConnell_points_over,9.5,6,12.671065486507398,0.22473437569841384,0.027271888975978608,0.8177437977355175,0.5652173913043479,2.233887441506501,35.667793744716825
7,Obi Toppin_points_over,8.5,6,12.671065486507398,0.22473437569841384,0.027271888975978608,0.7984197698786744,0.5652173913043479,2.0629441181575032,35.667793744716825
8,Ben Sheppard_points_over,3.5,6,12.671065486507398,0.22473437569841384,0.027271888975978608,0.7819253918846989,0.5454545454545454,2.167649425609741,35.667793744716825
9,Jayson Tatum_rebounds_under,10.5,6,12.671065486507398,0.22473437569841384,0.027271888975978608,0.7743014528889086,0.5238095238095238,2.3910593230304915,35.667793744716825
10,Jayson Tatum_fgm_under,10.5,6,12.671065486507398,0.22473437569841384,0.027271888975978608,0.7611503324678901,0.5833333333333333,1.5241457068676298,35.667793744716825
11,Jrue Holiday_points_under,13.5,6,12.671065486507398,0.22473437569841384,0.027271888975978608,0.7469217995026641,0.5121951219512195,2.2913794713355307,35.667793744716825
12,T.J. McConnell_points_over,9.5,7,12.662925426623818,0.21195305481341284,0.025918351858651042,0.8177437977355175,0.5652173913043479,2.233887441506501,37.582700221589114
13,Jayson Tatum_points_under,30.5,7,12.662925426623818,0.21195305481341284,0.025918351858651042,0.8068854648806717,0.5454545454545454,2.3964500947394916,37.582700221589114
14,Ben Sheppard_points_over,3.5,7,12.662925426623818,0.21195305481341284,0.025918351858651042,0.7819253918846989,0.5454545454545454,2.167649425609741,37.582700221589114
15,Jayson Tatum_rebounds_under,10.5,7,12.662925426623818,0.21195305481341284,0.025918351858651042,0.7743014528889086,0.5238095238095238,2.3910593230304915,37.582700221589114
16,Jrue Holiday_points_under,13.5,7,12.662925426623818,0.21195305481341284,0.025918351858651042,0.7469217995026641,0.5121951219512195,2.2913794713355307,37.582700221589114
17,Al Horford_rebounds_under,7.5,7,12.662925426623818,0.21195305481341284,0.025918351858651042,0.7103297493653433,0.574468085106383,1.1824996704020618,37.582700221589114
18,T.J. McConnell_points_over,9.5,9,12.571998871813983,0.220968644328262,0.0274241384590084,0.8177437977355175,0.5652173913043479,2.233887441506501,35.464226633581475
19,Jayson Tatum_points_under,30.5,9,12.571998871813983,0.220968644328262,0.0274241384590084,0.8068854648806717,0.5454545454545454,2.3964500947394916,35.464226633581475
20,Ben Sheppard_points_over,3.5,9,12.571998871813983,0.220968644328262,0.0274241384590084,0.7819253918846989,0.5454545454545454,2.167649425609741,35.464226633581475
21,Jayson Tatum_rebounds_under,10.5,9,12.571998871813983,0.220968644328262,0.0274241384590084,0.7743014528889086,0.5238095238095238,2.3910593230304915,35.464226633581475
22,Jrue Holiday_points_under,13.5,9,12.571998871813983,0.220968644328262,0.0274241384590084,0.7469217995026641,0.5121951219512195,2.2913794713355307,35.464226633581475
23,Luke Kornet_points_over,3.5,9,12.571998871813983,0.220968644328262,0.0274241384590084,0.7405441826798396,0.607843137254902,1.0915731155922281,35.464226633581475
24,T.J. McConnell_points_over,9.5,10,12.55822011917158,0.21642411284446567,0.02685742257816739,0.8177437977355175,0.5652173913043479,2.233887441506501,36.23365475929578
25,Jayson Tatum_points_under,30.5,10,12.55822011917158,0.21642411284446567,0.02685742257816739,0.8068854648806717,0.5454545454545454,2.3964500947394916,36.23365475929578
26,Obi Toppin_points_over,8.5,10,12.55822011917158,0.21642411284446567,0.02685742257816739,0.7984197698786744,0.5652173913043479,2.0629441181575032,36.23365475929578
27,Jayson Tatum_rebounds_under,10.5,10,12.55822011917158,0.21642411284446567,0.02685742257816739,0.7743014528889086,0.5238095238095238,2.3910593230304915,36.23365475929578
28,Jrue Holiday_points_under,13.5,10,12.55822011917158,0.21642411284446567,0.02685742257816739,0.7469217995026641,0.5121951219512195,2.2913794713355307,36.23365475929578
29,Al Horford_rebounds_under,7.5,10,12.55822011917158,0.21642411284446567,0.02685742257816739,0.7103297493653433,0.574468085106383,1.1824996704020618,36.23365475929578
30,Jayson Tatum_points_under,30.5,11,12.491982103274822,0.20694441182902165,0.025918351858651042,0.8068854648806717,0.5454545454545454,2.3964500947394916,37.582700221589114
31,Obi Toppin_points_over,8.5,11,12.491982103274822,0.20694441182902165,0.025918351858651042,0.7984197698786744,0.5652173913043479,2.0629441181575032,37.582700221589114
32,Ben Sheppard_points_over,3.5,11,12.491982103274822,0.20694441182902165,0.025918351858651042,0.7819253918846989,0.5454545454545454,2.167649425609741,37.582700221589114
33,Jayson Tatum_rebounds_under,10.5,11,12.491982103274822,0.20694441182902165,0.025918351858651042,0.7743014528889086,0.5238095238095238,2.3910593230304915,37.582700221589114
34,Jrue Holiday_points_under,13.5,11,12.491982103274822,0.20694441182902165,0.025918351858651042,0.7469217995026641,0.5121951219512195,2.2913794713355307,37.582700221589114
35,Al Horford_rebounds_under,7.5,11,12.491982103274822,0.20694441182902165,0.025918351858651042,0.7103297493653433,0.574468085106383,1.1824996704020618,37.582700221589114
36,T.J. McConnell_points_over,9.5,13,12.467293564361745,0.22562988232129053,0.028417766664044945,0.8177437977355175,0.5652173913043479,2.233887441506501,34.18925367436533
37,Jayson Tatum_points_under,30.5,13,12.467293564361745,0.22562988232129053,0.028417766664044945,0.8068854648806717,0.5454545454545454,2.3964500947394916,34.18925367436533
38,Obi Toppin_points_over,8.5,13,12.467293564361745,0.22562988232129053,0.028417766664044945,0.7984197698786744,0.5652173913043479,2.0629441181575032,34.18925367436533
39,Jayson Tatum_rebounds_under,10.5,13,12.467293564361745,0.22562988232129053,0.028417766664044945,0.7743014528889086,0.5238095238095238,2.3910593230304915,34.18925367436533
40,Jrue Holiday_points_under,13.5,13,12.467293564361745,0.22562988232129053,0.028417766664044945,0.7469217995026641,0.5121951219512195,2.2913794713355307,34.18925367436533
41,Luke Kornet_points_over,3.5,13,12.467293564361745,0.22562988232129053,0.028417766664044945,0.7405441826798396,0.607843137254902,1.0915731155922281,34.18925367436533
42,T.J. McConnell_points_over,9.5,14,12.43449007344579,0.22656656876514622,0.028601411057269165,0.8177437977355175,0.5652173913043479,2.233887441506501,33.9633099568997
43,Jayson Tatum_points_under,30.5,14,12.43449007344579,0.22656656876514622,0.028601411057269165,0.8068854648806717,0.5454545454545454,2.3964500947394916,33.9633099568997
44,Obi Toppin_points_over,8.5,14,12.43449007344579,0.22656656876514622,0.028601411057269165,0.7984197698786744,0.5652173913043479,2.0629441181575032,33.9633099568997
45,Ben Sheppard_points_over,3.5,14,12.43449007344579,0.22656656876514622,0.028601411057269165,0.7819253918846989,0.5454545454545454,2.167649425609741,33.9633099568997
46,Jayson Tatum_rebounds_under,10.5,14,12.43449007344579,0.22656656876514622,0.028601411057269165,0.7743014528889086,0.5238095238095238,2.3910593230304915,33.9633099568997
47,Al Horford_rebounds_under,7.5,14,12.43449007344579,0.22656656876514622,0.028601411057269165,0.7103297493653433,0.574468085106383,1.1824996704020618,33.9633099568997
48,Jayson Tatum_points_under,30.5,16,12.401055548464987,0.21574695478403969,0.0274241384590084,0.8068854648806717,0.5454545454545454,2.3964500947394916,35.464226633581475
49,Obi Toppin_points_over,8.5,16,12.401055548464987,0.21574695478403969,0.0274241384590084,0.7984197698786744,0.5652173913043479,2.0629441181575032,35.464226633581475
50,Ben Sheppard_points_over,3.5,16,12.401055548464987,0.21574695478403969,0.0274241384590084,0.7819253918846989,0.5454545454545454,2.167649425609741,35.464226633581475
51,Jayson Tatum_rebounds_under,10.5,16,12.401055548464987,0.21574695478403969,0.0274241384590084,0.7743014528889086,0.5238095238095238,2.3910593230304915,35.464226633581475
52,Jrue Holiday_points_under,13.5,16,12.401055548464987,0.21574695478403969,0.0274241384590084,0.7469217995026641,0.5121951219512195,2.2913794713355307,35.464226633581475
53,Luke Kornet_points_over,3.5,16,12.401055548464987,0.21574695478403969,0.0274241384590084,0.7405441826798396,0.607843137254902,1.0915731155922281,35.464226633581475
54,T.J. McConnell_points_over,9.5,17,12.364656996986184,0.2274643403767953,0.02904279085753566,0.8177437977355175,0.5652173913043479,2.233887441506501,33.4319526627219
55,Jayson Tatum_points_under,30.5,17,12.364656996986184,0.2274643403767953,0.02904279085753566,0.8068854648806717,0.5454545454545454,2.3964500947394916,33.4319526627219
56,Obi Toppin_points_over,8.5,17,12.364656996986184,0.2274643403767953,0.02904279085753566,0.7984197698786744,0.5652173913043479,2.0629441181575032,33.4319526627219
57,Ben Sheppard_points_over,3.5,17,12.364656996986184,0.2274643403767953,0.02904279085753566,0.7819253918846989,0.5454545454545454,2.167649425609741,33.4319526627219
58,Jayson Tatum_rebounds_under,10.5,17,12.364656996986184,0.2274643403767953,0.02904279085753566,0.7743014528889086,0.5238095238095238,2.3910593230304915,33.4319526627219
59,Jrue Holiday_fgm_under,5.5,17,12.364656996986184,0.2274643403767953,0.02904279085753566,0.7131444359599531,0.5833333333333333,1.112666593942456,33.4319526627219
60,T.J. McConnell_points_over,9.5,18,12.362550377392658,0.24133293581268173,0.031018027571580065,0.8177437977355175,0.5652173913043479,2.233887441506501,31.23931623931624
61,Al Horford_blocks_under,1.5,18,12.362550377392658,0.24133293581268173,0.031018027571580065,0.8087921354109989,0.6875,0.8821246211709014,31.23931623931624
62,Jayson Tatum_points_under,30.5,18,12.362550377392658,0.24133293581268173,0.031018027571580065,0.8068854648806717,0.5454545454545454,2.3964500947394916,31.23931623931624
63,Ben Sheppard_points_over,3.5,18,12.362550377392658,0.24133293581268173,0.031018027571580065,0.7819253918846989,0.5454545454545454,2.167649425609741,31.23931623931624
64,Jayson Tatum_rebounds_under,10.5,18,12.362550377392658,0.24133293581268173,0.031018027571580065,0.7743014528889086,0.5238095238095238,2.3910593230304915,31.23931623931624
65,Jrue Holiday_points_under,13.5,18,12.362550377392658,0.24133293581268173,0.031018027571580065,0.7469217995026641,0.5121951219512195,2.2913794713355307,31.23931623931624
66,T.J. McConnell_points_over,9.5,19,12.343563518635957,0.2362037555637634,0.030263076187684222,0.8177437977355175,0.5652173913043479,2.233887441506501,32.043567474708915
67,Jayson Tatum_points_under,30.5,19,12.343563518635957,0.2362037555637634,0.030263076187684222,0.8068854648806717,0.5454545454545454,2.3964500947394916,32.043567474708915
68,Obi Toppin_points_over,8.5,19,12.343563518635957,0.2362037555637634,0.030263076187684222,0.7984197698786744,0.5652173913043479,2.0629441181575032,32.043567474708915
