,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
1,Trae Young_points_under,23.5,1,0.39536517448596853,0.1921733053808526,0.9114840154411732,0.5555555555555556,3.203356138970559
45,Myles Turner_points_under,14.5,1,0.39536517448596853,0.1921733053808526,0.6751315317216169,0.5555555555555556,1.076183785494552
65,Kelly Oubre Jr._rebounds_over,4.5,1,0.39536517448596853,0.1921733053808526,0.6424819975720745,0.6226415094339623,0.15932513201817344
0,Wendell Carter Jr._points_under,11.5,2,0.5188866392063204,0.20329953600274966,0.9147698840930352,0.5652173913043479,3.0921951285153106
7,Michael Porter Jr._fg3m_under,2.5,2,0.5188866392063204,0.20329953600274966,0.783358489819263,0.6363636363636364,1.154959562865638
25,Josh Giddey_assists_over,5.5,2,0.5188866392063204,0.20329953600274966,0.724102547273447,0.5652173913043479,1.4055225335728003
13,Dorian Finney-Smith_fg3m_over,1.5,3,0.39036975922293543,0.19148936170212774,0.7513396028629259,0.6000000000000001,1.2611633571910486
15,Bam Adebayo_assists_over,4.5,3,0.39036975922293543,0.19148936170212774,0.7408226310970535,0.574468085106383,1.4479006780669468
35,Donovan Mitchell_rebounds_over,4.5,3,0.39036975922293543,0.19148936170212774,0.7013352132383803,0.5555555555555556,1.312016919145423
23,Trae Young_fg3m_under,2.5,4,0.3270417823662382,0.1854636591478697,0.7306210859394124,0.47619047619047616,2.6715214023638305
36,Bam Adebayo_fg3m_over,0.5,4,0.3270417823662382,0.1854636591478697,0.6988057880877979,0.6491228070175439,0.3826932325681729
66,Coby White_assists_over,3.5,4,0.3270417823662382,0.1854636591478697,0.640552227211231,0.6000000000000001,0.33793522676025733
2,Jalen Suggs_rebounds_under,4.5,5,0.47547382245644254,0.20206718346253233,0.9041314096636008,0.6296296296296295,2.17986707674036
6,Jalen Suggs_assists_under,5.5,5,0.47547382245644254,0.20206718346253233,0.8005578967455033,0.6000000000000001,1.6713158062125264
56,Grayson Allen_points_over,11.5,5,0.47547382245644254,0.20206718346253233,0.656904608707293,0.5348837209302326,1.140630037915999
11,Josh Giddey_fg3m_under,1.5,6,0.34382486821157376,0.21090387374461975,0.7724823535071383,0.7058823529411764,0.4717500040088971
41,Taurean Prince_points_over,7.5,6,0.34382486821157376,0.21090387374461975,0.6876838280582143,0.5121951219512195,1.7131040358063774
61,Tyrese Maxey_rebounds_under,3.5,6,0.34382486821157376,0.21090387374461975,0.6472318887822313,0.5833333333333333,0.5477019038476969
22,Giannis Antetokounmpo_points_over,30.5,7,0.3649622565097047,0.22071260021398528,0.7308841982625474,0.5238095238095238,1.976621892506134
29,Cameron Johnson_fg3m_over,2.5,7,0.3649622565097047,0.22071260021398528,0.7145668868999318,0.6491228070175439,0.5040962909859608
36,Bam Adebayo_fg3m_over,0.5,7,0.3649622565097047,0.22071260021398528,0.6988057880877979,0.6491228070175439,0.3826932325681729
9,Evan Mobley_fg3m_over,0.5,8,0.36298977323199627,0.1750528541226216,0.7768698398515702,0.6000000000000001,1.4739153320964178
