,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
1,Trae Young,Hawks,points,23.5,-125,under,0.9114840154411732,3.203356138970559,0.5555555555555556,1,0.39536517448596853,0.1921733053808526,Trae Young_points_under
45,Myles Turner,Pacers,points,14.5,-125,under,0.6751315317216169,1.076183785494552,0.5555555555555556,1,0.39536517448596853,0.1921733053808526,Myles Turner_points_under
65,Kelly Oubre Jr.,76ers,rebounds,4.5,-165,over,0.6424819975720745,0.15932513201817344,0.6226415094339623,1,0.39536517448596853,0.1921733053808526,Kelly Oubre Jr._rebounds_over
0,Wendell Carter Jr.,Magic,points,11.5,-130,under,0.9147698840930352,3.0921951285153106,0.5652173913043479,2,0.5188866392063204,0.20329953600274966,Wendell Carter Jr._points_under
7,Michael Porter Jr.,Nuggets,fg3m,2.5,-175,under,0.783358489819263,1.154959562865638,0.6363636363636364,2,0.5188866392063204,0.20329953600274966,Michael Porter Jr._fg3m_under
25,Josh Giddey,Bulls,assists,5.5,-130,over,0.724102547273447,1.4055225335728003,0.5652173913043479,2,0.5188866392063204,0.20329953600274966,Josh Giddey_assists_over
13,Dorian Finney-Smith,Nets,fg3m,1.5,-150,over,0.7513396028629259,1.2611633571910486,0.6000000000000001,3,0.39036975922293543,0.19148936170212774,Dorian Finney-Smith_fg3m_over
15,Bam Adebayo,Heat,assists,4.5,-135,over,0.7408226310970535,1.4479006780669468,0.574468085106383,3,0.39036975922293543,0.19148936170212774,Bam Adebayo_assists_over
35,Donovan Mitchell,Cavaliers,rebounds,4.5,-125,over,0.7013352132383803,1.312016919145423,0.5555555555555556,3,0.39036975922293543,0.19148936170212774,Donovan Mitchell_rebounds_over
23,Trae Young,Hawks,fg3m,2.5,110,under,0.7306210859394124,2.6715214023638305,0.47619047619047616,4,0.3270417823662382,0.1854636591478697,Trae Young_fg3m_under
36,Bam Adebayo,Heat,fg3m,0.5,-185,over,0.6988057880877979,0.3826932325681729,0.6491228070175439,4,0.3270417823662382,0.1854636591478697,Bam Adebayo_fg3m_over
66,Coby White,Bulls,assists,3.5,-150,over,0.640552227211231,0.33793522676025733,0.6000000000000001,4,0.3270417823662382,0.1854636591478697,Coby White_assists_over
2,Jalen Suggs,Magic,rebounds,4.5,-170,under,0.9041314096636008,2.17986707674036,0.6296296296296295,5,0.47547382245644254,0.20206718346253233,Jalen Suggs_rebounds_under
6,Jalen Suggs,Magic,assists,5.5,-150,under,0.8005578967455033,1.6713158062125264,0.6000000000000001,5,0.47547382245644254,0.20206718346253233,Jalen Suggs_assists_under
56,Grayson Allen,Suns,points,11.5,-115,over,0.656904608707293,1.140630037915999,0.5348837209302326,5,0.47547382245644254,0.20206718346253233,Grayson Allen_points_over
11,Josh Giddey,Bulls,fg3m,1.5,-240,under,0.7724823535071383,0.4717500040088971,0.7058823529411764,6,0.34382486821157376,0.21090387374461975,Josh Giddey_fg3m_under
41,Taurean Prince,Bucks,points,7.5,-105,over,0.6876838280582143,1.7131040358063774,0.5121951219512195,6,0.34382486821157376,0.21090387374461975,Taurean Prince_points_over
61,Tyrese Maxey,76ers,rebounds,3.5,-140,under,0.6472318887822313,0.5477019038476969,0.5833333333333333,6,0.34382486821157376,0.21090387374461975,Tyrese Maxey_rebounds_under
22,Giannis Antetokounmpo,Bucks,points,30.5,-110,over,0.7308841982625474,1.976621892506134,0.5238095238095238,7,0.3649622565097047,0.22071260021398528,Giannis Antetokounmpo_points_over
29,Cameron Johnson,Nets,fg3m,2.5,-185,over,0.7145668868999318,0.5040962909859608,0.6491228070175439,7,0.3649622565097047,0.22071260021398528,Cameron Johnson_fg3m_over
36,Bam Adebayo,Heat,fg3m,0.5,-185,over,0.6988057880877979,0.3826932325681729,0.6491228070175439,7,0.3649622565097047,0.22071260021398528,Bam Adebayo_fg3m_over
