,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
16,Jakob Poeltl,Raptors,assists,2.5,-135,under,0.6766764161830634,0.8895910297414773,0.574468085106383,5,0.01772232612423377,0.005330531842709334,Jakob Poeltl_assists_under
52,Gradey Dick,Raptors,points,14.5,-110,over,0.5343462910559899,0.10057823280717582,0.5238095238095238,5,0.01772232612423377,0.005330531842709334,Gradey Dick_points_over
60,Herbert Jones,Pelicans,fg3m,1.5,175,over,0.4750690532138959,1.5321994816910687,0.36363636363636365,5,0.01772232612423377,0.005330531842709334,Herbert Jones_fg3m_over
61,Dejounte Murray,Pelicans,fg3m,1.5,130,under,0.46283688702044234,0.3226242007350866,0.4347826086956522,5,0.01772232612423377,0.005330531842709334,Dejounte Murray_fg3m_under
63,Alexandre Sarr,Wizards,fg3m,1.5,155,over,0.40816728654014434,0.20413290338683998,0.3921568627450981,5,0.01772232612423377,0.005330531842709334,Alexandre Sarr_fg3m_over
2,Luguentz Dort,Thunder,rebounds,3.5,-125,over,0.83964705410753,2.5568234869677706,0.5555555555555556,6,0.02997626379081036,0.0069589888528683854,Luguentz Dort_rebounds_over
11,CJ McCollum,Pelicans,points,18.5,-105,over,0.7273379608621714,2.1002039036545304,0.5121951219512195,6,0.02997626379081036,0.0069589888528683854,CJ McCollum_points_over
18,Luguentz Dort,Thunder,points,8.5,-105,under,0.6756510437420216,1.5956411412911626,0.5121951219512195,6,0.02997626379081036,0.0069589888528683854,Luguentz Dort_points_under
23,Shai Gilgeous-Alexander,Thunder,assists,5.5,-145,over,0.6453269565417072,0.45190015009373385,0.5918367346938775,6,0.02997626379081036,0.0069589888528683854,Shai Gilgeous-Alexander_assists_over
45,Klay Thompson,Mavericks,points,11.5,-115,under,0.5554054830831634,0.19183386360348376,0.5348837209302326,6,0.02997626379081036,0.0069589888528683854,Klay Thompson_points_under
58,Davion Mitchell,Raptors,fg3m,0.5,160,under,0.4965853037914095,1.4556089492883237,0.3846153846153846,6,0.02997626379081036,0.0069589888528683854,Davion Mitchell_fg3m_under
63,Alexandre Sarr,Wizards,fg3m,1.5,155,over,0.40816728654014434,0.20413290338683998,0.3921568627450981,6,0.02997626379081036,0.0069589888528683854,Alexandre Sarr_fg3m_over
3,Jakob Poeltl,Raptors,points,14.5,-115,over,0.822855673591466,2.691911731398487,0.5348837209302326,7,0.049825978412140856,0.022271361930764406,Jakob Poeltl_points_over
15,Dereck Lively II,Mavericks,assists,1.5,-170,over,0.6915589588159976,0.49179173177409896,0.6296296296296295,7,0.049825978412140856,0.022271361930764406,Dereck Lively II_assists_over
22,Trey Murphy III,Pelicans,assists,1.5,-185,over,0.6691458157147478,0.1542312832081929,0.6491228070175439,7,0.049825978412140856,0.022271361930764406,Trey Murphy III_assists_over
26,Dereck Lively II,Mavericks,rebounds,8.5,-135,under,0.6343434154496824,0.5211371344694582,0.574468085106383,7,0.049825978412140856,0.022271361930764406,Dereck Lively II_rebounds_under
27,Dejounte Murray,Pelicans,rebounds,6.5,-155,under,0.6223605983423859,0.11941782507446419,0.607843137254902,7,0.049825978412140856,0.022271361930764406,Dejounte Murray_rebounds_under
29,Alexandre Sarr,Wizards,points,10.5,-120,over,0.6094891593900151,0.5869839610751393,0.5454545454545454,7,0.049825978412140856,0.022271361930764406,Alexandre Sarr_points_over
48,Jordan Poole,Wizards,fg3m,2.5,-115,under,0.5438131158833297,0.08347043108329943,0.5348837209302326,7,0.049825978412140856,0.022271361930764406,Jordan Poole_fg3m_under
