,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
5,Jalen Suggs,Magic,points,19.5,-110,under,0.8051935219895113,2.6859381644453357,0.5238095238095238,1,0.05235554353122037,0.010554862763722998,Jalen Suggs_points_under
7,Michael Porter Jr.,Nuggets,fg3m,2.5,-175,under,0.783358489819263,1.154959562865638,0.6363636363636364,1,0.05235554353122037,0.010554862763722998,Michael Porter Jr._fg3m_under
11,Josh Giddey,Bulls,fg3m,1.5,-240,under,0.7724823535071383,0.4717500040088971,0.7058823529411764,1,0.05235554353122037,0.010554862763722998,Josh Giddey_fg3m_under
16,Jaime Jaquez Jr.,Heat,fg3m,0.5,-130,under,0.740818220681718,1.553391952184428,0.5652173913043479,1,0.05235554353122037,0.010554862763722998,Jaime Jaquez Jr._fg3m_under
28,Zach LaVine,Bulls,fg3m,2.5,-150,over,0.7145668868999318,0.9547240574994307,0.6000000000000001,1,0.05235554353122037,0.010554862763722998,Zach LaVine_fg3m_over
31,Zach LaVine,Bulls,rebounds,4.5,-165,under,0.7064384496412807,0.6729148228769501,0.6226415094339623,1,0.05235554353122037,0.010554862763722998,Zach LaVine_rebounds_under
36,Bam Adebayo,Heat,fg3m,0.5,-185,over,0.6988057880877979,0.3826932325681729,0.6491228070175439,1,0.05235554353122037,0.010554862763722998,Bam Adebayo_fg3m_over
60,Brandon Miller,Hornets,assists,3.5,-150,under,0.6472318887822313,0.3935990731852599,0.6000000000000001,1,0.05235554353122037,0.010554862763722998,Brandon Miller_assists_under
68,Darius Garland,Cavaliers,points,18.5,-120,over,0.6352841312321045,0.823437869627625,0.5454545454545454,1,0.05235554353122037,0.010554862763722998,Darius Garland_points_over
20,Jalen Wilson,Nets,assists,1.5,-120,under,0.7357588823428847,1.7444564214764435,0.5454545454545454,2,0.03050884795883816,0.005681063836270755,Jalen Wilson_assists_under
35,Donovan Mitchell,Cavaliers,rebounds,4.5,-125,over,0.7013352132383803,1.312016919145423,0.5555555555555556,2,0.03050884795883816,0.005681063836270755,Donovan Mitchell_rebounds_over
40,Jalen Johnson,Hawks,points,18.5,-125,over,0.6907948390886498,1.2171535517978482,0.5555555555555556,2,0.03050884795883816,0.005681063836270755,Jalen Johnson_points_over
45,Myles Turner,Pacers,points,14.5,-125,under,0.6751315317216169,1.076183785494552,0.5555555555555556,2,0.03050884795883816,0.005681063836270755,Myles Turner_points_under
46,Zach LaVine,Bulls,assists,3.5,-130,over,0.6742937169785529,0.9649059578871984,0.5652173913043479,2,0.03050884795883816,0.005681063836270755,Zach LaVine_assists_over
47,Jalen Smith,Bulls,points,6.5,-130,over,0.6742599044193969,0.964606846786972,0.5652173913043479,2,0.03050884795883816,0.005681063836270755,Jalen Smith_points_over
