,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
5,Ty Jerome,Cavaliers,points,8.5,-110,over,0.8616803884154517,3.225130980329312,0.5238095238095238,1,0.3176947914679532,0.05822522055007786,Ty Jerome_points_over
12,Brandon Boston Jr.,Pelicans,assists,2.5,-135,over,0.8067895491505914,2.0220571870514434,0.574468085106383,1,0.3176947914679532,0.05822522055007786,Brandon Boston Jr._assists_over
15,Jaylen Wells,Grizzlies,points,10.5,-105,over,0.7912946706163309,2.7245432131594205,0.5121951219512195,1,0.3176947914679532,0.05822522055007786,Jaylen Wells_points_over
18,Javonte Green,Pelicans,rebounds,4.5,-170,under,0.7806125110673042,1.1989817055344751,0.6296296296296295,1,0.3176947914679532,0.05822522055007786,Javonte Green_rebounds_under
31,Bennedict Mathurin,Pacers,rebounds,5.5,-150,over,0.739826483899167,1.1652206991597247,0.6000000000000001,1,0.3176947914679532,0.05822522055007786,Bennedict Mathurin_rebounds_over
0,Scotty Pippen Jr.,Grizzlies,points,5.5,-130,over,0.9866800612430112,3.728323618688176,0.5652173913043479,2,0.33226552245668767,0.05016186849101525,Scotty Pippen Jr._points_over
17,Brandon Clarke,Grizzlies,assists,1.5,-250,under,0.784654051082873,0.4925783575801106,0.7142857142857143,2,0.33226552245668767,0.05016186849101525,Brandon Clarke_assists_under
22,Jaime Jaquez Jr.,Heat,rebounds,3.5,105,over,0.7704319926328317,2.8969279244865245,0.48780487804878053,2,0.33226552245668767,0.05016186849101525,Jaime Jaquez Jr._rebounds_over
25,Davion Mitchell,Raptors,assists,3.5,-115,over,0.7619345012768759,2.1224312075881873,0.5348837209302326,2,0.33226552245668767,0.05016186849101525,Davion Mitchell_assists_over
37,Luke Kennard,Grizzlies,assists,2.5,110,over,0.7311033222888894,2.6765848840333386,0.47619047619047616,2,0.33226552245668767,0.05016186849101525,Luke Kennard_assists_over
