,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
5,Ty Jerome_points_over,8.5,1,0.3176947914679532,0.05822522055007786,0.8616803884154517,0.5238095238095238,3.225130980329312
12,Brandon Boston Jr._assists_over,2.5,1,0.3176947914679532,0.05822522055007786,0.8067895491505914,0.574468085106383,2.0220571870514434
15,Jaylen Wells_points_over,10.5,1,0.3176947914679532,0.05822522055007786,0.7912946706163309,0.5121951219512195,2.7245432131594205
18,Javonte Green_rebounds_under,4.5,1,0.3176947914679532,0.05822522055007786,0.7806125110673042,0.6296296296296295,1.1989817055344751
31,Bennedict Mathurin_rebounds_over,5.5,1,0.3176947914679532,0.05822522055007786,0.739826483899167,0.6000000000000001,1.1652206991597247
0,Scotty Pippen Jr._points_over,5.5,2,0.33226552245668767,0.05016186849101525,0.9866800612430112,0.5652173913043479,3.728323618688176
17,Brandon Clarke_assists_under,1.5,2,0.33226552245668767,0.05016186849101525,0.784654051082873,0.7142857142857143,0.4925783575801106
22,Jaime Jaquez Jr._rebounds_over,3.5,2,0.33226552245668767,0.05016186849101525,0.7704319926328317,0.48780487804878053,2.8969279244865245
25,Davion Mitchell_assists_over,3.5,2,0.33226552245668767,0.05016186849101525,0.7619345012768759,0.5348837209302326,2.1224312075881873
37,Luke Kennard_assists_over,2.5,2,0.33226552245668767,0.05016186849101525,0.7311033222888894,0.47619047619047616,2.6765848840333386
9,Santi Aldama_assists_over,1.5,3,0.27238468560901835,0.07245188997803494,0.8372978067326071,0.6610169491525424,1.3334064868235667
18,Javonte Green_rebounds_under,4.5,3,0.27238468560901835,0.07245188997803494,0.7806125110673042,0.6296296296296295,1.1989817055344751
21,Jakob Poeltl_points_over,13.5,3,0.27238468560901835,0.07245188997803494,0.7715420553766958,0.574468085106383,1.7152734449453155
32,Derrick White_points_over,15.5,3,0.27238468560901835,0.07245188997803494,0.7388033638911443,0.5454545454545454,1.7723641690021572
36,Terry Rozier_rebounds_over,2.5,3,0.27238468560901835,0.07245188997803494,0.7311033222888894,0.5555555555555556,1.5799299006000047
