,PROPS,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV,TO_WIN
323,Nickeil Alexander-Walker-fgm-over,2.5,56,2.655765409447681,0.13756887255064448,0.03763066202090593,0.6365411418481235,0.4444444444444444,2.161087845791389,25.574074074074066
320,Naz Reid-assists-over,0.5,56,2.655765409447681,0.13756887255064448,0.03763066202090593,0.7433392230464442,0.7142857142857143,0.203374561325109,25.574074074074066
322,Karl-Anthony Towns-fgm-under,7.5,56,2.655765409447681,0.13756887255064448,0.03763066202090593,0.6698308783593809,0.6000000000000001,0.581923986328174,25.574074074074066
321,Anthony Edwards-blocks-under,0.5,56,2.655765409447681,0.13756887255064448,0.03763066202090593,0.697676326071031,0.6000000000000001,0.813969383925258,25.574074074074066
319,Naz Reid-fgm-over,3.5,56,2.655765409447681,0.13756887255064448,0.03763066202090593,0.7514164433525283,0.5121951219512195,2.335255756536586,25.574074074074066
318,Daniel Gafford-assists-over,0.5,56,2.655765409447681,0.13756887255064448,0.03763066202090593,0.8279551361769494,0.6428571428571428,1.4396510591540506,25.574074074074066
743,Nickeil Alexander-Walker-fgm-over,2.5,138,2.6254015503163672,0.11831480594192946,0.0326349521011279,0.6365411418481235,0.4444444444444444,2.161087845791389,29.64199380165289
739,Naz Reid-fgm-over,3.5,138,2.6254015503163672,0.11831480594192946,0.0326349521011279,0.7514164433525283,0.5121951219512195,2.335255756536586,29.64199380165289
742,Dereck Lively II-fgm-over,2.5,138,2.6254015503163672,0.11831480594192946,0.0326349521011279,0.6602601118038804,0.6153846153846154,0.36461340840652845,29.64199380165289
741,Mike Conley-points-over,11.5,138,2.6254015503163672,0.11831480594192946,0.0326349521011279,0.6707321400195996,0.5238095238095238,1.4024431547325418,29.64199380165289
738,Naz Reid-rebounds-over,3.5,138,2.6254015503163672,0.11831480594192946,0.0326349521011279,0.7514164433525283,0.6226415094339623,1.0341017420733332,29.64199380165289
740,Naz Reid-assists-over,0.5,138,2.6254015503163672,0.11831480594192946,0.0326349521011279,0.7433392230464442,0.7142857142857143,0.203374561325109,29.64199380165289
2317,Naz Reid-fgm-over,3.5,442,2.407665328943775,0.12240394307957685,0.035920177383592024,0.7514164433525283,0.5121951219512195,2.335255756536586,26.839506172839506
2321,Kyrie Irving-rebounds-over,3.5,442,2.407665328943775,0.12240394307957685,0.035920177383592024,0.6474799815848631,0.6000000000000001,0.3956665132071919,26.839506172839506
2319,Karl-Anthony Towns-points-under,20.5,442,2.407665328943775,0.12240394307957685,0.035920177383592024,0.6712179198083947,0.5555555555555556,1.0409612782755526,26.839506172839506
2316,Daniel Gafford-assists-over,0.5,442,2.407665328943775,0.12240394307957685,0.035920177383592024,0.8279551361769494,0.6428571428571428,1.4396510591540506,26.839506172839506
2318,Anthony Edwards-blocks-under,0.5,442,2.407665328943775,0.12240394307957685,0.035920177383592024,0.697676326071031,0.6000000000000001,0.813969383925258,26.839506172839506
2320,Luka Doncic-rebounds-over,8.5,442,2.407665328943775,0.12240394307957685,0.035920177383592024,0.6488794710104522,0.5454545454545454,0.9480618175958122,26.839506172839506
1224,Naz Reid-fgm-over,3.5,234,2.3968692507632983,0.09998247436038143,0.02943371292195445,0.7514164433525283,0.5121951219512195,2.335255756536586,32.97464678178964
1225,Dereck Lively II-blocks-under,1.5,234,2.3968692507632983,0.09998247436038143,0.02943371292195445,0.7210475511959114,0.7058823529411764,0.10742015430437246,32.97464678178964
1229,Nickeil Alexander-Walker-fgm-over,2.5,234,2.3968692507632983,0.09998247436038143,0.02943371292195445,0.6365411418481235,0.4444444444444444,2.161087845791389,32.97464678178964
1228,Jaden McDaniels-points-over,10.5,234,2.3968692507632983,0.09998247436038143,0.02943371292195445,0.6443280690012575,0.5652173913043479,0.6998252257803546,32.97464678178964
1227,Dereck Lively II-steals-under,0.5,234,2.3968692507632983,0.09998247436038143,0.02943371292195445,0.6703200460356393,0.5833333333333333,0.7456003945911946,32.97464678178964
1226,Karl-Anthony Towns-points-under,20.5,234,2.3968692507632983,0.09998247436038143,0.02943371292195445,0.6712179198083947,0.5555555555555556,1.0409612782755526,32.97464678178964
2105,Luka Doncic-rebounds-over,8.5,401,2.3564448106228966,0.10655917308468173,0.03174763152590203,0.6488794710104522,0.5454545454545454,0.9480618175958122,30.498412698412707
2104,Mike Conley-fgm-over,3.5,401,2.3564448106228966,0.10655917308468173,0.03174763152590203,0.6610671458715092,0.5833333333333333,0.6662898217557931,30.498412698412707
2103,Anthony Edwards-points-under,27.5,401,2.3564448106228966,0.10655917308468173,0.03174763152590203,0.6626665195976226,0.5121951219512195,1.468887453214887,30.498412698412707
2102,Karl-Anthony Towns-points-under,20.5,401,2.3564448106228966,0.10655917308468173,0.03174763152590203,0.6712179198083947,0.5555555555555556,1.0409612782755526,30.498412698412707
2101,Kyrie Irving-points-over,21.5,401,2.3564448106228966,0.10655917308468173,0.03174763152590203,0.6745526571181601,0.5454545454545454,1.183399356916469,30.498412698412707
2100,Daniel Gafford-assists-over,0.5,401,2.3564448106228966,0.10655917308468173,0.03174763152590203,0.8279551361769494,0.6428571428571428,1.4396510591540506,30.498412698412707
344,Mike Conley-points-over,11.5,61,2.230668148170916,0.08745508686073394,0.027070278607924426,0.6707321400195996,0.5238095238095238,1.4024431547325418,35.94088319088319
343,Kyrie Irving-points-over,21.5,61,2.230668148170916,0.08745508686073394,0.027070278607924426,0.6745526571181601,0.5454545454545454,1.183399356916469,35.94088319088319
