,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1214,Naz Reid,Timberwolves,fgm,3.5,-105,over,0.7514164433525283,2.335255756536586,0.5121951219512195,229,0.15243204084211082,0.0340468199895989,3.4771300488174206,28.371318681318677
818,Naz Reid,Timberwolves,fgm,3.5,-105,over,0.7514164433525283,2.335255756536586,0.5121951219512195,151,0.13679712417840414,0.030677768383651372,3.459161516171605,31.59689516832374
821,Luka Doncic,Mavericks,steals,1.5,-130,under,0.6197539005607728,0.4824383511145287,0.5652173913043479,151,0.13679712417840414,0.030677768383651372,3.459161516171605,31.59689516832374
820,Mike Conley,Timberwolves,fgm,3.5,-140,over,0.6610671458715092,0.6662898217557931,0.5833333333333333,151,0.13679712417840414,0.030677768383651372,3.459161516171605,31.59689516832374
819,Kyrie Irving,Mavericks,points,21.5,-120,over,0.6745526571181601,1.183399356916469,0.5454545454545454,151,0.13679712417840414,0.030677768383651372,3.459161516171605,31.59689516832374
816,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,151,0.13679712417840414,0.030677768383651372,3.459161516171605,31.59689516832374
817,Naz Reid,Timberwolves,rebounds,3.5,-165,over,0.7514164433525283,1.0341017420733332,0.6226415094339623,151,0.13679712417840414,0.030677768383651372,3.459161516171605,31.59689516832374
1023,Anthony Edwards,Timberwolves,blocks,0.5,-150,under,0.697676326071031,0.813969383925258,0.6000000000000001,191,0.15397537049894758,0.03482713320990165,3.4211324995067645,27.713244755835696
1025,Karl-Anthony Towns,Timberwolves,assists,3.5,-140,under,0.6651487763965143,0.7012752262558368,0.5833333333333333,191,0.15397537049894758,0.03482713320990165,3.4211324995067645,27.713244755835696
1021,Naz Reid,Timberwolves,rebounds,3.5,-165,over,0.7514164433525283,1.0341017420733332,0.6226415094339623,191,0.15397537049894758,0.03482713320990165,3.4211324995067645,27.713244755835696
1020,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,191,0.15397537049894758,0.03482713320990165,3.4211324995067645,27.713244755835696
1022,Naz Reid,Timberwolves,fgm,3.5,-105,over,0.7514164433525283,2.335255756536586,0.5121951219512195,191,0.15397537049894758,0.03482713320990165,3.4211324995067645,27.713244755835696
1024,Dereck Lively II,Mavericks,steals,0.5,-140,under,0.6703200460356393,0.7456003945911946,0.5833333333333333,191,0.15397537049894758,0.03482713320990165,3.4211324995067645,27.713244755835696
1061,Anthony Edwards,Timberwolves,points,27.5,-105,under,0.6626665195976226,1.468887453214887,0.5121951219512195,197,0.12278724808928428,0.02780274422574554,3.416371531252746,34.967672539101116
1058,Daniel Gafford,Mavericks,points,8.5,100,over,0.67166621931889,1.7166621931889006,0.5,197,0.12278724808928428,0.02780274422574554,3.416371531252746,34.967672539101116
1056,Daniel Gafford,Mavericks,assists,0.5,-180,over,0.8279551361769494,1.4396510591540506,0.6428571428571428,197,0.12278724808928428,0.02780274422574554,3.416371531252746,34.967672539101116
1057,Naz Reid,Timberwolves,fgm,3.5,-105,over,0.7514164433525283,2.335255756536586,0.5121951219512195,197,0.12278724808928428,0.02780274422574554,3.416371531252746,34.967672539101116
1059,Kyrie Irving,Mavericks,fgm,7.5,-130,over,0.6666508465359062,0.8972959501253241,0.5652173913043479,197,0.12278724808928428,0.02780274422574554,3.416371531252746,34.967672539101116
1060,Karl-Anthony Towns,Timberwolves,assists,3.5,-140,under,0.6651487763965143,0.7012752262558368,0.5833333333333333,197,0.12278724808928428,0.02780274422574554,3.416371531252746,34.967672539101116
1488,Naz Reid,Timberwolves,points,9.5,-115,over,0.8766674430963676,3.1949347941616963,0.5348837209302326,281,0.15386469754135232,0.03610715860436044,3.261334967597562,26.69533905886563
1491,Kyrie Irving,Mavericks,points,21.5,-120,over,0.6745526571181601,1.183399356916469,0.5454545454545454,281,0.15386469754135232,0.03610715860436044,3.261334967597562,26.69533905886563
1493,Luka Doncic,Mavericks,rebounds,8.5,-120,over,0.6488794710104522,0.9480618175958122,0.5454545454545454,281,0.15386469754135232,0.03610715860436044,3.261334967597562,26.69533905886563
1490,Dereck Lively II,Mavericks,blocks,1.5,-240,under,0.7210475511959114,0.10742015430437246,0.7058823529411764,281,0.15386469754135232,0.03610715860436044,3.261334967597562,26.69533905886563
