,PROP_TAG,THRESH,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROB,HOUSE_PROB,EV
6,Jabari Smith Jr._assists_under,1.5,1,0.24820019817292416,0.1740230976111375,0.76026539367929,0.7142857142857143,0.32185775575502973
52,Stephen Curry_points_under,24.5,1,0.24820019817292416,0.1740230976111375,0.5864254898671916,0.5238095238095238,0.5976978578231922
61,Jaden McDaniels_assists_over,1.5,1,0.24820019817292416,0.1740230976111375,0.5567036416254695,0.46511627906976744,0.984564147473797
17,Julius Randle_rebounds_over,5.5,2,0.22981191066976686,0.18290720543536568,0.6906963279267728,0.607843137254902,0.681534310365389
50,DeMar DeRozan_assists_over,3.5,2,0.22981191066976686,0.18290720543536568,0.5921355461748423,0.574468085106383,0.1537723463365901
60,Norman Powell_points_over,21.5,2,0.22981191066976686,0.18290720543536568,0.5619067558037891,0.5238095238095238,0.36365539630889643
28,James Harden_rebounds_under,6.5,3,0.2117401206151567,0.1641337386018237,0.6490492380311155,0.574468085106383,0.6491322569374862
39,Malik Monk_points_under,17.5,3,0.2117401206151567,0.1641337386018237,0.6088586539407719,0.5454545454545454,0.5812043277904095
67,Naz Reid_rebounds_over,4.5,3,0.2117401206151567,0.1641337386018237,0.5358077962724492,0.5238095238095238,0.11452896441883365
26,Draymond Green_assists_over,5.5,4,0.25603986184060484,0.1290489095367144,0.6547147229997268,0.48780487804878053,1.710825910747199
27,Derrick Jones Jr._points_over,8.5,4,0.25603986184060484,0.1290489095367144,0.6519688039054381,0.5555555555555556,0.8677192351489429
47,Norman Powell_rebounds_under,2.5,4,0.25603986184060484,0.1290489095367144,0.5998306607330928,0.47619047619047616,1.2982219376974742
17,Julius Randle_rebounds_over,5.5,5,0.24071638239713955,0.14472455648926238,0.6906963279267728,0.607843137254902,0.681534310365389
38,Jabari Smith Jr._fg3m_over,1.5,5,0.24071638239713955,0.14472455648926238,0.6117382181134772,0.5,1.117382181134772
57,Jalen Green_assists_under,2.5,5,0.24071638239713955,0.14472455648926238,0.5697087466575106,0.47619047619047616,0.9819418399038611
17,Julius Randle_rebounds_over,5.5,6,0.25604582654199026,0.1857298474945534,0.6906963279267728,0.607843137254902,0.681534310365389
18,Domantas Sabonis_fg3m_over,0.5,6,0.25604582654199026,0.1857298474945534,0.6780417284623241,0.5833333333333333,0.8117862439627785
63,Julius Randle_fg3m_under,1.5,6,0.25604582654199026,0.1857298474945534,0.546731544610014,0.5238095238095238,0.21880110764104366
50,DeMar DeRozan_assists_over,3.5,7,0.17863889148728312,0.16346652828230412,0.5921355461748423,0.574468085106383,0.1537723463365901
56,Derrick Jones Jr._rebounds_under,3.5,7,0.17863889148728312,0.16346652828230412,0.5729859919108071,0.5555555555555556,0.1568739271972639
69,Dillon Brooks_rebounds_over,3.5,7,0.17863889148728312,0.16346652828230412,0.5265151567403034,0.5121951219512195,0.1397908157981993
7,Donte DiVincenzo_fg3m_under,2.5,8,0.34892853561326687,0.17717441325356653,0.7306210859394124,0.6226415094339623,0.8671087204225543
15,Jaden McDaniels_rebounds_over,3.5,8,0.34892853561326687,0.17717441325356653,0.7057700835034357,0.5121951219512195,1.8896603389621107
20,Jalen Green_fg3m_under,2.5,8,0.34892853561326687,0.17717441325356653,0.6766764161830634,0.5555555555555556,1.0900877456475706
22,Lauri Markkanen_points_under,20.5,9,0.21821328517366886,0.16717325227963528,0.6643905803752375,0.5555555555555556,0.9795152233771371
45,Julius Randle_points_over,18.5,9,0.21821328517366886,0.16717325227963528,0.6015345869040406,0.574468085106383,0.23557881194257524
65,Jabari Smith Jr._points_over,11.5,9,0.21821328517366886,0.16717325227963528,0.5460056261352759,0.5238095238095238,0.21187188583672523
20,Jalen Green_fg3m_under,2.5,10,0.20219184262615483,0.15565399286329523,0.6766764161830634,0.5555555555555556,1.0900877456475706
62,Alperen Sengun_points_under,20.5,10,0.20219184262615483,0.15565399286329523,0.5472496239592474,0.5348837209302326,0.11559431092339922
65,Jabari Smith Jr._points_over,11.5,10,0.20219184262615483,0.15565399286329523,0.5460056261352759,0.5238095238095238,0.21187188583672523
16,Kevin Huerter_points_over,7.5,11,0.28699725027242906,0.17710873770078212,0.6990004673486127,0.574468085106383,1.0838929565527393
24,Jonathan Kuminga_points_under,17.5,11,0.28699725027242906,0.17710873770078212,0.6593436292424941,0.5454545454545454,1.043983268056197
35,De'Aaron Fox_fg3m_under,2.5,11,0.28699725027242906,0.17710873770078212,0.6227137499963162,0.5652173913043479,0.5086216345827972
0,Brandin Podziemski_points_under,10.5,12,0.38969921181155753,0.21428571428571433,0.9106727743199579,0.5555555555555556,3.1960549688796207
14,Lauri Markkanen_assists_over,1.5,12,0.38969921181155753,0.21428571428571433,0.7057934329039397,0.6428571428571428,0.48950447814175324
40,Lauri Markkanen_rebounds_under,6.5,12,0.38969921181155753,0.21428571428571433,0.6063027824125913,0.6000000000000001,0.0525231867715934
10,Alperen Sengun_fg3m_under,0.5,13,0.25313722536463307,0.19047619047619047,0.7165313105737892,0.6666666666666666,0.3739848293034187
24,Jonathan Kuminga_points_under,17.5,13,0.25313722536463307,0.19047619047619047,0.6593436292424941,0.5454545454545454,1.043983268056197
67,Naz Reid_rebounds_over,4.5,13,0.25313722536463307,0.19047619047619047,0.5358077962724492,0.5238095238095238,0.11452896441883365
8,Keegan Murray_points_under,13.5,14,0.2955348715999873,0.1714677640603567,0.7296967235614573,0.5555555555555556,1.5672705120531158
12,De'Aaron Fox_points_over,24.5,14,0.2955348715999873,0.1714677640603567,0.7068419753191286,0.5555555555555556,1.3615777778721576
56,Derrick Jones Jr._rebounds_under,3.5,14,0.2955348715999873,0.1714677640603567,0.5729859919108071,0.5555555555555556,0.1568739271972639
