,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
6,Jabari Smith Jr.,Rockets,assists,1.5,-250,under,0.76026539367929,0.32185775575502973,0.7142857142857143,1,0.24820019817292416,0.1740230976111375,Jabari Smith Jr._assists_under
52,Stephen Curry,Warriors,points,24.5,-110,under,0.5864254898671916,0.5976978578231922,0.5238095238095238,1,0.24820019817292416,0.1740230976111375,Stephen Curry_points_under
61,Jaden McDaniels,Timberwolves,assists,1.5,115,over,0.5567036416254695,0.984564147473797,0.46511627906976744,1,0.24820019817292416,0.1740230976111375,Jaden McDaniels_assists_over
17,Julius Randle,Timberwolves,rebounds,5.5,-155,over,0.6906963279267728,0.681534310365389,0.607843137254902,2,0.22981191066976686,0.18290720543536568,Julius Randle_rebounds_over
50,DeMar DeRozan,Kings,assists,3.5,-135,over,0.5921355461748423,0.1537723463365901,0.574468085106383,2,0.22981191066976686,0.18290720543536568,DeMar DeRozan_assists_over
60,Norman Powell,Clippers,points,21.5,-110,over,0.5619067558037891,0.36365539630889643,0.5238095238095238,2,0.22981191066976686,0.18290720543536568,Norman Powell_points_over
28,James Harden,Clippers,rebounds,6.5,-135,under,0.6490492380311155,0.6491322569374862,0.574468085106383,3,0.2117401206151567,0.1641337386018237,James Harden_rebounds_under
39,Malik Monk,Kings,points,17.5,-120,under,0.6088586539407719,0.5812043277904095,0.5454545454545454,3,0.2117401206151567,0.1641337386018237,Malik Monk_points_under
67,Naz Reid,Timberwolves,rebounds,4.5,-110,over,0.5358077962724492,0.11452896441883365,0.5238095238095238,3,0.2117401206151567,0.1641337386018237,Naz Reid_rebounds_over
26,Draymond Green,Warriors,assists,5.5,105,over,0.6547147229997268,1.710825910747199,0.48780487804878053,4,0.25603986184060484,0.1290489095367144,Draymond Green_assists_over
27,Derrick Jones Jr.,Clippers,points,8.5,-125,over,0.6519688039054381,0.8677192351489429,0.5555555555555556,4,0.25603986184060484,0.1290489095367144,Derrick Jones Jr._points_over
47,Norman Powell,Clippers,rebounds,2.5,110,under,0.5998306607330928,1.2982219376974742,0.47619047619047616,4,0.25603986184060484,0.1290489095367144,Norman Powell_rebounds_under
17,Julius Randle,Timberwolves,rebounds,5.5,-155,over,0.6906963279267728,0.681534310365389,0.607843137254902,5,0.24071638239713955,0.14472455648926238,Julius Randle_rebounds_over
38,Jabari Smith Jr.,Rockets,fg3m,1.5,100,over,0.6117382181134772,1.117382181134772,0.5,5,0.24071638239713955,0.14472455648926238,Jabari Smith Jr._fg3m_over
57,Jalen Green,Rockets,assists,2.5,110,under,0.5697087466575106,0.9819418399038611,0.47619047619047616,5,0.24071638239713955,0.14472455648926238,Jalen Green_assists_under
17,Julius Randle,Timberwolves,rebounds,5.5,-155,over,0.6906963279267728,0.681534310365389,0.607843137254902,6,0.25604582654199026,0.1857298474945534,Julius Randle_rebounds_over
18,Domantas Sabonis,Kings,fg3m,0.5,-140,over,0.6780417284623241,0.8117862439627785,0.5833333333333333,6,0.25604582654199026,0.1857298474945534,Domantas Sabonis_fg3m_over
63,Julius Randle,Timberwolves,fg3m,1.5,-110,under,0.546731544610014,0.21880110764104366,0.5238095238095238,6,0.25604582654199026,0.1857298474945534,Julius Randle_fg3m_under
50,DeMar DeRozan,Kings,assists,3.5,-135,over,0.5921355461748423,0.1537723463365901,0.574468085106383,7,0.17863889148728312,0.16346652828230412,DeMar DeRozan_assists_over
