,PROP_TAG,THRESH,PARLAY_ID,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PROB,HOUSE_PROB,EV,TO_WIN
0,Tim Hardaway Jr._points_over,3.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.9416276642871979,0.5121951219512195,4.192079579946456,160.46602451079994
1,Daniel Gafford_assists_over,0.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.8060199577091081,0.6000000000000001,1.716832980909233,160.46602451079994
2,Naz Reid_points_over,10.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.7992157384052012,0.5238095238095238,2.6288775029587392,160.46602451079994
3,Josh Green_rebounds_over,1.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.7756454426963169,0.574468085106383,1.7509881123568314,160.46602451079994
4,Tim Hardaway Jr._assists_over,0.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.7630722413178782,0.5348837209302326,2.133066603623644,160.46602451079994
5,Tim Hardaway Jr._fg3m_over,0.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.7630722413178782,0.574468085106383,1.6415546929519027,160.46602451079994
6,Josh Green_points_over,3.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.7405441826798396,0.5121951219512195,2.2291217833031958,160.46602451079994
7,Tim Hardaway Jr._rebounds_over,1.5,0,19.71471192088934,0.1454192046375545,0.006193253367262495,0.7167821842416459,0.425531914893617,3.4221906648393388,160.46602451079994
8,Tim Hardaway Jr._points_over,3.5,1,19.65416453238685,0.1254147112302444,0.0053904242270618,0.9416276642871979,0.5121951219512195,4.192079579946456,184.5141558209191
9,Daniel Gafford_assists_over,0.5,1,19.65416453238685,0.1254147112302444,0.0053904242270618,0.8060199577091081,0.6000000000000001,1.716832980909233,184.5141558209191
10,Naz Reid_points_over,10.5,1,19.65416453238685,0.1254147112302444,0.0053904242270618,0.7992157384052012,0.5238095238095238,2.6288775029587392,184.5141558209191
11,Josh Green_rebounds_over,1.5,1,19.65416453238685,0.1254147112302444,0.0053904242270618,0.7756454426963169,0.574468085106383,1.7509881123568314,184.5141558209191
12,Tim Hardaway Jr._assists_over,0.5,1,19.65416453238685,0.1254147112302444,0.0053904242270618,0.7630722413178782,0.5348837209302326,2.133066603623644,184.5141558209191
