,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
1429,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,461,0.21408389694734997,0.04334857498729863,3.938660544437223,23.068809073724008
1425,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,461,0.21408389694734997,0.04334857498729863,3.938660544437223,23.068809073724008
1426,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,461,0.21408389694734997,0.04334857498729863,3.938660544437223,23.068809073724008
1427,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,461,0.21408389694734997,0.04334857498729863,3.938660544437223,23.068809073724008
1428,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,461,0.21408389694734997,0.04334857498729863,3.938660544437223,23.068809073724008
1484,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,480,0.12673807281799834,0.04386387737395161,1.8893495150353776,22.7978021978022
1483,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,480,0.12673807281799834,0.04386387737395161,1.8893495150353776,22.7978021978022
1482,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,480,0.12673807281799834,0.04386387737395161,1.8893495150353776,22.7978021978022
1481,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,480,0.12673807281799834,0.04386387737395161,1.8893495150353776,22.7978021978022
1485,Jaylen Brown,Celtics,rebounds,6.5,-130,under,0.5998781413635349,0.3066143274466553,0.5652173913043479,480,0.12673807281799834,0.04386387737395161,1.8893495150353776,22.7978021978022
1536,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,496,0.1477075498733873,0.04429426846983678,2.3346876464157487,22.57628434886499
1535,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,496,0.1477075498733873,0.04429426846983678,2.3346876464157487,22.57628434886499
1534,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,496,0.1477075498733873,0.04429426846983678,2.3346876464157487,22.57628434886499
1533,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,496,0.1477075498733873,0.04429426846983678,2.3346876464157487,22.57628434886499
1532,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,496,0.1477075498733873,0.04429426846983678,2.3346876464157487,22.57628434886499
313,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,100,0.1352373791589019,0.044503594939121593,2.0387967386432275,22.47009486240255
316,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,100,0.1352373791589019,0.044503594939121593,2.0387967386432275,22.47009486240255
315,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,100,0.1352373791589019,0.044503594939121593,2.0387967386432275,22.47009486240255
314,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,100,0.1352373791589019,0.044503594939121593,2.0387967386432275,22.47009486240255
317,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,100,0.1352373791589019,0.044503594939121593,2.0387967386432275,22.47009486240255
1551,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,500,0.22517201374978363,0.04682500744800039,3.808798247386064,21.356109790489825
1547,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,500,0.22517201374978363,0.04682500744800039,3.808798247386064,21.356109790489825
1548,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,500,0.22517201374978363,0.04682500744800039,3.808798247386064,21.356109790489825
1549,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,500,0.22517201374978363,0.04682500744800039,3.808798247386064,21.356109790489825
1550,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,500,0.22517201374978363,0.04682500744800039,3.808798247386064,21.356109790489825
1057,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,338,0.11535970521495892,0.049124788255223026,1.348299286617153,20.356321839080465
1062,Luke Kornet,Celtics,fgm,1.5,-130,over,0.6255013190442551,0.5332808992376412,0.5652173913043479,338,0.11535970521495892,0.049124788255223026,1.348299286617153,20.356321839080465
1061,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,338,0.11535970521495892,0.049124788255223026,1.348299286617153,20.356321839080465
1060,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,338,0.11535970521495892,0.049124788255223026,1.348299286617153,20.356321839080465
1059,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,338,0.11535970521495892,0.049124788255223026,1.348299286617153,20.356321839080465
1058,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,338,0.11535970521495892,0.049124788255223026,1.348299286617153,20.356321839080465
1773,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,573,0.16488443386687393,0.05009891593278791,2.29117767913543,19.96051174723197
1774,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,573,0.16488443386687393,0.05009891593278791,2.29117767913543,19.96051174723197
1775,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,573,0.16488443386687393,0.05009891593278791,2.29117767913543,19.96051174723197
1776,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,573,0.16488443386687393,0.05009891593278791,2.29117767913543,19.96051174723197
1777,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,573,0.16488443386687393,0.05009891593278791,2.29117767913543,19.96051174723197
334,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,105,0.162537066932778,0.05242268271521045,2.100510285133077,19.07571204305898
335,Jaylen Brown,Celtics,rebounds,6.5,-130,under,0.5998781413635349,0.3066143274466553,0.5652173913043479,105,0.162537066932778,0.05242268271521045,2.100510285133077,19.07571204305898
331,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,105,0.162537066932778,0.05242268271521045,2.100510285133077,19.07571204305898
332,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,105,0.162537066932778,0.05242268271521045,2.100510285133077,19.07571204305898
333,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,105,0.162537066932778,0.05242268271521045,2.100510285133077,19.07571204305898
998,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,317,0.1495380282085736,0.05315155811159899,1.8134269910695373,18.81412390395711
999,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,317,0.1495380282085736,0.05315155811159899,1.8134269910695373,18.81412390395711
1000,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,317,0.1495380282085736,0.05315155811159899,1.8134269910695373,18.81412390395711
1001,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,317,0.1495380282085736,0.05315155811159899,1.8134269910695373,18.81412390395711
1002,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,317,0.1495380282085736,0.05315155811159899,1.8134269910695373,18.81412390395711
1003,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,317,0.1495380282085736,0.05315155811159899,1.8134269910695373,18.81412390395711
194,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,63,0.24523749468338424,0.06194811288627894,2.958756502132329,16.14254177259196
197,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,63,0.24523749468338424,0.06194811288627894,2.958756502132329,16.14254177259196
196,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,63,0.24523749468338424,0.06194811288627894,2.958756502132329,16.14254177259196
195,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,63,0.24523749468338424,0.06194811288627894,2.958756502132329,16.14254177259196
193,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,63,0.24523749468338424,0.06194811288627894,2.958756502132329,16.14254177259196
1310,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,421,0.15647154294739934,0.06659801947735926,1.349492434990407,15.015461538461535
1312,Jaylen Brown,Celtics,rebounds,6.5,-130,under,0.5998781413635349,0.3066143274466553,0.5652173913043479,421,0.15647154294739934,0.06659801947735926,1.349492434990407,15.015461538461535
1309,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,421,0.15647154294739934,0.06659801947735926,1.349492434990407,15.015461538461535
1311,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,421,0.15647154294739934,0.06659801947735926,1.349492434990407,15.015461538461535
1621,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,523,0.17102372637993332,0.06748288826761785,1.5343273053414976,14.81857142857143
1622,Myles Turner,Pacers,points,15.5,-125,over,0.6285463439246328,0.6569170953216954,0.5555555555555556,523,0.17102372637993332,0.06748288826761785,1.5343273053414976,14.81857142857143
1620,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,523,0.17102372637993332,0.06748288826761785,1.5343273053414976,14.81857142857143
1619,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,523,0.17102372637993332,0.06748288826761785,1.5343273053414976,14.81857142857143
676,Pascal Siakam,Pacers,blocks,0.5,-190,under,0.6703200460356393,0.11560035132461532,0.6551724137931035,215,0.18754331901725718,0.06971819742472489,1.69001962105731,14.343457475068906
675,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,215,0.18754331901725718,0.06971819742472489,1.69001962105731,14.343457475068906
677,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,215,0.18754331901725718,0.06971819742472489,1.69001962105731,14.343457475068906
674,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,215,0.18754331901725718,0.06971819742472489,1.69001962105731,14.343457475068906
673,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,215,0.18754331901725718,0.06971819742472489,1.69001962105731,14.343457475068906
549,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,173,0.1950010264270214,0.07498098696401985,1.6006729748782047,13.336714285714283
547,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,173,0.1950010264270214,0.07498098696401985,1.6006729748782047,13.336714285714283
546,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,173,0.1950010264270214,0.07498098696401985,1.6006729748782047,13.336714285714283
548,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,173,0.1950010264270214,0.07498098696401985,1.6006729748782047,13.336714285714283
1635,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,527,0.21840043395529865,0.07619431566216488,1.8663612509318432,13.124338624338627
1633,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,527,0.21840043395529865,0.07619431566216488,1.8663612509318432,13.124338624338627
1634,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,527,0.21840043395529865,0.07619431566216488,1.8663612509318432,13.124338624338627
1636,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,527,0.21840043395529865,0.07619431566216488,1.8663612509318432,13.124338624338627
1651,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,532,0.14563304733503876,0.07712330087727756,0.888314500007946,12.966249999999997
1653,Pascal Siakam,Pacers,assists,2.5,-160,over,0.6200962589216268,0.03828210373821772,0.6153846153846154,532,0.14563304733503876,0.07712330087727756,0.888314500007946,12.966249999999997
1652,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6271170949771379,0.547574301720835,0.5652173913043479,532,0.14563304733503876,0.07712330087727756,0.888314500007946,12.966249999999997
1650,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,532,0.14563304733503876,0.07712330087727756,0.888314500007946,12.966249999999997
1649,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,532,0.14563304733503876,0.07712330087727756,0.888314500007946,12.966249999999997
319,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,101,0.24272048799622678,0.07909387901917267,2.0687644986711344,12.643203398300848
321,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,101,0.24272048799622678,0.07909387901917267,2.0687644986711344,12.643203398300848
318,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,101,0.24272048799622678,0.07909387901917267,2.0687644986711344,12.643203398300848
320,Jayson Tatum,Celtics,fgm,9.5,-105,under,0.6555694814779521,1.3996068429990558,0.5121951219512195,101,0.24272048799622678,0.07909387901917267,2.0687644986711344,12.643203398300848
1839,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,593,0.20424807156048747,0.08063035154352718,1.5331412755930622,12.402277564921242
1836,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,593,0.20424807156048747,0.08063035154352718,1.5331412755930622,12.402277564921242
1838,Aaron Nesmith,Pacers,points,9.5,-120,over,0.6551326000263189,1.005382166907924,0.5454545454545454,593,0.20424807156048747,0.08063035154352718,1.5331412755930622,12.402277564921242
1837,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,593,0.20424807156048747,0.08063035154352718,1.5331412755930622,12.402277564921242
1789,Obi Toppin,Pacers,fgm,3.5,130,over,0.6335357424203472,2.285661037833992,0.4347826086956522,577,0.21304242126346043,0.08607787083044323,1.474996409740581,11.617387725235526
