,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
282,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,86,0.12398688470211071,0.03338859721838446,2.7134499509263894,29.95034482758621
283,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,86,0.12398688470211071,0.03338859721838446,2.7134499509263894,29.95034482758621
284,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,86,0.12398688470211071,0.03338859721838446,2.7134499509263894,29.95034482758621
285,Myles Turner,Pacers,steals,0.5,-125,under,0.6703200460356393,1.0328804143207542,0.5555555555555556,86,0.12398688470211071,0.03338859721838446,2.7134499509263894,29.95034482758621
286,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,86,0.12398688470211071,0.03338859721838446,2.7134499509263894,29.95034482758621
287,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,86,0.12398688470211071,0.03338859721838446,2.7134499509263894,29.95034482758621
45,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,13,0.12955321594130556,0.03378221961973188,2.8349527473213976,29.601370521429846
49,Payton Pritchard,Celtics,steals,0.5,-155,under,0.618783391806141,0.089992416469868,0.607843137254902,13,0.12955321594130556,0.03378221961973188,2.8349527473213976,29.601370521429846
44,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,13,0.12955321594130556,0.03378221961973188,2.8349527473213976,29.601370521429846
46,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,13,0.12955321594130556,0.03378221961973188,2.8349527473213976,29.601370521429846
47,Myles Turner,Pacers,fg3m,1.5,-145,over,0.664507801973037,0.6139452235653131,0.5918367346938775,13,0.12955321594130556,0.03378221961973188,2.8349527473213976,29.601370521429846
48,Al Horford,Celtics,assists,2.5,105,under,0.6550340885996073,1.7140994081459748,0.48780487804878053,13,0.12955321594130556,0.03378221961973188,2.8349527473213976,29.601370521429846
675,Jrue Holiday,Celtics,rebounds,5.5,-140,under,0.6719128086015262,0.7592526451559403,0.5833333333333333,208,0.10414888709469246,0.03998316498316499,1.6048184814419928,25.010526315789477
677,Payton Pritchard,Celtics,fg3m,1.5,-125,over,0.6047127189295851,0.44241447036626624,0.5555555555555556,208,0.10414888709469246,0.03998316498316499,1.6048184814419928,25.010526315789477
674,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,208,0.10414888709469246,0.03998316498316499,1.6048184814419928,25.010526315789477
